event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,faceoff_key,faceoff_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898101243,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100017,PL1898101701,EC18981001243,TV1898101243,SH1898100025,,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100078",P100161,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,19.0,,,581.0,576.0,581.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813199,after_stoppage,3.0,0.0,284.0,197.0,-1.0,-1.0,87.0,22.0,827.0,1084.0,,,,,407.0,,,,,,955.5,827.0,1084.0,407.0,407.0,407.0
EV1898101293,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100019,PL1898101901,EC18981001293,TV1898101293,SH1898100028,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,6.0,27.0,,,693.0,688.0,693.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813249,after_stoppage,4.0,25.0,85.0,172.0,-1.0,-1.0,85.0,25.0,880.0,,,,,,1250.0,,,,,,880.0,880.0,880.0,1250.0,1250.0,1250.0
EV1898101321,18981,1,P01,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,n,ZN03,SQ1898100022,PL1898102201,EC18981001321,TV1898101321,SH1898100030,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,5.0,,,775.0,770.0,775.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813277,after_goal,1.0,34.0,3.0,90.0,-1.0,-1.0,3.0,107.0,880.0,,,,,,960.0,,,,,,880.0,880.0,880.0,960.0,960.0,960.0
EV1898101327,18981,1,P01,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,n,ZN03,SQ1898100025,PL1898102501,EC18981001327,TV1898101327,SH1898100031,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,37.0,,,803.0,798.0,803.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813283,after_goal,1.0,25.0,-1.0,62.0,25.0,-1.0,62.0,25.0,898.0,,,,,,1085.0,,,,,,898.0,898.0,898.0,1085.0,1085.0,1085.0
EV1898101400,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100027,PL1898102701,EC18981001400,TV1898101400,SH1898100037,,Nelson,N10004,Velodrome,N10010,0.0,"P100105,P100201",P100078,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,2.0,0.0,,,960.0,955.0,960.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813355,after_stoppage,1.0,24.0,-1.0,224.0,182.0,95.0,10.0,24.0,869.0,997.0,,,,,1647.0,,,,,,933.0,869.0,997.0,1647.0,1647.0,1647.0
EV1898101410,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100029,PL1898102901,EC18981001410,TV1898101410,SH1898100038,,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100201,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,1.0,35.0,,,985.0,980.0,985.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813365,after_stoppage,4.0,15.0,199.0,-1.0,120.0,207.0,38.0,15.0,1647.0,,,,,,997.0,,,,,,1647.0,1647.0,1647.0,997.0,997.0,997.0
EV1898101427,18981,1,P01,Faceoff,ET0004,Faceoff_AfterPenalty,,,,,,,,SQ1898100032,PL1898103201,EC18981001427,TV1898101427,SH1898100039,,Nelson,N10004,Velodrome,N10010,0.0,P100132,P100078,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB05,STR0002,,0,0.0,33.0,,,1047.0,1042.0,1047.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,0,,,,FO189813382,other,3.0,24.0,-1.0,137.0,269.0,182.0,137.0,24.0,890.0,,,,,,1693.0,,,,,,890.0,890.0,890.0,1693.0,1693.0,1693.0
EV1898101445,18981,2,P02,Faceoff,ET0004,Faceoff_PeriodStart,,,,,,n,ZN03,SQ1898100033,PL1898103301,EC18981001445,TV1898101445,SH1898100041,,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100132,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB01,STR0002,,0,18.0,0.0,,,1152.0,1147.0,1152.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813400,other,2.0,75.0,32.0,-1.0,287.0,374.0,32.0,129.0,1728.0,,,,,,925.0,,,,,,1728.0,1728.0,1728.0,925.0,925.0,925.0
EV1898101466,18981,2,P02,Faceoff,ET0004,Faceoff_AfterGoal,,,,,,n,ZN03,SQ1898100036,PL1898103601,EC18981001466,TV1898101466,SH1898100042,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,57.0,,,1215.0,1210.0,1215.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813421,after_goal,8.0,31.0,-1.0,-1.0,437.0,31.0,32.0,31.0,1285.0,,,,,,1728.0,,,,,,1285.0,1285.0,1285.0,1728.0,1728.0,1728.0
EV1898101473,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100038,PL1898103801,EC18981001473,TV1898101473,SH1898100043,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,0.0,,,1272.0,1267.0,1272.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813428,after_stoppage,13.0,20.0,-1.0,-1.0,494.0,88.0,24.0,25.0,1285.0,,,,,,1516.0,,,,,,1285.0,1285.0,1285.0,1516.0,1516.0,1516.0
EV1898101485,18981,2,P02,Faceoff,ET0004,Faceoff_AfterPenalty,,,,,,,,SQ1898100041,PL1898104101,EC18981001485,TV1898101485,SH1898100044,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100066,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0002,,0,15.0,6.0,,,1326.0,1321.0,1326.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,0,,,,FO189813440,other,0.0,30.0,-1.0,-1.0,548.0,142.0,270.0,30.0,1285.0,,,,,,1516.0,,,,,,1285.0,1285.0,1285.0,1516.0,1516.0,1516.0
EV1898101624,18981,2,P02,Faceoff,ET0004,Faceoff_AfterPenalty,,,,,,,,SQ1898100044,PL1898104401,EC18981001624,TV1898101624,SH1898100055,,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100066",P100132,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR0002,,0,10.0,5.0,,,1627.0,1622.0,1627.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,0,,,,FO189813579,other,2.0,31.0,-1.0,-1.0,443.0,849.0,4.0,31.0,1582.0,1516.0,,,,,925.0,,,,,,1549.0,1516.0,1582.0,925.0,925.0,925.0
EV1898101628,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100046,PL1898104601,EC18981001628,TV1898101628,SH1898100055,,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100066",P100132,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,9.0,47.0,,,1645.0,1640.0,1645.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813583,after_stoppage,2.0,14.0,-1.0,-1.0,461.0,867.0,73.0,14.0,1582.0,1516.0,,,,,925.0,,,,,,1549.0,1516.0,1582.0,925.0,925.0,925.0
EV1898101669,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100048,PL1898104801,EC18981001669,TV1898101669,SH1898100057,,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100066",P100159,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,8.0,9.0,,,1743.0,1738.0,1743.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813624,after_stoppage,1.0,25.0,-1.0,-1.0,559.0,965.0,45.0,25.0,1582.0,1516.0,,,,,1166.0,,,,,,1549.0,1516.0,1582.0,1166.0,1166.0,1166.0
EV1898101695,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100050,PL1898105001,EC18981001695,TV1898101695,SH1898100059,,Nelson,N10004,Velodrome,N10010,0.0,"P100074,P100078",P100159,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB03,STR0002,,0,7.0,2.0,,,1810.0,1805.0,1810.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813650,after_stoppage,1.0,22.0,-1.0,-1.0,626.0,1032.0,94.0,22.0,1567.0,1728.0,,,,,1166.0,,,,,,1647.5,1567.0,1728.0,1166.0,1166.0,1166.0
EV1898101747,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100052,PL1898105201,EC18981001747,TV1898101747,SH1898100062,,Nelson,N10004,Velodrome,N10010,0.0,P100066,P100201,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,59.0,,,1933.0,1928.0,1933.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813702,after_stoppage,1.0,29.0,-1.0,-1.0,749.0,1155.0,30.0,29.0,1516.0,,,,,,997.0,,,,,,1516.0,1516.0,1516.0,997.0,997.0,997.0
EV1898101767,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100054,PL1898105401,EC18981001767,TV1898101767,SH1898100063,,Nelson,N10004,Velodrome,N10010,0.0,"P100070,P100201",P100066,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,7.0,,,1985.0,1980.0,1985.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813722,after_stoppage,1.0,22.0,-1.0,-1.0,1207.0,801.0,31.0,22.0,1647.0,997.0,,,,,1516.0,,,,,,1322.0,997.0,1647.0,1516.0,1516.0,1516.0
EV1898101790,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100056,PL1898105601,EC18981001790,TV1898101790,SH1898100065,,Nelson,N10004,Velodrome,N10010,0.0,P100201,P100078,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,12.0,,,2040.0,2035.0,2040.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813745,after_stoppage,4.0,24.0,-1.0,-1.0,1262.0,856.0,404.0,24.0,997.0,,,,,,1728.0,,,,,,997.0,997.0,997.0,1728.0,1728.0,1728.0
EV1898101864,18981,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,ZoneExit_PassMiss_Misplay,ED293,,,d,ZN02,SQ1898100057,PL1898105701,EC18981001864,TV1898101864,SH1898100073,,Nelson,N10004,Velodrome,N10010,0.0,"P100093,P100161",P100066,Pat Major,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0001,,0,0.0,59.0,,,2173.0,2168.0,2173.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813819,after_stoppage,0.0,0.0,-1.0,-1.0,1395.0,989.0,271.0,157.0,1390.0,933.0,,,,,1516.0,,,,,,1161.5,933.0,1390.0,1516.0,1516.0,1516.0
EV1898101868,18981,3,P03,Faceoff,ET0004,Faceoff_PeriodStart,,Pass_Stretch,ED232,,,n,ZN03,SQ1898100060,PL1898106001,EC18981001868,TV1898101868,SH1898100075,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100078,P100119",P100066,Eric Elliott,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,53.0,,,2179.0,2174.0,2179.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813823,other,0.0,2.0,-1.0,-1.0,995.0,1401.0,265.0,163.0,1285.0,1728.0,1660.0,,,,1516.0,,,,,,1557.6666666666667,1285.0,1728.0,1516.0,1516.0,1516.0
EV1898101942,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100064,PL1898106401,EC18981001942,TV1898101942,SH1898100081,,Nelson,N10004,Velodrome,N10010,0.0,"P100061,P100078",P100201,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,2.0,,,2480.0,2475.0,2480.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813897,after_stoppage,3.0,36.0,-1.0,-1.0,1296.0,1702.0,108.0,36.0,1582.0,1728.0,,,,,997.0,,,,,,1655.0,1582.0,1728.0,997.0,997.0,997.0
EV1898102009,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100066,PL1898106601,EC18981002009,TV1898102009,SH1898100084,,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100074",P100161,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,50.0,,,2612.0,2607.0,2612.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813964,after_stoppage,1.0,23.0,-1.0,-1.0,1428.0,1834.0,4.0,24.0,1516.0,1567.0,,,,,933.0,,,,,,1541.5,1516.0,1567.0,933.0,933.0,933.0
EV1898102015,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100068,PL1898106801,EC18981002015,TV1898102015,SH1898100084,,Nelson,N10004,Velodrome,N10010,0.0,P100161,P100066,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,30.0,,,2632.0,2627.0,2632.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813970,after_stoppage,2.0,15.0,-1.0,-1.0,1854.0,1448.0,36.0,16.0,933.0,,,,,,1516.0,,,,,,933.0,933.0,933.0,1516.0,1516.0,1516.0
EV1898102037,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100070,PL1898107001,EC18981002037,TV1898102037,SH1898100085,,Nelson,N10004,Velodrome,N10010,0.0,"P100093,P100161",P100066,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,37.0,,,2685.0,2680.0,2685.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189813992,after_stoppage,1.0,17.0,-1.0,-1.0,1907.0,1501.0,67.0,17.0,1390.0,933.0,,,,,1516.0,,,,,,1161.5,933.0,1390.0,1516.0,1516.0,1516.0
EV1898102071,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100072,PL1898107201,EC18981002071,TV1898102071,SH1898100089,,Nelson,N10004,Velodrome,N10010,0.0,P100001,P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,10.0,9.0,,,2773.0,2768.0,2773.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814026,after_stoppage,9.0,21.0,-1.0,-1.0,1995.0,1589.0,9.0,21.0,1285.0,,,,,,1728.0,,,,,,1285.0,1285.0,1285.0,1728.0,1728.0,1728.0
EV1898102074,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100074,PL1898107401,EC18981002074,TV1898102074,SH1898100089,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100070",P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,40.0,,,2802.0,2797.0,2802.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814029,after_stoppage,2.0,20.0,-1.0,-1.0,2024.0,1618.0,35.0,20.0,1285.0,1647.0,,,,,1728.0,,,,,,1466.0,1285.0,1647.0,1728.0,1728.0,1728.0
EV1898102089,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100076,PL1898107601,EC18981002089,TV1898102089,SH1898100089,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100039",P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,40.0,,,2862.0,2857.0,2862.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814044,after_stoppage,0.0,25.0,-1.0,-1.0,2084.0,1678.0,45.0,25.0,1285.0,1228.0,,,,,1728.0,,,,,,1256.5,1228.0,1285.0,1728.0,1728.0,1728.0
EV1898102119,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100078,PL1898107801,EC18981002119,TV1898102119,SH1898100092,,Nelson,N10004,Velodrome,N10010,0.0,P100066,P100001,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,29.0,,,2933.0,2928.0,2933.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814074,after_stoppage,5.0,26.0,-1.0,-1.0,1749.0,2155.0,87.0,26.0,1516.0,,,,,,1285.0,,,,,,1516.0,1516.0,1516.0,1285.0,1285.0,1285.0
EV1898102164,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100080,PL1898108001,EC18981002164,TV1898102164,SH1898100098,,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100201,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,39.0,,,3043.0,3038.0,3043.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814119,after_stoppage,3.0,23.0,-1.0,-1.0,1859.0,2265.0,15.0,23.0,1728.0,,,,,,997.0,,,,,,1728.0,1728.0,1728.0,997.0,997.0,997.0
EV1898102173,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100082,PL1898108201,EC18981002173,TV1898102173,SH1898100099,,Nelson,N10004,Velodrome,N10010,0.0,"P100070,P100161",P100001,Galen Wood,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,58.0,,,3084.0,3079.0,3084.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814128,after_stoppage,1.0,26.0,-1.0,-1.0,2306.0,1900.0,30.0,26.0,1647.0,933.0,,,,,1285.0,,,,,,1290.0,933.0,1647.0,1285.0,1285.0,1285.0
EV1898102191,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100084,PL1898108401,EC18981002191,TV1898102191,SH1898100099,,Nelson,N10004,Velodrome,N10010,0.0,"P100078,P100119",P100161,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,10.0,,,3132.0,3127.0,3132.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814146,after_stoppage,6.0,17.0,-1.0,-1.0,1948.0,2354.0,50.0,18.0,1728.0,1660.0,,,,,933.0,,,,,,1694.0,1660.0,1728.0,933.0,933.0,933.0
EV1898102223,18981,3,P03,Faceoff,ET0004,Faceoff_AfterPenalty,,,,,,,,SQ1898100087,PL1898108701,EC18981002223,TV1898102223,SH1898100102,,Nelson,N10004,Velodrome,N10010,0.0,"P100066,P100074",P100001,Brock Lofgren,N20252026F,4.0,,,,,,,,,TB04,STR0004,,0,2.0,54.0,,,3208.0,3203.0,3208.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,0,,,,FO189814178,other,1.0,26.0,-1.0,-1.0,2024.0,2430.0,56.0,26.0,1516.0,1567.0,,,,,1285.0,,,,,,1541.5,1516.0,1567.0,1285.0,1285.0,1285.0
EV1898102249,18981,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898100089,PL1898108901,EC18981002249,TV1898102249,SH1898100103,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100198",P100078,Sam Downs,N20252026F,4.0,,,,,,,,,TB05,STR0004,,0,1.0,37.0,,,3285.0,3280.0,3285.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189814204,after_stoppage,3.0,21.0,-1.0,-1.0,2507.0,2101.0,51.0,21.0,1285.0,1271.0,,,,,1728.0,,,,,,1278.0,1271.0,1285.0,1728.0,1728.0,1728.0
EV1898102274,18981,3,P03,Faceoff,ET0004,Faceoff_AfterPenalty,,,,,,,,SQ1898100093,PL1898109301,EC18981002274,TV1898102274,SH1898100105,,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100201",P100078,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR0004,,0,0.0,46.0,,,3398.0,3393.0,3398.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,0,,,,FO189814229,other,1.0,62.0,-1.0,-1.0,2620.0,2214.0,-1.0,62.0,1285.0,997.0,,,,,1728.0,,,,,,1141.0,997.0,1285.0,1728.0,1728.0,1728.0
EV1898701001,18987,1,P01,Faceoff,ET0004,Faceoff_PeriodStart,,,,,,n,ZN03,SQ1898700001,PL1898700101,EC18987001001,TV1898701001,SH1898700001,,Outlaws,N10007,Velodrome,N10010,0.0,"P100032,P100185",P100001,Samson Leifer,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,18.0,0.0,,,0.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189874254,other,0.0,-1.0,-1.0,3023.0,-1.0,-1.0,126.0,-1.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
EV1898701098,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898700039,PL1898703901,EC18987001098,TV1898709023,SH1898700007,LV1898709023,Outlaws,N10007,Velodrome,N10010,0.0,"P100002,P100033",P100201,Kevin White,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,30.0,,,150.0,145.0,150.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189874349,after_stoppage,3.0,19.0,-1.0,2878.0,-1.0,-1.0,311.0,19.0,247.0,139.0,,,,,332.0,,,,,,193.0,139.0,247.0,332.0,332.0,332.0
EV1898701295,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898700003,PL1898700301,EC18987001295,TV1898701295,SH1898700022,,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100001,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,10.0,0.0,,,480.0,475.0,480.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189874545,after_stoppage,5.0,19.0,-1.0,2548.0,-1.0,-1.0,68.0,19.0,371.0,,,,,,621.0,,,,,,371.0,371.0,371.0,621.0,621.0,621.0
EV1898701349,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898700004,PL1898700401,EC18987001349,TV1898701349,SH1898700026,,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100232,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,32.0,,,568.0,563.0,568.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189874599,after_stoppage,2.0,20.0,2460.0,-1.0,-1.0,-1.0,127.0,20.0,793.0,,,,,,406.0,,,,,,793.0,793.0,793.0,406.0,406.0,406.0
EV1898701425,18987,1,P01,Faceoff,ET0004,Faceoff_AfterPenalty,,,,,,,,SQ1898700005,PL1898700501,EC18987001425,TV1898701425,SH1898700032,,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,Samson Leifer,N20252026F,4.0,,,,,,,,,TB03,STR0004,,0,5.0,50.0,,,730.0,725.0,730.0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,0,,,,FO189874675,other,1.0,35.0,-1.0,2298.0,-1.0,-1.0,37.0,35.0,925.0,,,,,,1032.0,,,,,,925.0,925.0,925.0,1032.0,1032.0,1032.0
EV1898701450,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,,,SQ1898700006,PL1898700601,EC18987001450,TV1898701450,SH1898700033,,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,Samson Leifer,N20252026F,4.0,,,,,,,,,TB04,STR0004,,0,4.0,49.0,,,791.0,786.0,791.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,,0,,,,FO189874699,after_stoppage,0.0,24.0,-1.0,2237.0,-1.0,-1.0,4.0,24.0,1151.0,,,,,,1097.0,,,,,,1151.0,1151.0,1151.0,1097.0,1097.0,1097.0
