event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897701290,18977,1,P01,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700018,PL1897701813,EC18977001290,TV1897701290,SH1897700017,,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,6.0,17.0,,,703.0,698.0,703.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770142,7.0,1.0,179.0,2266.0,-1.0,-1.0,21.0,93.0,593.0,,,,,,,,,,,,593.0,593.0,593.0,,,
EV1897701296,18977,1,P01,Shot,ET0001,Shot_BlockedSameTeam,,Shot_Wrist,ED263,,,,,SQ1897700018,PL1897701813,EC18977001296,TV1897701296,SH1897700017,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,CY189770011,1,5.0,58.0,,,722.0,717.0,722.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189770143,0.0,3.0,160.0,2247.0,-1.0,-1.0,2.0,112.0,1125.0,,,,,,,,,,,,1125.0,1125.0,1125.0,,,
EV1897701308,18977,1,P01,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702003,EC18977001308,TV1897701308,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,,Beau Kelly,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,5.0,15.0,,,765.0,760.0,765.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770144,5.0,4.0,2204.0,117.0,-1.0,-1.0,295.0,41.0,1236.0,,,,,,,,,,,,1236.0,1236.0,1236.0,,,
EV1897701315,18977,1,P01,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702007,EC18977001315,TV1897701315,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100201,Hayden Smith,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,57.0,,,783.0,778.0,783.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770145,6.0,5.0,2186.0,99.0,-1.0,-1.0,277.0,59.0,1412.0,,,,,,1151.0,,,,,,1412.0,1412.0,1412.0,1151.0,1151.0,1151.0
EV1897701316,18977,1,P01,Shot,ET0001,Shot_BlockedSameTeam,,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702007,EC18977001316,TV1897701316,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100088,P100123",,Todd Heffner,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,51.0,,,789.0,784.0,789.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189770146,2.0,6.0,2180.0,93.0,-1.0,-1.0,271.0,65.0,1412.0,1274.0,,,,,,,,,,,1343.0,1274.0,1412.0,,,
EV1897701331,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702010,EC18977001331,TV1897701331,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,0.0,P100201,"P100084,P100096",Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,30.0,,,810.0,805.0,810.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770147,4.0,0.0,72.0,2159.0,-1.0,-1.0,250.0,86.0,1151.0,,,,,,1456.0,2357.0,,,,,1151.0,1151.0,1151.0,1906.5,1456.0,2357.0
EV1897701341,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702014,EC18977001341,TV1897701341,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,Hayden Smith,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,19.0,,,821.0,816.0,821.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770148,7.0,0.0,2148.0,61.0,-1.0,-1.0,239.0,97.0,1412.0,,,,,,2412.0,,,,,,1412.0,1412.0,1412.0,2412.0,2412.0,2412.0
EV1897701357,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702018,EC18977001357,TV1897701357,SH1897700021,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100123","P100016,P100070",Todd Heffner,N20252026F,4.0,,,,,,,,,TB04,STR0001,CY189770013,1,3.0,39.0,,,861.0,856.0,861.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770149,5.0,0.0,2108.0,21.0,-1.0,-1.0,199.0,137.0,1575.0,1301.0,,,,,2651.0,1031.0,,,,,1438.0,1301.0,1575.0,1841.0,1031.0,2651.0
EV1897701362,18977,1,P01,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,,,SQ1897700020,PL1897702018,EC18977001362,TV1897701362,SH1897700021,,Velodrome,N10010,HollowBrook,N10003,0.0,P100211,P100001,Noel Black,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,3.0,24.0,,,876.0,871.0,876.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189770150,1.0,0.0,2093.0,6.0,-1.0,-1.0,184.0,152.0,891.0,,,,,,1353.0,,,,,,891.0,891.0,891.0,1353.0,1353.0,1353.0
EV1897701368,18977,1,P01,Goal,ET0012,Goal_Scored,ED0003,Goal_Tip,ED219,,,,,SQ1897700020,PL1897702021,EC18977001368,TV1897701368,SH1897700022,,Velodrome,N10010,HollowBrook,N10003,0.0,P100161,P100096,Galen Wood,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,18.0,,,882.0,877.0,882.0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,1,,0,high,DL01,SC189770151,0.0,2.0,664.0,2087.0,-1.0,-1.0,178.0,158.0,902.0,,,,,,2596.0,,,,,,902.0,902.0,902.0,2596.0,2596.0,2596.0
EV1897701410,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700022,PL1897702221,EC18977001410,TV1897701410,SH1897700025,,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,P100016,Beau Kelly,N20252026F,5.0,,,,,,,,,TB05,STR0001,,0,1.0,32.0,,,988.0,983.0,988.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770152,3.0,0.0,1981.0,558.0,-1.0,106.0,72.0,264.0,1480.0,,,,,,2814.0,,,,,,1480.0,1480.0,1480.0,2814.0,2814.0,2814.0
EV1897701443,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700022,PL1897702237,EC18977001443,TV1897701443,SH1897700029,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,"P100096,P100123",Sam Downs,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,31.0,,,1049.0,1044.0,1049.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770153,0.0,0.0,497.0,1920.0,167.0,-1.0,11.0,325.0,1647.0,,,,,,3185.0,1733.0,,,,,1647.0,1647.0,1647.0,2459.0,1733.0,3185.0
EV1897701456,18977,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700024,PL1897702401,EC18977001456,TV1897701456,SH1897700031,,Velodrome,N10010,HollowBrook,N10003,0.0,P100084,P100016,Ty Smith,N20252026F,4.0,,,,,,,,,TB05,STR0001,,0,0.0,3.0,,,1077.0,1072.0,1077.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770154,0.0,0.0,1892.0,469.0,-1.0,195.0,2.0,17.0,1915.0,,,,,,3240.0,,,,,,1915.0,1915.0,1915.0,3240.0,3240.0,3240.0
EV1897701478,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700027,PL1897702704,EC18977001478,TV1897701478,SH1897700033,,Velodrome,N10010,HollowBrook,N10003,0.0,P100159,,Josh Cronk,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,17.0,14.0,,,1194.0,1189.0,1194.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770155,2.0,2.0,352.0,1775.0,312.0,-1.0,3.0,39.0,1278.0,,,,,,,,,,,,1278.0,1278.0,1278.0,,,
EV1897701479,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700027,PL1897702704,EC18977001479,TV1897701479,SH1897700033,,Velodrome,N10010,HollowBrook,N10003,0.0,P100002,,Kevin White,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,17.0,12.0,,,1196.0,1191.0,1196.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770156,1.0,0.0,350.0,1773.0,314.0,-1.0,1.0,41.0,993.0,,,,,,,,,,,,993.0,993.0,993.0,,,
EV1897701486,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Tipped,ED261,,,,,SQ1897700029,PL1897702901,EC18977001486,TV1897701486,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,0.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,38.0,,,1230.0,1225.0,1230.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,1,,0,high,DL01,SC189770157,2.0,0.0,316.0,1739.0,348.0,-1.0,110.0,33.0,1593.0,,,,,,,,,,,,1593.0,1593.0,1593.0,,,
EV1897701487,18977,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Backhand,ED254,,,,,SQ1897700029,PL1897702901,EC18977001487,TV1897701487,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,0.0,P100201,P100123,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,36.0,,,1232.0,1227.0,1232.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189770158,0.0,2.0,314.0,1737.0,350.0,-1.0,108.0,35.0,1593.0,,,,,,1733.0,,,,,,1593.0,1593.0,1593.0,1733.0,1733.0,1733.0
EV1897701493,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Poke,ED257,,,,,SQ1897700029,PL1897702904,EC18977001493,TV1897701493,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,"P100016,P100224",Nathan Watts,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,23.0,,,1245.0,1240.0,1245.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770159,0.0,3.0,1724.0,301.0,-1.0,363.0,95.0,48.0,1619.0,,,,,,3240.0,1063.0,,,,,1619.0,1619.0,1619.0,2151.5,1063.0,3240.0
EV1897701498,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700029,PL1897702904,EC18977001498,TV1897701498,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100100",P100016,Nathan Watts,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,14.0,,,1254.0,1249.0,1254.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770160,0.0,0.0,1715.0,292.0,-1.0,372.0,86.0,57.0,1619.0,1395.0,,,,,3240.0,,,,,,1507.0,1395.0,1619.0,3240.0,3240.0,3240.0
EV1897701526,18977,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,,,SQ1897700029,PL1897702915,EC18977001526,TV1897701526,,,Velodrome,N10010,HollowBrook,N10003,0.0,P100049,P100001,Kirk Moore,N20252026F,4.0,,,,,,,,,TB01,,,0,15.0,11.0,,,1317.0,1312.0,1317.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189770161,2.0,0.0,1652.0,229.0,-1.0,435.0,23.0,120.0,1161.0,,,,,,1647.0,,,,,,1161.0,1161.0,1161.0,1647.0,1647.0,1647.0
EV1897701542,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700031,PL1897703103,EC18977001542,TV1897701542,SH1897700040,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088","P100016,P100161",Hayden Smith,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,5.0,,,1383.0,1378.0,1383.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770162,4.0,0.0,1586.0,163.0,-1.0,501.0,48.0,43.0,1915.0,1846.0,,,,,3240.0,1135.0,,,,,1880.5,1846.0,1915.0,2187.5,1135.0,3240.0
EV1897701571,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Backhand,ED254,,,,,SQ1897700033,PL1897703301,EC18977001571,TV1897701571,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,P100161,P100096,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,42.0,,,1466.0,1461.0,1466.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770163,0.0,0.0,80.0,1503.0,584.0,-1.0,20.0,35.0,1135.0,,,,,,3185.0,,,,,,1135.0,1135.0,1135.0,3185.0,3185.0,3185.0
EV1897701580,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700033,PL1897703301,EC18977001580,TV1897701580,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,P100161,"P100047,P100096,P100123",Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,22.0,,,1486.0,1481.0,1486.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770164,0.0,0.0,60.0,1483.0,604.0,-1.0,182.0,55.0,1135.0,,,,,,1619.0,3185.0,1733.0,,,,1135.0,1135.0,1135.0,2179.0,1619.0,3185.0
EV1897701590,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700035,PL1897703503,EC18977001590,TV1897701590,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,P100016,Nathan Watts,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,11.0,57.0,,,1511.0,1506.0,1511.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770165,6.0,0.0,1458.0,35.0,-1.0,629.0,157.0,25.0,1619.0,,,,,,3240.0,,,,,,1619.0,1619.0,1619.0,3240.0,3240.0,3240.0
EV1897701611,18977,2,P02,Shot,ET0001,Shot_Goal,ED0002,,,,,,,SQ1897700035,PL1897703510,EC18977001611,TV1897701611,SH1897700042,,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,11.0,22.0,,,1546.0,1541.0,1546.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,0,,0,low,DL03,SC189770166,0.0,4.0,610.0,1423.0,664.0,-1.0,122.0,60.0,997.0,,,,,,,,,,,,997.0,997.0,997.0,,,
EV1897701612,18977,2,P02,Goal,ET0012,Goal_Scored,ED0003,Goal_Tip,ED219,,,,,SQ1897700035,PL1897703510,EC18977001612,TV1897701612,SH1897700042,,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,P100096,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,11.0,22.0,,,1546.0,1541.0,1546.0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,1,,0,high,DL01,SC189770167,29.0,0.0,610.0,1423.0,664.0,-1.0,122.0,60.0,997.0,,,,,,3185.0,,,,,,997.0,997.0,997.0,3185.0,3185.0,3185.0
EV1897701625,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700037,PL1897703706,EC18977001625,TV1897701625,SH1897700043,,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,Hayden Smith,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,10.0,29.0,,,1599.0,1594.0,1599.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770168,2.0,0.0,1370.0,557.0,-1.0,53.0,69.0,113.0,1846.0,,,,,,3240.0,,,,,,1846.0,1846.0,1846.0,3240.0,3240.0,3240.0
EV1897701635,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700037,PL1897703707,EC18977001635,TV1897701635,SH1897700043,,Velodrome,N10010,HollowBrook,N10003,0.0,P100088,P100016,Hayden Smith,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,59.0,,,1629.0,1624.0,1629.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770169,0.0,0.0,1340.0,527.0,-1.0,83.0,39.0,143.0,1846.0,,,,,,3240.0,,,,,,1846.0,1846.0,1846.0,3240.0,3240.0,3240.0
EV1897701653,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700037,PL1897703715,EC18977001653,TV1897701653,,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100096,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,,,0,9.0,20.0,,,1668.0,1663.0,1668.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770170,0.0,0.0,488.0,1301.0,122.0,-1.0,82.0,182.0,1647.0,,,,,,3185.0,,,,,,1647.0,1647.0,1647.0,3185.0,3185.0,3185.0
EV1897701668,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700039,PL1897703903,EC18977001668,TV1897701668,SH1897700045,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100100,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,CY189770016,1,8.0,29.0,,,1719.0,1714.0,1719.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770171,5.0,0.0,437.0,1250.0,173.0,-1.0,31.0,51.0,1647.0,,,,,,1395.0,,,,,,1647.0,1647.0,1647.0,1395.0,1395.0,1395.0
EV1897701686,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700039,PL1897703909,EC18977001686,TV1897701686,SH1897700045,,Velodrome,N10010,HollowBrook,N10003,0.0,P100224,"P100086,P100096",Kaitlyn Shain,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,58.0,,,1750.0,1745.0,1750.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770172,0.0,2.0,406.0,1219.0,204.0,-1.0,99.0,82.0,1063.0,,,,,,1605.0,3185.0,,,,,1063.0,1063.0,1063.0,2395.0,1605.0,3185.0
EV1897701710,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700041,PL1897704109,EC18977001710,TV1897701710,SH1897700046,,Velodrome,N10010,HollowBrook,N10003,0.0,P100132,P100047,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,4.0,,,1804.0,1799.0,1804.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770173,0.0,3.0,352.0,1165.0,258.0,-1.0,45.0,54.0,1014.0,,,,,,1619.0,,,,,,1014.0,1014.0,1014.0,1619.0,1619.0,1619.0
EV1897701713,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Tipped,ED261,,,,,SQ1897700041,PL1897704109,EC18977001713,TV1897701713,SH1897700046,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,"P100086,P100088",Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,0.0,,,1808.0,1803.0,1808.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,1,,0,high,DL01,SC189770174,0.0,2.0,348.0,1161.0,262.0,-1.0,41.0,58.0,1647.0,,,,,,1605.0,1846.0,,,,,1647.0,1647.0,1647.0,1725.5,1605.0,1846.0
EV1897701730,18977,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,,,,,SQ1897700041,PL1897704116,EC18977001730,TV1897701730,SH1897700047,,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,P100086,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,6.0,25.0,,,1843.0,1838.0,1843.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,low,DL03,SC189770175,6.0,0.0,313.0,1126.0,297.0,-1.0,6.0,93.0,997.0,,,,,,1605.0,,,,,,997.0,997.0,997.0,1605.0,1605.0,1605.0
EV1897701768,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700043,PL1897704315,EC18977001768,TV1897701768,SH1897700049,,Velodrome,N10010,HollowBrook,N10003,0.0,P100084,P100016,Ty Smith,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,53.0,,,1935.0,1930.0,1935.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770176,3.0,0.0,1034.0,221.0,-1.0,389.0,16.0,86.0,1915.0,,,,,,3240.0,,,,,,1915.0,1915.0,1915.0,3240.0,3240.0,3240.0
EV1897701777,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700043,PL1897704316,EC18977001777,TV1897701777,SH1897700050,,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,P100016,Nathan Watts,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,39.0,,,1949.0,1944.0,1949.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770177,0.0,1.0,1020.0,207.0,-1.0,403.0,2.0,100.0,1619.0,,,,,,3240.0,,,,,,1619.0,1619.0,1619.0,3240.0,3240.0,3240.0
EV1897701780,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Backhand,ED254,,,,,SQ1897700043,PL1897704316,EC18977001780,TV1897701780,SH1897700050,,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,P100016,Nathan Watts,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,37.0,,,1951.0,1946.0,1951.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770178,23.0,0.0,1018.0,205.0,-1.0,405.0,34.0,102.0,1619.0,,,,,,3240.0,,,,,,1619.0,1619.0,1619.0,3240.0,3240.0,3240.0
EV1897701797,18977,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,,,,,SQ1897700047,PL1897704703,EC18977001797,TV1897701797,SH1897700052,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,29.0,,,2019.0,2014.0,2019.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,low,DL03,SC189770179,2.0,3.0,137.0,950.0,473.0,-1.0,5.0,34.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
EV1897701800,18977,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,,,,,SQ1897700047,PL1897704703,EC18977001800,TV1897701800,SH1897700052,,Velodrome,N10010,HollowBrook,N10003,0.0,P100070,P100096,Hayden Perea,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,3.0,24.0,,,2024.0,2019.0,2024.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,low,DL03,SC189770180,0.0,0.0,132.0,945.0,478.0,-1.0,172.0,39.0,1364.0,,,,,,3185.0,,,,,,1364.0,1364.0,1364.0,3185.0,3185.0,3185.0
