event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,breakout_key,breakout_successful,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1896901659,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,s,SC01,d,ZN02,SQ1896900099,PL1896909914,EC18969001659,TV1896909108,SH1896900037,LV1896909108,Platinum,N10008,Velodrome,N10010,0.0,P100192,P100105,Chris Premo,N20252026F,4.0,,,ZX0002,,,,,,TB02,STR0001,,0,13.0,7.0,,,1445.0,1440.0,1445.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189690659,True,0.0,3.0,593.0,883.0,1076.0,568.0,15.0,55.0,1705.0,,,,,,1045.0,,,,,,1705.0,1705.0,1705.0,1045.0,1045.0,1045.0
EV1896901705,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,u,SC02,d,ZN02,SQ1896900099,PL1896909919,EC18969001705,TV1896909114,SH1896900039,LV1896909114,Platinum,N10008,Velodrome,N10010,0.0,P100070,,Hayden Perea,N20252026F,5.0,,,ZX0003,,,,,,TB02,STR0001,,0,11.0,16.0,,,1556.0,1551.0,1556.0,SecondTouch,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690705,False,0.0,2.0,772.0,482.0,679.0,1187.0,231.0,65.0,1569.0,,,,,,,,,,,,1569.0,1569.0,1569.0,,,
EV1896901710,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900099,PL1896909921,EC18969001710,TV1896909115,SH1896900040,LV1896909115,Platinum,N10008,Velodrome,N10010,0.0,"P100025,P100117",P100001,Andrew Marshall,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,11.0,6.0,,,1566.0,1561.0,1566.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690710,False,2.0,0.0,472.0,762.0,1197.0,689.0,221.0,75.0,1566.0,1535.0,,,,,1730.0,,,,,,1550.5,1535.0,1566.0,1730.0,1730.0,1730.0
EV1896901717,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900099,PL1896909923,EC18969001717,TV1896909116,SH1896900040,LV1896909116,Platinum,N10008,Velodrome,N10010,0.0,"P100024,P100117",,Keegan Mantaro,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,10.0,59.0,,,1573.0,1568.0,1573.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690717,False,0.0,3.0,465.0,755.0,1204.0,696.0,214.0,82.0,1084.0,1535.0,,,,,,,,,,,1309.5,1084.0,1535.0,,,
EV1896901727,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_OppTeam,ED290,s,SC01,d,ZN02,SQ1896900099,PL1896909924,EC18969001727,TV1896909117,SH1896900042,LV1896909117,Platinum,N10008,Velodrome,N10010,0.0,P100105,,Ronnie Pinnell,N20252026F,5.0,,,ZX0005,,,,,,TB02,STR0001,,0,10.0,38.0,,,1594.0,1589.0,1594.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690727,True,0.0,7.0,734.0,444.0,717.0,1225.0,193.0,103.0,1045.0,,,,,,,,,,,,1045.0,1045.0,1045.0,,,
EV1896901736,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900099,PL1896909927,EC18969001736,TV1896909119,SH1896900042,LV1896909119,Platinum,N10008,Velodrome,N10010,0.0,"P100022,P100117",,Keegan Mantaro,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,10.0,24.0,,,1608.0,1603.0,1608.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690736,False,0.0,4.0,430.0,720.0,1239.0,731.0,179.0,117.0,995.0,1535.0,,,,,,,,,,,1265.0,995.0,1535.0,,,
EV1896901746,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED286,u,SC02,d,ZN02,SQ1896900027,PL1896902707,EC18969001746,TV1896901746,SH1896900043,,Platinum,N10008,Velodrome,N10010,0.0,P100105,,Ronnie Pinnell,N20252026F,5.0,,,ZX0001,,,,,,TB02,STR0001,,0,10.0,9.0,,,1623.0,1618.0,1623.0,PokeCheck,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690746,False,1.0,1.0,705.0,415.0,746.0,1254.0,164.0,132.0,1045.0,,,,,,,,,,,,1045.0,1045.0,1045.0,,,
EV1896901763,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,u,SC02,d,ZN02,SQ1896900099,PL1896909931,EC18969001763,TV1896909123,SH1896900043,LV1896909123,Platinum,N10008,Velodrome,N10010,0.0,P100039,,Nicole Downs,N20252026F,4.0,,,ZX0003,,,,,,TB03,STR0001,,0,9.0,43.0,,,1649.0,1644.0,1649.0,SecondTouch,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690763,False,6.0,0.0,679.0,389.0,772.0,1280.0,138.0,158.0,1257.0,,,,,,,,,,,,1257.0,1257.0,1257.0,,,
EV1896901769,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900099,PL1896909932,EC18969001769,TV1896909124,SH1896900044,LV1896909124,Platinum,N10008,Velodrome,N10010,0.0,"P100023,P100110",,Alex Considine,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,9.0,32.0,,,1660.0,1655.0,1660.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690769,False,1.0,0.0,378.0,668.0,1291.0,783.0,127.0,169.0,1754.0,737.0,,,,,,,,,,,1245.5,737.0,1754.0,,,
EV1896901778,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,s,SC01,d,ZN02,SQ1896900027,PL1896902710,EC18969001778,TV1896901778,SH1896900044,,Platinum,N10008,Velodrome,N10010,0.0,P100110,P100093,JoLyn Maly,N20252026F,4.0,,,ZX0002,,,,,,TB03,STR0001,,0,9.0,21.0,,,1671.0,1666.0,1671.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189690778,True,3.0,2.0,367.0,657.0,1302.0,794.0,116.0,180.0,737.0,,,,,,1296.0,,,,,,737.0,737.0,737.0,1296.0,1296.0,1296.0
EV1896901793,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,s,SC01,d,ZN02,SQ1896900099,PL1896909938,EC18969001793,TV1896909129,SH1896900046,LV1896909129,Platinum,N10008,Velodrome,N10010,0.0,"P100023,P100210",,Alex Considine,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,8.0,58.0,,,1694.0,1689.0,1694.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690793,True,2.0,0.0,344.0,634.0,1325.0,817.0,93.0,203.0,1754.0,1243.0,,,,,,,,,,,1498.5,1243.0,1754.0,,,
EV1896901807,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900099,PL1896909940,EC18969001807,TV1896909130,SH1896900048,LV1896909130,Platinum,N10008,Velodrome,N10010,0.0,"P100161,P100224",,Kaitlyn Shain,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,8.0,42.0,,,1710.0,1705.0,1710.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690807,False,0.0,0.0,618.0,328.0,833.0,1341.0,77.0,219.0,1357.0,877.0,,,,,,,,,,,1117.0,877.0,1357.0,,,
EV1896901822,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900027,PL1896902717,EC18969001822,TV1896901822,SH1896900050,,Platinum,N10008,Velodrome,N10010,1.0,P100002,,Kevin White,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,8.0,21.0,8.0,20.0,1731.0,1726.0,1732.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690822,True,1.0,1.0,597.0,307.0,854.0,1362.0,56.0,240.0,939.0,,,,,,,,,,,,939.0,939.0,939.0,,,
EV1896901830,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900027,PL1896902719,EC18969001830,TV1896901830,SH1896900051,,Platinum,N10008,Velodrome,N10010,1.0,P100210,P100198,Josh Simonds,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,8.0,11.0,8.0,10.0,1741.0,1736.0,1742.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189690830,True,1.0,2.0,297.0,587.0,1372.0,864.0,46.0,250.0,1243.0,,,,,,1647.0,,,,,,1243.0,1243.0,1243.0,1647.0,1647.0,1647.0
EV1896901844,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,s,SC01,d,ZN02,SQ1896900027,PL1896902723,EC18969001844,TV1896901844,SH1896900051,,Platinum,N10008,Velodrome,N10010,0.0,P100224,P100030,Kaitlyn Shain,N20252026F,4.0,,,ZX0002,,,,,,TB03,STR0001,,0,7.0,50.0,,,1762.0,1757.0,1762.0,SecondTouch,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189690844,True,5.0,2.0,566.0,276.0,885.0,1393.0,25.0,271.0,877.0,,,,,,1680.0,,,,,,877.0,877.0,877.0,1680.0,1680.0,1680.0
EV1896901853,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900027,PL1896902724,EC18969001853,TV1896901853,SH1896900052,,Platinum,N10008,Velodrome,N10010,1.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,7.0,34.0,7.0,33.0,1778.0,1773.0,1779.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690853,True,1.0,1.0,550.0,260.0,901.0,1409.0,9.0,287.0,1592.0,,,,,,,,,,,,1592.0,1592.0,1592.0,,,
EV1896901863,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,s,SC01,d,ZN02,SQ1896900028,PL1896902801,EC18969001863,TV1896901863,SH1896900053,,Platinum,N10008,Velodrome,N10010,0.0,P100117,P100070,Keegan Mantaro,N20252026F,5.0,,,ZX0002,,,,,,TB03,STR0001,,0,6.0,57.0,,,1815.0,1810.0,1815.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189690863,True,3.0,2.0,223.0,513.0,1446.0,938.0,60.0,28.0,1535.0,,,,,,1569.0,,,,,,1535.0,1535.0,1535.0,1569.0,1569.0,1569.0
EV1896901876,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900101,PL1896910103,EC18969001876,TV1896909138,SH1896900053,LV1896909138,Platinum,N10008,Velodrome,N10010,0.0,"P100064,P100132",,Nick Ciampoli,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,6.0,24.0,,,1848.0,1843.0,1848.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690876,False,4.0,0.0,480.0,190.0,971.0,1479.0,27.0,61.0,1024.0,968.0,,,,,,,,,,,996.0,968.0,1024.0,,,
EV1896901905,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900029,PL1896902902,EC18969001905,TV1896901905,SH1896900054,,Platinum,N10008,Velodrome,N10010,1.0,P100027,P100132,Karen Zietlow,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,5.0,17.0,5.0,16.0,1915.0,1910.0,1916.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189690905,True,1.0,2.0,123.0,413.0,1546.0,1038.0,57.0,40.0,1225.0,,,,,,968.0,,,,,,1225.0,1225.0,1225.0,968.0,968.0,968.0
EV1896901916,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED286,s,SC01,d,ZN02,SQ1896900029,PL1896902906,EC18969001916,TV1896901916,SH1896900055,,Platinum,N10008,Velodrome,N10010,0.0,P100105,P100110,Ronnie Pinnell,N20252026F,5.0,,,ZX0001,,,,,,TB04,STR0001,,0,4.0,57.0,,,1935.0,1930.0,1935.0,PokeCheck,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690916,True,2.0,4.0,393.0,103.0,1058.0,1566.0,37.0,60.0,1045.0,,,,,,737.0,,,,,,1045.0,1045.0,1045.0,737.0,737.0,737.0
EV1896901923,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,s,SC01,d,ZN02,SQ1896900103,PL1896910302,EC18969001923,TV1896909143,SH1896900056,LV1896909143,Platinum,N10008,Velodrome,N10010,0.0,"P100001,P100161",,Sam Downs,N20252026F,4.0,,,ZX0007,,,,,,TB04,STR0001,,0,4.0,47.0,,,1945.0,1940.0,1945.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690923,True,1.0,0.0,383.0,93.0,1068.0,1576.0,27.0,70.0,1730.0,1357.0,,,,,,,,,,,1543.5,1357.0,1730.0,,,
EV1896901938,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,s,SC01,d,ZN02,SQ1896900103,PL1896910305,EC18969001938,TV1896909147,SH1896900057,LV1896909147,Platinum,N10008,Velodrome,N10010,0.0,P100192,P100198,Chris Premo,N20252026F,4.0,,,ZX0002,,,,,,TB04,STR0001,,0,4.0,27.0,,,1965.0,1960.0,1965.0,Breakout,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690938,True,0.0,1.0,73.0,363.0,1596.0,1088.0,7.0,90.0,1705.0,,,,,,1647.0,,,,,,1705.0,1705.0,1705.0,1647.0,1647.0,1647.0
EV1896901965,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED286,s,SC01,d,ZN02,SQ1896900103,PL1896910307,EC18969001965,TV1896909150,SH1896900057,LV1896909150,Platinum,N10008,Velodrome,N10010,0.0,P100039,P100107,Nicole Downs,N20252026F,4.0,,,ZX0001,,,,,,TB04,STR0001,,0,3.0,32.0,,,2020.0,2015.0,2020.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690965,True,0.0,2.0,308.0,18.0,1143.0,1651.0,18.0,48.0,1257.0,,,,,,1480.0,,,,,,1257.0,1257.0,1257.0,1480.0,1480.0,1480.0
EV1896901985,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,s,SC01,d,ZN02,SQ1896900106,PL1896910604,EC18969001985,TV1896909154,SH1896900060,LV1896909154,Platinum,N10008,Velodrome,N10010,0.0,P100025,P100161,Andrew Marshall,N20252026F,4.0,,,ZX0003,,,,,,TB04,STR0001,,0,2.0,36.0,,,2076.0,2071.0,2076.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690985,True,6.0,0.0,624.0,252.0,38.0,1199.0,61.0,38.0,1566.0,,,,,,1357.0,,,,,,1566.0,1566.0,1566.0,1357.0,1357.0,1357.0
EV1896901993,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED286,s,SC01,d,ZN02,SQ1896900106,PL1896910605,EC18969001993,TV1896909155,SH1896900060,LV1896909155,Platinum,N10008,Velodrome,N10010,0.0,P100222,"P100039,P100161",Joshua Blumberg,N20252026F,4.0,,,ZX0001,,,,,,TB04,STR0001,,0,2.0,23.0,,,2089.0,2084.0,2089.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690993,True,0.0,2.0,611.0,239.0,51.0,1212.0,48.0,51.0,1067.0,,,,,,1257.0,1357.0,,,,,1067.0,1067.0,1067.0,1307.0,1257.0,1357.0
EV1896901999,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,o,ZN01,SQ1896900106,PL1896910608,EC18969001999,TV1896909157,SH1896900060,LV1896909157,Platinum,N10008,Velodrome,N10010,0.0,"P100025,P100210",P100198,Andrew Marshall,N20252026F,4.0,,,ZX0007,,,,,,TB04,STR0001,,0,2.0,13.0,,,2099.0,2094.0,2099.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189690999,False,0.0,2.0,601.0,229.0,61.0,1222.0,38.0,61.0,1566.0,1243.0,,,,,1647.0,,,,,,1404.5,1243.0,1566.0,1647.0,1647.0,1647.0
EV1896902032,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_CausedTurnover,ED286,s,SC01,d,ZN02,SQ1896900106,PL1896910610,EC18969002032,TV1896909159,SH1896900063,LV1896909159,Platinum,N10008,Velodrome,N10010,0.0,P100210,P100108,Josh Simonds,N20252026F,4.0,,,ZX0001,,,,,,TB05,STR0004,,0,0.0,40.0,,,2192.0,2187.0,2192.0,BlockedShot,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691032,True,0.0,2.0,508.0,136.0,154.0,1315.0,15.0,55.0,1243.0,,,,,,923.0,,,,,,1243.0,1243.0,1243.0,923.0,923.0,923.0
EV1896902040,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PenaltyKillClear,ED294,s,SC01,d,ZN02,SQ1896900106,PL1896910614,EC18969002040,TV1896909161,SH1896900063,LV1896909161,Platinum,N10008,Velodrome,N10010,0.0,P100107,P100224,Matt Quinn,N20252026F,5.0,,,ZX0009,,,,,,TB05,STR0004,,0,0.0,30.0,,,2202.0,2197.0,2202.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691040,True,0.0,0.0,498.0,126.0,164.0,1325.0,5.0,65.0,1480.0,,,,,,877.0,,,,,,1480.0,1480.0,1480.0,877.0,877.0,877.0
EV1896902054,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,u,SC02,d,ZN02,SQ1896900106,PL1896910616,EC18969002054,TV1896909162,SH1896900065,LV1896909162,Platinum,N10008,Velodrome,N10010,0.0,P100198,,Maxwell Donaty,N20252026F,5.0,,,ZX0007,,,,,,TB01,STR0004,,0,17.0,50.0,,,2306.0,2301.0,2306.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691054,False,3.0,0.0,22.0,394.0,1429.0,268.0,22.0,75.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
EV1896902080,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,s,SC01,d,ZN02,SQ1896900038,PL1896903806,EC18969002080,TV1896902080,SH1896900066,,Platinum,N10008,Velodrome,N10010,1.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0007,,,,,,TB01,STR0001,,0,16.0,47.0,16.0,46.0,2369.0,2364.0,2370.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691080,True,1.0,0.0,-1.0,331.0,41.0,331.0,6.0,41.0,1730.0,,,,,,,,,,,,1730.0,1730.0,1730.0,,,
EV1896902095,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,s,SC01,d,ZN02,SQ1896900110,PL1896911002,EC18969002095,TV1896909166,SH1896900067,LV1896909166,Platinum,N10008,Velodrome,N10010,0.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0006,,,,,,TB01,STR0001,,0,16.0,2.0,,,2414.0,2409.0,2414.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691095,True,0.0,0.0,-1.0,286.0,86.0,376.0,127.0,11.0,1730.0,,,,,,,,,,,,1730.0,1730.0,1730.0,,,
EV1896902107,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,s,SC01,d,ZN02,SQ1896900041,PL1896904101,EC18969002107,TV1896902107,SH1896900068,,Platinum,N10008,Velodrome,N10010,0.0,P100027,P100198,Karen Zietlow,N20252026F,4.0,,,ZX0002,,,,,,TB01,STR0001,,0,15.0,44.0,,,2432.0,2427.0,2432.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189691107,True,2.0,3.0,268.0,-1.0,394.0,104.0,109.0,29.0,1225.0,,,,,,1647.0,,,,,,1225.0,1225.0,1225.0,1647.0,1647.0,1647.0
EV1896902128,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900041,PL1896904104,EC18969002128,TV1896902128,SH1896900069,,Platinum,N10008,Velodrome,N10010,1.0,P100192,,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,15.0,15.0,15.0,14.0,2461.0,2456.0,2462.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691128,True,1.0,3.0,239.0,-1.0,423.0,133.0,80.0,58.0,1705.0,,,,,,,,,,,,1705.0,1705.0,1705.0,,,
EV1896902141,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,u,SC02,d,ZN02,SQ1896900110,PL1896911006,EC18969002141,TV1896909170,SH1896900071,LV1896909170,Platinum,N10008,Velodrome,N10010,0.0,P100030,,Jesse Chambless,N20252026F,5.0,,,ZX0003,,,,,,TB02,STR0001,,0,14.0,55.0,,,2481.0,2476.0,2481.0,SecondTouch,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691141,False,0.0,4.0,219.0,-1.0,443.0,153.0,60.0,78.0,1680.0,,,,,,,,,,,,1680.0,1680.0,1680.0,,,
EV1896902147,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900041,PL1896904110,EC18969002147,TV1896902147,SH1896900072,,Platinum,N10008,Velodrome,N10010,2.0,P100022,,Chris Dube,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,14.0,44.0,14.0,42.0,2492.0,2487.0,2494.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691147,True,2.0,0.0,208.0,-1.0,454.0,164.0,49.0,89.0,995.0,,,,,,,,,,,,995.0,995.0,995.0,,,
EV1896902153,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900041,PL1896904112,EC18969002153,TV1896902153,SH1896900072,,Platinum,N10008,Velodrome,N10010,1.0,P100161,,Galen Wood,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,14.0,31.0,14.0,30.0,2505.0,2500.0,2506.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189691153,True,1.0,2.0,-1.0,195.0,177.0,467.0,36.0,102.0,1357.0,,,,,,,,,,,,1357.0,1357.0,1357.0,,,
EV1896902166,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,s,SC01,d,ZN02,SQ1896900110,PL1896911008,EC18969002166,TV1896909172,SH1896900072,LV1896909172,Platinum,N10008,Velodrome,N10010,0.0,"P100022,P100192",P100161,Chris Premo,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,14.0,12.0,,,2524.0,2519.0,2524.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,BO189691166,True,0.0,1.0,176.0,-1.0,486.0,196.0,17.0,121.0,995.0,1705.0,,,,,1357.0,,,,,,1350.0,995.0,1705.0,1357.0,1357.0,1357.0
