scoring_chance_key,game_id,event_id,period,is_goal,danger_level,is_rebound,is_rush,is_odd_man,event_detail,event_detail_2,time_bucket_id,strength_id,shot_type_id,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
SC18987_EV1898701566,18987,EV1898701566,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,2.0,2030.0,-1.0,-1.0,-1.0,48.0,47.0,1435.0,,,,,,2924.0,1656.0,,,,,1435.0,1435.0,1435.0,2290.0,1656.0,2924.0
SC18987_EV1898701582,18987,EV1898701582,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,2004.0,-1.0,-1.0,22.0,73.0,1727.0,,,,,,3120.0,,,,,,1727.0,1727.0,1727.0,3120.0,3120.0,3120.0
SC18987_EV1898701591,18987,EV1898701591,1,0,medium,0,0,0,Shot_OnNetSaved,,,,,2.0,0.0,1984.0,-1.0,-1.0,-1.0,2.0,93.0,1550.0,,,,,,3004.0,1849.0,,,,,1550.0,1550.0,1550.0,2426.5,1849.0,3004.0
SC18987_EV1898701599,18987,EV1898701599,1,0,low,0,0,0,Shot_Missed,,,,,68.0,3.0,-1.0,1949.0,-1.0,-1.0,108.0,33.0,1105.0,,,,,,1506.0,,,,,,1105.0,1105.0,1105.0,1506.0,1506.0,1506.0
SC18987_EV1898701644,18987,EV1898701644,2,0,low,0,0,0,Shot_Blocked,,,,,6.0,0.0,-1.0,1796.0,-1.0,-1.0,6.0,45.0,1433.0,,,,,,1690.0,,,,,,1433.0,1433.0,1433.0,1690.0,1690.0,1690.0
SC18987_EV1898701652,18987,EV1898701652,2,0,low,0,0,0,Shot_Missed,,,,,7.0,1.0,1765.0,-1.0,-1.0,-1.0,31.0,25.0,1690.0,,,,,,3191.0,1192.0,,,,,1690.0,1690.0,1690.0,2191.5,1192.0,3191.0
SC18987_EV1898701658,18987,EV1898701658,2,0,low,0,0,0,Shot_Blocked,,,,,1.0,2.0,1751.0,-1.0,-1.0,-1.0,17.0,39.0,1690.0,,,,,,1433.0,,,,,,1690.0,1690.0,1690.0,1433.0,1433.0,1433.0
SC18987_EV1898701668,18987,EV1898701668,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,1734.0,-1.0,-1.0,203.0,56.0,1471.0,,,,,,1690.0,3240.0,,,,,1471.0,1471.0,1471.0,2465.0,1690.0,3240.0
SC18987_EV1898701711,18987,EV1898701711,2,0,low,0,0,0,Shot_MissedPost,,,,,0.0,3.0,-1.0,1638.0,-1.0,-1.0,107.0,96.0,888.0,,,,,,1550.0,,,,,,888.0,888.0,888.0,1550.0,1550.0,1550.0
SC18987_EV1898701717,18987,EV1898701717,2,0,low,0,0,0,Shot_Blocked,,,,,0.0,1.0,-1.0,1628.0,-1.0,-1.0,97.0,106.0,1727.0,,,,,,1357.0,,,,,,1727.0,1727.0,1727.0,1357.0,1357.0,1357.0
SC18987_EV1898701731,18987,EV1898701731,2,0,low,0,0,0,Shot_Missed,,,,,0.0,4.0,1600.0,-1.0,-1.0,-1.0,69.0,134.0,1354.0,,,,,,1727.0,,,,,,1354.0,1354.0,1354.0,1727.0,1727.0,1727.0
SC18987_EV1898701737,18987,EV1898701737,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,2.0,1591.0,-1.0,-1.0,-1.0,60.0,143.0,1550.0,,,,,,3191.0,1849.0,,,,,1550.0,1550.0,1550.0,2520.0,1849.0,3191.0
SC18987_EV1898701746,18987,EV1898701746,2,0,low,0,0,0,Shot_Blocked,,,,,2.0,1.0,1575.0,-1.0,-1.0,-1.0,44.0,159.0,1506.0,,,,,,1727.0,,,,,,1506.0,1506.0,1506.0,1727.0,1727.0,1727.0
SC18987_EV1898701748,18987,EV1898701748,2,0,low,0,0,0,Shot_Blocked,,,,,0.0,1.0,1572.0,-1.0,-1.0,-1.0,41.0,162.0,1758.0,,,,,,888.0,,,,,,1758.0,1758.0,1758.0,888.0,888.0,888.0
SC18987_EV1898701768,18987,EV1898701768,2,0,low,0,0,0,Shot_MissedPost,,,,,0.0,3.0,1531.0,-1.0,-1.0,-1.0,43.0,203.0,1690.0,,,,,,,,,,,,1690.0,1690.0,1690.0,,,
SC18987_EV1898701787,18987,EV1898701787,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,2.0,-1.0,1489.0,-1.0,-1.0,1.0,42.0,1449.0,,,,,,1690.0,3240.0,1570.0,,,,1449.0,1449.0,1449.0,2166.6666666666665,1570.0,3240.0
SC18987_EV1898701820,18987,EV1898701820,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,24.0,0.0,-1.0,1423.0,-1.0,-1.0,133.0,65.0,1449.0,,,,,,3240.0,1570.0,,,,,1449.0,1449.0,1449.0,2405.0,1570.0,3240.0
SC18987_EV1898701829,18987,EV1898701829,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,2.0,0.0,-1.0,1385.0,-1.0,-1.0,95.0,38.0,1849.0,,,,,,3240.0,,,,,,1849.0,1849.0,1849.0,3240.0,3240.0,3240.0
SC18987_EV1898701853,18987,EV1898701853,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,3.0,1.0,-1.0,1330.0,-1.0,-1.0,40.0,93.0,1025.0,,,,,,1758.0,,,,,,1025.0,1025.0,1025.0,1758.0,1758.0,1758.0
SC18987_EV1898701885,18987,EV1898701885,2,0,low,0,0,0,Shot_Missed,,,,,1.0,0.0,-1.0,1265.0,-1.0,-1.0,188.0,25.0,888.0,,,,,,1202.0,,,,,,888.0,888.0,888.0,1202.0,1202.0,1202.0
SC18987_EV1898701894,18987,EV1898701894,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,1250.0,-1.0,-1.0,-1.0,173.0,40.0,1506.0,1202.0,,,,,3191.0,,,,,,1354.0,1202.0,1506.0,3191.0,3191.0,3191.0
SC18987_EV1898701898,18987,EV1898701898,2,0,low,0,0,0,Shot_Blocked,,,,,0.0,4.0,1246.0,-1.0,-1.0,-1.0,169.0,44.0,1357.0,,,,,,682.0,,,,,,1357.0,1357.0,1357.0,682.0,682.0,682.0
SC18987_EV1898701917,18987,EV1898701917,2,0,low,0,0,0,Shot_Blocked,,,,,1.0,2.0,-1.0,1212.0,-1.0,-1.0,135.0,78.0,1727.0,,,,,,1506.0,,,,,,1727.0,1727.0,1727.0,1506.0,1506.0,1506.0
SC18987_EV1898701924,18987,EV1898701924,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,1.0,0.0,1200.0,-1.0,-1.0,-1.0,123.0,90.0,1357.0,,,,,,3191.0,,,,,,1357.0,1357.0,1357.0,3191.0,3191.0,3191.0
SC18987_EV1898701931,18987,EV1898701931,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,2.0,1193.0,-1.0,-1.0,-1.0,116.0,97.0,1758.0,,,,,,3191.0,1849.0,,,,,1758.0,1758.0,1758.0,2520.0,1849.0,3191.0
SC18987_EV1898701939,18987,EV1898701939,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,1.0,0.0,-1.0,1181.0,-1.0,-1.0,104.0,109.0,1449.0,,,,,,3240.0,1506.0,,,,,1449.0,1449.0,1449.0,2373.0,1506.0,3240.0
SC18987_EV1898701960,18987,EV1898701960,2,0,low,0,0,0,Shot_Missed,,,,,4.0,0.0,-1.0,1155.0,-1.0,-1.0,78.0,135.0,1433.0,,,,,,1686.0,1127.0,,,,,1433.0,1433.0,1433.0,1406.5,1127.0,1686.0
SC18987_EV1898701978,18987,EV1898701978,2,0,low,0,0,0,Shot_Blocked,,,,,4.0,0.0,1108.0,-1.0,-1.0,-1.0,31.0,182.0,1127.0,,,,,,1433.0,,,,,,1127.0,1127.0,1127.0,1433.0,1433.0,1433.0
SC18987_EV1898701987,18987,EV1898701987,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,3.0,0.0,-1.0,1089.0,-1.0,-1.0,12.0,201.0,1025.0,1471.0,,,,,3240.0,,,,,,1248.0,1025.0,1471.0,3240.0,3240.0,3240.0
SC18987_EV1898701995,18987,EV1898701995,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,1079.0,-1.0,-1.0,-1.0,2.0,211.0,1127.0,,,,,,3191.0,1105.0,,,,,1127.0,1127.0,1127.0,2148.0,1105.0,3191.0
SC18987_EV1898702016,18987,EV1898702016,2,0,low,0,0,0,Shot_Blocked,,,,,1.0,0.0,994.0,-1.0,-1.0,-1.0,361.0,41.0,1354.0,,,,,,1849.0,,,,,,1354.0,1354.0,1354.0,1849.0,1849.0,1849.0
SC18987_EV1898702032,18987,EV1898702032,2,0,low,0,0,0,Shot_Missed,,,,,7.0,1.0,-1.0,970.0,-1.0,-1.0,337.0,65.0,1192.0,,,,,,1506.0,,,,,,1192.0,1192.0,1192.0,1506.0,1506.0,1506.0
SC18987_EV1898702040,18987,EV1898702040,2,0,low,0,0,0,Shot_Missed,,,,,0.0,1.0,958.0,-1.0,-1.0,-1.0,325.0,77.0,1690.0,,,,,,1849.0,,,,,,1690.0,1690.0,1690.0,1849.0,1849.0,1849.0
SC18987_EV1898702077,18987,EV1898702077,2,0,low,0,0,0,Shot_Blocked,,,,,4.0,1.0,890.0,-1.0,-1.0,-1.0,257.0,145.0,1758.0,,,,,,1849.0,,,,,,1758.0,1758.0,1758.0,1849.0,1849.0,1849.0
SC18987_EV1898702109,18987,EV1898702109,2,0,low,0,0,0,Shot_Missed,,,,,0.0,1.0,830.0,-1.0,-1.0,-1.0,197.0,205.0,1758.0,,,,,,1433.0,,,,,,1758.0,1758.0,1758.0,1433.0,1433.0,1433.0
SC18987_EV1898702121,18987,EV1898702121,2,0,medium,0,0,0,Shot_OnNetSaved,,,,,78.0,0.0,-1.0,803.0,-1.0,-1.0,170.0,232.0,1449.0,,,,,,1686.0,3240.0,,,,,1449.0,1449.0,1449.0,2463.0,1686.0,3240.0
SC18987_EV1898702133,18987,EV1898702133,3,0,low,0,0,0,Shot_BlockedSameTeam,,,,,4.0,0.0,-1.0,710.0,-1.0,-1.0,77.0,325.0,1105.0,1471.0,,,,,1686.0,1758.0,,,,,1288.0,1105.0,1471.0,1722.0,1686.0,1758.0
SC18987_EV1898702166,18987,EV1898702166,3,0,low,0,0,0,Shot_Blocked,,,,,3.0,0.0,652.0,-1.0,-1.0,-1.0,19.0,383.0,682.0,,,,,,1105.0,1433.0,1214.0,,,,682.0,682.0,682.0,1250.6666666666667,1105.0,1433.0
SC18987_EV1898702179,18987,EV1898702179,3,0,low,0,0,0,Shot_Blocked,,,,,26.0,0.0,-1.0,633.0,-1.0,-1.0,45.0,402.0,1449.0,,,,,,1686.0,,,,,,1449.0,1449.0,1449.0,1686.0,1686.0,1686.0
SC18987_EV1898702187,18987,EV1898702187,3,0,low,0,0,0,Shot_Missed,,,,,1.0,1.0,600.0,-1.0,-1.0,-1.0,12.0,33.0,1690.0,,,,,,1849.0,,,,,,1690.0,1690.0,1690.0,1849.0,1849.0,1849.0
SC18987_EV1898702196,18987,EV1898702196,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,16.0,0.0,-1.0,588.0,-1.0,-1.0,136.0,45.0,1181.0,,,,,,3240.0,,,,,,1181.0,1181.0,1181.0,3240.0,3240.0,3240.0
SC18987_EV1898702215,18987,EV1898702215,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,544.0,-1.0,-1.0,92.0,44.0,1192.0,,,,,,3240.0,,,,,,1192.0,1192.0,1192.0,3240.0,3240.0,3240.0
SC18987_EV1898702225,18987,EV1898702225,3,0,low,0,0,0,Shot_Missed,,,,,0.0,2.0,530.0,-1.0,-1.0,-1.0,78.0,58.0,1690.0,,,,,,1849.0,,,,,,1690.0,1690.0,1690.0,1849.0,1849.0,1849.0
SC18987_EV1898702263,18987,EV1898702263,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,453.0,-1.0,-1.0,1.0,135.0,1686.0,1849.0,,,,,3240.0,1354.0,,,,,1767.5,1686.0,1849.0,2297.0,1354.0,3240.0
SC18987_EV1898702274,18987,EV1898702274,3,0,low,0,0,0,Shot_Blocked,,,,,5.0,1.0,-1.0,415.0,-1.0,-1.0,24.0,37.0,900.0,,,,,,1570.0,,,,,,900.0,900.0,900.0,1570.0,1570.0,1570.0
SC18987_EV1898702276,18987,EV1898702276,3,0,low,0,0,0,Shot_Blocked,,,,,6.0,5.0,-1.0,405.0,-1.0,-1.0,14.0,47.0,1449.0,,,,,,1686.0,,,,,,1449.0,1449.0,1449.0,1686.0,1686.0,1686.0
SC18987_EV1898702279,18987,EV1898702279,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,2.0,-1.0,393.0,-1.0,-1.0,2.0,59.0,1449.0,,,,,,1686.0,3240.0,1202.0,,,,1449.0,1449.0,1449.0,2042.6666666666667,1202.0,3240.0
SC18987_EV1898702287,18987,EV1898702287,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,366.0,-1.0,-1.0,1.0,25.0,1433.0,,,,,,3240.0,,,,,,1433.0,1433.0,1433.0,3240.0,3240.0,3240.0
SC18987_EV1898702292,18987,EV1898702292,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,349.0,-1.0,-1.0,55.0,16.0,1433.0,,,,,,3240.0,1570.0,,,,,1433.0,1433.0,1433.0,2405.0,1570.0,3240.0
SC18987_EV1898702333,18987,EV1898702333,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,243.0,-1.0,-1.0,38.0,51.0,1025.0,,,,,,3240.0,,,,,,1025.0,1025.0,1025.0,3240.0,3240.0,3240.0
SC18987_EV1898702368,18987,EV1898702368,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,2.0,0.0,-1.0,164.0,-1.0,-1.0,2.0,41.0,1727.0,,,,,,3240.0,,,,,,1727.0,1727.0,1727.0,3240.0,3240.0,3240.0
SC18987_EV1898702379,18987,EV1898702379,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,2.0,0.0,-1.0,129.0,-1.0,-1.0,43.0,33.0,1449.0,,,,,,3240.0,,,,,,1449.0,1449.0,1449.0,3240.0,3240.0,3240.0
SC18987_EV1898702390,18987,EV1898702390,3,0,low,0,0,0,Shot_Missed,,,,,2.0,0.0,116.0,-1.0,-1.0,-1.0,30.0,46.0,1690.0,,,,,,1727.0,,,,,,1690.0,1690.0,1690.0,1727.0,1727.0,1727.0
SC18987_EV1898702406,18987,EV1898702406,3,0,low,0,0,0,Shot_Blocked,,,,,1.0,2.0,-1.0,88.0,-1.0,-1.0,2.0,74.0,1449.0,,,,,,1686.0,,,,,,1449.0,1449.0,1449.0,1686.0,1686.0,1686.0
SC18987_EV1898702408,18987,EV1898702408,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,87.0,-1.0,-1.0,1.0,75.0,1449.0,,,,,,1686.0,3240.0,,,,,1449.0,1449.0,1449.0,2463.0,1686.0,3240.0
SC18987_EV1898702423,18987,EV1898702423,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,4.0,46.0,-1.0,-1.0,-1.0,1.0,40.0,1357.0,,,,,,3191.0,1214.0,,,,,1357.0,1357.0,1357.0,2202.5,1214.0,3191.0
SC18987_EV1898702438,18987,EV1898702438,3,0,medium,0,0,0,Shot_Goal,,,,,0.0,5.0,-1.0,-1.0,-1.0,-1.0,54.0,45.0,1357.0,,,,,,3191.0,,,,,,1357.0,1357.0,1357.0,3191.0,3191.0,3191.0
SC18987_EV1898702439,18987,EV1898702439,3,1,medium,0,0,0,Goal_Scored,,,,,0.0,0.0,-1.0,-1.0,-1.0,-1.0,54.0,45.0,1357.0,,,,,,3191.0,,,,,,1357.0,1357.0,1357.0,3191.0,3191.0,3191.0
SC18987_EV1898702456,18987,EV1898702456,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,0.0,-1.0,-1.0,54.0,-1.0,35.0,54.0,1550.0,,,,,,3191.0,,,,,,1550.0,1550.0,1550.0,3191.0,3191.0,3191.0
SC18987_EV1898702463,18987,EV1898702463,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,-1.0,89.0,-1.0,44.0,35.0,1758.0,1202.0,,,,,3191.0,1181.0,,,,,1480.0,1202.0,1758.0,2186.0,1181.0,3191.0
SC18987_EV1898702471,18987,EV1898702471,3,0,low,0,0,0,Shot_Missed,,,,,4.0,1.0,-1.0,-1.0,108.0,-1.0,25.0,19.0,959.0,,,,,,,,,,,,959.0,959.0,959.0,,,
SC18987_EV1898702483,18987,EV1898702483,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,-1.0,131.0,-1.0,2.0,42.0,1690.0,,,,,,3191.0,,,,,,1690.0,1690.0,1690.0,3191.0,3191.0,3191.0
SC18987_EV1898702510,18987,EV1898702510,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,-1.0,181.0,-1.0,81.0,48.0,1758.0,,,,,,3191.0,,,,,,1758.0,1758.0,1758.0,3191.0,3191.0,3191.0
SC18987_EV1898702544,18987,EV1898702544,3,0,low,0,0,0,Shot_Missed,,,,,4.0,0.0,-1.0,-1.0,236.0,-1.0,26.0,103.0,1570.0,,,,,,,,,,,,1570.0,1570.0,1570.0,,,
SC18987_EV1898702554,18987,EV1898702554,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,1.0,0.0,-1.0,-1.0,-1.0,261.0,1.0,128.0,1849.0,,,,,,3240.0,,,,,,1849.0,1849.0,1849.0,3240.0,3240.0,3240.0
SC18987_EV1898702561,18987,EV1898702561,3,0,low,0,0,0,Shot_Blocked,,,,,0.0,3.0,-1.0,-1.0,-1.0,280.0,64.0,18.0,1214.0,,,,,,1570.0,,,,,,1214.0,1214.0,1214.0,1570.0,1570.0,1570.0
SC18987_EV1898702575,18987,EV1898702575,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,2.0,-1.0,-1.0,-1.0,308.0,36.0,46.0,1449.0,,,,,,3240.0,,,,,,1449.0,1449.0,1449.0,3240.0,3240.0,3240.0
SC18987_EV1898702583,18987,EV1898702583,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,2.0,0.0,-1.0,-1.0,-1.0,321.0,23.0,59.0,1433.0,1449.0,,,,,3240.0,,,,,,1441.0,1433.0,1449.0,3240.0,3240.0,3240.0
SC18987_EV1898702591,18987,EV1898702591,3,0,medium,0,0,0,Shot_OnNetSaved,,,,,0.0,1.0,-1.0,-1.0,-1.0,330.0,14.0,68.0,1471.0,1449.0,,,,,3240.0,,,,,,1460.0,1449.0,1471.0,3240.0,3240.0,3240.0
