play_key,play_id,game_id,season_id,period,period_id,sequence_key,first_event_key,last_event_key,event_count,start_min,start_sec,duration_seconds,video_time_start,video_time_end,time_bucket_id,strength_id,home_team,home_team_id,away_team,away_team_id,start_zone,end_zone,start_zone_id,end_zone_id,event_types,has_goal,goal_count,has_shot,shot_count,zone_entry_count,zone_exit_count,pass_count,pass_success_count,turnover_count,giveaway_count,takeaway_count,unique_player_count,player_ids
PL1896900306,PL1896900306,18969,N20252026F,1,P01,SQ1896900003,EV1896901141,EV1896901150,7,13.0,16.0,14.0,284.0,304.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Possession,Pass,Possession,Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,2,1,0,0,0,4,"P100025,P100064,P100192,P100210"
PL1896906604,PL1896906604,18969,N20252026F,1,P01,SQ1896900066,EV1896901144,EV1896901146,3,13.0,7.0,0.0,293.0,293.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Pass,Zone_Entry_Exit,Turnover",False,0,False,0,0,1,1,0,1,1,0,2,"P100064,P100132"
PL1896906605,PL1896906605,18969,N20252026F,1,P01,SQ1896900066,EV1896901151,EV1896901152,2,12.0,56.0,0.0,304.0,304.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100192
PL1896900307,PL1896900307,18969,N20252026F,1,P01,SQ1896900003,EV1896901153,EV1896901157,3,12.0,51.0,4.0,309.0,316.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,3,"P100001,P100064,P100132"
PL1896906606,PL1896906606,18969,N20252026F,1,P01,SQ1896900066,EV1896901154,EV1896901155,2,12.0,50.0,0.0,310.0,310.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100064,P100132"
PL1896906607,PL1896906607,18969,N20252026F,1,P01,SQ1896900066,EV1896901158,EV1896901165,5,12.0,44.0,0.0,316.0,323.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,n,ZN01,ZN03,"Shot,Save,Rebound,Pass,Zone_Entry_Exit",False,0,True,1,1,0,1,0,0,0,0,5,"P100001,P100030,P100192,P100202,P100210"
PL1896900308,PL1896900308,18969,N20252026F,1,P01,SQ1896900003,EV1896901161,EV1896901162,2,12.0,42.0,2.0,318.0,320.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,1,P100210
PL1896900309,PL1896900309,18969,N20252026F,1,P01,SQ1896900003,EV1896901163,EV1896901170,4,12.0,40.0,8.0,320.0,335.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Possession,Possession,Possession,Turnover",False,0,False,0,0,0,0,0,1,0,1,4,"P100024,P100192,P100198,P100210"
PL1896906608,PL1896906608,18969,N20252026F,1,P01,SQ1896900066,EV1896901167,EV1896901168,2,12.0,35.0,0.0,325.0,325.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100192,P100210"
PL1896900310,PL1896900310,18969,N20252026F,1,P01,SQ1896900003,EV1896901171,EV1896901171,1,12.0,24.0,0.0,336.0,336.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,Turnover,False,0,False,0,0,0,0,0,1,1,0,1,P100210
PL1896900311,PL1896900311,18969,N20252026F,1,P01,SQ1896900003,EV1896901172,EV1896901173,2,12.0,19.0,0.0,341.0,341.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,2,"P100108,P100132"
PL1896900312,PL1896900312,18969,N20252026F,1,P01,SQ1896900003,EV1896901174,EV1896901188,12,12.0,15.0,11.0,345.0,369.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Possession,Pass,Possession,Pass,Possession,Pass,Pass,Possession,Pass,Possession,Pass,Possession",False,0,False,0,0,0,6,4,0,0,0,5,"P100023,P100024,P100107,P100110,P100117"
PL1896906609,PL1896906609,18969,N20252026F,1,P01,SQ1896900066,EV1896901176,EV1896901178,3,12.0,12.0,0.0,348.0,348.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Rebound",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100024"
PL1896906801,PL1896906801,18969,N20252026F,1,P01,SQ1896900068,EV1896901189,EV1896901192,4,11.0,51.0,23.0,369.0,393.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Goal,Stoppage,DeadIce",True,1,True,1,0,0,0,0,0,0,0,1,P100117
PL1896900401,PL1896900401,18969,N20252026F,1,P01,SQ1896900004,EV1896901193,EV1896901196,4,11.0,27.0,4.0,393.0,400.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Faceoff,Possession,Pass,Pass",False,0,False,0,0,0,2,0,0,0,0,3,"P100023,P100107,P100117"
PL1896907001,PL1896907001,18969,N20252026F,1,P01,SQ1896900070,EV1896901197,EV1896901198,2,11.0,20.0,23.0,400.0,423.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Stoppage,DeadIce",False,0,False,0,0,0,0,0,0,0,0,1,P100023
PL1896900501,PL1896900501,18969,N20252026F,1,P01,SQ1896900005,EV1896901199,EV1896901201,3,10.0,57.0,2.0,423.0,428.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Faceoff,Possession,Turnover",False,0,False,0,0,0,0,0,1,1,0,2,"P100023,P100117"
PL1896900502,PL1896900502,18969,N20252026F,1,P01,SQ1896900005,EV1896901202,EV1896901208,5,10.0,50.0,3.0,430.0,436.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,n,ZN01,ZN03,"Possession,Possession,Pass,Pass,Zone_Entry_Exit",False,0,False,0,0,1,2,2,0,0,0,3,"P100023,P100024,P100039"
PL1896907101,PL1896907101,18969,N20252026F,1,P01,SQ1896900071,EV1896901203,EV1896901204,2,10.0,49.0,0.0,431.0,431.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100039
PL1896900503,PL1896900503,18969,N20252026F,1,P01,SQ1896900005,EV1896901209,EV1896901215,5,10.0,44.0,10.0,436.0,450.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,n,d,ZN03,ZN02,"Possession,Pass,Possession,Possession,Zone_Entry_Exit",False,0,False,0,0,1,1,0,0,0,0,3,"P100023,P100117,P100201"
PL1896907103,PL1896907103,18969,N20252026F,1,P01,SQ1896900071,EV1896901211,EV1896901212,2,10.0,41.0,0.0,439.0,439.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Zone_Entry_Exit,Turnover",False,0,False,0,1,0,0,0,1,1,0,1,P100117
PL1896900504,PL1896900504,18969,N20252026F,1,P01,SQ1896900005,EV1896901216,EV1896901217,2,10.0,30.0,5.0,450.0,456.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100201
PL1896907201,PL1896907201,18969,N20252026F,1,P01,SQ1896900072,EV1896901218,EV1896901221,4,10.0,24.0,18.0,456.0,474.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,3,"P100107,P100201,P100202"
PL1896900601,PL1896900601,18969,N20252026F,1,P01,SQ1896900006,EV1896901222,EV1896901225,2,10.0,6.0,0.0,474.0,480.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Faceoff,Possession",False,0,False,0,0,0,0,0,0,0,0,3,"P100070,P100107,P100192"
PL1896907302,PL1896907302,18969,N20252026F,1,P01,SQ1896900073,EV1896901223,EV1896901224,2,10.0,3.0,0.0,477.0,480.0,TB02,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Turnover,Zone_Entry_Exit",False,0,False,0,0,0,0,0,1,1,0,2,"P100070,P100107"
PL1896907401,PL1896907401,18969,N20252026F,1,P01,SQ1896900074,EV1896901226,EV1896901229,4,9.0,59.0,12.0,481.0,495.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,3,"P100022,P100070,P100202"
PL1896900701,PL1896900701,18969,N20252026F,1,P01,SQ1896900007,EV1896901230,EV1896901242,9,9.0,45.0,11.0,495.0,518.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Faceoff,Pass,Possession,Possession,Pass,Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,0,1,3,2,0,0,0,6,"P100023,P100030,P100070,P100110,P100161,P100192"
PL1896907502,PL1896907502,18969,N20252026F,1,P01,SQ1896900075,EV1896901233,EV1896901234,2,9.0,38.0,0.0,502.0,502.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,n,ZN02,ZN03,"Zone_Entry_Exit,Turnover",False,0,False,0,0,1,0,0,1,1,0,1,P100192
PL1896907504,PL1896907504,18969,N20252026F,1,P01,SQ1896900075,EV1896901239,EV1896901240,2,9.0,28.0,0.0,512.0,512.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Zone_Entry_Exit,Turnover",False,0,False,0,1,0,0,0,1,1,0,1,P100110
PL1896900702,PL1896900702,18969,N20252026F,1,P01,SQ1896900007,EV1896901243,EV1896901247,3,9.0,22.0,2.0,518.0,524.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,n,ZN02,ZN03,"Possession,Possession,Turnover",False,0,False,0,0,0,0,0,1,0,1,3,"P100070,P100110,P100224"
PL1896907505,PL1896907505,18969,N20252026F,1,P01,SQ1896900075,EV1896901244,EV1896901245,2,9.0,21.0,0.0,519.0,519.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100070,P100201"
PL1896907507,PL1896907507,18969,N20252026F,1,P01,SQ1896900075,EV1896901248,EV1896901252,4,9.0,15.0,0.0,525.0,530.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Zone_Entry_Exit,Play,Pass,Zone_Entry_Exit",False,0,False,0,2,0,1,0,0,0,0,4,"P100093,P100161,P100192,P100224"
PL1896900703,PL1896900703,18969,N20252026F,1,P01,SQ1896900007,EV1896901250,EV1896901264,6,9.0,13.0,4.0,527.0,542.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Possession,Possession,Possession,Pass,Possession,Turnover",False,0,False,0,0,0,1,1,1,0,1,4,"P100022,P100023,P100030,P100093"
PL1896907509,PL1896907509,18969,N20252026F,1,P01,SQ1896900075,EV1896901254,EV1896901256,3,9.0,9.0,0.0,531.0,531.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Pass,Zone_Entry_Exit,Turnover",False,0,False,0,1,0,1,0,1,1,0,2,"P100093,P100224"
PL1896907510,PL1896907510,18969,N20252026F,1,P01,SQ1896900075,EV1896901260,EV1896901261,2,9.0,1.0,0.0,539.0,539.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100023,P100192"
PL1896907511,PL1896907511,18969,N20252026F,1,P01,SQ1896900075,EV1896901262,EV1896901263,2,8.0,59.0,1.0,541.0,542.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Zone_Entry_Exit,Possession",False,0,False,0,0,0,0,0,0,0,0,1,P100201
PL1896900704,PL1896900704,18969,N20252026F,1,P01,SQ1896900007,EV1896901265,EV1896901267,3,8.0,57.0,3.0,543.0,547.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Possession,Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100023,P100192"
PL1896900705,PL1896900705,18969,N20252026F,1,P01,SQ1896900007,EV1896901268,EV1896901270,3,8.0,53.0,4.0,547.0,552.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,2,"P100022,P100192"
PL1896900706,PL1896900706,18969,N20252026F,1,P01,SQ1896900007,EV1896901271,EV1896901271,1,8.0,48.0,0.0,552.0,552.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,Turnover,False,0,False,0,0,0,0,0,1,0,1,2,"P100001,P100105"
PL1896900707,PL1896900707,18969,N20252026F,1,P01,SQ1896900007,EV1896901272,EV1896901283,5,8.0,46.0,10.0,554.0,569.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Possession,Possession,Possession,Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,5,"P100001,P100002,P100022,P100025,P100192"
PL1896907512,PL1896907512,18969,N20252026F,1,P01,SQ1896900075,EV1896901273,EV1896901275,3,8.0,44.0,0.0,556.0,556.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Pass,Zone_Entry_Exit,Turnover",False,0,False,0,0,1,1,0,1,1,0,2,"P100001,P100002"
PL1896907513,PL1896907513,18969,N20252026F,1,P01,SQ1896900075,EV1896901277,EV1896901278,2,8.0,42.0,0.0,558.0,558.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100025,P100192"
PL1896907514,PL1896907514,18969,N20252026F,1,P01,SQ1896900075,EV1896901280,EV1896901281,2,8.0,38.0,0.0,562.0,562.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100001,P100002"
PL1896900708,PL1896900708,18969,N20252026F,1,P01,SQ1896900007,EV1896901284,EV1896901289,3,8.0,31.0,3.0,569.0,577.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Possession,Possession",False,0,True,1,0,0,0,0,0,0,0,3,"P100001,P100192,P100210"
PL1896907515,PL1896907515,18969,N20252026F,1,P01,SQ1896900075,EV1896901286,EV1896901288,3,8.0,28.0,0.0,572.0,572.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Rebound",False,0,True,1,0,0,0,0,0,0,0,3,"P100016,P100093,P100210"
PL1896907601,PL1896907601,18969,N20252026F,1,P01,SQ1896900076,EV1896901290,EV1896901291,2,8.0,19.0,22.0,581.0,603.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Stoppage,DeadIce",False,0,False,0,0,0,0,0,0,0,0,1,P100001
PL1896900801,PL1896900801,18969,N20252026F,1,P01,SQ1896900008,EV1896901292,EV1896901306,15,7.0,57.0,20.0,603.0,632.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Faceoff,Possession,Pass,Possession,Shot,Possession,Pass,Possession,Pass,Possession,Shot,Possession,Pass,Possession,Shot",False,0,True,3,0,0,4,4,0,0,0,5,"P100001,P100030,P100192,P100210,P100222"
PL1896907801,PL1896907801,18969,N20252026F,1,P01,SQ1896900078,EV1896901307,EV1896901308,2,7.0,24.0,27.0,636.0,663.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Stoppage,DeadIce",False,0,False,0,0,0,0,0,0,0,0,1,P100030
PL1896900901,PL1896900901,18969,N20252026F,1,P01,SQ1896900009,EV1896901309,EV1896901317,3,6.0,57.0,3.0,663.0,677.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Faceoff,Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100001,P100105"
PL1896907901,PL1896907901,18969,N20252026F,1,P01,SQ1896900079,EV1896901310,EV1896901313,4,6.0,53.0,0.0,667.0,667.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Possession,Zone_Entry_Exit,Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100025
PL1896907902,PL1896907902,18969,N20252026F,1,P01,SQ1896900079,EV1896901315,EV1896901316,2,6.0,50.0,0.0,670.0,670.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Pass,Zone_Entry_Exit",False,0,False,0,0,1,1,1,0,0,0,2,"P100001,P100105"
PL1896907903,PL1896907903,18969,N20252026F,1,P01,SQ1896900079,EV1896901318,EV1896901319,2,6.0,43.0,0.0,677.0,677.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100001,P100132"
PL1896900902,PL1896900902,18969,N20252026F,1,P01,SQ1896900009,EV1896901320,EV1896901321,2,6.0,43.0,4.0,677.0,681.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Possession,Zone_Entry_Exit",False,0,False,0,0,1,0,0,0,0,0,1,P100117
PL1896900903,PL1896900903,18969,N20252026F,1,P01,SQ1896900009,EV1896901322,EV1896901323,2,6.0,39.0,2.0,681.0,683.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,1,P100117
PL1896900904,PL1896900904,18969,N20252026F,1,P01,SQ1896900009,EV1896901324,EV1896901332,5,6.0,33.0,2.0,687.0,701.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Possession,Possession,Pass,Pass,Zone_Entry_Exit",False,0,False,0,0,1,2,2,0,0,0,4,"P100025,P100030,P100105,P100117"
PL1896907906,PL1896907906,18969,N20252026F,1,P01,SQ1896900079,EV1896901325,EV1896901328,4,6.0,32.0,0.0,688.0,688.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Pass,Zone_Entry_Exit,Zone_Entry_Exit,Turnover",False,0,False,0,1,1,1,0,1,1,0,2,"P100064,P100105"
PL1896900905,PL1896900905,18969,N20252026F,1,P01,SQ1896900009,EV1896901333,EV1896901334,2,6.0,19.0,3.0,701.0,704.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Possession,Zone_Entry_Exit",False,0,False,0,1,0,0,0,0,0,0,2,"P100117,P100222"
PL1896900906,PL1896900906,18969,N20252026F,1,P01,SQ1896900009,EV1896901335,EV1896901353,10,6.0,15.0,9.0,705.0,732.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Pass,Possession,Possession,Shot,Save,Rebound,Possession,Pass,Possession,Possession",False,0,True,1,0,0,2,2,0,0,0,7,"P100016,P100025,P100027,P100070,P100108,P100117,P100132"
PL1896907907,PL1896907907,18969,N20252026F,1,P01,SQ1896900079,EV1896901336,EV1896901337,2,6.0,14.0,0.0,706.0,706.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Turnover",False,0,True,1,0,0,0,0,1,1,0,1,P100027
PL1896907909,PL1896907909,18969,N20252026F,1,P01,SQ1896900079,EV1896901338,EV1896901339,2,6.0,12.0,0.0,708.0,708.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Zone_Entry_Exit,Turnover",False,0,False,0,0,1,0,0,1,1,0,1,P100070
PL1896907910,PL1896907910,18969,N20252026F,1,P01,SQ1896900079,EV1896901341,EV1896901342,2,6.0,7.0,0.0,713.0,713.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Pass,Zone_Entry_Exit",False,0,False,0,1,0,1,0,0,0,0,2,"P100025,P100117"
PL1896907912,PL1896907912,18969,N20252026F,1,P01,SQ1896900079,EV1896901350,EV1896901352,3,5.0,54.0,0.0,726.0,726.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Pass,Zone_Entry_Exit,Zone_Entry_Exit",False,0,False,0,1,1,1,0,0,0,0,2,"P100108,P100132"
PL1896908101,PL1896908101,18969,N20252026F,1,P01,SQ1896900081,EV1896901354,EV1896901357,4,5.0,48.0,28.0,732.0,760.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Goal,Stoppage,DeadIce",True,1,True,1,0,0,0,0,0,0,0,1,P100132
PL1896901001,PL1896901001,18969,N20252026F,1,P01,SQ1896900010,EV1896901358,EV1896901364,7,5.0,20.0,6.0,760.0,769.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Faceoff,Possession,Pass,Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,2,1,0,0,0,4,"P100023,P100024,P100107,P100192"
PL1896901002,PL1896901002,18969,N20252026F,1,P01,SQ1896900010,EV1896901365,EV1896901379,8,5.0,11.0,2.0,769.0,789.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Pass,Possession,Shot,Shot,Possession,Shot,Possession,Possession",False,0,True,3,0,0,1,1,0,0,0,5,"P100023,P100024,P100093,P100107,P100192"
PL1896908201,PL1896908201,18969,N20252026F,1,P01,SQ1896900082,EV1896901366,EV1896901378,7,5.0,10.0,0.0,770.0,786.0,TB03,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Save,Rebound,Zone_Entry_Exit,Possession,Pass,Turnover",False,0,True,1,0,0,1,0,1,1,0,4,"P100016,P100023,P100027,P100192"
PL1896908301,PL1896908301,18969,N20252026F,1,P01,SQ1896900083,EV1896901380,EV1896901381,2,4.0,49.0,23.0,791.0,814.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Stoppage,DeadIce",False,0,False,0,0,0,0,0,0,0,0,1,P100093
PL1896901101,PL1896901101,18969,N20252026F,1,P01,SQ1896900011,EV1896901382,EV1896901382,1,4.0,26.0,0.0,814.0,814.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,Faceoff,False,0,False,0,0,0,0,0,0,0,0,2,"P100022,P100192"
PL1896908501,PL1896908501,18969,N20252026F,1,P01,SQ1896900085,EV1896901383,EV1896901386,4,4.0,26.0,12.0,814.0,827.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,3,"P100016,P100022,P100093"
PL1896901201,PL1896901201,18969,N20252026F,1,P01,SQ1896900012,EV1896901387,EV1896901398,9,4.0,13.0,3.0,827.0,843.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Faceoff,Shot,Possession,Possession,Pass,Possession,Pass,Turnover",False,0,True,1,0,0,2,1,1,0,1,7,"P100016,P100022,P100023,P100107,P100110,P100161,P100192"
PL1896908601,PL1896908601,18969,N20252026F,1,P01,SQ1896900086,EV1896901390,EV1896901392,3,4.0,3.0,0.0,837.0,837.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Rebound",False,0,True,1,0,0,0,0,0,0,0,4,"P100016,P100022,P100110,P100201"
PL1896901202,PL1896901202,18969,N20252026F,1,P01,SQ1896900012,EV1896901399,EV1896901416,7,3.0,54.0,6.0,846.0,870.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Possession,Possession,Possession,Possession,Pass,Pass,Zone_Entry_Exit",False,0,False,0,0,1,2,2,0,0,0,5,"P100023,P100093,P100161,P100198,P100201"
PL1896908602,PL1896908602,18969,N20252026F,1,P01,SQ1896900086,EV1896901400,EV1896901402,3,3.0,52.0,0.0,848.0,848.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,d,d,ZN02,ZN02,"Zone_Entry_Exit,Pass,Turnover",False,0,False,0,0,1,1,0,1,1,0,1,P100093
PL1896908604,PL1896908604,18969,N20252026F,1,P01,SQ1896900086,EV1896901403,EV1896901404,2,3.0,50.0,0.0,850.0,850.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,n,n,ZN03,ZN03,"Zone_Entry_Exit,Turnover",False,0,False,0,1,0,0,0,1,1,0,1,P100192
PL1896908607,PL1896908607,18969,N20252026F,1,P01,SQ1896900086,EV1896901406,EV1896901409,4,3.0,46.0,0.0,854.0,854.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,d,o,ZN02,ZN01,"Pass,Zone_Entry_Exit,Turnover,Zone_Entry_Exit",False,0,False,0,1,1,1,0,1,1,0,3,"P100023,P100161,P100198"
PL1896908608,PL1896908608,18969,N20252026F,1,P01,SQ1896900086,EV1896901411,EV1896901412,2,3.0,38.0,0.0,862.0,862.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Pass,Turnover",False,0,False,0,0,0,1,0,1,1,0,2,"P100022,P100023"
PL1896901203,PL1896901203,18969,N20252026F,1,P01,SQ1896900012,EV1896901417,EV1896901420,4,3.0,30.0,4.0,870.0,875.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Possession,Pass,Possession,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,2,"P100161,P100201"
PL1896901204,PL1896901204,18969,N20252026F,1,P01,SQ1896900012,EV1896901421,EV1896901422,2,3.0,25.0,2.0,875.0,877.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Pass,Possession",False,0,False,0,0,0,1,1,0,0,0,2,"P100161,P100201"
PL1896908801,PL1896908801,18969,N20252026F,1,P01,SQ1896900088,EV1896901423,EV1896901426,4,3.0,23.0,26.0,877.0,903.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,o,ZN01,ZN01,"Shot,Goal,Stoppage,DeadIce",True,1,True,1,0,0,0,0,0,0,0,1,P100201
PL1896901301,PL1896901301,18969,N20252026F,1,P01,SQ1896900013,EV1896901427,EV1896901430,4,2.0,57.0,6.0,903.0,910.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,n,o,ZN03,ZN01,"Faceoff,Possession,Pass,Zone_Entry_Exit",False,0,False,0,1,0,1,1,0,0,0,2,"P100030,P100117"
PL1896909001,PL1896909001,18969,N20252026F,1,P01,SQ1896900090,EV1896901431,EV1896901434,4,2.0,50.0,20.0,910.0,930.0,TB04,STR0001,Platinum,N10008,Velodrome,N10010,o,d,ZN01,ZN02,"Shot,Save,Stoppage,DeadIce",False,0,True,1,0,0,0,0,0,0,0,2,"P100016,P100201"
