shift_quality_key,game_id,player_id,shift_index,shift_duration,shift_quality,quality_score,period,strength,situation
SH1896900032,18969,P100064,32,19.0,short,70,2.0,,
SH1896900033,18969,P100064,33,17.0,short,70,2.0,,
SH1896900039,18969,P100064,39,99.0,exhausted,40,2.0,,
SH1896900040,18969,P100064,40,20.0,short,70,2.0,,
SH1896900041,18969,P100064,41,4.0,short,70,2.0,,
SH1896900053,18969,P100064,53,124.0,exhausted,40,2.0,,
SH1896900054,18969,P100064,54,16.0,short,70,2.0,,
SH1896900055,18969,P100064,55,14.0,short,70,2.0,,
SH1896900065,18969,P100064,65,35.0,optimal,100,3.0,,
SH1896900066,18969,P100064,66,48.0,good,90,3.0,,
SH1896900067,18969,P100064,67,52.0,good,90,3.0,,
SH1896900074,18969,P100064,74,73.0,long,70,3.0,,
SH1896900075,18969,P100064,75,13.0,short,70,3.0,,
SH1896900086,18969,P100064,86,45.0,good,90,3.0,,
SH1896900087,18969,P100064,87,24.0,short,70,3.0,,
SH1896900088,18969,P100064,88,58.0,good,90,3.0,,
SH1896900001,18969,P100070,1,82.0,long,70,1.0,,
SH1896900004,18969,P100070,4,29.0,short,70,1.0,,
SH1896900005,18969,P100070,5,4.0,short,70,1.0,,
SH1896900006,18969,P100070,6,8.0,short,70,1.0,,
SH1896900007,18969,P100070,7,102.0,exhausted,40,1.0,,
SH1896900013,18969,P100070,13,52.0,good,90,1.0,,
SH1896900014,18969,P100070,14,49.0,good,90,1.0,,
SH1896900015,18969,P100070,15,9.0,short,70,1.0,,
SH1896900016,18969,P100070,16,23.0,short,70,1.0,,
SH1896900017,18969,P100070,17,6.0,short,70,1.0,,
SH1896900023,18969,P100070,23,37.0,optimal,100,1.0,,
SH1896900026,18969,P100070,26,5.0,short,70,1.0,,
SH1896900027,18969,P100070,27,65.0,long,70,1.0,,
SH1896900028,18969,P100070,28,78.0,long,70,1.0,,
SH1896900032,18969,P100070,32,19.0,short,70,2.0,,
SH1896900033,18969,P100070,33,17.0,short,70,2.0,,
SH1896900034,18969,P100070,34,67.0,long,70,2.0,,
SH1896900035,18969,P100070,35,19.0,short,70,2.0,,
SH1896900036,18969,P100070,36,33.0,optimal,100,2.0,,
SH1896900039,18969,P100070,39,99.0,exhausted,40,2.0,,
SH1896900040,18969,P100070,40,20.0,short,70,2.0,,
SH1896900041,18969,P100070,41,4.0,short,70,2.0,,
SH1896900053,18969,P100070,53,124.0,exhausted,40,2.0,,
SH1896900054,18969,P100070,54,16.0,short,70,2.0,,
SH1896900055,18969,P100070,55,14.0,short,70,2.0,,
SH1896900056,18969,P100070,56,13.0,short,70,2.0,,
SH1896900063,18969,P100070,63,94.0,exhausted,40,2.0,,
SH1896900072,18969,P100070,72,63.0,long,70,3.0,,
SH1896900076,18969,P100070,76,32.0,optimal,100,3.0,,
SH1896900077,18969,P100070,77,61.0,long,70,3.0,,
SH1896900080,18969,P100070,80,11.0,short,70,3.0,,
SH1896900081,18969,P100070,81,50.0,good,90,3.0,,
SH1896900082,18969,P100070,82,2.0,short,70,3.0,,
SH1896900083,18969,P100070,83,34.0,optimal,100,3.0,,
SH1896900084,18969,P100070,84,22.0,short,70,3.0,,
SH1896900085,18969,P100070,85,16.0,short,70,3.0,,
SH1896900091,18969,P100070,91,69.0,long,70,3.0,,
SH1896900092,18969,P100070,92,15.0,short,70,3.0,,
SH1896900093,18969,P100070,93,9.0,short,70,3.0,,
SH1896900094,18969,P100070,94,15.0,short,70,3.0,,
SH1896900097,18969,P100070,97,24.0,short,70,3.0,,
SH1896900098,18969,P100070,98,58.0,good,90,3.0,,
SH1896900002,18969,P100093,2,79.0,long,70,1.0,,
SH1896900013,18969,P100093,13,52.0,good,90,1.0,,
SH1896900014,18969,P100093,14,49.0,good,90,1.0,,
SH1896900015,18969,P100093,15,9.0,short,70,1.0,,
SH1896900016,18969,P100093,16,23.0,short,70,1.0,,
SH1896900017,18969,P100093,17,6.0,short,70,1.0,,
SH1896900018,18969,P100093,18,7.0,short,70,1.0,,
SH1896900019,18969,P100093,19,14.0,short,70,1.0,,
SH1896900020,18969,P100093,20,18.0,short,70,1.0,,
SH1896900024,18969,P100093,24,61.0,long,70,1.0,,
SH1896900025,18969,P100093,25,79.0,long,70,1.0,,
SH1896900032,18969,P100093,32,19.0,short,70,2.0,,
SH1896900033,18969,P100093,33,17.0,short,70,2.0,,
SH1896900034,18969,P100093,34,67.0,long,70,2.0,,
SH1896900035,18969,P100093,35,19.0,short,70,2.0,,
SH1896900042,18969,P100093,42,29.0,short,70,2.0,,
SH1896900043,18969,P100093,43,38.0,optimal,100,2.0,,
SH1896900044,18969,P100093,44,27.0,short,70,2.0,,
SH1896900045,18969,P100093,45,12.0,short,70,2.0,,
SH1896900046,18969,P100093,46,6.0,short,70,2.0,,
SH1896900047,18969,P100093,47,11.0,short,70,2.0,,
SH1896900048,18969,P100093,48,7.0,short,70,2.0,,
SH1896900049,18969,P100093,49,3.0,short,70,2.0,,
SH1896900050,18969,P100093,50,18.0,short,70,2.0,,
SH1896900057,18969,P100093,57,78.0,long,70,2.0,,
SH1896900058,18969,P100093,58,11.0,short,70,2.0,,
SH1896900059,18969,P100093,59,32.0,optimal,100,2.0,,
SH1896900060,18969,P100093,60,52.0,good,90,2.0,,
SH1896900065,18969,P100093,65,35.0,optimal,100,3.0,,
SH1896900066,18969,P100093,66,48.0,good,90,3.0,,
SH1896900067,18969,P100093,67,52.0,good,90,3.0,,
SH1896900068,18969,P100093,68,16.0,short,70,3.0,,
SH1896900069,18969,P100093,69,17.0,short,70,3.0,,
SH1896900070,18969,P100093,70,11.0,short,70,3.0,,
SH1896900071,18969,P100093,71,7.0,short,70,3.0,,
SH1896900075,18969,P100093,75,13.0,short,70,3.0,,
SH1896900076,18969,P100093,76,32.0,optimal,100,3.0,,
SH1896900077,18969,P100093,77,61.0,long,70,3.0,,
SH1896900086,18969,P100093,86,45.0,good,90,3.0,,
SH1896900087,18969,P100093,87,24.0,short,70,3.0,,
SH1896900088,18969,P100093,88,58.0,good,90,3.0,,
SH1896900093,18969,P100093,93,9.0,short,70,3.0,,
SH1896900094,18969,P100093,94,15.0,short,70,3.0,,
SH1896900095,18969,P100093,95,10.0,short,70,3.0,,
SH1896900003,18969,P100105,3,9.0,short,70,1.0,,
SH1896900004,18969,P100105,4,29.0,short,70,1.0,,
SH1896900005,18969,P100105,5,4.0,short,70,1.0,,
SH1896900006,18969,P100105,6,8.0,short,70,1.0,,
SH1896900007,18969,P100105,7,102.0,exhausted,40,1.0,,
SH1896900018,18969,P100105,18,7.0,short,70,1.0,,
SH1896900019,18969,P100105,19,14.0,short,70,1.0,,
SH1896900020,18969,P100105,20,18.0,short,70,1.0,,
SH1896900021,18969,P100105,21,56.0,good,90,1.0,,
SH1896900022,18969,P100105,22,57.0,good,90,1.0,,
SH1896900026,18969,P100105,26,5.0,short,70,1.0,,
SH1896900027,18969,P100105,27,65.0,long,70,1.0,,
SH1896900028,18969,P100105,28,78.0,long,70,1.0,,
SH1896900036,18969,P100105,36,33.0,optimal,100,2.0,,
SH1896900037,18969,P100105,37,95.0,exhausted,40,2.0,,
SH1896900040,18969,P100105,40,20.0,short,70,2.0,,
SH1896900041,18969,P100105,41,4.0,short,70,2.0,,
SH1896900042,18969,P100105,42,29.0,short,70,2.0,,
SH1896900043,18969,P100105,43,38.0,optimal,100,2.0,,
SH1896900053,18969,P100105,53,124.0,exhausted,40,2.0,,
SH1896900054,18969,P100105,54,16.0,short,70,2.0,,
SH1896900055,18969,P100105,55,14.0,short,70,2.0,,
SH1896900056,18969,P100105,56,13.0,short,70,2.0,,
SH1896900069,18969,P100105,69,17.0,short,70,3.0,,
SH1896900070,18969,P100105,70,11.0,short,70,3.0,,
SH1896900071,18969,P100105,71,7.0,short,70,3.0,,
SH1896900072,18969,P100105,72,63.0,long,70,3.0,,
SH1896900078,18969,P100105,78,42.0,optimal,100,3.0,,
SH1896900079,18969,P100105,79,9.0,short,70,3.0,,
SH1896900088,18969,P100105,88,58.0,good,90,3.0,,
SH1896900002,18969,P100107,2,79.0,long,70,1.0,,
SH1896900003,18969,P100107,3,9.0,short,70,1.0,,
SH1896900004,18969,P100107,4,29.0,short,70,1.0,,
SH1896900005,18969,P100107,5,4.0,short,70,1.0,,
SH1896900006,18969,P100107,6,8.0,short,70,1.0,,
SH1896900009,18969,P100107,9,16.0,short,70,1.0,,
SH1896900010,18969,P100107,10,9.0,short,70,1.0,,
SH1896900011,18969,P100107,11,25.0,short,70,1.0,,
SH1896900012,18969,P100107,12,35.0,optimal,100,1.0,,
SH1896900013,18969,P100107,13,52.0,good,90,1.0,,
SH1896900014,18969,P100107,14,49.0,good,90,1.0,,
SH1896900024,18969,P100107,24,61.0,long,70,1.0,,
SH1896900025,18969,P100107,25,79.0,long,70,1.0,,
SH1896900026,18969,P100107,26,5.0,short,70,1.0,,
SH1896900031,18969,P100107,31,49.0,good,90,2.0,,
SH1896900032,18969,P100107,32,19.0,short,70,2.0,,
SH1896900033,18969,P100107,33,17.0,short,70,2.0,,
SH1896900034,18969,P100107,34,67.0,long,70,2.0,,
SH1896900040,18969,P100107,40,20.0,short,70,2.0,,
SH1896900041,18969,P100107,41,4.0,short,70,2.0,,
SH1896900042,18969,P100107,42,29.0,short,70,2.0,,
SH1896900043,18969,P100107,43,38.0,optimal,100,2.0,,
SH1896900044,18969,P100107,44,27.0,short,70,2.0,,
SH1896900045,18969,P100107,45,12.0,short,70,2.0,,
SH1896900046,18969,P100107,46,6.0,short,70,2.0,,
SH1896900047,18969,P100107,47,11.0,short,70,2.0,,
SH1896900048,18969,P100107,48,7.0,short,70,2.0,,
SH1896900049,18969,P100107,49,3.0,short,70,2.0,,
SH1896900054,18969,P100107,54,16.0,short,70,2.0,,
SH1896900055,18969,P100107,55,14.0,short,70,2.0,,
SH1896900056,18969,P100107,56,13.0,short,70,2.0,,
SH1896900057,18969,P100107,57,78.0,long,70,2.0,,
SH1896900058,18969,P100107,58,11.0,short,70,2.0,,
SH1896900063,18969,P100107,63,94.0,exhausted,40,2.0,,
SH1896900065,18969,P100107,65,35.0,optimal,100,3.0,,
SH1896900066,18969,P100107,66,48.0,good,90,3.0,,
SH1896900073,18969,P100107,73,70.0,long,70,3.0,,
SH1896900074,18969,P100107,74,73.0,long,70,3.0,,
SH1896900075,18969,P100107,75,13.0,short,70,3.0,,
SH1896900081,18969,P100107,81,50.0,good,90,3.0,,
SH1896900082,18969,P100107,82,2.0,short,70,3.0,,
SH1896900083,18969,P100107,83,34.0,optimal,100,3.0,,
SH1896900084,18969,P100107,84,22.0,short,70,3.0,,
SH1896900089,18969,P100107,89,27.0,short,70,3.0,,
SH1896900090,18969,P100107,90,42.0,optimal,100,3.0,,
SH1896900091,18969,P100107,91,69.0,long,70,3.0,,
SH1896900001,18969,P100108,1,82.0,long,70,1.0,,
SH1896900008,18969,P100108,8,7.0,short,70,1.0,,
SH1896900009,18969,P100108,9,16.0,short,70,1.0,,
SH1896900010,18969,P100108,10,9.0,short,70,1.0,,
SH1896900011,18969,P100108,11,25.0,short,70,1.0,,
SH1896900012,18969,P100108,12,35.0,optimal,100,1.0,,
SH1896900023,18969,P100108,23,37.0,optimal,100,1.0,,
SH1896900029,18969,P100108,29,59.0,good,90,1.0,,
SH1896900031,18969,P100108,31,49.0,good,90,2.0,,
SH1896900037,18969,P100108,37,95.0,exhausted,40,2.0,,
SH1896900038,18969,P100108,38,11.0,short,70,2.0,,
SH1896900051,18969,P100108,51,39.0,optimal,100,2.0,,
SH1896900052,18969,P100108,52,8.0,short,70,2.0,,
SH1896900061,18969,P100108,61,11.0,short,70,2.0,,
SH1896900062,18969,P100108,62,4.0,short,70,2.0,,
SH1896900063,18969,P100108,63,94.0,exhausted,40,2.0,,
SH1896900073,18969,P100108,73,70.0,long,70,3.0,,
SH1896900074,18969,P100108,74,73.0,long,70,3.0,,
SH1896900075,18969,P100108,75,13.0,short,70,3.0,,
SH1896900084,18969,P100108,84,22.0,short,70,3.0,,
SH1896900085,18969,P100108,85,16.0,short,70,3.0,,
SH1896900086,18969,P100108,86,45.0,good,90,3.0,,
SH1896900087,18969,P100108,87,24.0,short,70,3.0,,
SH1896900089,18969,P100108,89,27.0,short,70,3.0,,
SH1896900090,18969,P100108,90,42.0,optimal,100,3.0,,
SH1896900095,18969,P100108,95,10.0,short,70,3.0,,
SH1896900002,18969,P100110,2,79.0,long,70,1.0,,
SH1896900014,18969,P100110,14,49.0,good,90,1.0,,
SH1896900015,18969,P100110,15,9.0,short,70,1.0,,
SH1896900016,18969,P100110,16,23.0,short,70,1.0,,
SH1896900017,18969,P100110,17,6.0,short,70,1.0,,
SH1896900018,18969,P100110,18,7.0,short,70,1.0,,
SH1896900019,18969,P100110,19,14.0,short,70,1.0,,
SH1896900025,18969,P100110,25,79.0,long,70,1.0,,
SH1896900026,18969,P100110,26,5.0,short,70,1.0,,
SH1896900034,18969,P100110,34,67.0,long,70,2.0,,
SH1896900035,18969,P100110,35,19.0,short,70,2.0,,
SH1896900043,18969,P100110,43,38.0,optimal,100,2.0,,
SH1896900044,18969,P100110,44,27.0,short,70,2.0,,
SH1896900045,18969,P100110,45,12.0,short,70,2.0,,
SH1896900055,18969,P100110,55,14.0,short,70,2.0,,
SH1896900056,18969,P100110,56,13.0,short,70,2.0,,
SH1896900057,18969,P100110,57,78.0,long,70,2.0,,
SH1896900071,18969,P100110,71,7.0,short,70,3.0,,
SH1896900072,18969,P100110,72,63.0,long,70,3.0,,
SH1896900079,18969,P100110,79,9.0,short,70,3.0,,
SH1896900080,18969,P100110,80,11.0,short,70,3.0,,
SH1896900081,18969,P100110,81,50.0,good,90,3.0,,
SH1896900088,18969,P100110,88,58.0,good,90,3.0,,
SH1896900002,18969,P100117,2,79.0,long,70,1.0,,
SH1896900003,18969,P100117,3,9.0,short,70,1.0,,
SH1896900004,18969,P100117,4,29.0,short,70,1.0,,
SH1896900010,18969,P100117,10,9.0,short,70,1.0,,
SH1896900011,18969,P100117,11,25.0,short,70,1.0,,
SH1896900012,18969,P100117,12,35.0,optimal,100,1.0,,
SH1896900013,18969,P100117,13,52.0,good,90,1.0,,
SH1896900022,18969,P100117,22,57.0,good,90,1.0,,
SH1896900023,18969,P100117,23,37.0,optimal,100,1.0,,
SH1896900027,18969,P100117,27,65.0,long,70,1.0,,
SH1896900028,18969,P100117,28,78.0,long,70,1.0,,
SH1896900029,18969,P100117,29,59.0,good,90,1.0,,
SH1896900034,18969,P100117,34,67.0,long,70,2.0,,
SH1896900035,18969,P100117,35,19.0,short,70,2.0,,
SH1896900036,18969,P100117,36,33.0,optimal,100,2.0,,
SH1896900040,18969,P100117,40,20.0,short,70,2.0,,
SH1896900041,18969,P100117,41,4.0,short,70,2.0,,
SH1896900042,18969,P100117,42,29.0,short,70,2.0,,
SH1896900043,18969,P100117,43,38.0,optimal,100,2.0,,
SH1896900052,18969,P100117,52,8.0,short,70,2.0,,
SH1896900053,18969,P100117,53,124.0,exhausted,40,2.0,,
SH1896900054,18969,P100117,54,16.0,short,70,2.0,,
SH1896900055,18969,P100117,55,14.0,short,70,2.0,,
SH1896900063,18969,P100117,63,94.0,exhausted,40,2.0,,
SH1896900065,18969,P100117,65,35.0,optimal,100,3.0,,
SH1896900073,18969,P100117,73,70.0,long,70,3.0,,
SH1896900074,18969,P100117,74,73.0,long,70,3.0,,
SH1896900075,18969,P100117,75,13.0,short,70,3.0,,
SH1896900081,18969,P100117,81,50.0,good,90,3.0,,
SH1896900082,18969,P100117,82,2.0,short,70,3.0,,
SH1896900083,18969,P100117,83,34.0,optimal,100,3.0,,
SH1896900084,18969,P100117,84,22.0,short,70,3.0,,
SH1896900085,18969,P100117,85,16.0,short,70,3.0,,
SH1896900089,18969,P100117,89,27.0,short,70,3.0,,
SH1896900090,18969,P100117,90,42.0,optimal,100,3.0,,
SH1896900091,18969,P100117,91,69.0,long,70,3.0,,
SH1896900097,18969,P100117,97,24.0,short,70,3.0,,
SH1896900098,18969,P100117,98,58.0,good,90,3.0,,
SH1896900007,18969,P100132,7,102.0,exhausted,40,1.0,,
SH1896900008,18969,P100132,8,7.0,short,70,1.0,,
SH1896900009,18969,P100132,9,16.0,short,70,1.0,,
SH1896900010,18969,P100132,10,9.0,short,70,1.0,,
SH1896900011,18969,P100132,11,25.0,short,70,1.0,,
SH1896900022,18969,P100132,22,57.0,good,90,1.0,,
SH1896900023,18969,P100132,23,37.0,optimal,100,1.0,,
SH1896900024,18969,P100132,24,61.0,long,70,1.0,,
SH1896900031,18969,P100132,31,49.0,good,90,2.0,,
SH1896900032,18969,P100132,32,19.0,short,70,2.0,,
SH1896900033,18969,P100132,33,17.0,short,70,2.0,,
SH1896900039,18969,P100132,39,99.0,exhausted,40,2.0,,
SH1896900040,18969,P100132,40,20.0,short,70,2.0,,
SH1896900053,18969,P100132,53,124.0,exhausted,40,2.0,,
SH1896900054,18969,P100132,54,16.0,short,70,2.0,,
SH1896900055,18969,P100132,55,14.0,short,70,2.0,,
SH1896900065,18969,P100132,65,35.0,optimal,100,3.0,,
SH1896900066,18969,P100132,66,48.0,good,90,3.0,,
SH1896900074,18969,P100132,74,73.0,long,70,3.0,,
SH1896900075,18969,P100132,75,13.0,short,70,3.0,,
SH1896900086,18969,P100132,86,45.0,good,90,3.0,,
SH1896900087,18969,P100132,87,24.0,short,70,3.0,,
SH1896900088,18969,P100132,88,58.0,good,90,3.0,,
SH1896900001,18969,P100161,1,82.0,long,70,1.0,,
SH1896900012,18969,P100161,12,35.0,optimal,100,1.0,,
SH1896900013,18969,P100161,13,52.0,good,90,1.0,,
SH1896900014,18969,P100161,14,49.0,good,90,1.0,,
SH1896900015,18969,P100161,15,9.0,short,70,1.0,,
SH1896900016,18969,P100161,16,23.0,short,70,1.0,,
SH1896900017,18969,P100161,17,6.0,short,70,1.0,,
SH1896900025,18969,P100161,25,79.0,long,70,1.0,,
SH1896900026,18969,P100161,26,5.0,short,70,1.0,,
SH1896900027,18969,P100161,27,65.0,long,70,1.0,,
SH1896900034,18969,P100161,34,67.0,long,70,2.0,,
SH1896900035,18969,P100161,35,19.0,short,70,2.0,,
SH1896900036,18969,P100161,36,33.0,optimal,100,2.0,,
SH1896900041,18969,P100161,41,4.0,short,70,2.0,,
SH1896900042,18969,P100161,42,29.0,short,70,2.0,,
SH1896900043,18969,P100161,43,38.0,optimal,100,2.0,,
SH1896900044,18969,P100161,44,27.0,short,70,2.0,,
SH1896900045,18969,P100161,45,12.0,short,70,2.0,,
SH1896900046,18969,P100161,46,6.0,short,70,2.0,,
SH1896900047,18969,P100161,47,11.0,short,70,2.0,,
SH1896900048,18969,P100161,48,7.0,short,70,2.0,,
SH1896900056,18969,P100161,56,13.0,short,70,2.0,,
SH1896900057,18969,P100161,57,78.0,long,70,2.0,,
SH1896900058,18969,P100161,58,11.0,short,70,2.0,,
SH1896900059,18969,P100161,59,32.0,optimal,100,2.0,,
SH1896900067,18969,P100161,67,52.0,good,90,3.0,,
SH1896900068,18969,P100161,68,16.0,short,70,3.0,,
SH1896900069,18969,P100161,69,17.0,short,70,3.0,,
SH1896900070,18969,P100161,70,11.0,short,70,3.0,,
SH1896900071,18969,P100161,71,7.0,short,70,3.0,,
SH1896900072,18969,P100161,72,63.0,long,70,3.0,,
SH1896900076,18969,P100161,76,32.0,optimal,100,3.0,,
SH1896900077,18969,P100161,77,61.0,long,70,3.0,,
SH1896900078,18969,P100161,78,42.0,optimal,100,3.0,,
SH1896900079,18969,P100161,79,9.0,short,70,3.0,,
SH1896900080,18969,P100161,80,11.0,short,70,3.0,,
SH1896900089,18969,P100161,89,27.0,short,70,3.0,,
SH1896900090,18969,P100161,90,42.0,optimal,100,3.0,,
SH1896900091,18969,P100161,91,69.0,long,70,3.0,,
SH1896900092,18969,P100161,92,15.0,short,70,3.0,,
SH1896900093,18969,P100161,93,9.0,short,70,3.0,,
SH1896900097,18969,P100161,97,24.0,short,70,3.0,,
SH1896900098,18969,P100161,98,58.0,good,90,3.0,,
SH1896900001,18969,P100192,1,82.0,long,70,1.0,,
SH1896900005,18969,P100192,5,4.0,short,70,1.0,,
SH1896900006,18969,P100192,6,8.0,short,70,1.0,,
SH1896900007,18969,P100192,7,102.0,exhausted,40,1.0,,
SH1896900008,18969,P100192,8,7.0,short,70,1.0,,
SH1896900009,18969,P100192,9,16.0,short,70,1.0,,
SH1896900014,18969,P100192,14,49.0,good,90,1.0,,
SH1896900015,18969,P100192,15,9.0,short,70,1.0,,
SH1896900016,18969,P100192,16,23.0,short,70,1.0,,
SH1896900017,18969,P100192,17,6.0,short,70,1.0,,
SH1896900018,18969,P100192,18,7.0,short,70,1.0,,
SH1896900019,18969,P100192,19,14.0,short,70,1.0,,
SH1896900020,18969,P100192,20,18.0,short,70,1.0,,
SH1896900021,18969,P100192,21,56.0,good,90,1.0,,
SH1896900024,18969,P100192,24,61.0,long,70,1.0,,
SH1896900025,18969,P100192,25,79.0,long,70,1.0,,
SH1896900026,18969,P100192,26,5.0,short,70,1.0,,
SH1896900031,18969,P100192,31,49.0,good,90,2.0,,
SH1896900032,18969,P100192,32,19.0,short,70,2.0,,
SH1896900033,18969,P100192,33,17.0,short,70,2.0,,
SH1896900037,18969,P100192,37,95.0,exhausted,40,2.0,,
SH1896900038,18969,P100192,38,11.0,short,70,2.0,,
SH1896900039,18969,P100192,39,99.0,exhausted,40,2.0,,
SH1896900044,18969,P100192,44,27.0,short,70,2.0,,
SH1896900045,18969,P100192,45,12.0,short,70,2.0,,
SH1896900046,18969,P100192,46,6.0,short,70,2.0,,
SH1896900047,18969,P100192,47,11.0,short,70,2.0,,
SH1896900048,18969,P100192,48,7.0,short,70,2.0,,
SH1896900049,18969,P100192,49,3.0,short,70,2.0,,
SH1896900050,18969,P100192,50,18.0,short,70,2.0,,
SH1896900051,18969,P100192,51,39.0,optimal,100,2.0,,
SH1896900056,18969,P100192,56,13.0,short,70,2.0,,
SH1896900057,18969,P100192,57,78.0,long,70,2.0,,
SH1896900058,18969,P100192,58,11.0,short,70,2.0,,
SH1896900059,18969,P100192,59,32.0,optimal,100,2.0,,
SH1896900060,18969,P100192,60,52.0,good,90,2.0,,
SH1896900061,18969,P100192,61,11.0,short,70,2.0,,
SH1896900062,18969,P100192,62,4.0,short,70,2.0,,
SH1896900066,18969,P100192,66,48.0,good,90,3.0,,
SH1896900067,18969,P100192,67,52.0,good,90,3.0,,
SH1896900068,18969,P100192,68,16.0,short,70,3.0,,
SH1896900069,18969,P100192,69,17.0,short,70,3.0,,
SH1896900070,18969,P100192,70,11.0,short,70,3.0,,
SH1896900071,18969,P100192,71,7.0,short,70,3.0,,
SH1896900072,18969,P100192,72,63.0,long,70,3.0,,
SH1896900076,18969,P100192,76,32.0,optimal,100,3.0,,
SH1896900077,18969,P100192,77,61.0,long,70,3.0,,
SH1896900078,18969,P100192,78,42.0,optimal,100,3.0,,
SH1896900079,18969,P100192,79,9.0,short,70,3.0,,
SH1896900080,18969,P100192,80,11.0,short,70,3.0,,
SH1896900086,18969,P100192,86,45.0,good,90,3.0,,
SH1896900087,18969,P100192,87,24.0,short,70,3.0,,
SH1896900088,18969,P100192,88,58.0,good,90,3.0,,
SH1896900092,18969,P100192,92,15.0,short,70,3.0,,
SH1896900093,18969,P100192,93,9.0,short,70,3.0,,
SH1896900094,18969,P100192,94,15.0,short,70,3.0,,
SH1896900095,18969,P100192,95,10.0,short,70,3.0,,
SH1896900002,18969,P100198,2,79.0,long,70,1.0,,
SH1896900003,18969,P100198,3,9.0,short,70,1.0,,
SH1896900008,18969,P100198,8,7.0,short,70,1.0,,
SH1896900009,18969,P100198,9,16.0,short,70,1.0,,
SH1896900010,18969,P100198,10,9.0,short,70,1.0,,
SH1896900011,18969,P100198,11,25.0,short,70,1.0,,
SH1896900012,18969,P100198,12,35.0,optimal,100,1.0,,
SH1896900021,18969,P100198,21,56.0,good,90,1.0,,
SH1896900022,18969,P100198,22,57.0,good,90,1.0,,
SH1896900024,18969,P100198,24,61.0,long,70,1.0,,
SH1896900025,18969,P100198,25,79.0,long,70,1.0,,
SH1896900029,18969,P100198,29,59.0,good,90,1.0,,
SH1896900031,18969,P100198,31,49.0,good,90,2.0,,
SH1896900038,18969,P100198,38,11.0,short,70,2.0,,
SH1896900039,18969,P100198,39,99.0,exhausted,40,2.0,,
SH1896900044,18969,P100198,44,27.0,short,70,2.0,,
SH1896900045,18969,P100198,45,12.0,short,70,2.0,,
SH1896900046,18969,P100198,46,6.0,short,70,2.0,,
SH1896900047,18969,P100198,47,11.0,short,70,2.0,,
SH1896900048,18969,P100198,48,7.0,short,70,2.0,,
SH1896900049,18969,P100198,49,3.0,short,70,2.0,,
SH1896900050,18969,P100198,50,18.0,short,70,2.0,,
SH1896900051,18969,P100198,51,39.0,optimal,100,2.0,,
SH1896900052,18969,P100198,52,8.0,short,70,2.0,,
SH1896900057,18969,P100198,57,78.0,long,70,2.0,,
SH1896900058,18969,P100198,58,11.0,short,70,2.0,,
SH1896900059,18969,P100198,59,32.0,optimal,100,2.0,,
SH1896900060,18969,P100198,60,52.0,good,90,2.0,,
SH1896900061,18969,P100198,61,11.0,short,70,2.0,,
SH1896900062,18969,P100198,62,4.0,short,70,2.0,,
SH1896900065,18969,P100198,65,35.0,optimal,100,3.0,,
SH1896900066,18969,P100198,66,48.0,good,90,3.0,,
SH1896900067,18969,P100198,67,52.0,good,90,3.0,,
SH1896900068,18969,P100198,68,16.0,short,70,3.0,,
SH1896900073,18969,P100198,73,70.0,long,70,3.0,,
SH1896900074,18969,P100198,74,73.0,long,70,3.0,,
SH1896900078,18969,P100198,78,42.0,optimal,100,3.0,,
SH1896900079,18969,P100198,79,9.0,short,70,3.0,,
SH1896900080,18969,P100198,80,11.0,short,70,3.0,,
SH1896900081,18969,P100198,81,50.0,good,90,3.0,,
SH1896900082,18969,P100198,82,2.0,short,70,3.0,,
SH1896900083,18969,P100198,83,34.0,optimal,100,3.0,,
SH1896900089,18969,P100198,89,27.0,short,70,3.0,,
SH1896900090,18969,P100198,90,42.0,optimal,100,3.0,,
SH1896900091,18969,P100198,91,69.0,long,70,3.0,,
SH1896900092,18969,P100198,92,15.0,short,70,3.0,,
SH1896900097,18969,P100198,97,24.0,short,70,3.0,,
SH1896900098,18969,P100198,98,58.0,good,90,3.0,,
SH1896900002,18969,P100201,2,79.0,long,70,1.0,,
SH1896900003,18969,P100201,3,9.0,short,70,1.0,,
SH1896900004,18969,P100201,4,29.0,short,70,1.0,,
SH1896900005,18969,P100201,5,4.0,short,70,1.0,,
SH1896900006,18969,P100201,6,8.0,short,70,1.0,,
SH1896900012,18969,P100201,12,35.0,optimal,100,1.0,,
SH1896900013,18969,P100201,13,52.0,good,90,1.0,,
SH1896900014,18969,P100201,14,49.0,good,90,1.0,,
SH1896900015,18969,P100201,15,9.0,short,70,1.0,,
SH1896900016,18969,P100201,16,23.0,short,70,1.0,,
