event_index,event_key,shift_index,shift_key,linked_event_index,sequence_index,play_index,event_type,event_detail,event_detail_2,event_successful,period,event_start_min,event_start_sec,time_total_seconds,duration,event_team_zone,game_id,_processed_timestamp
2182.0,18969_2182.0,73.0,18969_73.0,9174.0,,,Turnover,Turnover_Giveaway,Giveaway-PassBlocked,u,3.0,13.0,30.0,810.0,0.0,o,18969,2025-12-19 20:06:37
2183.0,18969_2183.0,73.0,18969_73.0,9174.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-CausedTurnover,s,3.0,13.0,30.0,810.0,0.0,d,18969,2025-12-19 20:06:37
2184.0,18969_2184.0,73.0,18969_73.0,,,,Possession,PuckRetrieval,,s,3.0,13.0,28.0,808.0,2.0,n,18969,2025-12-19 20:06:37
2185.0,18969_2185.0,73.0,18969_73.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,13.0,26.0,806.0,2.0,o,18969,2025-12-19 20:06:37
2186.0,18969_2186.0,73.0,18969_73.0,,,,Possession,,,,3.0,13.0,24.0,804.0,3.0,o,18969,2025-12-19 20:06:37
2187.0,18969_2187.0,73.0,18969_73.0,,,,Turnover,Turnover_Giveaway,Giveaway-Misplayed,u,3.0,13.0,21.0,801.0,0.0,o,18969,2025-12-19 20:06:37
2188.0,18969_2188.0,73.0,18969_73.0,,,,Possession,PuckRetrieval,,s,3.0,13.0,20.0,800.0,0.0,d,18969,2025-12-19 20:06:37
2189.0,18969_2189.0,73.0,18969_73.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,13.0,20.0,800.0,0.0,d,18969,2025-12-19 20:06:37
2190.0,18969_2190.0,73.0,18969_73.0,,,,Possession,,,,3.0,13.0,19.0,799.0,1.0,d,18969,2025-12-19 20:06:37
2191.0,18969_2191.0,73.0,18969_73.0,,,,Pass,Pass_Completed,Pass-Backhand,s,3.0,13.0,18.0,798.0,0.0,d,18969,2025-12-19 20:06:37
2192.0,18969_2192.0,73.0,18969_73.0,,,,Possession,,,,3.0,13.0,18.0,798.0,2.0,d,18969,2025-12-19 20:06:37
2193.0,18969_2193.0,73.0,18969_73.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,3.0,13.0,16.0,796.0,1.0,d,18969,2025-12-19 20:06:37
2194.0,18969_2194.0,73.0,18969_73.0,,,,Possession,,,,3.0,13.0,15.0,795.0,1.0,n,18969,2025-12-19 20:06:37
2195.0,18969_2195.0,73.0,18969_73.0,9175.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,s,3.0,13.0,14.0,794.0,0.0,n,18969,2025-12-19 20:06:37
2196.0,18969_2196.0,73.0,18969_73.0,9175.0,,,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,3.0,13.0,14.0,794.0,0.0,n,18969,2025-12-19 20:06:37
2197.0,18969_2197.0,73.0,18969_73.0,,,,Possession,PuckRetrieval,,s,3.0,13.0,10.0,790.0,2.0,d,18969,2025-12-19 20:06:37
2198.0,18969_2198.0,73.0,18969_73.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,13.0,8.0,788.0,0.0,d,18969,2025-12-19 20:06:37
2199.0,18969_2199.0,73.0,18969_73.0,9176.0,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,13.0,6.0,786.0,0.0,d,18969,2025-12-19 20:06:37
2200.0,18969_2200.0,73.0,18969_73.0,9176.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,3.0,13.0,6.0,786.0,0.0,d,18969,2025-12-19 20:06:37
2201.0,18969_2201.0,73.0,18969_73.0,,,,Possession,,,,3.0,13.0,5.0,785.0,3.0,n,18969,2025-12-19 20:06:37
2202.0,18969_2202.0,73.0,18969_73.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,13.0,2.0,782.0,2.0,o,18969,2025-12-19 20:06:37
2203.0,18969_2203.0,73.0,18969_73.0,,,,Shot,Shot_Missed,Shot-Wrist,u,3.0,13.0,0.0,780.0,0.0,o,18969,2025-12-19 20:06:37
2204.0,18969_2204.0,73.0,18969_73.0,,,,Possession,PuckRecovery,,u,3.0,12.0,57.0,777.0,1.0,o,18969,2025-12-19 20:06:37
2205.0,18969_2205.0,73.0,18969_73.0,,,,Pass,Pass_Deflected,Pass-Forehand,u,3.0,12.0,56.0,776.0,0.0,o,18969,2025-12-19 20:06:37
2206.0,18969_2206.0,73.0,18969_73.0,,,,Possession,,,,3.0,12.0,54.0,774.0,0.0,d,18969,2025-12-19 20:06:37
2207.0,18969_2207.0,73.0,18969_73.0,9177.0,,,Pass,Pass_Intercepted,Pass-Forehand,u,3.0,12.0,53.0,773.0,0.0,d,18969,2025-12-19 20:06:37
2208.0,18969_2208.0,73.0,18969_73.0,9177.0,,,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,3.0,12.0,53.0,773.0,0.0,d,18969,2025-12-19 20:06:37
2209.0,18969_2209.0,73.0,18969_73.0,,,,Possession,,,,3.0,12.0,53.0,773.0,3.0,o,18969,2025-12-19 20:06:37
2210.0,18969_2210.0,73.0,18969_73.0,9178.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,3.0,12.0,50.0,770.0,0.0,o,18969,2025-12-19 20:06:37
2211.0,18969_2211.0,73.0,18969_73.0,9178.0,,,Save,Save_Freeze,Save-Glove,,3.0,12.0,50.0,770.0,0.0,d,18969,2025-12-19 20:06:37
2212.0,18969_2212.0,73.0,18969_73.0,9178.0,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,3.0,12.0,49.0,769.0,0.0,d,18969,2025-12-19 20:06:37
2213.0,18969_2213.0,73.0,18969_73.0,9178.0,,,DeadIce,,,,3.0,12.0,49.0,769.0,24.0,d,18969,2025-12-19 20:06:37
2214.0,18969_2214.0,74.0,18969_74.0,,,,Faceoff,Faceoff_AfterStoppage,,,3.0,12.0,25.0,745.0,0.0,o,18969,2025-12-19 20:06:37
2215.0,18969_2215.0,74.0,18969_74.0,,,,Possession,,,,3.0,12.0,23.0,743.0,1.0,o,18969,2025-12-19 20:06:37
2216.0,18969_2216.0,74.0,18969_74.0,,,,Pass,Pass_Completed,Pass-Rim/Wrap,s,3.0,12.0,22.0,742.0,0.0,o,18969,2025-12-19 20:06:37
2217.0,18969_2217.0,74.0,18969_74.0,,,,Shot,Shot_Missed,Shot-Wrist,u,3.0,12.0,21.0,741.0,0.0,o,18969,2025-12-19 20:06:37
2218.0,18969_2218.0,74.0,18969_74.0,,,,Possession,PuckRecovery,,s,3.0,12.0,19.0,739.0,3.0,o,18969,2025-12-19 20:06:37
2219.0,18969_2219.0,74.0,18969_74.0,9179.0,,,Pass,Pass_Missed,Pass-Forehand,u,3.0,12.0,16.0,736.0,0.0,o,18969,2025-12-19 20:06:37
2220.0,18969_2220.0,74.0,18969_74.0,9179.0,,,Turnover,,,,3.0,12.0,16.0,736.0,0.0,o,18969,2025-12-19 20:06:37
2221.0,18969_2221.0,74.0,18969_74.0,,,,Possession,PuckRetrieval,,s,3.0,12.0,14.0,734.0,4.0,d,18969,2025-12-19 20:06:37
2222.0,18969_2222.0,74.0,18969_74.0,9180.0,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,12.0,10.0,730.0,0.0,d,18969,2025-12-19 20:06:37
2223.0,18969_2223.0,74.0,18969_74.0,9180.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,3.0,12.0,10.0,730.0,0.0,d,18969,2025-12-19 20:06:37
2224.0,18969_2224.0,74.0,18969_74.0,,,,Play,Play_Defensive,Play-SeperateFromPuck,s,3.0,12.0,9.0,729.0,0.0,n,18969,2025-12-19 20:06:37
2225.0,18969_2225.0,74.0,18969_74.0,,,,Possession,PuckRecovery,,s,3.0,12.0,8.0,728.0,0.0,n,18969,2025-12-19 20:06:37
2226.0,18969_2226.0,74.0,18969_74.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,3.0,12.0,5.0,725.0,1.0,o,18969,2025-12-19 20:06:37
2227.0,18969_2227.0,74.0,18969_74.0,,,,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,3.0,12.0,4.0,724.0,0.0,d,18969,2025-12-19 20:06:37
2228.0,18969_2228.0,74.0,18969_74.0,,,,Possession,PuckRetrieval,,u,3.0,12.0,3.0,723.0,2.0,d,18969,2025-12-19 20:06:37
2229.0,18969_2229.0,74.0,18969_74.0,,,,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,s,3.0,12.0,1.0,721.0,0.0,o,18969,2025-12-19 20:06:37
2230.0,18969_2230.0,74.0,18969_74.0,,,,Possession,PuckRetrieval,,s,3.0,12.0,1.0,721.0,0.0,o,18969,2025-12-19 20:06:37
2231.0,18969_2231.0,74.0,18969_74.0,,,,Pass,Pass_Completed,Pass-Backhand,s,3.0,12.0,0.0,720.0,0.0,o,18969,2025-12-19 20:06:37
2232.0,18969_2232.0,74.0,18969_74.0,9181.0,,,Pass,Pass_Missed,Pass-Bank,u,3.0,11.0,59.0,719.0,0.0,o,18969,2025-12-19 20:06:37
2233.0,18969_2233.0,74.0,18969_74.0,9181.0,,,Turnover,,,,3.0,11.0,59.0,719.0,0.0,o,18969,2025-12-19 20:06:37
2234.0,18969_2234.0,74.0,18969_74.0,,,,LoosePuck,LoosePuck_Battle,,,3.0,11.0,55.0,715.0,2.0,d,18969,2025-12-19 20:06:37
2235.0,18969_2235.0,74.0,18969_74.0,,,,Possession,PuckRetrieval,,u,3.0,11.0,52.0,712.0,0.0,d,18969,2025-12-19 20:06:37
2236.0,18969_2236.0,74.0,18969_74.0,9182.0,,,Pass,Pass_Missed,Pass-Rim/Wrap,u,3.0,11.0,52.0,712.0,0.0,d,18969,2025-12-19 20:06:37
2237.0,18969_2237.0,74.0,18969_74.0,9182.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,3.0,11.0,52.0,712.0,0.0,d,18969,2025-12-19 20:06:37
2238.0,18969_2238.0,74.0,18969_74.0,,,,LoosePuck,LoosePuck_Battle,,s,3.0,11.0,47.0,707.0,4.0,o,18969,2025-12-19 20:06:37
2239.0,18969_2239.0,74.0,18969_74.0,,,,Pass,Pass_Completed,Pass-Backhand,s,3.0,11.0,43.0,703.0,0.0,o,18969,2025-12-19 20:06:37
2240.0,18969_2240.0,74.0,18969_74.0,,,,Possession,,,,3.0,11.0,42.0,702.0,1.0,o,18969,2025-12-19 20:06:37
2241.0,18969_2241.0,74.0,18969_74.0,9183.0,,,Shot,Shot_Blocked,Shot-Wrist,u,3.0,11.0,41.0,701.0,0.0,o,18969,2025-12-19 20:06:37
2242.0,18969_2242.0,74.0,18969_74.0,9183.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotBlocked,u,3.0,11.0,41.0,701.0,0.0,o,18969,2025-12-19 20:06:37
2243.0,18969_2243.0,74.0,18969_74.0,,,,Possession,PuckRecovery,,s,3.0,11.0,38.0,698.0,0.0,d,18969,2025-12-19 20:06:37
2244.0,18969_2244.0,74.0,18969_74.0,9184.0,,,Shot,Shot_Missed,Shot-Wrist,u,3.0,11.0,38.0,698.0,0.0,o,18969,2025-12-19 20:06:37
2245.0,18969_2245.0,74.0,18969_74.0,9184.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotMissed,u,3.0,11.0,38.0,698.0,0.0,o,18969,2025-12-19 20:06:37
2246.0,18969_2246.0,74.0,18969_74.0,,,,Possession,PuckRetrieval,,s,3.0,11.0,33.0,693.0,0.0,d,18969,2025-12-19 20:06:37
2247.0,18969_2247.0,74.0,18969_74.0,9185.0,,,Pass,Pass_Missed,Pass-Forehand,u,3.0,11.0,32.0,692.0,0.0,d,18969,2025-12-19 20:06:37
2248.0,18969_2248.0,74.0,18969_74.0,9185.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,3.0,11.0,32.0,692.0,0.0,d,18969,2025-12-19 20:06:37
2249.0,18969_2249.0,74.0,18969_74.0,,,,Possession,PuckRecovery,,s,3.0,11.0,31.0,691.0,1.0,n,18969,2025-12-19 20:06:37
2250.0,18969_2250.0,74.0,18969_74.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,11.0,30.0,690.0,3.0,o,18969,2025-12-19 20:06:37
2251.0,18969_2251.0,75.0,18969_75.0,,,,Play,Play_Defensive,Play-SeperateFromPuck,s,3.0,11.0,27.0,687.0,0.0,d,18969,2025-12-19 20:06:37
2252.0,18969_2252.0,75.0,18969_75.0,,,,Possession,PuckRecovery,,u,3.0,11.0,26.0,686.0,1.0,o,18969,2025-12-19 20:06:37
2253.0,18969_2253.0,75.0,18969_75.0,9186.0,,,Shot,Shot_Blocked,Shot-Backhand,u,3.0,11.0,25.0,685.0,0.0,o,18969,2025-12-19 20:06:37
2254.0,18969_2254.0,75.0,18969_75.0,9186.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotBlocked,u,3.0,11.0,25.0,685.0,0.0,o,18969,2025-12-19 20:06:37
2255.0,18969_2255.0,75.0,18969_75.0,,,,Possession,PuckRetrieval,,s,3.0,11.0,23.0,683.0,0.0,d,18969,2025-12-19 20:06:37
2256.0,18969_2256.0,75.0,18969_75.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,11.0,22.0,682.0,0.0,d,18969,2025-12-19 20:06:37
2257.0,18969_2257.0,75.0,18969_75.0,,,,Possession,,,,3.0,11.0,22.0,682.0,1.0,d,18969,2025-12-19 20:06:37
2258.0,18969_2258.0,75.0,18969_75.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,3.0,11.0,21.0,681.0,1.0,d,18969,2025-12-19 20:06:37
2259.0,18969_2259.0,75.0,18969_75.0,,,,Possession,,,,3.0,11.0,19.0,679.0,1.0,n,18969,2025-12-19 20:06:37
2260.0,18969_2260.0,75.0,18969_75.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,11.0,18.0,678.0,1.0,o,18969,2025-12-19 20:06:37
2261.0,18969_2261.0,75.0,18969_75.0,,,,Possession,Breakaway,,,3.0,11.0,17.0,677.0,1.0,o,18969,2025-12-19 20:06:37
2262.0,18969_2262.0,75.0,18969_75.0,9187.0,,,Shot,Shot_Goal,,s,3.0,11.0,16.0,676.0,0.0,o,18969,2025-12-19 20:06:37
2263.0,18969_2263.0,75.0,18969_75.0,9187.0,,,Goal,Goal_Scored,Goal-Wrist,s,3.0,11.0,16.0,676.0,0.0,o,18969,2025-12-19 20:06:37
2264.0,18969_2264.0,75.0,18969_75.0,9187.0,,,Stoppage,Stoppage_Play,Stoppage-Goal,,3.0,11.0,16.0,676.0,0.0,o,18969,2025-12-19 20:06:37
2265.0,18969_2265.0,75.0,18969_75.0,9187.0,,,DeadIce,,,,3.0,11.0,16.0,676.0,25.0,o,18969,2025-12-19 20:06:37
2266.0,18969_2266.0,76.0,18969_76.0,,,,Faceoff,Faceoff_AfterGoal,,,3.0,10.0,51.0,651.0,0.0,n,18969,2025-12-19 20:06:37
2267.0,18969_2267.0,76.0,18969_76.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,10.0,49.0,649.0,0.0,n,18969,2025-12-19 20:06:37
2268.0,18969_2268.0,76.0,18969_76.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,10.0,47.0,647.0,0.0,n,18969,2025-12-19 20:06:37
2269.0,18969_2269.0,76.0,18969_76.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,10.0,46.0,646.0,0.0,n,18969,2025-12-19 20:06:37
2270.0,18969_2270.0,76.0,18969_76.0,,,,Possession,,,,3.0,10.0,45.0,645.0,1.0,n,18969,2025-12-19 20:06:37
2271.0,18969_2271.0,76.0,18969_76.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,10.0,44.0,644.0,3.0,o,18969,2025-12-19 20:06:37
2272.0,18969_2272.0,77.0,18969_77.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,10.0,41.0,641.0,0.0,o,18969,2025-12-19 20:06:37
2273.0,18969_2273.0,77.0,18969_77.0,9188.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,3.0,10.0,40.0,640.0,0.0,o,18969,2025-12-19 20:06:37
2274.0,18969_2274.0,77.0,18969_77.0,9188.0,,,Save,Save_Freeze,Save-Chest,,3.0,10.0,40.0,640.0,0.0,d,18969,2025-12-19 20:06:37
2275.0,18969_2275.0,77.0,18969_77.0,9188.0,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,3.0,10.0,39.0,639.0,0.0,d,18969,2025-12-19 20:06:37
2276.0,18969_2276.0,77.0,18969_77.0,9188.0,,,DeadIce,,,,3.0,10.0,39.0,639.0,15.0,d,18969,2025-12-19 20:06:37
2277.0,18969_2277.0,77.0,18969_77.0,,,,Faceoff,Faceoff_AfterStoppage,,,3.0,10.0,24.0,624.0,0.0,o,18969,2025-12-19 20:06:37
2278.0,18969_2278.0,77.0,18969_77.0,9189.0,,,Pass,Pass_Missed,Pass-Forehand,u,3.0,10.0,23.0,623.0,0.0,o,18969,2025-12-19 20:06:37
2279.0,18969_2279.0,77.0,18969_77.0,9189.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,3.0,10.0,23.0,623.0,0.0,o,18969,2025-12-19 20:06:37
2280.0,18969_2280.0,77.0,18969_77.0,,,,Possession,PuckRetrieval,,u,3.0,10.0,20.0,620.0,0.0,d,18969,2025-12-19 20:06:37
2281.0,18969_2281.0,77.0,18969_77.0,,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Chip,u,3.0,10.0,20.0,620.0,0.0,d,18969,2025-12-19 20:06:37
2282.0,18969_2282.0,77.0,18969_77.0,,,,Possession,PuckRetrieval,,s,3.0,10.0,14.0,614.0,2.0,n,18969,2025-12-19 20:06:37
2283.0,18969_2283.0,77.0,18969_77.0,,,,Pass,Pass_Completed,Pass-Stretch,s,3.0,10.0,12.0,612.0,0.0,n,18969,2025-12-19 20:06:37
2284.0,18969_2284.0,77.0,18969_77.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,10.0,10.0,610.0,0.0,n,18969,2025-12-19 20:06:37
2285.0,18969_2285.0,77.0,18969_77.0,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,10.0,9.0,609.0,2.0,o,18969,2025-12-19 20:06:37
2286.0,18969_2286.0,77.0,18969_77.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,10.0,7.0,607.0,0.0,o,18969,2025-12-19 20:06:37
2287.0,18969_2287.0,77.0,18969_77.0,,,,Possession,,,,3.0,10.0,7.0,607.0,2.0,o,18969,2025-12-19 20:06:37
2288.0,18969_2288.0,77.0,18969_77.0,9190.0,,,Pass,Pass_Intercepted,Pass-Forehand,u,3.0,10.0,5.0,605.0,0.0,o,18969,2025-12-19 20:06:37
2289.0,18969_2289.0,77.0,18969_77.0,9190.0,,,Turnover,,,,3.0,10.0,5.0,605.0,0.0,o,18969,2025-12-19 20:06:37
2290.0,18969_2290.0,77.0,18969_77.0,9191.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,u,3.0,10.0,3.0,603.0,0.0,d,18969,2025-12-19 20:06:37
2291.0,18969_2291.0,77.0,18969_77.0,9191.0,,,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,3.0,10.0,3.0,603.0,0.0,d,18969,2025-12-19 20:06:37
2292.0,18969_2292.0,77.0,18969_77.0,,,,Possession,PuckRetrieval,,,3.0,10.0,0.0,600.0,2.0,n,18969,2025-12-19 20:06:37
2293.0,18969_2293.0,77.0,18969_77.0,9192.0,,,Pass,Pass_Missed,Pass-Bank,u,3.0,9.0,58.0,598.0,0.0,n,18969,2025-12-19 20:06:37
2294.0,18969_2294.0,77.0,18969_77.0,9192.0,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-PassMiss/Misplay,u,3.0,9.0,58.0,598.0,0.0,n,18969,2025-12-19 20:06:37
2295.0,18969_2295.0,77.0,18969_77.0,9192.0,,,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,3.0,9.0,58.0,598.0,0.0,n,18969,2025-12-19 20:06:37
2296.0,18969_2296.0,77.0,18969_77.0,,,,Possession,PuckRetrieval,,u,3.0,9.0,52.0,592.0,2.0,d,18969,2025-12-19 20:06:37
2297.0,18969_2297.0,77.0,18969_77.0,,,,Stoppage,Stoppage_Play,Stoppage-Icing,,3.0,9.0,44.0,584.0,0.0,d,18969,2025-12-19 20:06:37
2298.0,18969_2298.0,77.0,18969_77.0,,,,DeadIce,,,,3.0,9.0,44.0,584.0,25.0,d,18969,2025-12-19 20:06:37
2299.0,18969_2299.0,78.0,18969_78.0,,,,Faceoff,Faceoff_AfterStoppage,,,3.0,9.0,19.0,559.0,0.0,o,18969,2025-12-19 20:06:37
2300.0,18969_2300.0,78.0,18969_78.0,,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,3.0,9.0,19.0,559.0,0.0,o,18969,2025-12-19 20:06:37
2301.0,18969_2301.0,78.0,18969_78.0,,,,Save,Save_Rebound,Save-Blocker,,3.0,9.0,19.0,559.0,0.0,d,18969,2025-12-19 20:06:37
2302.0,18969_2302.0,78.0,18969_78.0,,,,Rebound,Rebound_TeamRecovered,,,3.0,9.0,19.0,559.0,0.0,d,18969,2025-12-19 20:06:37
2303.0,18969_2303.0,78.0,18969_78.0,,,,Possession,PuckRetrieval,,u,3.0,9.0,10.0,550.0,0.0,d,18969,2025-12-19 20:06:37
2304.0,18969_2304.0,78.0,18969_78.0,9193.0,,,Pass,Pass_Intercepted,Pass-Forehand,u,3.0,9.0,10.0,550.0,0.0,d,18969,2025-12-19 20:06:37
2305.0,18969_2305.0,78.0,18969_78.0,9193.0,,,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,3.0,9.0,10.0,550.0,0.0,d,18969,2025-12-19 20:06:37
2306.0,18969_2306.0,78.0,18969_78.0,,,,Possession,,,,3.0,9.0,10.0,550.0,2.0,o,18969,2025-12-19 20:06:37
2307.0,18969_2307.0,78.0,18969_78.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,9.0,8.0,548.0,0.0,o,18969,2025-12-19 20:06:37
2308.0,18969_2308.0,78.0,18969_78.0,9194.0,,,Shot,Shot_OnNetSaved,Shot-Wrist,s,3.0,9.0,8.0,548.0,0.0,o,18969,2025-12-19 20:06:37
2309.0,18969_2309.0,78.0,18969_78.0,9194.0,,,Save,Save_Rebound,Save-RightPad,,3.0,9.0,8.0,548.0,0.0,d,18969,2025-12-19 20:06:37
2310.0,18969_2310.0,78.0,18969_78.0,9194.0,,,Rebound,Rebound_TeamRecovered,,,3.0,9.0,8.0,548.0,0.0,d,18969,2025-12-19 20:06:37
2311.0,18969_2311.0,78.0,18969_78.0,9195.0,,,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,3.0,9.0,5.0,545.0,0.0,d,18969,2025-12-19 20:06:37
2312.0,18969_2312.0,78.0,18969_78.0,9195.0,,,DeadIce,,,,3.0,9.0,5.0,545.0,15.0,d,18969,2025-12-19 20:06:37
2313.0,18969_2313.0,79.0,18969_79.0,,,,Faceoff,Faceoff_AfterStoppage,,,3.0,8.0,50.0,530.0,0.0,d,18969,2025-12-19 20:06:37
2314.0,18969_2314.0,79.0,18969_79.0,,,,Possession,Regroup,,,3.0,8.0,48.0,528.0,4.0,d,18969,2025-12-19 20:06:37
2315.0,18969_2315.0,79.0,18969_79.0,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,8.0,44.0,524.0,0.0,d,18969,2025-12-19 20:06:37
2316.0,18969_2316.0,79.0,18969_79.0,,,,Possession,,,,3.0,8.0,43.0,523.0,2.0,d,18969,2025-12-19 20:06:37
2317.0,18969_2317.0,79.0,18969_79.0,9196.0,,,Pass,Pass_Intercepted,Pass-Backhand,u,3.0,8.0,41.0,521.0,0.0,d,18969,2025-12-19 20:06:37
2318.0,18969_2318.0,79.0,18969_79.0,9196.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,3.0,8.0,41.0,521.0,0.0,d,18969,2025-12-19 20:06:37
2319.0,18969_2319.0,79.0,18969_79.0,9196.0,,,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,3.0,8.0,41.0,521.0,0.0,d,18969,2025-12-19 20:06:37
2320.0,18969_2320.0,,,,,,Possession,,,,3.0,8.0,40.0,520.0,2.0,n,18969,2025-12-19 20:06:37
2321.0,18969_2321.0,,,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,8.0,38.0,518.0,2.0,o,18969,2025-12-19 20:06:37
2322.0,18969_2322.0,,,,,,Play,Play_Defensive,Play-SeperateFromPuck,s,3.0,8.0,36.0,516.0,0.0,d,18969,2025-12-19 20:06:37
2323.0,18969_2323.0,,,,,,Possession,PuckRecovery,,s,3.0,8.0,34.0,514.0,0.0,o,18969,2025-12-19 20:06:37
2324.0,18969_2324.0,,,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,8.0,34.0,514.0,0.0,o,18969,2025-12-19 20:06:37
2325.0,18969_2325.0,,,,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,8.0,32.0,512.0,0.0,o,18969,2025-12-19 20:06:37
2326.0,18969_2326.0,,,,,,LoosePuck,LoosePuck_Battle,,,3.0,8.0,30.0,510.0,3.0,d,18969,2025-12-19 20:06:37
2327.0,18969_2327.0,,,,,,Possession,PuckRetrieval,,s,3.0,8.0,27.0,507.0,3.0,d,18969,2025-12-19 20:06:37
2328.0,18969_2328.0,,,9197.0,,,Turnover,Turnover_Takeaway,Takeaway-BattleWon,s,3.0,8.0,24.0,504.0,0.0,o,18969,2025-12-19 20:06:37
2329.0,18969_2329.0,,,9197.0,,,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,s,3.0,8.0,24.0,504.0,0.0,o,18969,2025-12-19 20:06:37
2330.0,18969_2330.0,,,9197.0,,,Zone_Entry_Exit,Zone_ExitFailed,ZoneExit-Rush,u,3.0,8.0,24.0,504.0,0.0,d,18969,2025-12-19 20:06:37
2331.0,18969_2331.0,,,,,,Possession,PuckRetrieval,,s,3.0,8.0,21.0,501.0,0.0,d,18969,2025-12-19 20:06:37
2332.0,18969_2332.0,,,9198.0,,,Pass,Pass_Completed,Pass-OneTouch,s,3.0,8.0,21.0,501.0,0.0,d,18969,2025-12-19 20:06:37
2333.0,18969_2333.0,,,9198.0,,,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,3.0,8.0,21.0,501.0,0.0,d,18969,2025-12-19 20:06:37
2334.0,18969_2334.0,,,,,,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,3.0,8.0,19.0,499.0,1.0,o,18969,2025-12-19 20:06:37
2335.0,18969_2335.0,,,,,,Pass,Pass_Completed,Pass-Backhand,s,3.0,8.0,18.0,498.0,0.0,o,18969,2025-12-19 20:06:37
2336.0,18969_2336.0,,,9199.0,,,Shot,Shot_Missed,Shot-Wrist,u,3.0,8.0,16.0,496.0,0.0,o,18969,2025-12-19 20:06:37
2337.0,18969_2337.0,,,9199.0,,,Turnover,Turnover_Giveaway,Giveaway-ShotMissed,u,3.0,8.0,16.0,496.0,0.0,o,18969,2025-12-19 20:06:37
2338.0,18969_2338.0,81.0,18969_81.0,,,,Possession,PuckRetrieval,,s,3.0,8.0,10.0,490.0,2.0,d,18969,2025-12-19 20:06:37
2339.0,18969_2339.0,81.0,18969_81.0,9200.0,,,Pass,Pass_Completed,Pass-Forehand,s,3.0,8.0,8.0,488.0,0.0,d,18969,2025-12-19 20:06:37
