event_index,player_game_number,player_id,player_team,player_role,role_number,play_detail1,play_detail_2,play_detail_successful,event_key,event_player_key,player_game_key,game_id,skill_rating,is_primary_player,is_event_team,is_opp_team
1919.0,78.0,P100107,Platinum,event_team_player_1,1.0,,,,18969_1919,18969_1919_78,18969_78,18969,3.0,1,1,0
1920.0,52.0,P100070,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalDumpIn,,s,18969_1920,18969_1920_52,18969_52,18969,4.0,1,1,0
1921.0,52.0,P100070,Velodrome,event_team_player_1,1.0,,,,18969_1921,18969_1921_52,18969_52,18969,4.0,1,1,0
1921.0,70.0,P100001,Velodrome,event_team_player_2,2.0,,,,18969_1921,18969_1921_70,18969_70,18969,6.0,0,1,0
1922.0,70.0,P100001,Velodrome,event_team_player_1,1.0,Breakout,SecondTouch,s,18969_1922,18969_1922_70,18969_70,18969,6.0,1,1,0
1922.0,49.0,P100161,Velodrome,event_team_player_2,2.0,,,,18969_1922,18969_1922_49,18969_49,18969,5.0,0,1,0
1923.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_1923,18969_1923_70,18969_70,18969,6.0,1,1,0
1923.0,49.0,P100161,Velodrome,event_team_player_2,2.0,,,,18969_1923,18969_1923_49,18969_49,18969,5.0,0,1,0
1924.0,49.0,P100161,Velodrome,event_team_player_1,1.0,,,,18969_1924,18969_1924_49,18969_49,18969,5.0,1,1,0
1925.0,49.0,P100161,Velodrome,event_team_player_1,1.0,,,,18969_1925,18969_1925_49,18969_49,18969,5.0,1,1,0
1925.0,75.0,P100039,Velodrome,event_team_player_2,2.0,ReceiverMissed,,u,18969_1925,18969_1925_75,18969_75,18969,2.0,0,1,0
1925.0,78.0,P100107,Platinum,opp_team_player_1,1.0,InShotPassLane,,,18969_1925,18969_1925_78,18969_78,18969,3.0,0,0,1
1926.0,49.0,P100161,Velodrome,event_team_player_1,1.0,,,,18969_1926,18969_1926_49,18969_49,18969,5.0,1,1,0
1926.0,75.0,P100039,Velodrome,event_team_player_2,2.0,,,,18969_1926,18969_1926_75,18969_75,18969,2.0,0,1,0
1926.0,78.0,P100107,Platinum,opp_team_player_1,1.0,,,,18969_1926,18969_1926_78,18969_78,18969,3.0,0,0,1
1927.0,34.0,P100022,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,u,18969_1927,18969_1927_34,18969_34,18969,4.0,1,1,0
1928.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1928,18969_1928_34,18969_34,18969,4.0,1,1,0
1928.0,78.0,P100107,Platinum,event_team_player_2,2.0,,,,18969_1928,18969_1928_78,18969_78,18969,3.0,0,1,0
1929.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1929,18969_1929_34,18969_34,18969,4.0,1,1,0
1929.0,78.0,P100107,Platinum,event_team_player_2,2.0,,,,18969_1929,18969_1929_78,18969_78,18969,3.0,0,1,0
1930.0,75.0,P100039,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1930,18969_1930_75,18969_75,18969,2.0,1,1,0
1931.0,75.0,P100039,Velodrome,event_team_player_1,1.0,,,,18969_1931,18969_1931_75,18969_75,18969,2.0,1,1,0
1931.0,99.0,P100202,Platinum,opp_team_player_1,1.0,,,,18969_1931,18969_1931_99,18969_99,18969,5.0,0,0,1
1931.0,78.0,P100107,Platinum,opp_team_player_2,2.0,InShotPassLane,,,18969_1931,18969_1931_78,18969_78,18969,3.0,0,0,1
1932.0,99.0,P100202,Platinum,event_team_player_1,1.0,,,,18969_1932,18969_1932_99,18969_99,18969,5.0,1,1,0
1932.0,78.0,P100107,Platinum,event_team_player_2,2.0,,,,18969_1932,18969_1932_78,18969_78,18969,3.0,0,1,0
1932.0,75.0,P100039,Velodrome,opp_team_player_1,1.0,,,,18969_1932,18969_1932_75,18969_75,18969,2.0,0,0,1
1933.0,99.0,P100202,Platinum,event_team_player_1,1.0,,,,18969_1933,18969_1933_99,18969_99,18969,5.0,1,1,0
1934.0,82.0,P100110,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalRebound,,,18969_1934,18969_1934_82,18969_82,18969,2.0,1,1,0
1935.0,82.0,P100110,Platinum,event_team_player_1,1.0,,,,18969_1935,18969_1935_82,18969_82,18969,2.0,1,1,0
1935.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1935,18969_1935_53,18969_53,18969,5.0,0,1,0
1936.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1936,18969_1936_53,18969_53,18969,5.0,1,1,0
1936.0,84.0,P100198,Velodrome,opp_team_player_1,1.0,,,,18969_1936,18969_1936_84,18969_84,18969,5.0,0,0,1
1937.0,84.0,P100198,Velodrome,event_team_player_1,1.0,AttemptedKeepin,,u,18969_1937,18969_1937_84,18969_84,18969,5.0,1,1,0
1937.0,53.0,P100192,Platinum,opp_team_player_1,1.0,,,,18969_1937,18969_1937_53,18969_53,18969,5.0,0,0,1
1938.0,53.0,P100192,Platinum,event_team_player_1,1.0,Breakout,,s,18969_1938,18969_1938_53,18969_53,18969,5.0,1,1,0
1938.0,84.0,P100198,Velodrome,opp_team_player_1,1.0,AttemptedKeepin,,u,18969_1938,18969_1938_84,18969_84,18969,5.0,0,0,1
1939.0,3.0,P100023,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalClear,,s,18969_1939,18969_1939_3,18969_3,18969,4.0,1,1,0
1940.0,3.0,P100023,Platinum,event_team_player_1,1.0,,,,18969_1940,18969_1940_3,18969_3,18969,4.0,1,1,0
1940.0,34.0,P100022,Platinum,event_team_player_2,2.0,,,,18969_1940,18969_1940_34,18969_34,18969,4.0,0,1,0
1940.0,93.0,P100093,Velodrome,opp_team_player_1,1.0,,,,18969_1940,18969_1940_93,18969_93,18969,3.0,0,0,1
1941.0,3.0,P100023,Platinum,event_team_player_1,1.0,,,,18969_1941,18969_1941_3,18969_3,18969,4.0,1,1,0
1941.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1941,18969_1941_39,18969_39,18969,5.0,0,0,1
1942.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1942,18969_1942_39,18969_39,18969,5.0,1,1,0
1942.0,3.0,P100023,Platinum,opp_team_player_1,1.0,,,,18969_1942,18969_1942_3,18969_3,18969,4.0,0,0,1
1943.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1943,18969_1943_39,18969_39,18969,5.0,1,1,0
1944.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1944,18969_1944_39,18969_39,18969,5.0,1,1,0
1945.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1945,18969_1945_53,18969_53,18969,5.0,1,1,0
1945.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,,,,18969_1945,18969_1945_42,18969_42,18969,5.0,0,0,1
1946.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1946,18969_1946_53,18969_53,18969,5.0,1,1,0
1946.0,78.0,P100107,Platinum,event_team_player_2,2.0,,,,18969_1946,18969_1946_78,18969_78,18969,3.0,0,1,0
1947.0,78.0,P100107,Platinum,event_team_player_1,1.0,,,,18969_1947,18969_1947_78,18969_78,18969,3.0,1,1,0
1947.0,75.0,P100039,Velodrome,opp_team_player_1,1.0,BlockedShot,,s,18969_1947,18969_1947_75,18969_75,18969,2.0,0,0,1
1948.0,82.0,P100110,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalShot,,s,18969_1948,18969_1948_82,18969_82,18969,2.0,1,1,0
1948.0,84.0,P100198,Velodrome,opp_team_player_1,1.0,,,,18969_1948,18969_1948_84,18969_84,18969,5.0,0,0,1
1949.0,34.0,P100022,Platinum,event_team_player_2,2.0,,,,18969_1949,18969_1949_34,18969_34,18969,4.0,0,1,0
1949.0,82.0,P100110,Platinum,event_team_player_3,3.0,,,,18969_1949,18969_1949_82,18969_82,18969,2.0,0,1,0
1950.0,53.0,P100192,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1950,18969_1950_53,18969_53,18969,5.0,1,1,0
1951.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1951,18969_1951_53,18969_53,18969,5.0,1,1,0
1951.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1951,18969_1951_39,18969_39,18969,5.0,0,0,1
1952.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1952,18969_1952_39,18969_39,18969,5.0,1,1,0
1952.0,53.0,P100192,Platinum,opp_team_player_1,1.0,,,,18969_1952,18969_1952_53,18969_53,18969,5.0,0,0,1
1953.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1953,18969_1953_39,18969_39,18969,5.0,1,1,0
1954.0,53.0,P100192,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalRebound,,s,18969_1954,18969_1954_53,18969_53,18969,5.0,1,1,0
1955.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1955,18969_1955_53,18969_53,18969,5.0,1,1,0
1955.0,93.0,P100093,Velodrome,opp_team_player_1,1.0,BlockedShot,,,18969_1955,18969_1955_93,18969_93,18969,3.0,0,0,1
1956.0,53.0,P100192,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalShot,,s,18969_1956,18969_1956_53,18969_53,18969,5.0,1,1,0
1956.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,,,,18969_1956,18969_1956_42,18969_42,18969,5.0,0,0,1
1957.0,53.0,P100192,Platinum,event_team_player_1,1.0,,,,18969_1957,18969_1957_53,18969_53,18969,5.0,1,1,0
1957.0,82.0,P100110,Platinum,event_team_player_2,2.0,,,,18969_1957,18969_1957_82,18969_82,18969,2.0,0,1,0
1958.0,82.0,P100110,Platinum,event_team_player_1,1.0,,,,18969_1958,18969_1958_82,18969_82,18969,2.0,1,1,0
1959.0,82.0,P100110,Platinum,event_team_player_1,1.0,,,,18969_1959,18969_1959_82,18969_82,18969,2.0,1,1,0
1960.0,93.0,P100093,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalShot,,u,18969_1960,18969_1960_93,18969_93,18969,3.0,1,1,0
1961.0,93.0,P100093,Velodrome,event_team_player_1,1.0,AttemptedBreakOutClear,,u,18969_1961,18969_1961_93,18969_93,18969,3.0,1,1,0
1962.0,78.0,P100107,Platinum,event_team_player_1,1.0,,,,18969_1962,18969_1962_78,18969_78,18969,3.0,1,1,0
1963.0,78.0,P100107,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalAttemptedClear,,u,18969_1963,18969_1963_78,18969_78,18969,3.0,1,1,0
1963.0,75.0,P100039,Velodrome,opp_team_player_1,1.0,,,,18969_1963,18969_1963_75,18969_75,18969,2.0,0,0,1
1964.0,78.0,P100107,Platinum,event_team_player_1,1.0,,,,18969_1964,18969_1964_78,18969_78,18969,3.0,1,1,0
1964.0,53.0,P100192,Platinum,event_team_player_2,2.0,,,,18969_1964,18969_1964_53,18969_53,18969,5.0,0,1,0
1964.0,75.0,P100039,Velodrome,opp_team_player_1,1.0,PassDeflected,,s,18969_1964,18969_1964_75,18969_75,18969,2.0,0,0,1
1965.0,75.0,P100039,Velodrome,event_team_player_1,1.0,,,,18969_1965,18969_1965_75,18969_75,18969,2.0,1,1,0
1965.0,78.0,P100107,Platinum,opp_team_player_1,1.0,,,,18969_1965,18969_1965_78,18969_78,18969,3.0,0,0,1
1966.0,3.0,P100023,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,,18969_1966,18969_1966_3,18969_3,18969,4.0,1,1,0
1967.0,3.0,P100023,Platinum,event_team_player_1,1.0,,,,18969_1967,18969_1967_3,18969_3,18969,4.0,1,1,0
1967.0,34.0,P100022,Platinum,event_team_player_2,2.0,,,,18969_1967,18969_1967_34,18969_34,18969,4.0,0,1,0
1968.0,34.0,P100022,Platinum,event_team_player_1,1.0,Delay,,s,18969_1968,18969_1968_34,18969_34,18969,4.0,1,1,0
1968.0,84.0,P100198,Velodrome,opp_team_player_1,1.0,,,,18969_1968,18969_1968_84,18969_84,18969,5.0,0,0,1
1969.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1969,18969_1969_34,18969_34,18969,4.0,1,1,0
1969.0,3.0,P100023,Platinum,event_team_player_2,2.0,,,,18969_1969,18969_1969_3,18969_3,18969,4.0,0,1,0
1969.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,PassDeflected,,s,18969_1969,18969_1969_42,18969_42,18969,5.0,0,0,1
1970.0,3.0,P100023,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_1970,18969_1970_3,18969_3,18969,4.0,1,1,0
1970.0,93.0,P100093,Velodrome,opp_team_player_1,1.0,,,,18969_1970,18969_1970_93,18969_93,18969,3.0,0,0,1
1971.0,3.0,P100023,Platinum,event_team_player_1,1.0,AssistPrimary,,s,18969_1971,18969_1971_3,18969_3,18969,4.0,1,1,0
1971.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1971,18969_1971_39,18969_39,18969,5.0,0,0,1
1971.0,93.0,P100093,Velodrome,opp_team_player_2,2.0,InShotPassLane,,,18969_1971,18969_1971_93,18969_93,18969,3.0,0,0,1
1972.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1972,18969_1972_39,18969_39,18969,5.0,1,1,0
1972.0,93.0,P100093,Velodrome,event_team_player_2,2.0,,,,18969_1972,18969_1972_93,18969_93,18969,3.0,0,1,0
1972.0,3.0,P100023,Platinum,opp_team_player_1,1.0,,,,18969_1972,18969_1972_3,18969_3,18969,4.0,0,0,1
1973.0,39.0,P100016,Velodrome,event_team_player_1,1.0,,,,18969_1973,18969_1973_39,18969_39,18969,5.0,1,1,0
1974.0,34.0,P100022,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalRebound,,s,18969_1974,18969_1974_34,18969_34,18969,4.0,1,1,0
1975.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1975,18969_1975_34,18969_34,18969,4.0,1,1,0
1975.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1975,18969_1975_39,18969_39,18969,5.0,0,0,1
1975.0,84.0,P100198,Velodrome,opp_team_player_2,2.0,AttemptedBlockedShot,,u,18969_1975,18969_1975_84,18969_84,18969,5.0,0,0,1
1976.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1976,18969_1976_34,18969_34,18969,4.0,1,1,0
1976.0,39.0,P100016,Velodrome,opp_team_player_1,1.0,,,,18969_1976,18969_1976_39,18969_39,18969,5.0,0,0,1
1976.0,84.0,P100198,Velodrome,opp_team_player_2,2.0,,,,18969_1976,18969_1976_84,18969_84,18969,5.0,0,0,1
1977.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1977,18969_1977_34,18969_34,18969,4.0,1,1,0
1978.0,34.0,P100022,Platinum,event_team_player_1,1.0,,,,18969_1978,18969_1978_34,18969_34,18969,4.0,1,1,0
1979.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_1979,18969_1979_42,18969_42,18969,5.0,1,1,0
1979.0,93.0,P100093,Velodrome,event_team_player_2,2.0,,,,18969_1979,18969_1979_93,18969_93,18969,3.0,0,1,0
1979.0,53.0,P100192,Platinum,opp_team_player_1,1.0,,,,18969_1979,18969_1979_53,18969_53,18969,5.0,0,0,1
1980.0,93.0,P100093,Velodrome,event_team_player_1,1.0,,,,18969_1980,18969_1980_93,18969_93,18969,3.0,1,1,0
1981.0,93.0,P100093,Velodrome,event_team_player_1,1.0,AttemptedEntryPass,,u,18969_1981,18969_1981_93,18969_93,18969,3.0,1,1,0
1981.0,49.0,P100161,Velodrome,event_team_player_2,2.0,,,,18969_1981,18969_1981_49,18969_49,18969,5.0,0,1,0
1982.0,93.0,P100093,Velodrome,event_team_player_1,1.0,,,,18969_1982,18969_1982_93,18969_93,18969,3.0,1,1,0
1982.0,49.0,P100161,Velodrome,event_team_player_2,2.0,,,,18969_1982,18969_1982_49,18969_49,18969,5.0,0,1,0
1983.0,93.0,P100093,Velodrome,event_team_player_1,1.0,,,,18969_1983,18969_1983_93,18969_93,18969,3.0,1,1,0
1983.0,49.0,P100161,Velodrome,event_team_player_2,2.0,,,,18969_1983,18969_1983_49,18969_49,18969,5.0,0,1,0
1984.0,21.0,P100025,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalDumpIn,,u,18969_1984,18969_1984_21,18969_21,18969,4.0,1,1,0
1984.0,49.0,P100161,Velodrome,opp_team_player_1,1.0,ManOnMan,PuckRecoveryRetreivalDumpIn,u,18969_1984,18969_1984_49,18969_49,18969,5.0,0,0,1
1985.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1985,18969_1985_21,18969_21,18969,4.0,1,1,0
1985.0,49.0,P100161,Velodrome,opp_team_player_1,1.0,,,,18969_1985,18969_1985_49,18969_49,18969,5.0,0,0,1
1986.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1986,18969_1986_21,18969_21,18969,4.0,1,1,0
1986.0,49.0,P100161,Velodrome,opp_team_player_1,1.0,,,,18969_1986,18969_1986_49,18969_49,18969,5.0,0,0,1
1987.0,93.0,P100093,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalClear,,s,18969_1987,18969_1987_93,18969_93,18969,3.0,1,1,0
1988.0,93.0,P100093,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1988,18969_1988_93,18969_93,18969,3.0,1,1,0
1988.0,84.0,P100198,Velodrome,event_team_player_2,2.0,,,,18969_1988,18969_1988_84,18969_84,18969,5.0,0,1,0
1989.0,84.0,P100198,Velodrome,event_team_player_1,1.0,,,,18969_1989,18969_1989_84,18969_84,18969,5.0,1,1,0
1990.0,84.0,P100198,Velodrome,event_team_player_1,1.0,,,,18969_1990,18969_1990_84,18969_84,18969,5.0,1,1,0
1990.0,49.0,P100161,Velodrome,event_team_player_2,2.0,,,,18969_1990,18969_1990_49,18969_49,18969,5.0,0,1,0
1991.0,49.0,P100161,Velodrome,event_team_player_1,1.0,Delay,,u,18969_1991,18969_1991_49,18969_49,18969,5.0,1,1,0
1991.0,42.0,P100201,Velodrome,event_team_player_2,2.0,,,,18969_1991,18969_1991_42,18969_42,18969,5.0,0,1,0
1991.0,78.0,P100107,Platinum,opp_team_player_1,1.0,,,,18969_1991,18969_1991_78,18969_78,18969,3.0,0,0,1
1992.0,49.0,P100161,Velodrome,event_team_player_1,1.0,,,,18969_1992,18969_1992_49,18969_49,18969,5.0,1,1,0
1992.0,75.0,P100039,Velodrome,event_team_player_2,2.0,,,,18969_1992,18969_1992_75,18969_75,18969,2.0,0,1,0
1992.0,86.0,P100222,Platinum,opp_team_player_1,1.0,PassDeflected,,,18969_1992,18969_1992_86,18969_86,18969,3.0,0,0,1
1993.0,86.0,P100222,Platinum,event_team_player_1,1.0,,,,18969_1993,18969_1993_86,18969_86,18969,3.0,1,1,0
1993.0,49.0,P100161,Velodrome,opp_team_player_1,1.0,,,,18969_1993,18969_1993_49,18969_49,18969,5.0,0,0,1
1993.0,75.0,P100039,Velodrome,opp_team_player_2,2.0,,,,18969_1993,18969_1993_75,18969_75,18969,2.0,0,0,1
1994.0,93.0,P100093,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,u,18969_1994,18969_1994_93,18969_93,18969,3.0,1,1,0
1995.0,93.0,P100093,Velodrome,event_team_player_1,1.0,DumpChase,,u,18969_1995,18969_1995_93,18969_93,18969,3.0,1,1,0
1996.0,93.0,P100093,Velodrome,event_team_player_1,1.0,,,,18969_1996,18969_1996_93,18969_93,18969,3.0,1,1,0
1997.0,21.0,P100025,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalDumpIn,,u,18969_1997,18969_1997_21,18969_21,18969,4.0,1,1,0
1998.0,21.0,P100025,Platinum,event_team_player_1,1.0,AttemptedBreakOutPass,,u,18969_1998,18969_1998_21,18969_21,18969,4.0,1,1,0
1998.0,47.0,P100210,Platinum,event_team_player_2,2.0,,,,18969_1998,18969_1998_47,18969_47,18969,4.0,0,1,0
1998.0,84.0,P100198,Velodrome,opp_team_player_1,1.0,PassDeflected,,,18969_1998,18969_1998_84,18969_84,18969,5.0,0,0,1
1999.0,21.0,P100025,Platinum,event_team_player_1,1.0,,,,18969_1999,18969_1999_21,18969_21,18969,4.0,1,1,0
1999.0,47.0,P100210,Platinum,event_team_player_2,2.0,,,,18969_1999,18969_1999_47,18969_47,18969,4.0,0,1,0
1999.0,84.0,P100198,Velodrome,opp_team_player_1,1.0,,,,18969_1999,18969_1999_84,18969_84,18969,5.0,0,0,1
2000.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_2000,18969_2000_42,18969_42,18969,5.0,1,1,0
2000.0,47.0,P100210,Platinum,opp_team_player_1,1.0,,,,18969_2000,18969_2000_47,18969_47,18969,4.0,0,0,1
2001.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_2001,18969_2001_42,18969_42,18969,5.0,1,1,0
2001.0,84.0,P100198,Velodrome,event_team_player_2,2.0,,,,18969_2001,18969_2001_84,18969_84,18969,5.0,0,1,0
2002.0,84.0,P100198,Velodrome,event_team_player_1,1.0,,,,18969_2002,18969_2002_84,18969_84,18969,5.0,1,1,0
2003.0,84.0,P100198,Velodrome,event_team_player_1,1.0,,,,18969_2003,18969_2003_84,18969_84,18969,5.0,1,1,0
2003.0,75.0,P100039,Velodrome,event_team_player_2,2.0,,,,18969_2003,18969_2003_75,18969_75,18969,2.0,0,1,0
2004.0,75.0,P100039,Velodrome,event_team_player_1,1.0,,,,18969_2004,18969_2004_75,18969_75,18969,2.0,1,1,0
2004.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_2004,18969_2004_86,18969_86,18969,3.0,0,0,1
2005.0,75.0,P100039,Velodrome,event_team_player_1,1.0,,,,18969_2005,18969_2005_75,18969_75,18969,2.0,1,1,0
2005.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_2005,18969_2005_91,18969_91,18969,4.0,0,1,0
2005.0,86.0,P100222,Platinum,opp_team_player_1,1.0,ManOnMan,,,18969_2005,18969_2005_86,18969_86,18969,3.0,0,0,1
2006.0,75.0,P100039,Velodrome,event_team_player_1,1.0,,,,18969_2006,18969_2006_75,18969_75,18969,2.0,1,1,0
2006.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_2006,18969_2006_91,18969_91,18969,4.0,0,1,0
2006.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_2006,18969_2006_86,18969_86,18969,3.0,0,0,1
2007.0,91.0,P100002,Velodrome,event_team_player_1,1.0,,,,18969_2007,18969_2007_91,18969_91,18969,4.0,1,1,0
2007.0,47.0,P100210,Platinum,opp_team_player_1,1.0,ManOnMan,,,18969_2007,18969_2007_47,18969_47,18969,4.0,0,0,1
2007.0,78.0,P100107,Platinum,opp_team_player_2,2.0,StickCheck,,,18969_2007,18969_2007_78,18969_78,18969,3.0,0,0,1
2008.0,78.0,P100107,Platinum,event_team_player_1,1.0,PokeCheck,,s,18969_2008,18969_2008_78,18969_78,18969,3.0,1,1,0
2008.0,47.0,P100210,Platinum,event_team_player_2,2.0,,,,18969_2008,18969_2008_47,18969_47,18969,4.0,0,1,0
2008.0,91.0,P100002,Velodrome,opp_team_player_1,1.0,LostPuck,,u,18969_2008,18969_2008_91,18969_91,18969,4.0,0,0,1
2009.0,47.0,P100210,Platinum,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,u,18969_2009,18969_2009_47,18969_47,18969,4.0,1,1,0
2009.0,42.0,P100201,Velodrome,opp_team_player_1,1.0,,,,18969_2009,18969_2009_42,18969_42,18969,5.0,0,0,1
2010.0,42.0,P100201,Velodrome,event_team_player_1,1.0,SeperateFromPuck,,s,18969_2010,18969_2010_42,18969_42,18969,5.0,1,1,0
2010.0,47.0,P100210,Platinum,opp_team_player_1,1.0,LostPuck,,u,18969_2010,18969_2010_47,18969_47,18969,4.0,0,0,1
2011.0,42.0,P100201,Velodrome,event_team_player_1,1.0,DriveWide,,,18969_2011,18969_2011_42,18969_42,18969,5.0,1,1,0
2011.0,47.0,P100210,Platinum,opp_team_player_1,1.0,,,,18969_2011,18969_2011_47,18969_47,18969,4.0,0,0,1
2012.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_2012,18969_2012_42,18969_42,18969,5.0,1,1,0
2012.0,78.0,P100107,Platinum,opp_team_player_1,1.0,StickCheck,,,18969_2012,18969_2012_78,18969_78,18969,3.0,0,0,1
2013.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_2013,18969_2013_42,18969_42,18969,5.0,1,1,0
2013.0,78.0,P100107,Platinum,opp_team_player_1,1.0,StickCheck,,,18969_2013,18969_2013_78,18969_78,18969,3.0,0,0,1
2014.0,42.0,P100201,Velodrome,event_team_player_1,1.0,,,,18969_2014,18969_2014_42,18969_42,18969,5.0,1,1,0
2014.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_2014,18969_2014_91,18969_91,18969,4.0,0,1,0
2014.0,78.0,P100107,Platinum,opp_team_player_1,1.0,InShotPassLane,,,18969_2014,18969_2014_78,18969_78,18969,3.0,0,0,1
2014.0,8.0,P100030,Platinum,opp_team_player_2,2.0,PassDeflected,,,18969_2014,18969_2014_8,18969_8,18969,5.0,0,0,1
2014.0,47.0,P100210,Platinum,opp_team_player_3,3.0,StickCheck,,,18969_2014,18969_2014_47,18969_47,18969,4.0,0,0,1
2015.0,22.0,P100108,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalPass,,s,18969_2015,18969_2015_22,18969_22,18969,3.0,1,1,0
2015.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_2015,18969_2015_86,18969_86,18969,3.0,0,0,1
2016.0,22.0,P100108,Velodrome,event_team_player_1,1.0,,,,18969_2016,18969_2016_22,18969_22,18969,3.0,1,1,0
2016.0,42.0,P100201,Velodrome,event_team_player_2,2.0,,,,18969_2016,18969_2016_42,18969_42,18969,5.0,0,1,0
2016.0,86.0,P100222,Platinum,opp_team_player_1,1.0,,,,18969_2016,18969_2016_86,18969_86,18969,3.0,0,0,1
2017.0,42.0,P100201,Velodrome,event_team_player_1,1.0,LoosePuckBattleWon,,,18969_2017,18969_2017_42,18969_42,18969,5.0,1,1,0
2017.0,8.0,P100030,Platinum,opp_team_player_1,1.0,LoosePuckBattleLost,ManOnMan,u,18969_2017,18969_2017_8,18969_8,18969,5.0,0,0,1
2018.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_2018,18969_2018_8,18969_8,18969,5.0,1,1,0
2019.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_2019,18969_2019_8,18969_8,18969,5.0,1,1,0
2020.0,8.0,P100030,Platinum,event_team_player_1,1.0,,,,18969_2020,18969_2020_8,18969_8,18969,5.0,1,1,0
2021.0,70.0,P100001,Velodrome,event_team_player_1,1.0,,,,18969_2021,18969_2021_70,18969_70,18969,6.0,1,1,0
2021.0,52.0,P100070,Velodrome,event_team_player_2,2.0,,,,18969_2021,18969_2021_52,18969_52,18969,4.0,0,1,0
2021.0,45.0,P100117,Platinum,opp_team_player_1,1.0,,,,18969_2021,18969_2021_45,18969_45,18969,6.0,0,0,1
2022.0,52.0,P100070,Velodrome,event_team_player_1,1.0,,,,18969_2022,18969_2022_52,18969_52,18969,4.0,1,1,0
2023.0,52.0,P100070,Velodrome,event_team_player_1,1.0,,,,18969_2023,18969_2023_52,18969_52,18969,4.0,1,1,0
2023.0,91.0,P100002,Velodrome,event_team_player_2,2.0,,,,18969_2023,18969_2023_91,18969_91,18969,4.0,0,1,0
