scoring_chance_key,game_id,event_id,period,season_id,is_goal,event_detail,event_detail_2,danger_level,is_rush,is_rebound,is_odd_man,shot_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
SC_EV1898701644,18987,EV1898701644,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,578.0,10.0,126.0,1172.98,,,,,,1472.0,2768.9700000000003,,,,,1172.98,1172.98,1172.98,2120.485,1472.0,2768.9700000000003
SC_EV1898701102,18987,EV1898701102,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,560.0,18.0,108.0,974.99,,,,,,1293.99,,,,,,974.99,974.99,974.99,1293.99,1293.99,1293.99
SC_EV1898701104,18987,EV1898701104,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,-1.0,-1.0,-1.0,559.0,19.0,107.0,1141.98,,,,,,2768.9700000000003,,,,,,1141.98,1141.98,1141.98,2768.9700000000003,2768.9700000000003,2768.9700000000003
SC_EV1898701108,18987,EV1898701108,1,N20252026F,False,Shot_OnNetSaved,Shot_Bat,perimeter,False,False,False,Shot_Bat,0.0,0.0,-1.0,-1.0,-1.0,558.0,20.0,106.0,974.99,,,,,,2768.9700000000003,,,,,,974.99,974.99,974.99,2768.9700000000003,2768.9700000000003,2768.9700000000003
SC_EV1898701112,18987,EV1898701112,1,N20252026F,False,Shot_OnNetSaved,Shot_Bat,perimeter,False,False,False,Shot_Bat,0.0,3.0,-1.0,-1.0,-1.0,557.0,21.0,105.0,1141.98,,,,,,2768.9700000000003,,,,,,1141.98,1141.98,1141.98,2768.9700000000003,2768.9700000000003,2768.9700000000003
SC_EV1898702185,18987,EV1898702185,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,544.0,34.0,92.0,976.99,,,,,,2768.9700000000003,,,,,,976.99,976.99,976.99,2768.9700000000003,2768.9700000000003,2768.9700000000003
SC_EV1898702195,18987,EV1898702195,3,N20252026F,False,Shot_Missed,Shot_Backhand,perimeter,False,False,False,Shot_Backhand,0.0,2.0,-1.0,-1.0,530.0,-1.0,48.0,78.0,1373.0,,,,,,1668.99,,,,,,1373.0,1373.0,1373.0,1668.99,1668.99,1668.99
SC_EV1898701133,18987,EV1898701133,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,520.0,-1.0,58.0,68.0,1206.97,,,,,,2617.98,1121.98,,,,,1206.97,1206.97,1206.97,1869.98,1121.98,2617.98
SC_EV1898701149,18987,EV1898701149,1,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,505.0,73.0,53.0,1617.99,867.0,,,,,996.99,,,,,,1242.495,867.0,1617.99,996.99,996.99,996.99
SC_EV1898701684,18987,EV1898701684,2,N20252026F,False,Shot_MissedPost,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,-1.0,-1.0,-1.0,482.0,96.0,30.0,887.99,,,,,,1134.97,,,,,,887.99,887.99,887.99,1134.97,1134.97,1134.97
SC_EV1898701690,18987,EV1898701690,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,472.0,106.0,20.0,1321.99,,,,,,992.97,,,,,,1321.99,1321.99,1321.99,992.97,992.97,992.97
SC_EV1898702233,18987,EV1898702233,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,453.0,125.0,1.0,1393.99,432.0,,,,,2409.9700000000003,884.99,,,,,912.995,432.0,1393.99,1647.48,884.99,2409.9700000000003
SC_EV1898701704,18987,EV1898701704,2,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,4.0,0.0,-1.0,-1.0,444.0,-1.0,8.0,53.0,873.99,,,,,,1278.99,,,,,,873.99,873.99,873.99,1278.99,1278.99,1278.99
SC_EV1898701710,18987,EV1898701710,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,435.0,-1.0,17.0,44.0,1096.97,,,,,,2321.98,1354.99,,,,,1096.97,1096.97,1096.97,1838.485,1354.99,2321.98
SC_EV1898701719,18987,EV1898701719,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,419.0,-1.0,33.0,28.0,1141.99,,,,,,1250.99,,,,,,1141.99,1141.99,1141.99,1250.99,1250.99,1250.99
SC_EV1898701721,18987,EV1898701721,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,416.0,-1.0,36.0,25.0,1266.98,,,,,,717.99,,,,,,1266.98,1266.98,1266.98,717.99,717.99,717.99
SC_EV1898702244,18987,EV1898702244,3,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,1.0,-1.0,-1.0,-1.0,415.0,37.0,24.0,639.0,,,,,,1089.99,,,,,,639.0,639.0,639.0,1089.99,1089.99,1089.99
SC_EV1898702246,18987,EV1898702246,3,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,405.0,47.0,14.0,1150.97,,,,,,421.0,,,,,,1150.97,1150.97,1150.97,421.0,421.0,421.0
SC_EV1898702249,18987,EV1898702249,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,393.0,59.0,2.0,1044.97,,,,,,2249.9700000000003,822.99,406.0,,,,1044.97,1044.97,1044.97,1159.6533333333334,406.0,2249.9700000000003
SC_EV1898701212,18987,EV1898701212,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,-1.0,-1.0,-1.0,391.0,61.0,16.0,901.98,,,,,,2249.9700000000003,1085.99,,,,,901.98,901.98,901.98,1667.98,1085.99,2249.9700000000003
SC_EV1898701740,18987,EV1898701740,2,N20252026F,False,Shot_MissedPost,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,375.0,-1.0,16.0,10.0,1171.0,,,,,,,,,,,,1171.0,1171.0,1171.0,,,
SC_EV1898702257,18987,EV1898702257,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,366.0,9.0,1.0,908.98,,,,,,2129.9700000000003,,,,,,908.98,908.98,908.98,2129.9700000000003,2129.9700000000003,2129.9700000000003
SC_EV1898701236,18987,EV1898701236,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,3.0,-1.0,-1.0,-1.0,349.0,16.0,17.0,924.97,,,,,,406.0,,,,,,924.97,924.97,924.97,406.0,406.0,406.0
SC_EV1898702262,18987,EV1898702262,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,349.0,16.0,17.0,908.98,,,,,,2129.9700000000003,1024.99,,,,,908.98,908.98,908.98,1577.48,1024.99,2129.9700000000003
SC_EV1898701759,18987,EV1898701759,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,333.0,32.0,1.0,792.97,,,,,,1166.0,1997.97,1024.99,,,,792.97,792.97,792.97,1396.32,1024.99,1997.97
SC_EV1898701254,18987,EV1898701254,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,2.0,0.0,-1.0,-1.0,-1.0,320.0,12.0,26.0,776.98,,,,,,1997.97,,,,,,776.98,776.98,776.98,1997.97,1997.97,1997.97
SC_EV1898701257,18987,EV1898701257,1,N20252026F,False,Shot_Blocked,Shot_Backhand,perimeter,False,False,False,Shot_Backhand,0.0,0.0,-1.0,-1.0,-1.0,320.0,12.0,26.0,631.99,,,,,,997.99,,,,,,631.99,631.99,631.99,997.99,997.99,997.99
SC_EV1898701792,18987,EV1898701792,2,N20252026F,False,Shot_OnNetSaved,Shot_Backhand,perimeter,False,False,False,Shot_Backhand,0.0,0.0,-1.0,-1.0,-1.0,267.0,27.0,3.0,707.97,,,,,,1908.97,819.99,,,,,707.97,707.97,707.97,1364.48,819.99,1908.97
SC_EV1898701288,18987,EV1898701288,1,N20252026F,False,Shot_OnNetSaved,Shot_Tip,high,False,False,False,Shot_Tip,1.0,0.0,-1.0,-1.0,-1.0,265.0,2.0,1.0,803.99,,,,,,1908.97,819.99,,,,,803.99,803.99,803.99,1364.48,819.99,1908.97
SC_EV1898702303,18987,EV1898702303,3,N20252026F,False,Shot_OnNetSaved,Shot_OneTime,perimeter,False,False,False,Shot_OneTime,0.0,0.0,-1.0,-1.0,-1.0,243.0,21.0,38.0,631.0,,,,,,1877.97,,,,,,631.0,631.0,631.0,1877.97,1877.97,1877.97
SC_EV1898701293,18987,EV1898701293,1,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,2.0,1.0,-1.0,-1.0,-1.0,240.0,24.0,35.0,688.98,,,,,,,,,,,,688.98,688.98,688.98,,,
SC_EV1898701296,18987,EV1898701296,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,235.0,29.0,30.0,730.99,,,,,,1877.97,,,,,,730.99,730.99,730.99,1877.97,1877.97,1877.97
SC_EV1898701301,18987,EV1898701301,1,N20252026F,False,Shot_Missed,Shot_Bat,perimeter,False,False,False,Shot_Bat,0.0,0.0,-1.0,-1.0,-1.0,234.0,30.0,29.0,730.99,,,,,,,,,,,,730.99,730.99,730.99,,,
SC_EV1898701801,18987,EV1898701801,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,229.0,35.0,24.0,1251.99,,,,,,1877.97,,,,,,1251.99,1251.99,1251.99,1877.97,1877.97,1877.97
SC_EV1898701313,18987,EV1898701313,1,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,2.0,4.0,-1.0,-1.0,216.0,-1.0,48.0,11.0,855.97,,,,,,392.0,491.99,,,,,855.97,855.97,855.97,441.995,392.0,491.99
SC_EV1898701335,18987,EV1898701335,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,186.0,-1.0,19.0,9.0,827.97,,,,,,335.0,620.98,,,,,827.97,827.97,827.97,477.99,335.0,620.98
SC_EV1898701341,18987,EV1898701341,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,-1.0,-1.0,179.0,-1.0,26.0,2.0,1561.98,601.99,,,,,620.98,,,,,,1081.985,601.99,1561.98,620.98,620.98,620.98
SC_EV1898701825,18987,EV1898701825,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,3.0,-1.0,-1.0,-1.0,174.0,3.0,12.0,322.0,,,,,,949.98,,,,,,322.0,322.0,322.0,949.98,949.98,949.98
SC_EV1898702338,18987,EV1898702338,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,164.0,13.0,2.0,929.99,,,,,,1568.97,,,,,,929.99,929.99,929.99,1568.97,1568.97,1568.97
SC_EV1898701359,18987,EV1898701359,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,130.0,-1.0,4.0,44.0,621.0,,,,,,771.99,,,,,,621.0,621.0,621.0,771.99,771.99,771.99
SC_EV1898702349,18987,EV1898702349,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,-1.0,-1.0,-1.0,129.0,5.0,43.0,707.97,,,,,,1410.97,,,,,,707.97,707.97,707.97,1410.97,1410.97,1410.97
SC_EV1898702360,18987,EV1898702360,3,N20252026F,False,Shot_Missed,Shot_Backhand,perimeter,False,False,False,Shot_Backhand,0.0,1.0,-1.0,-1.0,116.0,-1.0,18.0,30.0,577.0,,,,,,771.99,,,,,,577.0,577.0,577.0,771.99,771.99,771.99
SC_EV1898701855,18987,EV1898701855,2,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,-1.0,-1.0,-1.0,109.0,25.0,23.0,453.99,,,,,,593.99,,,,,,453.99,453.99,453.99,593.99,593.99,593.99
SC_EV1898701864,18987,EV1898701864,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,94.0,-1.0,40.0,8.0,707.99,510.99,,,,,1361.98,,,,,,609.49,510.99,707.99,1361.98,1361.98,1361.98
SC_EV1898701868,18987,EV1898701868,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,90.0,-1.0,44.0,4.0,575.97,,,,,,679.98,,,,,,575.97,575.97,575.97,679.98,679.98,679.98
SC_EV1898702376,18987,EV1898702376,3,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,1.0,-1.0,-1.0,-1.0,88.0,46.0,2.0,636.97,,,,,,323.0,,,,,,636.97,636.97,636.97,323.0,323.0,323.0
SC_EV1898702378,18987,EV1898702378,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,-1.0,87.0,47.0,1.0,636.97,,,,,,1298.97,323.0,,,,,636.97,636.97,636.97,810.985,323.0,1298.97
SC_EV1898701887,18987,EV1898701887,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,1.0,-1.0,-1.0,-1.0,56.0,30.0,11.0,625.99,,,,,,608.99,,,,,,625.99,625.99,625.99,608.99,608.99,608.99
SC_EV1898702393,18987,EV1898702393,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,4.0,0.0,-1.0,-1.0,46.0,-1.0,40.0,1.0,524.97,,,,,,1159.98,482.98,,,,,524.97,524.97,524.97,821.48,482.98,1159.98
SC_EV1898701894,18987,EV1898701894,2,N20252026F,False,Shot_OnNetSaved,Shot_Bat,perimeter,False,False,False,Shot_Bat,0.0,1.0,-1.0,-1.0,44.0,-1.0,1.0,14.0,506.97,,,,,,1159.98,,,,,,506.97,506.97,506.97,1159.98,1159.98,1159.98
SC_EV1898701901,18987,EV1898701901,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,-1.0,37.0,-1.0,8.0,7.0,759.98,,,,,,1159.98,680.99,,,,,759.98,759.98,759.98,920.485,680.99,1159.98
SC_EV1898701909,18987,EV1898701909,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,-1.0,-1.0,25.0,5.0,25.0,560.97,,,,,,1171.97,591.99,,,,,560.97,560.97,560.97,881.98,591.99,1171.97
SC_EV1898702408,18987,EV1898702408,3,N20252026F,False,Shot_Goal,,perimeter,False,False,False,,0.0,0.0,-1.0,-1.0,-1.0,-1.0,30.0,42.0,414.97,,,,,,959.98,,,,,,414.97,414.97,414.97,959.98,959.98,959.98
SC_EV1898702409,18987,EV1898702409,3,N20252026F,True,Goal_Scored,Goal_Wrist,perimeter,False,False,False,Goal_Wrist,0.0,0.0,-1.0,-1.0,-1.0,-1.0,30.0,42.0,414.97,,,,,,959.98,,,,,,414.97,414.97,414.97,959.98,959.98,959.98
SC_EV1898701930,18987,EV1898701930,2,N20252026F,False,Shot_Missed,Shot_OneTime,perimeter,False,False,False,Shot_OneTime,0.0,4.0,-1.0,1.0,-1.0,-1.0,1.0,41.0,358.98,,,,,,291.99,244.0,,,,,358.98,358.98,358.98,267.995,244.0,291.99
SC_EV1898701432,18987,EV1898701432,1,N20252026F,False,Shot_Blocked,Shot_Slap,perimeter,False,False,False,Shot_Slap,1.0,1.0,-1.0,25.0,-1.0,-1.0,25.0,17.0,392.98,,,,,,538.0,449.99,,,,,392.98,392.98,392.98,493.995,449.99,538.0
SC_EV1898701434,18987,EV1898701434,1,N20252026F,False,Shot_OnNetSaved,Shot_Snap,perimeter,False,False,False,Shot_Snap,1.0,0.0,-1.0,28.0,-1.0,-1.0,28.0,14.0,358.98,,,,,,1008.97,,,,,,358.98,358.98,358.98,1008.97,1008.97,1008.97
SC_EV1898701948,18987,EV1898701948,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,48.0,-1.0,-1.0,-1.0,6.0,6.0,291.99,,,,,,249.98,,,,,,291.99,291.99,291.99,249.98,249.98,249.98
SC_EV1898702426,18987,EV1898702426,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,54.0,-1.0,-1.0,-1.0,12.0,16.0,424.97,,,,,,850.98,,,,,,424.97,424.97,424.97,850.98,850.98,850.98
SC_EV1898701957,18987,EV1898701957,2,N20252026F,False,Shot_OnNetSaved,Shot_Tip,high,False,False,False,Shot_Tip,0.0,0.0,-1.0,67.0,-1.0,-1.0,13.0,3.0,322.0,271.98,,,,,887.97,,,,,,296.99,271.98,322.0,887.97,887.97,887.97
SC_EV1898701448,18987,EV1898701448,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,-1.0,70.0,-1.0,-1.0,16.0,9.0,223.99,379.97,,,,,887.97,340.99,,,,,301.98,223.99,379.97,614.48,340.99,887.97
SC_EV1898701965,18987,EV1898701965,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,77.0,-1.0,-1.0,-1.0,7.0,2.0,214.99,,,,,,687.98,147.99,,,,,214.99,214.99,214.99,417.985,147.99,687.98
SC_EV1898702433,18987,EV1898702433,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,89.0,-1.0,-1.0,-1.0,10.0,32.0,608.98,290.99,,,,,683.98,457.99,,,,,449.985,290.99,608.98,570.985,457.99,683.98
SC_EV1898701458,18987,EV1898701458,1,N20252026F,False,Shot_BlockedSameTeam,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,2.0,-1.0,98.0,-1.0,-1.0,9.0,23.0,161.98000000000002,379.97,,,,,,,,,,,270.975,161.98000000000002,379.97,,,
SC_EV1898702441,18987,EV1898702441,3,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,2.0,108.0,-1.0,-1.0,-1.0,19.0,13.0,125.0,,,,,,,,,,,,125.0,125.0,125.0,,,
SC_EV1898701465,18987,EV1898701465,1,N20252026F,False,Shot_Blocked,Shot_OneTime,perimeter,False,False,False,Shot_OneTime,2.0,0.0,-1.0,112.0,-1.0,-1.0,23.0,9.0,191.98,,,,,,608.98,454.99,,,,,191.98,191.98,191.98,531.985,454.99,608.98
SC_EV1898701477,18987,EV1898701477,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,131.0,-1.0,-1.0,-1.0,10.0,2.0,260.99,,,,,,317.97,,,,,,260.99,260.99,260.99,317.97,317.97,317.97
SC_EV1898702453,18987,EV1898702453,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,131.0,-1.0,-1.0,-1.0,10.0,2.0,331.0,,,,,,632.98,,,,,,331.0,331.0,331.0,632.98,632.98,632.98
SC_EV1898701986,18987,EV1898701986,2,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,162.0,-1.0,-1.0,-1.0,12.0,64.0,228.99,,,,,,362.99,,,,,,228.99,228.99,228.99,362.99,362.99,362.99
SC_EV1898701492,18987,EV1898701492,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,178.0,-1.0,-1.0,-1.0,28.0,48.0,170.0,,,,,,80.0,,,,,,170.0,170.0,170.0,80.0,80.0,80.0
SC_EV1898702480,18987,EV1898702480,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,181.0,-1.0,-1.0,-1.0,31.0,45.0,420.98,,,,,,452.98,,,,,,420.98,420.98,420.98,452.98,452.98,452.98
SC_EV1898702002,18987,EV1898702002,2,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,-1.0,186.0,-1.0,-1.0,36.0,40.0,88.99000000000001,,,,,,211.99,,,,,,88.99000000000001,88.99000000000001,88.99000000000001,211.99,211.99,211.99
SC_EV1898701497,18987,EV1898701497,1,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,189.0,-1.0,-1.0,-1.0,39.0,37.0,211.99,,,,,,44.0,,,,,,211.99,211.99,211.99,44.0,44.0,44.0
SC_EV1898702010,18987,EV1898702010,2,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,198.0,-1.0,-1.0,-1.0,48.0,28.0,134.0,,,,,,326.99,,,,,,134.0,134.0,134.0,326.99,326.99,326.99
SC_EV1898701511,18987,EV1898701511,1,N20252026F,False,Shot_OnNetSaved,Shot_Dumpin,perimeter,False,False,False,Shot_Dumpin,0.0,1.0,-1.0,207.0,-1.0,-1.0,57.0,19.0,256.99,,,,,,418.97,,,,,,256.99,256.99,256.99,418.97,418.97,418.97
SC_EV1898702514,18987,EV1898702514,3,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,236.0,-1.0,-1.0,-1.0,10.0,26.0,120.99,,,,,,,,,,,,120.99,120.99,120.99,,,
SC_EV1898702524,18987,EV1898702524,3,N20252026F,False,Shot_OnNetSaved,Shot_OneTime,perimeter,False,False,False,Shot_OneTime,1.0,0.0,-1.0,261.0,-1.0,-1.0,35.0,1.0,87.99000000000001,,,,,,226.97,,,,,,87.99000000000001,87.99000000000001,87.99000000000001,226.97,226.97,226.97
SC_EV1898701534,18987,EV1898701534,1,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,262.0,-1.0,-1.0,-1.0,36.0,59.0,128.99,,,,,,,,,,,,128.99,128.99,128.99,,,
SC_EV1898702047,18987,EV1898702047,2,N20252026F,False,Shot_Blocked,Shot_Slap,perimeter,False,False,False,Shot_Slap,1.0,4.0,266.0,-1.0,-1.0,-1.0,4.0,55.0,133.98000000000002,,,,,,87.99000000000001,,,,,,133.98000000000002,133.98000000000002,133.98000000000002,87.99000000000001,87.99000000000001,87.99000000000001
SC_EV1898701542,18987,EV1898701542,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,273.0,-1.0,-1.0,-1.0,11.0,48.0,34.99,,,,,,160.98000000000002,47.99,,,,,34.99,34.99,34.99,104.485,47.99,160.98000000000002
SC_EV1898702531,18987,EV1898702531,3,N20252026F,False,Shot_Blocked,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,280.0,-1.0,-1.0,18.0,41.0,117.98,,,,,,92.99,,,,,,117.98,117.98,117.98,92.99,92.99,92.99
SC_EV1898701558,18987,EV1898701558,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,2.0,0.0,-1.0,299.0,-1.0,-1.0,37.0,22.0,34.99,,,,,,164.97,,,,,,34.99,34.99,34.99,164.97,164.97,164.97
SC_EV1898702545,18987,EV1898702545,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,308.0,-1.0,-1.0,46.0,13.0,129.97,,,,,,129.97,,,,,,129.97,129.97,129.97,129.97,129.97,129.97
SC_EV1898701567,18987,EV1898701567,1,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,319.0,-1.0,-1.0,-1.0,57.0,2.0,73.98,,,,,,73.98,34.99,,,,,73.98,73.98,73.98,54.485,34.99,73.98
SC_EV1898702552,18987,EV1898702552,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,0.0,-1.0,321.0,-1.0,-1.0,59.0,23.0,38.99,73.98,,,,,73.98,,,,,,56.485,38.99,73.98,73.98,73.98,73.98
SC_EV1898702079,18987,EV1898702079,2,N20252026F,False,Shot_Missed,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,326.0,-1.0,-1.0,-1.0,5.0,18.0,73.98,,,,,,38.99,,,,,,73.98,73.98,73.98,38.99,38.99,38.99
SC_EV1898702560,18987,EV1898702560,3,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,1.0,0.0,-1.0,330.0,-1.0,-1.0,9.0,14.0,38.99,73.98,,,,,73.98,,,,,,56.485,38.99,73.98,73.98,73.98,73.98
SC_EV1898702091,18987,EV1898702091,2,N20252026F,False,Shot_OnNetSaved,Shot_Wrist,perimeter,False,False,False,Shot_Wrist,0.0,1.0,-1.0,353.0,-1.0,-1.0,9.0,2.0,73.98,,,,,,73.98,0.0,,,,,73.98,73.98,73.98,36.99,0.0,73.98
SC_EV1898701575,18987,EV1898701575,1,N20252026F,False,Shot_Missed,Shot_Backhand,perimeter,False,False,False,Shot_Backhand,1.0,1.0,-1.0,354.0,-1.0,-1.0,10.0,1.0,34.99,,,,,,34.99,,,,,,34.99,34.99,34.99,34.99,34.99,34.99
