shift_player_key,shift_key,game_id,shift_index,player_number,player_id,player_name,venue,slot,period,shift_duration,playing_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,logical_shift_number,period_id,venue_id,strength_id,situation_id,slot_id,team_id
L18981007614,S18981000076,18981,76,84,P100198,Maxwell Donaty,away,defense_1,3.0,24.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981007714,S18981000077,18981,77,84,P100198,Maxwell Donaty,away,defense_1,3.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981007814,S18981000078,18981,78,84,P100198,Maxwell Donaty,away,defense_1,3.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,9,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981008415,S18981000084,18981,84,84,P100198,Maxwell Donaty,away,defense_2,3.0,85.0,85.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0002,N10010
L18981008515,S18981000085,18981,85,84,P100198,Maxwell Donaty,away,defense_2,3.0,54.0,54.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0002,N10010
L18981008615,S18981000086,18981,86,84,P100198,Maxwell Donaty,away,defense_2,3.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0002,N10010
L18981008715,S18981000087,18981,87,84,P100198,Maxwell Donaty,away,defense_2,3.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,10,P0003,VN0002,STR0001,SIT0003,SL0002,N10010
L18981009214,S18981000092,18981,92,84,P100198,Maxwell Donaty,away,defense_1,3.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981009314,S18981000093,18981,93,84,P100198,Maxwell Donaty,away,defense_1,3.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981009414,S18981000094,18981,94,84,P100198,Maxwell Donaty,away,defense_1,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981009514,S18981000095,18981,95,84,P100198,Maxwell Donaty,away,defense_1,3.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,11,P0003,VN0002,STR0001,SIT0003,SL0001,N10010
L18981010214,S18981000102,18981,102,84,P100198,Maxwell Donaty,away,defense_1,3.0,87.0,87.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,12,P0003,VN0002,STR0004,SIT0002,SL0001,N10010
L18981000411,S18981000004,18981,4,42,P100201,Garrett Ashcroft,away,forward_1,1.0,81.0,81.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981000511,S18981000005,18981,5,42,P100201,Garrett Ashcroft,away,forward_1,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981002011,S18981000020,18981,20,42,P100201,Garrett Ashcroft,away,forward_1,1.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981002111,S18981000021,18981,21,42,P100201,Garrett Ashcroft,away,forward_1,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981002211,S18981000022,18981,22,42,P100201,Garrett Ashcroft,away,forward_1,1.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981002311,S18981000023,18981,23,42,P100201,Garrett Ashcroft,away,forward_1,1.0,61.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981002411,S18981000024,18981,24,42,P100201,Garrett Ashcroft,away,forward_1,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981003311,S18981000033,18981,33,42,P100201,Garrett Ashcroft,away,forward_1,1.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981003411,S18981000034,18981,34,42,P100201,Garrett Ashcroft,away,forward_1,1.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981003511,S18981000035,18981,35,42,P100201,Garrett Ashcroft,away,forward_1,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981003611,S18981000036,18981,36,42,P100201,Garrett Ashcroft,away,forward_1,1.0,24.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981003711,S18981000037,18981,37,42,P100201,Garrett Ashcroft,away,forward_1,1.0,37.0,37.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981003811,S18981000038,18981,38,42,P100201,Garrett Ashcroft,away,forward_1,1.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18981004511,S18981000045,18981,45,42,P100201,Garrett Ashcroft,away,forward_1,2.0,11.0,11.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0003,N10010
L18981004611,S18981000046,18981,46,42,P100201,Garrett Ashcroft,away,forward_1,2.0,14.0,14.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0003,N10010
L18981004711,S18981000047,18981,47,42,P100201,Garrett Ashcroft,away,forward_1,2.0,26.0,26.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0003,N10010
L18981004811,S18981000048,18981,48,42,P100201,Garrett Ashcroft,away,forward_1,2.0,58.0,58.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0003,N10010
L18981004911,S18981000049,18981,49,42,P100201,Garrett Ashcroft,away,forward_1,2.0,12.0,12.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0003,N10010
L18981005011,S18981000050,18981,50,42,P100201,Garrett Ashcroft,away,forward_1,2.0,19.0,19.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0003,N10010
L18981006211,S18981000062,18981,62,42,P100201,Garrett Ashcroft,away,forward_1,2.0,54.0,54.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0003,N10010
L18981006311,S18981000063,18981,63,42,P100201,Garrett Ashcroft,away,forward_1,2.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0003,N10010
L18981006411,S18981000064,18981,64,42,P100201,Garrett Ashcroft,away,forward_1,2.0,3.0,3.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0003,N10010
L18981006511,S18981000065,18981,65,42,P100201,Garrett Ashcroft,away,forward_1,2.0,78.0,78.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0003,N10010
L18981008111,S18981000081,18981,81,42,P100201,Garrett Ashcroft,away,forward_1,3.0,63.0,63.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981008211,S18981000082,18981,82,42,P100201,Garrett Ashcroft,away,forward_1,3.0,69.0,69.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981008311,S18981000083,18981,83,42,P100201,Garrett Ashcroft,away,forward_1,3.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981009311,S18981000093,18981,93,42,P100201,Garrett Ashcroft,away,forward_1,3.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981009411,S18981000094,18981,94,42,P100201,Garrett Ashcroft,away,forward_1,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981009511,S18981000095,18981,95,42,P100201,Garrett Ashcroft,away,forward_1,3.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981009611,S18981000096,18981,96,42,P100201,Garrett Ashcroft,away,forward_1,3.0,8.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981009711,S18981000097,18981,97,42,P100201,Garrett Ashcroft,away,forward_1,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0003,N10010
L18981009811,S18981000098,18981,98,42,P100201,Garrett Ashcroft,away,forward_1,3.0,41.0,41.0,Home PowerPlay,6v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0016,SIT0005,SL0003,N10010
L18981010416,S18981000104,18981,104,42,P100201,Garrett Ashcroft,away,xtra,3.0,34.0,34.0,Away EmptyNet,4v6 Away EN,0.0,0.0,0.0,0,0,1.0,0.0,8,P0003,VN0002,STR0012,SIT0001,SL0007,N10010
L18981010512,S18981000105,18981,105,42,P100201,Garrett Ashcroft,away,forward_2,3.0,46.0,46.0,Away EmptyNet,4v6 Away EN,0.0,0.0,0.0,0,0,1.0,0.0,8,P0003,VN0002,STR0012,SIT0001,SL0004,N10010
L18981000613,S18981000006,18981,6,61,P100224,Kaitlyn Shain,away,forward_3,1.0,98.0,98.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981000713,S18981000007,18981,7,61,P100224,Kaitlyn Shain,away,forward_3,1.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981000813,S18981000008,18981,8,61,P100224,Kaitlyn Shain,away,forward_3,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981000913,S18981000009,18981,9,61,P100224,Kaitlyn Shain,away,forward_3,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981001013,S18981000010,18981,10,61,P100224,Kaitlyn Shain,away,forward_3,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002513,S18981000025,18981,25,61,P100224,Kaitlyn Shain,away,forward_3,1.0,65.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002613,S18981000026,18981,26,61,P100224,Kaitlyn Shain,away,forward_3,1.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002713,S18981000027,18981,27,61,P100224,Kaitlyn Shain,away,forward_3,1.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003912,S18981000039,18981,39,61,P100224,Kaitlyn Shain,away,forward_2,1.0,58.0,58.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0002,SIT0005,SL0004,N10010
L18981004112,S18981000041,18981,41,61,P100224,Kaitlyn Shain,away,forward_2,2.0,35.0,35.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,1,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0004,N10010
L18981005512,S18981000055,18981,55,61,P100224,Kaitlyn Shain,away,forward_2,2.0,75.0,75.0,Home PowerPlay,6v4,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0015,SIT0005,SL0004,N10010
L18981005612,S18981000056,18981,56,61,P100224,Kaitlyn Shain,away,forward_2,2.0,50.0,50.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0002,SIT0005,SL0004,N10010
L18981006913,S18981000069,18981,69,61,P100224,Kaitlyn Shain,away,forward_3,2.0,17.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981007013,S18981000070,18981,70,61,P100224,Kaitlyn Shain,away,forward_3,2.0,39.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981007113,S18981000071,18981,71,61,P100224,Kaitlyn Shain,away,forward_3,2.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981007213,S18981000072,18981,72,61,P100224,Kaitlyn Shain,away,forward_3,2.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981007313,S18981000073,18981,73,61,P100224,Kaitlyn Shain,away,forward_3,2.0,22.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008413,S18981000084,18981,84,61,P100224,Kaitlyn Shain,away,forward_3,3.0,85.0,85.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008513,S18981000085,18981,85,61,P100224,Kaitlyn Shain,away,forward_3,3.0,54.0,54.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008613,S18981000086,18981,86,61,P100224,Kaitlyn Shain,away,forward_3,3.0,19.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008713,S18981000087,18981,87,61,P100224,Kaitlyn Shain,away,forward_3,3.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008813,S18981000088,18981,88,61,P100224,Kaitlyn Shain,away,forward_3,3.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009913,S18981000099,18981,99,61,P100224,Kaitlyn Shain,away,forward_3,3.0,93.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981010013,S18981000100,18981,100,61,P100224,Kaitlyn Shain,away,forward_3,3.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,8,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981010113,S18981000101,18981,101,61,P100224,Kaitlyn Shain,away,forward_3,3.0,9.0,9.0,Away EmptyNet,5v6 Away EN,0.0,0.0,0.0,0,0,1.0,0.0,8,P0003,VN0002,STR0014,SIT0001,SL0005,N10010
L18981000413,S18981000004,18981,4,24,P100230,Jennifer Valente,away,forward_3,1.0,81.0,81.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981000513,S18981000005,18981,5,24,P100230,Jennifer Valente,away,forward_3,1.0,6.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981001913,S18981000019,18981,19,24,P100230,Jennifer Valente,away,forward_3,1.0,10.0,10.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002013,S18981000020,18981,20,24,P100230,Jennifer Valente,away,forward_3,1.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002113,S18981000021,18981,21,24,P100230,Jennifer Valente,away,forward_3,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002213,S18981000022,18981,22,24,P100230,Jennifer Valente,away,forward_3,1.0,15.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002313,S18981000023,18981,23,24,P100230,Jennifer Valente,away,forward_3,1.0,61.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981002413,S18981000024,18981,24,24,P100230,Jennifer Valente,away,forward_3,1.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003213,S18981000032,18981,32,24,P100230,Jennifer Valente,away,forward_3,1.0,8.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003313,S18981000033,18981,33,24,P100230,Jennifer Valente,away,forward_3,1.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003413,S18981000034,18981,34,24,P100230,Jennifer Valente,away,forward_3,1.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003513,S18981000035,18981,35,24,P100230,Jennifer Valente,away,forward_3,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003613,S18981000036,18981,36,24,P100230,Jennifer Valente,away,forward_3,1.0,24.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003713,S18981000037,18981,37,24,P100230,Jennifer Valente,away,forward_3,1.0,37.0,37.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981003813,S18981000038,18981,38,24,P100230,Jennifer Valente,away,forward_3,1.0,49.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,3,P0001,VN0002,STR0001,SIT0003,SL0005,N10010
L18981004912,S18981000049,18981,49,24,P100230,Jennifer Valente,away,forward_2,2.0,12.0,12.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0004,N10010
L18981005012,S18981000050,18981,50,24,P100230,Jennifer Valente,away,forward_2,2.0,19.0,19.0,Home PowerPlay,5v4,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0002,SIT0005,SL0004,N10010
L18981005113,S18981000051,18981,51,24,P100230,Jennifer Valente,away,forward_3,2.0,58.0,58.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981005213,S18981000052,18981,52,24,P100230,Jennifer Valente,away,forward_3,2.0,12.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981005313,S18981000053,18981,53,24,P100230,Jennifer Valente,away,forward_3,2.0,16.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,4,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981005413,S18981000054,18981,54,24,P100230,Jennifer Valente,away,forward_3,2.0,4.0,4.0,Home EmptyNet,6v5 Home EN,0.0,0.0,0.0,0,0,0.0,1.0,4,P0002,VN0002,STR0017,SIT0004,SL0005,N10010
L18981006213,S18981000062,18981,62,24,P100230,Jennifer Valente,away,forward_3,2.0,54.0,54.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981006313,S18981000063,18981,63,24,P100230,Jennifer Valente,away,forward_3,2.0,52.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981006413,S18981000064,18981,64,24,P100230,Jennifer Valente,away,forward_3,2.0,3.0,3.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981006513,S18981000065,18981,65,24,P100230,Jennifer Valente,away,forward_3,2.0,78.0,78.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981006613,S18981000066,18981,66,24,P100230,Jennifer Valente,away,forward_3,2.0,7.0,7.0,Home PowerPlay,6v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0016,SIT0005,SL0005,N10010
L18981006713,S18981000067,18981,67,24,P100230,Jennifer Valente,away,forward_3,2.0,5.0,5.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981006813,S18981000068,18981,68,24,P100230,Jennifer Valente,away,forward_3,2.0,7.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,5,P0002,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008113,S18981000081,18981,81,24,P100230,Jennifer Valente,away,forward_3,3.0,63.0,63.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008213,S18981000082,18981,82,24,P100230,Jennifer Valente,away,forward_3,3.0,69.0,69.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981008313,S18981000083,18981,83,24,P100230,Jennifer Valente,away,forward_3,3.0,4.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,6,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009213,S18981000092,18981,92,24,P100230,Jennifer Valente,away,forward_3,3.0,45.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009313,S18981000093,18981,93,24,P100230,Jennifer Valente,away,forward_3,3.0,23.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009413,S18981000094,18981,94,24,P100230,Jennifer Valente,away,forward_3,3.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009513,S18981000095,18981,95,24,P100230,Jennifer Valente,away,forward_3,3.0,18.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009613,S18981000096,18981,96,24,P100230,Jennifer Valente,away,forward_3,3.0,8.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009713,S18981000097,18981,97,24,P100230,Jennifer Valente,away,forward_3,3.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0001,SIT0003,SL0005,N10010
L18981009813,S18981000098,18981,98,24,P100230,Jennifer Valente,away,forward_3,3.0,41.0,41.0,Home PowerPlay,6v5,0.0,0.0,0.0,0,0,0.0,0.0,7,P0003,VN0002,STR0016,SIT0005,SL0005,N10010
L18987000711,S18987000007,18987,7,91,P100002,Kevin White,away,forward_1,1.0,51.0,32.0,Full Strength,5v5,19.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987000811,S18987000008,18987,8,91,P100002,Kevin White,away,forward_1,1.0,33.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987000911,S18987000009,18987,9,91,P100002,Kevin White,away,forward_1,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987001011,S18987000010,18987,10,91,P100002,Kevin White,away,forward_1,1.0,13.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,1,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987002611,S18987000026,18987,26,91,P100002,Kevin White,away,forward_1,1.0,83.0,63.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987002711,S18987000027,18987,27,91,P100002,Kevin White,away,forward_1,1.0,14.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987002811,S18987000028,18987,28,91,P100002,Kevin White,away,forward_1,1.0,9.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
L18987002911,S18987000029,18987,29,91,P100002,Kevin White,away,forward_1,1.0,11.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,2,P0001,VN0002,STR0001,SIT0003,SL0003,N10010
