event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898101815,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Offensive,ZN01,SQ1898100086,PL1898108603,EC18981001815,TV1898101815,Nelson,N10004,Velodrome,N10010,0.0,P100111,P100016,2.0,33.0,2.0,33.0,153.0,153.0,2247.0,2247.0,3147.0,1200,900,h,,Nelson,Defensive,Offensive,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189810178,EV1898101392,Pass,Pass_Completed,Nelson,1,EV1898101816,Save,Save_Rebound,Velodrome,0,0.0,0.0,43.0,20.0,52.0,27.0,save,0,0,0,,62.0,,77.0,0,3.0,4.0,10.0,30.0,74.0,1023.0,0,0,1,0,3.0,7,2.0,3.0,21.0,28.0,0,,,,,0.0,0.0,62.0,149.0,-1.0,-1.0,47.0,9.0,257.99,,,,,,335.99,,,,,,257.99,257.99,257.99,335.99,335.99,335.99
EV1898101405,18981,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898100045,PL1898104501,EC18981001405,TV1898101405,Nelson,N10004,Velodrome,N10010,0.0,P100201,"P100119,P100138",1.0,50.0,1.0,50.0,110.0,110.0,1090.0,1090.0,1090.0,0,0,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,ST0001,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189810157,EV1898101404,Zone_Entry_Exit,Zone_Entry,Velodrome,1,EV1898101406,Save,Save_Freeze,Nelson,0,2.0,0.0,29.0,43.0,32.0,52.0,save,0,0,0,,105.0,,129.0,0,2.0,1.0,5.0,2.0,8.0,49.0,0,0,1,0,1.0,2,3.0,2.0,10.0,14.0,0,,,,,0.0,0.0,192.0,105.0,-1.0,-1.0,8.0,53.0,131.99,,,,,,165.99,335.98,,,,,131.99,131.99,131.99,250.985,165.99,335.98
EV1898102253,18981,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,,,Offensive,ZN01,SQ1898100130,PL1898113002,EC18981002253,TV1898102253,Nelson,N10004,Velodrome,N10010,0.0,P100159,P100138,1.0,21.0,1.0,21.0,81.0,81.0,3519.0,3519.0,5319.0,2400,1800,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,87.0,5v5,,,,,0,0,Thane Gilmore,N20252026F,6.0,ST0001,,,,,,,,TB05,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189810193,EV1898101851,Zone_Entry_Exit,Zone_Exit,Velodrome,1,EV1898102254,Save,Save_Rebound,Nelson,0,1.0,0.0,43.0,29.0,53.0,32.0,save,0,0,0,,134.0,,161.0,0,9.0,12.0,1.0,6.0,10.0,414.0,0,0,1,0,1.0,8,6.0,6.0,14.0,20.0,0,,,,,1.0,0.0,221.0,134.0,-1.0,-1.0,29.0,24.0,68.0,,,,,,318.98,,,,,,68.0,68.0,68.0,318.98,318.98,318.98
EV1898101873,18981,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_WrapAround,ED117,,,Offensive,ZN01,SQ1898100086,PL1898108604,EC18981001873,TV1898101873,Nelson,N10004,Velodrome,N10010,0.0,"P100016,P100164,P100197","P100001,P100093",0.0,38.0,0.0,38.0,38.0,38.0,2362.0,2362.0,3262.0,1200,900,h,,Nelson,Defensive,Offensive,event_player_1,Offensive,1,e1,16.0,5v5,,,,,0,0,Zachary Coleman,N20252026F,4.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189810179,EV1898101872,Pass,Pass_Completed,Nelson,1,EV1898101874,Save,Save_Rebound,Velodrome,0,1.0,0.0,,43.0,,53.0,,0,0,0,,177.0,,214.0,0,11.0,11.0,15.0,67.0,74.0,1023.0,0,0,1,0,3.0,2,6.0,3.0,8.0,6.0,0,,,,,0.0,0.0,177.0,264.0,-1.0,-1.0,8.0,8.0,101.99,101.98,101.98,,,,45.99,43.99,,,,,101.98333333333332,101.98,101.99,44.99,43.99,45.99
EV1898701040,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898700004,PL1898700408,EC18987001040,TV1898701040,Outlaws,N10007,Velodrome,N10010,0.0,P100032,"P100016,P100232",17.0,10.0,17.0,10.0,1030.0,1030.0,170.0,170.0,170.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,4.0,5v5,,,u,,0,0,Trevor Chavez,N20252026F,5.0,ST0001,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870194,EV1898702120,Possession,,Outlaws,1,EV1898701041,Save,Save_Rebound,Velodrome,0,2.0,0.0,31.0,,56.0,,save,1,0,0,675.0,,997.0,,0,2.0,2.0,7.0,22.0,91.0,234.0,0,0,1,0,5.0,5,3.0,3.0,50.0,85.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,675.0,10.0,41.0,1848.99,,,,,,3119.9700000000003,682.0,,,,,1848.99,1848.99,1848.99,1900.985,682.0,3119.9700000000003
EV1898701062,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_OneTime,ED111,True,SC01,Offensive,ZN01,SQ1898700004,PL1898700419,EC18987001062,TV1898701062,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100016,16.0,39.0,16.0,39.0,999.0,999.0,201.0,201.0,201.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB01,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,1,0,high,DL01,SC189870195,EV1898702141,Possession,PuckRetrieval,Velodrome,0,EV1898701063,Save,Save_Rebound,Velodrome,0,1.0,0.0,24.0,31.0,32.0,56.0,save,1,0,0,644.0,,941.0,,0,6.0,13.0,5.0,39.0,91.0,234.0,0,0,1,0,5.0,1,3.0,4.0,19.0,36.0,0,,,,,1.0,0.0,-1.0,-1.0,-1.0,644.0,41.0,10.0,967.0,,,,,,2990.9700000000003,,,,,,967.0,967.0,967.0,2990.9700000000003,2990.9700000000003,2990.9700000000003
EV1898701076,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898700004,PL1898700421,EC18987001076,TV1898701076,Outlaws,N10007,Velodrome,N10010,0.0,P100198,P100009,16.0,15.0,16.0,15.0,975.0,975.0,225.0,225.0,225.0,0,0,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,84.0,5v5,,,,,0,0,Maxwell Donaty,N20252026F,5.0,ST0001,,,,,,,,TB01,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870196,EV1898701075,Possession,PuckRetrieval,Velodrome,1,EV1898701077,Save,Save_Rebound,Outlaws,0,4.0,0.0,25.0,24.0,39.0,32.0,save,1,0,0,620.0,,909.0,,0,12.0,7.0,20.0,53.0,91.0,234.0,0,0,1,0,5.0,3,7.0,3.0,43.0,68.0,0,,,,,4.0,0.0,-1.0,-1.0,620.0,-1.0,13.0,26.0,1328.99,,,,,,2853.98,,,,,,1328.99,1328.99,1328.99,2853.98,2853.98,2853.98
EV1898701092,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898700004,PL1898700424,EC18987001092,TV1898701092,Outlaws,N10007,Velodrome,N10010,0.0,P100033,"P100016,P100108",15.0,50.0,15.0,50.0,950.0,950.0,250.0,250.0,250.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,44.0,5v5,,,u,,0,0,Taylor Rogalsky,N20252026F,4.0,ST0001,,,,,,,,TB01,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870197,EV1898702161,Possession,PuckRetrieval,Outlaws,1,EV1898701093,Save,Save_Freeze,Velodrome,0,1.0,0.0,7.0,25.0,14.0,39.0,save,0,0,0,595.0,,870.0,,0,8.0,14.0,12.0,69.0,91.0,234.0,0,0,1,0,5.0,2,4.0,5.0,12.0,19.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,595.0,38.0,1.0,1234.98,,,,,,2902.9700000000003,1732.98,,,,,1234.98,1234.98,1234.98,2317.9750000000004,1732.98,2902.9700000000003
EV1898702166,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700073,PL1898707301,EC18987002166,TV1898702166,Outlaws,N10007,Velodrome,N10010,0.0,P100214,P100016,15.0,43.0,15.0,43.0,943.0,943.0,2657.0,2657.0,4457.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,12.0,5v5,,,,,0,0,Ryan Kiehl,N20252026F,4.0,ST0001,,,,,,,,TB01,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870226,EV1898701639,Pass,Pass_Completed,Velodrome,0,EV1898702167,Save,Save_Freeze,Velodrome,0,0.0,0.0,10.0,7.0,8.0,14.0,save,0,0,0,588.0,,856.0,,0,2.0,3.0,5.0,4.0,8.0,33.0,0,0,1,0,1.0,1,11.0,19.0,19.0,33.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,588.0,6.0,10.0,974.99,,,,,,2768.9700000000003,,,,,,974.99,974.99,974.99,2768.9700000000003,2768.9700000000003,2768.9700000000003
EV1898701644,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700036,PL1898703601,EC18987001644,TV1898701644,Outlaws,N10007,Velodrome,N10010,0.0,P100034,"P100001,P100016",15.0,33.0,15.0,33.0,933.0,933.0,1467.0,1467.0,2367.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,18.0,5v5,,,,1.0,0,0,Colin Brewster,N20252026F,5.0,ST0001,,,,,,,,TB01,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,1,low,DL03,SC189870213,EV1898701643,Zone_Entry_Exit,Zone_Entry,Outlaws,1,EV1898701645,Save,Save_Freeze,Velodrome,0,2.0,0.0,19.0,10.0,20.0,8.0,save,0,0,0,578.0,,848.0,,0,2.0,1.0,15.0,7.0,11.0,104.0,0,0,1,0,1.0,5,8.0,4.0,29.0,41.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,578.0,10.0,126.0,1172.98,,,,,,1472.0,2768.9700000000003,,,,,1172.98,1172.98,1172.98,2120.485,1472.0,2768.9700000000003
EV1898701104,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898700007,PL1898700701,EC18987001104,TV1898701104,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,15.0,14.0,15.0,14.0,914.0,914.0,286.0,286.0,286.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,44.0,5v5,OffensivePlay_Possession_CrashNet,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870198,EV1898701103,Possession,PuckRecovery,Outlaws,1,EV1898701105,Save,Save_Rebound,Velodrome,0,0.0,1.0,1.0,19.0,4.0,20.0,save,1,0,0,559.0,,828.0,,0,1.0,2.0,1.0,7.0,111.0,554.0,0,0,1,0,3.0,2,9.0,10.0,13.0,14.0,0,,,,,1.0,0.0,-1.0,-1.0,-1.0,559.0,19.0,107.0,1141.98,,,,,,2768.9700000000003,,,,,,1141.98,1141.98,1141.98,2768.9700000000003,2768.9700000000003,2768.9700000000003
EV1898701108,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Bat,ED106,True,SC01,Offensive,ZN01,SQ1898700007,PL1898700722,EC18987001108,TV1898701108,Outlaws,N10007,Velodrome,N10010,0.0,P100214,P100016,15.0,13.0,15.0,13.0,913.0,913.0,287.0,287.0,287.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,12.0,5v5,OffensivePlay_Possession_FrontofNet,,,,0,0,Ryan Kiehl,N20252026F,4.0,,,,,,,,,TB01,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870199,EV1898701107,Possession,PuckRecovery,Outlaws,1,EV1898701109,Save,Save_Rebound,Velodrome,0,0.0,0.0,1.0,1.0,4.0,4.0,save,1,0,0,558.0,,824.0,,0,2.0,6.0,2.0,11.0,111.0,554.0,0,0,1,0,3.0,2,10.0,14.0,14.0,18.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,558.0,20.0,106.0,974.99,,,,,,2768.9700000000003,,,,,,974.99,974.99,974.99,2768.9700000000003,2768.9700000000003,2768.9700000000003
EV1898701112,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Bat,ED106,True,SC01,Offensive,ZN01,SQ1898700007,PL1898700727,EC18987001112,TV1898701112,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,15.0,12.0,15.0,12.0,912.0,912.0,288.0,288.0,288.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,44.0,5v5,OffensivePlay_Possession_FrontofNet,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870200,EV1898701111,Possession,PuckRecovery,Outlaws,1,EV1898701113,Save,Save_Rebound,Velodrome,0,0.0,0.0,13.0,1.0,26.0,4.0,save,0,0,0,557.0,,820.0,,0,3.0,10.0,3.0,15.0,111.0,554.0,0,0,1,0,3.0,2,11.0,18.0,15.0,22.0,0,,,,,0.0,3.0,-1.0,-1.0,-1.0,557.0,21.0,105.0,1141.98,,,,,,2768.9700000000003,,,,,,1141.98,1141.98,1141.98,2768.9700000000003,2768.9700000000003,2768.9700000000003
EV1898702185,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700078,PL1898707801,EC18987002185,TV1898702185,Outlaws,N10007,Velodrome,N10010,0.0,P100099,P100016,14.0,59.0,14.0,59.0,899.0,899.0,2701.0,2701.0,4501.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,56.0,5v5,,,,,0,0,Colby Rasplicka,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870227,EV1898701122,Turnover,Turnover_Giveaway,Outlaws,1,EV1898702186,Save,Save_Rebound,Velodrome,0,0.0,0.0,24.0,13.0,38.0,26.0,save,0,0,0,544.0,,794.0,,0,3.0,7.0,0.0,8.0,19.0,205.0,0,0,1,0,3.0,3,0.0,1.0,8.0,21.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,544.0,34.0,92.0,976.99,,,,,,2768.9700000000003,,,,,,976.99,976.99,976.99,2768.9700000000003,2768.9700000000003,2768.9700000000003
EV1898701133,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898700004,PL1898700427,EC18987001133,TV1898701133,Outlaws,N10007,Velodrome,N10010,0.0,P100224,"P100009,P100034",14.0,35.0,14.0,35.0,875.0,875.0,325.0,325.0,325.0,0,0,a,,Velodrome,Defensive,Offensive,event_player_1,Offensive,1,e1,61.0,5v5,,,u,,0,0,Kaitlyn Shain,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870201,EV1898702200,Zone_Entry_Exit,Zone_Exit,Outlaws,0,EV1898701134,Save,Save_Rebound,Outlaws,0,3.0,0.0,67.0,24.0,101.0,38.0,save,0,0,0,520.0,,756.0,,0,13.0,16.0,3.0,79.0,91.0,234.0,0,0,1,0,5.0,1,8.0,7.0,32.0,59.0,0,,,,,0.0,0.0,-1.0,-1.0,520.0,-1.0,58.0,68.0,1206.97,,,,,,2617.98,1121.98,,,,,1206.97,1206.97,1206.97,1869.98,1121.98,2617.98
EV1898702233,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700108,PL1898710801,EC18987002233,TV1898702233,Outlaws,N10007,Velodrome,N10010,0.0,"P100032,P100232","P100016,P100230",13.0,28.0,13.0,28.0,808.0,808.0,2792.0,2792.0,4592.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,4.0,5v5,,OffensivePlay_Shot_Screen,,1.0,0,0,Trevor Chavez,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,1,low,DL03,SC189870228,EV1898702232,Pass,Pass_Completed,Outlaws,1,EV1898702234,Save,Save_Freeze,Velodrome,0,1.0,0.0,18.0,67.0,31.0,101.0,save,0,0,0,453.0,,655.0,,0,13.0,17.0,4.0,4.0,23.0,803.0,0,0,1,0,1.0,4,10.0,11.0,57.0,85.0,0,,,,,0.0,1.0,-1.0,-1.0,-1.0,453.0,125.0,1.0,1393.99,432.0,,,,,2409.9700000000003,884.99,,,,,912.995,432.0,1393.99,1647.48,884.99,2409.9700000000003
EV1898701710,18987,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700045,PL1898704505,EC18987001710,TV1898701710,Outlaws,N10007,Velodrome,N10010,0.0,P100201,"P100009,P100032",13.0,10.0,13.0,10.0,790.0,790.0,1610.0,1610.0,2510.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,1.0,0,0,Garrett Ashcroft,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,1,low,DL03,SC189870214,EV1898701187,Possession,,Velodrome,1,EV1898701711,Save,Save_Rebound,Outlaws,0,0.0,0.0,42.0,18.0,57.0,31.0,save,0,0,0,435.0,,624.0,,0,13.0,14.0,13.0,3.0,31.0,507.0,0,0,1,0,3.0,6,2.0,4.0,75.0,116.0,0,,,,,0.0,0.0,-1.0,-1.0,435.0,-1.0,17.0,44.0,1096.97,,,,,,2321.98,1354.99,,,,,1096.97,1096.97,1096.97,1838.485,1354.99,2321.98
EV1898702249,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700078,PL1898707806,EC18987002249,TV1898702249,Outlaws,N10007,Velodrome,N10010,0.0,P100185,"P100016,P100132,P100232",12.0,28.0,12.0,28.0,748.0,748.0,2852.0,2852.0,4652.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,1.0,0,0,Nick Ciampoli,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,1,low,DL03,SC189870229,EV1898701731,Turnover,Turnover_Giveaway,Velodrome,0,EV1898702250,Save,Save_Freeze,Velodrome,0,1.0,0.0,2.0,42.0,3.0,57.0,save,0,0,0,393.0,,567.0,,0,4.0,8.0,1.0,18.0,19.0,205.0,0,0,1,0,3.0,1,1.0,1.0,37.0,48.0,0,,,,,0.0,1.0,-1.0,-1.0,-1.0,393.0,59.0,2.0,1044.97,,,,,,2249.9700000000003,822.99,406.0,,,,1044.97,1044.97,1044.97,1159.6533333333334,406.0,2249.9700000000003
EV1898701212,18987,1,P01,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Offensive,ZN01,SQ1898700010,PL1898701002,EC18987001212,TV1898701212,Outlaws,N10007,Velodrome,N10010,0.0,P100128,"P100016,P100105",12.0,26.0,12.0,26.0,746.0,746.0,454.0,454.0,454.0,0,0,h,,Outlaws,Defensive,Offensive,event_player_1,Offensive,1,e1,68.0,5v5,,,,1.0,0,0,Brody Keene,N20252026F,5.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,1,low,DL03,SC189870202,EV1898701211,Pass,Pass_Completed,Outlaws,1,EV1898701213,Save,Save_Rebound,Velodrome,0,1.0,0.0,25.0,2.0,33.0,3.0,save,0,0,0,391.0,,564.0,,0,6.0,11.0,3.0,15.0,143.0,553.0,0,0,1,0,4.0,2,3.0,4.0,39.0,51.0,0,,,,,0.0,2.0,-1.0,-1.0,-1.0,391.0,61.0,16.0,901.98,,,,,,2249.9700000000003,1085.99,,,,,901.98,901.98,901.98,1667.98,1085.99,2249.9700000000003
EV1898702257,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700077,PL1898707705,EC18987002257,TV1898702257,Outlaws,N10007,Velodrome,N10010,0.0,P100033,P100016,12.0,1.0,12.0,1.0,721.0,721.0,2879.0,2879.0,4679.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,44.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,ST0001,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870230,EV1898702256,Possession,PuckRetrieval,Outlaws,1,EV1898702258,Save,Save_Freeze,Velodrome,0,1.0,0.0,17.0,25.0,17.0,33.0,save,0,0,0,366.0,,531.0,,0,12.0,13.0,1.0,17.0,19.0,122.0,0,0,1,0,1.0,6,2.0,6.0,4.0,7.0,0,,,,,0.0,1.0,-1.0,-1.0,-1.0,366.0,9.0,1.0,908.98,,,,,,2129.9700000000003,,,,,,908.98,908.98,908.98,2129.9700000000003,2129.9700000000003,2129.9700000000003
EV1898702262,18987,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0040,Shot_Wrist,ED118,True,SC01,Neutral,ZN03,SQ1898700078,PL1898707806,EC18987002262,TV1898702262,Outlaws,N10007,Velodrome,N10010,0.0,P100033,"P100016,P100198",11.0,44.0,11.0,44.0,704.0,704.0,2896.0,2896.0,4696.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,44.0,5v5,,,,,0,0,Taylor Rogalsky,N20252026F,4.0,ST0001,,,,,,,,TB02,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SO02,,,,1,0,0,low,DL03,SC189870231,EV1898701236,Shot,Shot_Blocked,Outlaws,1,EV1898702263,Save,Save_Rebound,Velodrome,0,0.0,0.0,16.0,17.0,37.0,17.0,save,0,0,0,349.0,,514.0,,0,2.0,5.0,8.0,19.0,19.0,205.0,0,1,1,0,3.0,2,1.0,2.0,1.0,2.0,0,,,,,0.0,0.0,-1.0,-1.0,-1.0,349.0,16.0,17.0,908.98,,,,,,2129.9700000000003,1024.99,,,,,908.98,908.98,908.98,1577.48,1024.99,2129.9700000000003
