event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,save_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897702063,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700095,PL1897709518,EC18977002063,TV1897702063,Velodrome,N10010,HollowBrook,N10003,0.0,"P100088,P100096",P100224,11.0,21.0,11.0,21.0,681.0,681.0,2919.0,2919.0,4719.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702062,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702064,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,12.0,0.0,16.0,1.0,save,1,0,0,272.0,1.0,359.0,4.0,0,6.0,17.0,9.0,43.0,99.0,880.0,0,0,1,0,5.0,1,1.0,7.0,44.0,94.0,0,,SV189772071,1.0,0.0,-1.0,1.0,272.0,446.0,61.0,40.0,1224.88,2006.89,,,,,741.99,,,,,,1615.885,1224.88,2006.89,741.99,741.99,741.99
EV1897702072,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_LeftPad,ED100,,,Neutral,ZN03,SQ1897700095,PL1897709516,EC18977002072,TV1897702072,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,11.0,9.0,11.0,9.0,669.0,669.0,2931.0,2931.0,4731.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702071,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702073,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,25.0,0.0,33.0,1.0,save,0,0,0,260.0,13.0,342.0,21.0,0,5.0,9.0,0.0,52.0,99.0,880.0,0,0,1,0,5.0,1,0.0,2.0,56.0,111.0,0,,SV189772088,0.0,0.0,13.0,-1.0,434.0,260.0,73.0,28.0,1990.88,,,,,,1211.88,,,,,,1990.88,1990.88,1990.88,1211.88,1211.88,1211.88
EV1897701175,18977,1,P01,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Defensive,ZN02,SQ1897700020,PL1897702001,EC18977001175,TV1897701175,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100198,10.0,44.0,10.0,44.0,644.0,644.0,556.0,556.0,556.0,0,0,a,,HollowBrook,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701174,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702083,Pass,Pass_Completed,HollowBrook,1,0.0,0.0,15.0,0.0,13.0,1.0,save,0,0,0,235.0,38.0,308.0,55.0,0,1.0,3.0,5.0,5.0,13.0,152.0,0,0,1,0,2.0,1,6.0,7.0,9.0,14.0,0,,SV189772122,1.0,0.0,-1.0,38.0,235.0,409.0,98.0,3.0,1935.89,,,,,,945.99,,,,,,1935.89,1935.89,1935.89,945.99,945.99,945.99
EV1897701625,18977,2,P02,Save,ET0002,Save_Played,ED0030,Save_Glove,ED099,,,Neutral,ZN03,SQ1897700059,PL1897705911,EC18977001625,TV1897701625,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,10.0,29.0,10.0,29.0,629.0,629.0,1771.0,1771.0,2671.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV03,,0,0,0,,,,EV1897701624,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701626,Possession,,Velodrome,1,0.0,0.0,27.0,0.0,35.0,1.0,save,0,0,0,220.0,53.0,294.0,69.0,0,2.0,3.0,5.0,7.0,56.0,591.0,0,0,1,0,2.0,1,6.0,5.0,24.0,28.0,0,,SV189772136,0.0,2.0,53.0,-1.0,394.0,220.0,12.0,27.0,1990.88,,,,,,1211.88,,,,,,1990.88,1990.88,1990.88,1211.88,1211.88,1211.88
EV1897702105,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700101,PL1897710102,EC18977002105,TV1897702105,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,"P100038,P100100",10.0,2.0,10.0,2.0,602.0,602.0,2998.0,2998.0,4798.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897702104,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702106,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,3.0,0.0,5.0,1.0,save,0,0,0,193.0,80.0,258.0,105.0,0,9.0,9.0,12.0,3.0,5.0,63.0,0,0,1,0,1.0,1,10.0,11.0,25.0,34.0,0,,SV189772172,0.0,0.0,80.0,-1.0,367.0,193.0,39.0,42.0,1800.88,,,,,,786.99,741.0,,,,,1800.88,1800.88,1800.88,763.995,741.0,786.99
EV1897701635,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Stick,ED104,,,Neutral,ZN03,SQ1897700059,PL1897705914,EC18977001635,TV1897701635,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,9.0,59.0,9.0,59.0,599.0,599.0,1801.0,1801.0,2701.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701634,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701636,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,39.0,0.0,32.0,1.0,save,1,0,0,190.0,83.0,252.0,111.0,0,12.0,15.0,15.0,17.0,56.0,591.0,0,0,1,0,2.0,1,13.0,17.0,28.0,40.0,0,,SV189772178,0.0,3.0,83.0,-1.0,364.0,190.0,3.0,39.0,1800.88,,,,,,1053.88,,,,,,1800.88,1800.88,1800.88,1053.88,1053.88,1053.88
EV1897701653,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Neutral,ZN03,SQ1897700056,PL1897705604,EC18977001653,TV1897701653,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100001,9.0,20.0,9.0,20.0,560.0,560.0,1840.0,1840.0,2740.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701652,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701654,Stoppage,Stoppage_Play,HollowBrook,1,0.0,0.0,26.0,0.0,31.0,1.0,save,0,0,0,151.0,122.0,219.0,144.0,0,0.0,2.0,2.0,19.0,19.0,165.0,0,1,1,0,1.0,1,3.0,8.0,13.0,20.0,0,,SV189772211,0.0,0.0,-1.0,122.0,151.0,325.0,42.0,26.0,1556.89,,,,,,927.0,,,,,,1556.89,1556.89,1556.89,927.0,927.0,927.0
EV1897702132,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700024,PL1897702401,EC18977002132,TV1897702132,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100001,8.0,54.0,8.0,54.0,534.0,534.0,3066.0,3066.0,4866.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897702131,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702133,Stoppage,Stoppage_Play,HollowBrook,1,0.0,0.0,20.0,0.0,25.0,1.0,save,0,0,0,125.0,148.0,187.0,176.0,0,3.0,4.0,1.0,9.0,17.0,256.0,0,0,1,0,2.0,1,8.0,11.0,39.0,52.0,0,,SV189772243,1.0,0.0,-1.0,148.0,125.0,299.0,26.0,56.0,1556.89,,,,,,927.0,,,,,,1556.89,1556.89,1556.89,927.0,927.0,927.0
EV1897702137,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700099,PL1897709901,EC18977002137,TV1897702137,Velodrome,N10010,HollowBrook,N10003,0.0,"P100038,P100096","P100105,P100161",8.0,34.0,8.0,34.0,514.0,514.0,3086.0,3086.0,4886.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702136,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702138,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,6.0,0.0,9.0,1.0,save,0,0,0,105.0,168.0,161.0,202.0,0,3.0,9.0,9.0,6.0,11.0,319.0,0,0,1,0,1.0,1,1.0,3.0,1.0,3.0,0,,SV189772269,0.0,4.0,-1.0,168.0,105.0,279.0,20.0,36.0,700.99,1456.89,,,,,601.99,521.0,,,,,1078.94,700.99,1456.89,561.495,521.0,601.99
EV1897701226,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_LeftPad,ED100,,,Defensive,ZN02,SQ1897700020,PL1897702002,EC18977001226,TV1897701226,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,8.0,28.0,8.0,28.0,508.0,508.0,692.0,692.0,692.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701225,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702141,Turnover,Turnover_Giveaway,Velodrome,1,0.0,0.0,30.0,0.0,51.0,1.0,save,0,0,0,99.0,174.0,151.0,212.0,0,9.0,19.0,15.0,11.0,13.0,152.0,0,0,1,0,2.0,1,7.0,13.0,7.0,13.0,0,,SV189772279,1.0,0.0,174.0,-1.0,273.0,99.0,26.0,30.0,1511.88,,,,,,922.88,,,,,,1511.88,1511.88,1511.88,922.88,922.88,922.88
EV1897701685,18977,2,P02,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700062,PL1897706201,EC18977001685,TV1897701685,Velodrome,N10010,HollowBrook,N10003,0.0,"P100086,P100096",P100224,7.0,58.0,7.0,58.0,478.0,478.0,1922.0,1922.0,2822.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701684,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701686,Stoppage,Stoppage_Play,HollowBrook,1,0.0,0.0,0.0,0.0,3.0,1.0,save,0,0,0,69.0,204.0,99.0,264.0,0,7.0,12.0,9.0,7.0,40.0,161.0,0,0,1,0,1.0,1,4.0,7.0,37.0,65.0,0,,SV189772331,0.0,0.0,-1.0,204.0,69.0,243.0,56.0,8.0,772.98,1357.89,,,,,650.99,,,,,,1065.435,772.98,1357.89,650.99,650.99,650.99
EV1897702161,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700102,PL1897710203,EC18977002161,TV1897702161,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100105,7.0,58.0,7.0,58.0,478.0,478.0,3122.0,3122.0,4922.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702160,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702162,Rebound,Rebound_ShotGenerated,HollowBrook,1,0.0,0.0,3.0,0.0,4.0,1.0,save,1,0,0,69.0,204.0,95.0,268.0,0,7.0,16.0,9.0,18.0,57.0,481.0,0,0,1,0,2.0,1,4.0,11.0,37.0,69.0,0,,SV189772335,0.0,0.0,-1.0,204.0,69.0,243.0,56.0,8.0,1357.89,,,,,,502.99,,,,,,1357.89,1357.89,1357.89,502.99,502.99,502.99
EV1897702164,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_LeftPad,ED100,,,Neutral,ZN03,SQ1897700102,PL1897710203,EC18977002164,TV1897702164,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100039,7.0,55.0,7.0,55.0,475.0,475.0,3125.0,3125.0,4925.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702163,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702165,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,18.0,0.0,17.0,1.0,save,0,0,0,66.0,207.0,90.0,273.0,0,10.0,21.0,12.0,21.0,57.0,481.0,0,0,1,0,2.0,1,7.0,16.0,40.0,74.0,0,,SV189772340,1.0,0.0,-1.0,207.0,66.0,240.0,3.0,5.0,1357.89,,,,,,516.0,,,,,,1357.89,1357.89,1357.89,516.0,516.0,516.0
EV1897702178,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Glove,ED099,,,Neutral,ZN03,SQ1897700098,PL1897709801,EC18977002178,TV1897702178,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100105,7.0,37.0,7.0,37.0,457.0,457.0,3143.0,3143.0,4943.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897702177,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702179,Stoppage,Stoppage_Play,HollowBrook,1,0.0,0.0,47.0,0.0,67.0,1.0,save,0,0,0,48.0,225.0,72.0,291.0,0,28.0,39.0,30.0,7.0,7.0,110.0,0,1,1,0,1.0,1,13.0,7.0,58.0,92.0,0,,SV189772358,0.0,0.0,-1.0,225.0,48.0,222.0,13.0,78.0,1335.89,,,,,,480.99,,,,,,1335.89,1335.89,1335.89,480.99,480.99,480.99
EV1897702196,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700109,PL1897710901,EC18977002196,TV1897702196,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,6.0,50.0,6.0,50.0,410.0,410.0,3190.0,3190.0,4990.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702195,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702197,Rebound,Rebound_ShotGenerated,Velodrome,1,0.0,0.0,1.0,0.0,3.0,1.0,goal,1,1,0,1.0,272.0,4.0,359.0,0,0.0,3.0,2.0,2.0,6.0,48.0,0,0,1,0,2.0,1,0.0,2.0,23.0,45.0,0,,SV189772426,0.0,0.0,272.0,-1.0,175.0,1.0,47.0,31.0,1390.88,,,,,,893.88,,,,,,1390.88,1390.88,1390.88,893.88,893.88,893.88
EV1897701271,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Defensive,ZN02,SQ1897700009,PL1897700901,EC18977001271,TV1897701271,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100002,6.0,46.0,6.0,46.0,406.0,406.0,794.0,794.0,794.0,0,0,a,,HollowBrook,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701270,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701272,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,6.0,0.0,7.0,1.0,save,0,0,0,171.0,3.0,218.0,5.0,0,4.0,12.0,6.0,8.0,9.0,529.0,0,0,1,0,1.0,1,4.0,11.0,27.0,54.0,0,,SV189772435,0.0,0.0,3.0,276.0,309.0,171.0,51.0,27.0,1151.89,,,,,,377.89,,,,,,1151.89,1151.89,1151.89,377.89,377.89,377.89
EV1897701277,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Defensive,ZN02,SQ1897700027,PL1897702704,EC18977001277,TV1897701277,Velodrome,N10010,HollowBrook,N10003,0.0,"P100038,P100096",P100002,6.0,40.0,6.0,40.0,400.0,400.0,800.0,800.0,800.0,0,0,a,,HollowBrook,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Kevin White,N20252026F,4.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701276,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701278,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,87.0,0.0,91.0,1.0,save,0,0,0,165.0,9.0,210.0,13.0,0,10.0,20.0,12.0,10.0,28.0,163.0,0,0,1,0,1.0,1,10.0,19.0,33.0,62.0,0,,SV189772443,0.0,0.0,9.0,282.0,303.0,165.0,57.0,21.0,476.99,1151.89,,,,,377.89,,,,,,814.4399999999999,476.99,1151.89,377.89,377.89,377.89
EV1897702232,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_LeftPad,ED100,,,Neutral,ZN03,SQ1897700115,PL1897711502,EC18977002232,TV1897702232,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100132,5.0,13.0,5.0,13.0,313.0,313.0,3287.0,3287.0,5087.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702231,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702233,Rebound,Rebound_TeamRecovered,HollowBrook,1,0.0,0.0,18.0,0.0,35.0,1.0,save,1,0,0,78.0,96.0,118.0,105.0,0,2.0,2.0,5.0,1.0,16.0,158.0,1,0,1,0,1.0,1,7.0,8.0,7.0,8.0,0,,SV189772535,0.0,0.0,96.0,369.0,216.0,78.0,29.0,21.0,1014.89,,,,,,382.99,,,,,,1014.89,1014.89,1014.89,382.99,382.99,382.99
EV1897702244,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Glove,ED099,,,Neutral,ZN03,SQ1897700115,PL1897711501,EC18977002244,TV1897702244,Velodrome,N10010,HollowBrook,N10003,0.0,"P100016,P100159",P100088,4.0,55.0,4.0,55.0,295.0,295.0,3305.0,3305.0,5105.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Josh Cronk,N20252026F,5.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702243,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702245,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,2.0,0.0,2.0,1.0,save,0,0,0,60.0,114.0,82.0,141.0,0,3.0,7.0,5.0,6.0,16.0,158.0,0,0,1,0,1.0,1,6.0,12.0,25.0,44.0,0,,SV189772571,0.0,0.0,387.0,114.0,60.0,198.0,47.0,3.0,859.88,288.99,,,,,477.88,,,,,,574.435,288.99,859.88,477.88,477.88,477.88
EV1897701767,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700064,PL1897706411,EC18977001767,TV1897701767,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100084,4.0,53.0,4.0,53.0,293.0,293.0,2107.0,2107.0,3007.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Ty Smith,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701766,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701768,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,14.0,0.0,21.0,1.0,save,1,0,0,58.0,116.0,79.0,144.0,0,5.0,10.0,7.0,32.0,47.0,327.0,0,0,1,0,3.0,1,8.0,15.0,27.0,47.0,0,,SV189772574,0.0,0.0,389.0,116.0,58.0,196.0,49.0,1.0,859.88,,,,,,493.88,,,,,,859.88,859.88,859.88,493.88,493.88,493.88
EV1897701776,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700068,PL1897706803,EC18977001776,TV1897701776,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100047,4.0,39.0,4.0,39.0,279.0,279.0,2121.0,2121.0,3021.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701775,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701777,Rebound,Rebound_ShotGenerated,Velodrome,1,0.0,1.0,2.0,0.0,2.0,1.0,save,0,0,0,44.0,130.0,57.0,166.0,0,2.0,7.0,8.0,8.0,68.0,926.0,0,0,1,0,5.0,1,5.0,10.0,41.0,69.0,0,,SV189772596,1.0,0.0,403.0,130.0,44.0,182.0,13.0,2.0,826.88,,,,,,418.98,,,,,,826.88,826.88,826.88,418.98,418.98,418.98
EV1897701779,18977,2,P02,Save,ET0002,Save_Freeze,ED0029,Save_LeftPad,ED100,,,Neutral,ZN03,SQ1897700064,PL1897706413,EC18977001779,TV1897701779,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100047,4.0,37.0,4.0,37.0,277.0,277.0,2123.0,2123.0,3023.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB04,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701778,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701780,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,7.0,0.0,7.0,1.0,save,0,0,0,42.0,132.0,54.0,169.0,0,4.0,10.0,10.0,42.0,47.0,327.0,0,0,1,0,3.0,1,7.0,13.0,43.0,72.0,0,,SV189772599,0.0,0.0,405.0,132.0,42.0,180.0,15.0,34.0,826.88,,,,,,418.98,,,,,,826.88,826.88,826.88,418.98,418.98,418.98
