shift_quality_key,game_id,player_id,shift_index,shift_duration,period,quality_score,shift_quality,strength
SQ_18969_P100030_1,18969,P100030,1,82.0,1,0.45,average,5v5
SQ_18969_P100030_7,18969,P100030,7,102.0,1,0.45,average,5v5
SQ_18969_P100030_8,18969,P100030,8,7.0,1,0.45,average,5v5
SQ_18969_P100030_15,18969,P100030,15,9.0,1,0.45,average,5v5
SQ_18969_P100030_16,18969,P100030,16,23.0,1,0.45,average,5v5
SQ_18969_P100030_17,18969,P100030,17,6.0,1,0.45,average,5v5
SQ_18969_P100030_18,18969,P100030,18,7.0,1,0.45,average,5v5
SQ_18969_P100030_19,18969,P100030,19,14.0,1,0.45,average,5v5
SQ_18969_P100030_20,18969,P100030,20,18.0,1,0.45,average,5v5
SQ_18969_P100030_21,18969,P100030,21,56.0,1,0.75,good,5v5
SQ_18969_P100030_22,18969,P100030,22,57.0,1,0.75,good,5v5
SQ_18969_P100030_23,18969,P100030,23,37.0,1,0.6,good,5v5
SQ_18969_P100030_27,18969,P100030,27,65.0,1,0.6,good,5v5
SQ_18969_P100030_28,18969,P100030,28,78.0,1,0.6,good,5v5
SQ_18969_P100030_29,18969,P100030,29,58.99,1,0.75,good,5v5
SQ_18969_P100030_35,18969,P100030,35,19.0,2,0.45,average,5v5
SQ_18969_P100030_36,18969,P100030,36,33.0,2,0.6,good,5v5
SQ_18969_P100030_37,18969,P100030,37,95.0,2,0.45,average,5v5
SQ_18969_P100030_38,18969,P100030,38,11.0,2,0.45,average,5v5
SQ_18969_P100030_39,18969,P100030,39,99.0,2,0.45,average,5v5
SQ_18969_P100030_48,18969,P100030,48,7.0,2,0.45,average,5v5
SQ_18969_P100030_49,18969,P100030,49,3.0,2,0.45,average,5v5
SQ_18969_P100030_50,18969,P100030,50,18.0,2,0.45,average,5v5
SQ_18969_P100030_51,18969,P100030,51,39.0,2,0.6,good,5v5
SQ_18969_P100030_52,18969,P100030,52,8.0,2,0.45,average,5v5
SQ_18969_P100030_53,18969,P100030,53,124.0,2,0.45,average,5v5
SQ_18969_P100030_59,18969,P100030,59,32.0,2,0.6,good,5v5
SQ_18969_P100030_60,18969,P100030,60,52.0,2,0.75,good,5v5
SQ_18969_P100030_61,18969,P100030,61,11.0,2,0.45,average,5v5
SQ_18969_P100030_62,18969,P100030,62,4.0,2,0.45,average,5v5
SQ_18969_P100030_67,18969,P100030,67,52.0,3,0.75,good,5v5
SQ_18969_P100030_68,18969,P100030,68,16.0,3,0.45,average,5v5
SQ_18969_P100030_69,18969,P100030,69,17.0,3,0.45,average,5v5
SQ_18969_P100030_70,18969,P100030,70,11.0,3,0.45,average,5v5
SQ_18969_P100030_71,18969,P100030,71,7.0,3,0.45,average,5v5
SQ_18969_P100030_72,18969,P100030,72,63.0,3,0.6,good,5v5
SQ_18969_P100030_77,18969,P100030,77,61.0,3,0.6,good,5v5
SQ_18969_P100030_78,18969,P100030,78,42.0,3,0.75,good,5v5
SQ_18969_P100030_79,18969,P100030,79,9.0,3,0.45,average,5v5
SQ_18969_P100030_80,18969,P100030,80,11.0,3,0.45,average,5v5
SQ_18969_P100030_85,18969,P100030,85,16.0,3,0.45,average,5v5
SQ_18969_P100030_86,18969,P100030,86,45.0,3,0.75,good,5v5
SQ_18969_P100030_87,18969,P100030,87,24.0,3,0.45,average,5v5
SQ_18969_P100030_92,18969,P100030,92,15.0,3,0.45,average,5v5
SQ_18969_P100030_93,18969,P100030,93,9.0,3,0.45,average,5v5
SQ_18969_P100030_94,18969,P100030,94,15.0,3,0.45,average,5v5
SQ_18969_P100030_95,18969,P100030,95,10.0,3,0.45,average,5v5
SQ_18969_P100030_97,18969,P100030,97,24.0,3,0.45,average,5v6
SQ_18969_P100030_98,18969,P100030,98,57.99,3,0.75,good,5v5
SQ_18969_P100039_1,18969,P100039,1,82.0,1,0.45,average,5v5
SQ_18969_P100039_12,18969,P100039,12,35.0,1,0.6,good,5v5
SQ_18969_P100039_13,18969,P100039,13,52.0,1,0.75,good,5v5
SQ_18969_P100039_14,18969,P100039,14,49.0,1,0.75,good,5v5
SQ_18969_P100039_15,18969,P100039,15,9.0,1,0.45,average,5v5
SQ_18969_P100039_25,18969,P100039,25,79.0,1,0.6,good,5v5
SQ_18969_P100039_26,18969,P100039,26,5.0,1,0.45,average,5v5
SQ_18969_P100039_27,18969,P100039,27,65.0,1,0.6,good,5v5
SQ_18969_P100039_34,18969,P100039,34,67.0,2,0.6,good,5v5
SQ_18969_P100039_35,18969,P100039,35,19.0,2,0.45,average,5v5
SQ_18969_P100039_36,18969,P100039,36,33.0,2,0.6,good,5v5
SQ_18969_P100039_42,18969,P100039,42,29.0,2,0.45,average,5v5
SQ_18969_P100039_43,18969,P100039,43,38.0,2,0.6,good,5v5
SQ_18969_P100039_44,18969,P100039,44,27.0,2,0.45,average,5v5
SQ_18969_P100039_45,18969,P100039,45,12.0,2,0.45,average,5v5
SQ_18969_P100039_56,18969,P100039,56,13.0,2,0.45,average,5v5
SQ_18969_P100039_57,18969,P100039,57,78.0,2,0.6,good,5v5
SQ_18969_P100039_58,18969,P100039,58,11.0,2,0.45,average,5v5
SQ_18969_P100039_59,18969,P100039,59,32.0,2,0.6,good,5v5
SQ_18969_P100039_60,18969,P100039,60,52.0,2,0.75,good,5v5
SQ_18969_P100039_61,18969,P100039,61,11.0,2,0.45,average,5v5
SQ_18969_P100039_68,18969,P100039,68,16.0,3,0.45,average,5v5
SQ_18969_P100039_69,18969,P100039,69,17.0,3,0.45,average,5v5
SQ_18969_P100039_70,18969,P100039,70,11.0,3,0.45,average,5v5
SQ_18969_P100039_71,18969,P100039,71,7.0,3,0.45,average,5v5
SQ_18969_P100039_72,18969,P100039,72,63.0,3,0.6,good,5v5
SQ_18969_P100039_76,18969,P100039,76,32.0,3,0.6,good,5v5
SQ_18969_P100039_77,18969,P100039,77,61.0,3,0.6,good,5v5
SQ_18969_P100039_78,18969,P100039,78,42.0,3,0.75,good,5v5
SQ_18969_P100039_79,18969,P100039,79,9.0,3,0.45,average,5v5
SQ_18969_P100039_80,18969,P100039,80,11.0,3,0.45,average,5v5
SQ_18969_P100039_81,18969,P100039,81,50.0,3,0.75,good,5v5
SQ_18969_P100039_82,18969,P100039,82,2.0,3,0.45,average,5v5
SQ_18969_P100039_89,18969,P100039,89,27.0,3,0.45,average,5v5
SQ_18969_P100039_90,18969,P100039,90,42.0,3,0.75,good,5v5
SQ_18969_P100039_91,18969,P100039,91,69.0,3,0.6,good,5v5
SQ_18969_P100064_7,18969,P100064,7,102.0,1,0.45,average,5v5
SQ_18969_P100064_8,18969,P100064,8,7.0,1,0.45,average,5v5
SQ_18969_P100064_9,18969,P100064,9,16.0,1,0.45,average,5v5
SQ_18969_P100064_10,18969,P100064,10,9.0,1,0.45,average,5v5
SQ_18969_P100064_11,18969,P100064,11,25.0,1,0.45,average,5v5
SQ_18969_P100064_22,18969,P100064,22,57.0,1,0.75,good,5v5
SQ_18969_P100064_23,18969,P100064,23,37.0,1,0.6,good,5v5
SQ_18969_P100064_24,18969,P100064,24,61.0,1,0.6,good,5v5
SQ_18969_P100064_31,18969,P100064,31,49.0,2,0.75,good,5v5
SQ_18969_P100064_32,18969,P100064,32,19.0,2,0.45,average,5v5
SQ_18969_P100064_33,18969,P100064,33,17.0,2,0.45,average,5v5
SQ_18969_P100064_39,18969,P100064,39,99.0,2,0.45,average,5v5
SQ_18969_P100064_40,18969,P100064,40,20.0,2,0.45,average,5v5
SQ_18969_P100064_41,18969,P100064,41,4.0,2,0.45,average,5v5
SQ_18969_P100064_53,18969,P100064,53,124.0,2,0.45,average,5v5
SQ_18969_P100064_54,18969,P100064,54,16.0,2,0.45,average,5v5
SQ_18969_P100064_55,18969,P100064,55,14.0,2,0.45,average,5v5
SQ_18969_P100064_65,18969,P100064,65,35.0,3,0.6,good,4v5
SQ_18969_P100064_66,18969,P100064,66,48.0,3,0.75,good,5v5
SQ_18969_P100064_67,18969,P100064,67,52.0,3,0.75,good,5v5
SQ_18969_P100064_74,18969,P100064,74,73.0,3,0.6,good,5v5
SQ_18969_P100064_75,18969,P100064,75,13.0,3,0.45,average,5v5
SQ_18969_P100064_86,18969,P100064,86,45.0,3,0.75,good,5v5
SQ_18969_P100064_87,18969,P100064,87,24.0,3,0.45,average,5v5
SQ_18969_P100064_88,18969,P100064,88,58.0,3,0.75,good,5v5
SQ_18969_P100070_1,18969,P100070,1,82.0,1,0.45,average,5v5
SQ_18969_P100070_4,18969,P100070,4,29.0,1,0.45,average,5v5
SQ_18969_P100070_5,18969,P100070,5,4.0,1,0.45,average,5v5
SQ_18969_P100070_6,18969,P100070,6,8.0,1,0.45,average,5v5
SQ_18969_P100070_7,18969,P100070,7,102.0,1,0.45,average,5v5
SQ_18969_P100070_13,18969,P100070,13,52.0,1,0.75,good,5v5
SQ_18969_P100070_14,18969,P100070,14,49.0,1,0.75,good,5v5
SQ_18969_P100070_15,18969,P100070,15,9.0,1,0.45,average,5v5
SQ_18969_P100070_16,18969,P100070,16,23.0,1,0.45,average,5v5
SQ_18969_P100070_17,18969,P100070,17,6.0,1,0.45,average,5v5
SQ_18969_P100070_23,18969,P100070,23,37.0,1,0.6,good,5v5
SQ_18969_P100070_26,18969,P100070,26,5.0,1,0.45,average,5v5
SQ_18969_P100070_27,18969,P100070,27,65.0,1,0.6,good,5v5
SQ_18969_P100070_28,18969,P100070,28,78.0,1,0.6,good,5v5
SQ_18969_P100070_32,18969,P100070,32,19.0,2,0.45,average,5v5
SQ_18969_P100070_33,18969,P100070,33,17.0,2,0.45,average,5v5
SQ_18969_P100070_34,18969,P100070,34,67.0,2,0.6,good,5v5
SQ_18969_P100070_35,18969,P100070,35,19.0,2,0.45,average,5v5
SQ_18969_P100070_36,18969,P100070,36,33.0,2,0.6,good,5v5
SQ_18969_P100070_39,18969,P100070,39,99.0,2,0.45,average,5v5
SQ_18969_P100070_40,18969,P100070,40,20.0,2,0.45,average,5v5
SQ_18969_P100070_41,18969,P100070,41,4.0,2,0.45,average,5v5
SQ_18969_P100070_53,18969,P100070,53,124.0,2,0.45,average,5v5
SQ_18969_P100070_54,18969,P100070,54,16.0,2,0.45,average,5v5
SQ_18969_P100070_55,18969,P100070,55,14.0,2,0.45,average,5v5
SQ_18969_P100070_56,18969,P100070,56,13.0,2,0.45,average,5v5
SQ_18969_P100070_63,18969,P100070,63,93.99,2,0.45,average,4v5
SQ_18969_P100070_72,18969,P100070,72,63.0,3,0.6,good,5v5
SQ_18969_P100070_76,18969,P100070,76,32.0,3,0.6,good,5v5
SQ_18969_P100070_77,18969,P100070,77,61.0,3,0.6,good,5v5
SQ_18969_P100070_80,18969,P100070,80,11.0,3,0.45,average,5v5
SQ_18969_P100070_81,18969,P100070,81,50.0,3,0.75,good,5v5
SQ_18969_P100070_82,18969,P100070,82,2.0,3,0.45,average,5v5
SQ_18969_P100070_83,18969,P100070,83,34.0,3,0.6,good,5v5
SQ_18969_P100070_84,18969,P100070,84,22.0,3,0.45,average,5v5
SQ_18969_P100070_85,18969,P100070,85,16.0,3,0.45,average,5v5
SQ_18969_P100070_91,18969,P100070,91,69.0,3,0.6,good,5v5
SQ_18969_P100070_92,18969,P100070,92,15.0,3,0.45,average,5v5
SQ_18969_P100070_93,18969,P100070,93,9.0,3,0.45,average,5v5
SQ_18969_P100070_94,18969,P100070,94,15.0,3,0.45,average,5v5
SQ_18969_P100070_97,18969,P100070,97,24.0,3,0.45,average,5v6
SQ_18969_P100070_98,18969,P100070,98,57.99,3,0.75,good,5v5
SQ_18969_P100093_2,18969,P100093,2,79.0,1,0.6,good,5v5
SQ_18969_P100093_13,18969,P100093,13,52.0,1,0.75,good,5v5
SQ_18969_P100093_14,18969,P100093,14,49.0,1,0.75,good,5v5
SQ_18969_P100093_15,18969,P100093,15,9.0,1,0.45,average,5v5
SQ_18969_P100093_16,18969,P100093,16,23.0,1,0.45,average,5v5
SQ_18969_P100093_17,18969,P100093,17,6.0,1,0.45,average,5v5
SQ_18969_P100093_18,18969,P100093,18,7.0,1,0.45,average,5v5
SQ_18969_P100093_19,18969,P100093,19,14.0,1,0.45,average,5v5
SQ_18969_P100093_20,18969,P100093,20,18.0,1,0.45,average,5v5
SQ_18969_P100093_24,18969,P100093,24,61.0,1,0.6,good,5v5
SQ_18969_P100093_25,18969,P100093,25,79.0,1,0.6,good,5v5
SQ_18969_P100093_32,18969,P100093,32,19.0,2,0.45,average,5v5
SQ_18969_P100093_33,18969,P100093,33,17.0,2,0.45,average,5v5
SQ_18969_P100093_34,18969,P100093,34,67.0,2,0.6,good,5v5
SQ_18969_P100093_35,18969,P100093,35,19.0,2,0.45,average,5v5
SQ_18969_P100093_42,18969,P100093,42,29.0,2,0.45,average,5v5
SQ_18969_P100093_43,18969,P100093,43,38.0,2,0.6,good,5v5
SQ_18969_P100093_44,18969,P100093,44,27.0,2,0.45,average,5v5
SQ_18969_P100093_45,18969,P100093,45,12.0,2,0.45,average,5v5
SQ_18969_P100093_46,18969,P100093,46,6.0,2,0.45,average,5v5
SQ_18969_P100093_47,18969,P100093,47,11.0,2,0.45,average,5v5
SQ_18969_P100093_48,18969,P100093,48,7.0,2,0.45,average,5v5
SQ_18969_P100093_49,18969,P100093,49,3.0,2,0.45,average,5v5
SQ_18969_P100093_50,18969,P100093,50,18.0,2,0.45,average,5v5
SQ_18969_P100093_57,18969,P100093,57,78.0,2,0.6,good,5v5
SQ_18969_P100093_58,18969,P100093,58,11.0,2,0.45,average,5v5
SQ_18969_P100093_59,18969,P100093,59,32.0,2,0.6,good,5v5
SQ_18969_P100093_60,18969,P100093,60,52.0,2,0.75,good,5v5
SQ_18969_P100093_65,18969,P100093,65,35.0,3,0.6,good,4v5
SQ_18969_P100093_66,18969,P100093,66,48.0,3,0.75,good,5v5
SQ_18969_P100093_67,18969,P100093,67,52.0,3,0.75,good,5v5
SQ_18969_P100093_68,18969,P100093,68,16.0,3,0.45,average,5v5
SQ_18969_P100093_69,18969,P100093,69,17.0,3,0.45,average,5v5
SQ_18969_P100093_70,18969,P100093,70,11.0,3,0.45,average,5v5
SQ_18969_P100093_71,18969,P100093,71,7.0,3,0.45,average,5v5
SQ_18969_P100093_75,18969,P100093,75,13.0,3,0.45,average,5v5
SQ_18969_P100093_76,18969,P100093,76,32.0,3,0.6,good,5v5
SQ_18969_P100093_77,18969,P100093,77,61.0,3,0.6,good,5v5
SQ_18969_P100093_86,18969,P100093,86,45.0,3,0.75,good,5v5
SQ_18969_P100093_87,18969,P100093,87,24.0,3,0.45,average,5v5
SQ_18969_P100093_88,18969,P100093,88,58.0,3,0.75,good,5v5
SQ_18969_P100093_93,18969,P100093,93,9.0,3,0.45,average,5v5
SQ_18969_P100093_94,18969,P100093,94,15.0,3,0.45,average,5v5
SQ_18969_P100093_95,18969,P100093,95,10.0,3,0.45,average,5v5
SQ_18969_P100105_3,18969,P100105,3,9.0,1,0.45,average,5v5
SQ_18969_P100105_4,18969,P100105,4,29.0,1,0.45,average,5v5
SQ_18969_P100105_5,18969,P100105,5,4.0,1,0.45,average,5v5
SQ_18969_P100105_6,18969,P100105,6,8.0,1,0.45,average,5v5
SQ_18969_P100105_7,18969,P100105,7,102.0,1,0.45,average,5v5
SQ_18969_P100105_18,18969,P100105,18,7.0,1,0.45,average,5v5
SQ_18969_P100105_19,18969,P100105,19,14.0,1,0.45,average,5v5
SQ_18969_P100105_20,18969,P100105,20,18.0,1,0.45,average,5v5
SQ_18969_P100105_21,18969,P100105,21,56.0,1,0.75,good,5v5
SQ_18969_P100105_22,18969,P100105,22,57.0,1,0.75,good,5v5
SQ_18969_P100105_26,18969,P100105,26,5.0,1,0.45,average,5v5
SQ_18969_P100105_27,18969,P100105,27,65.0,1,0.6,good,5v5
SQ_18969_P100105_28,18969,P100105,28,78.0,1,0.6,good,5v5
SQ_18969_P100105_36,18969,P100105,36,33.0,2,0.6,good,5v5
SQ_18969_P100105_37,18969,P100105,37,95.0,2,0.45,average,5v5
SQ_18969_P100105_40,18969,P100105,40,20.0,2,0.45,average,5v5
SQ_18969_P100105_41,18969,P100105,41,4.0,2,0.45,average,5v5
SQ_18969_P100105_42,18969,P100105,42,29.0,2,0.45,average,5v5
SQ_18969_P100105_43,18969,P100105,43,38.0,2,0.6,good,5v5
SQ_18969_P100105_53,18969,P100105,53,124.0,2,0.45,average,5v5
SQ_18969_P100105_54,18969,P100105,54,16.0,2,0.45,average,5v5
SQ_18969_P100105_55,18969,P100105,55,14.0,2,0.45,average,5v5
SQ_18969_P100105_56,18969,P100105,56,13.0,2,0.45,average,5v5
SQ_18969_P100105_69,18969,P100105,69,17.0,3,0.45,average,5v5
SQ_18969_P100105_70,18969,P100105,70,11.0,3,0.45,average,5v5
SQ_18969_P100105_71,18969,P100105,71,7.0,3,0.45,average,5v5
SQ_18969_P100105_72,18969,P100105,72,63.0,3,0.6,good,5v5
SQ_18969_P100105_78,18969,P100105,78,42.0,3,0.75,good,5v5
SQ_18969_P100105_79,18969,P100105,79,9.0,3,0.45,average,5v5
SQ_18969_P100105_88,18969,P100105,88,58.0,3,0.75,good,5v5
SQ_18969_P100107_2,18969,P100107,2,79.0,1,0.6,good,5v5
SQ_18969_P100107_3,18969,P100107,3,9.0,1,0.45,average,5v5
SQ_18969_P100107_4,18969,P100107,4,29.0,1,0.45,average,5v5
SQ_18969_P100107_5,18969,P100107,5,4.0,1,0.45,average,5v5
SQ_18969_P100107_6,18969,P100107,6,8.0,1,0.45,average,5v5
SQ_18969_P100107_9,18969,P100107,9,16.0,1,0.45,average,5v5
SQ_18969_P100107_10,18969,P100107,10,9.0,1,0.45,average,5v5
SQ_18969_P100107_11,18969,P100107,11,25.0,1,0.45,average,5v5
SQ_18969_P100107_12,18969,P100107,12,35.0,1,0.6,good,5v5
SQ_18969_P100107_13,18969,P100107,13,52.0,1,0.75,good,5v5
SQ_18969_P100107_14,18969,P100107,14,49.0,1,0.75,good,5v5
SQ_18969_P100107_24,18969,P100107,24,61.0,1,0.6,good,5v5
SQ_18969_P100107_25,18969,P100107,25,79.0,1,0.6,good,5v5
SQ_18969_P100107_26,18969,P100107,26,5.0,1,0.45,average,5v5
SQ_18969_P100107_31,18969,P100107,31,49.0,2,0.75,good,5v5
SQ_18969_P100107_32,18969,P100107,32,19.0,2,0.45,average,5v5
SQ_18969_P100107_33,18969,P100107,33,17.0,2,0.45,average,5v5
SQ_18969_P100107_34,18969,P100107,34,67.0,2,0.6,good,5v5
SQ_18969_P100107_40,18969,P100107,40,20.0,2,0.45,average,5v5
SQ_18969_P100107_41,18969,P100107,41,4.0,2,0.45,average,5v5
SQ_18969_P100107_42,18969,P100107,42,29.0,2,0.45,average,5v5
SQ_18969_P100107_43,18969,P100107,43,38.0,2,0.6,good,5v5
SQ_18969_P100107_44,18969,P100107,44,27.0,2,0.45,average,5v5
SQ_18969_P100107_45,18969,P100107,45,12.0,2,0.45,average,5v5
SQ_18969_P100107_46,18969,P100107,46,6.0,2,0.45,average,5v5
SQ_18969_P100107_47,18969,P100107,47,11.0,2,0.45,average,5v5
SQ_18969_P100107_48,18969,P100107,48,7.0,2,0.45,average,5v5
SQ_18969_P100107_49,18969,P100107,49,3.0,2,0.45,average,5v5
SQ_18969_P100107_54,18969,P100107,54,16.0,2,0.45,average,5v5
SQ_18969_P100107_55,18969,P100107,55,14.0,2,0.45,average,5v5
SQ_18969_P100107_56,18969,P100107,56,13.0,2,0.45,average,5v5
SQ_18969_P100107_57,18969,P100107,57,78.0,2,0.6,good,5v5
SQ_18969_P100107_58,18969,P100107,58,11.0,2,0.45,average,5v5
SQ_18969_P100107_63,18969,P100107,63,93.99,2,0.45,average,4v5
SQ_18969_P100107_65,18969,P100107,65,35.0,3,0.6,good,4v5
SQ_18969_P100107_66,18969,P100107,66,48.0,3,0.75,good,5v5
SQ_18969_P100107_73,18969,P100107,73,70.0,3,0.6,good,5v5
SQ_18969_P100107_74,18969,P100107,74,73.0,3,0.6,good,5v5
SQ_18969_P100107_75,18969,P100107,75,13.0,3,0.45,average,5v5
SQ_18969_P100107_81,18969,P100107,81,50.0,3,0.75,good,5v5
SQ_18969_P100107_82,18969,P100107,82,2.0,3,0.45,average,5v5
SQ_18969_P100107_83,18969,P100107,83,34.0,3,0.6,good,5v5
SQ_18969_P100107_84,18969,P100107,84,22.0,3,0.45,average,5v5
SQ_18969_P100107_89,18969,P100107,89,27.0,3,0.45,average,5v5
SQ_18969_P100107_90,18969,P100107,90,42.0,3,0.75,good,5v5
SQ_18969_P100107_91,18969,P100107,91,69.0,3,0.6,good,5v5
SQ_18969_P100108_1,18969,P100108,1,82.0,1,0.45,average,5v5
SQ_18969_P100108_8,18969,P100108,8,7.0,1,0.45,average,5v5
SQ_18969_P100108_9,18969,P100108,9,16.0,1,0.45,average,5v5
SQ_18969_P100108_10,18969,P100108,10,9.0,1,0.45,average,5v5
SQ_18969_P100108_11,18969,P100108,11,25.0,1,0.45,average,5v5
SQ_18969_P100108_12,18969,P100108,12,35.0,1,0.6,good,5v5
SQ_18969_P100108_23,18969,P100108,23,37.0,1,0.6,good,5v5
SQ_18969_P100108_29,18969,P100108,29,58.99,1,0.75,good,5v5
SQ_18969_P100108_31,18969,P100108,31,49.0,2,0.75,good,5v5
SQ_18969_P100108_37,18969,P100108,37,95.0,2,0.45,average,5v5
SQ_18969_P100108_38,18969,P100108,38,11.0,2,0.45,average,5v5
SQ_18969_P100108_51,18969,P100108,51,39.0,2,0.6,good,5v5
SQ_18969_P100108_52,18969,P100108,52,8.0,2,0.45,average,5v5
SQ_18969_P100108_61,18969,P100108,61,11.0,2,0.45,average,5v5
SQ_18969_P100108_62,18969,P100108,62,4.0,2,0.45,average,5v5
SQ_18969_P100108_63,18969,P100108,63,93.99,2,0.45,average,4v5
SQ_18969_P100108_73,18969,P100108,73,70.0,3,0.6,good,5v5
SQ_18969_P100108_74,18969,P100108,74,73.0,3,0.6,good,5v5
SQ_18969_P100108_75,18969,P100108,75,13.0,3,0.45,average,5v5
SQ_18969_P100108_84,18969,P100108,84,22.0,3,0.45,average,5v5
SQ_18969_P100108_85,18969,P100108,85,16.0,3,0.45,average,5v5
SQ_18969_P100108_86,18969,P100108,86,45.0,3,0.75,good,5v5
SQ_18969_P100108_87,18969,P100108,87,24.0,3,0.45,average,5v5
SQ_18969_P100108_89,18969,P100108,89,27.0,3,0.45,average,5v5
SQ_18969_P100108_90,18969,P100108,90,42.0,3,0.75,good,5v5
SQ_18969_P100108_95,18969,P100108,95,10.0,3,0.45,average,5v5
SQ_18969_P100110_2,18969,P100110,2,79.0,1,0.6,good,5v5
SQ_18969_P100110_14,18969,P100110,14,49.0,1,0.75,good,5v5
SQ_18969_P100110_15,18969,P100110,15,9.0,1,0.45,average,5v5
SQ_18969_P100110_16,18969,P100110,16,23.0,1,0.45,average,5v5
SQ_18969_P100110_17,18969,P100110,17,6.0,1,0.45,average,5v5
SQ_18969_P100110_18,18969,P100110,18,7.0,1,0.45,average,5v5
SQ_18969_P100110_19,18969,P100110,19,14.0,1,0.45,average,5v5
SQ_18969_P100110_25,18969,P100110,25,79.0,1,0.6,good,5v5
SQ_18969_P100110_26,18969,P100110,26,5.0,1,0.45,average,5v5
SQ_18969_P100110_34,18969,P100110,34,67.0,2,0.6,good,5v5
SQ_18969_P100110_35,18969,P100110,35,19.0,2,0.45,average,5v5
SQ_18969_P100110_43,18969,P100110,43,38.0,2,0.6,good,5v5
SQ_18969_P100110_44,18969,P100110,44,27.0,2,0.45,average,5v5
SQ_18969_P100110_45,18969,P100110,45,12.0,2,0.45,average,5v5
SQ_18969_P100110_55,18969,P100110,55,14.0,2,0.45,average,5v5
SQ_18969_P100110_56,18969,P100110,56,13.0,2,0.45,average,5v5
SQ_18969_P100110_57,18969,P100110,57,78.0,2,0.6,good,5v5
SQ_18969_P100110_71,18969,P100110,71,7.0,3,0.45,average,5v5
SQ_18969_P100110_72,18969,P100110,72,63.0,3,0.6,good,5v5
SQ_18969_P100110_79,18969,P100110,79,9.0,3,0.45,average,5v5
SQ_18969_P100110_80,18969,P100110,80,11.0,3,0.45,average,5v5
SQ_18969_P100110_81,18969,P100110,81,50.0,3,0.75,good,5v5
SQ_18969_P100110_88,18969,P100110,88,58.0,3,0.75,good,5v5
SQ_18969_P100117_2,18969,P100117,2,79.0,1,0.6,good,5v5
SQ_18969_P100117_3,18969,P100117,3,9.0,1,0.45,average,5v5
SQ_18969_P100117_4,18969,P100117,4,29.0,1,0.45,average,5v5
SQ_18969_P100117_10,18969,P100117,10,9.0,1,0.45,average,5v5
SQ_18969_P100117_11,18969,P100117,11,25.0,1,0.45,average,5v5
SQ_18969_P100117_12,18969,P100117,12,35.0,1,0.6,good,5v5
SQ_18969_P100117_13,18969,P100117,13,52.0,1,0.75,good,5v5
SQ_18969_P100117_22,18969,P100117,22,57.0,1,0.75,good,5v5
SQ_18969_P100117_23,18969,P100117,23,37.0,1,0.6,good,5v5
SQ_18969_P100117_27,18969,P100117,27,65.0,1,0.6,good,5v5
SQ_18969_P100117_28,18969,P100117,28,78.0,1,0.6,good,5v5
SQ_18969_P100117_29,18969,P100117,29,58.99,1,0.75,good,5v5
SQ_18969_P100117_34,18969,P100117,34,67.0,2,0.6,good,5v5
SQ_18969_P100117_35,18969,P100117,35,19.0,2,0.45,average,5v5
SQ_18969_P100117_36,18969,P100117,36,33.0,2,0.6,good,5v5
SQ_18969_P100117_40,18969,P100117,40,20.0,2,0.45,average,5v5
SQ_18969_P100117_41,18969,P100117,41,4.0,2,0.45,average,5v5
SQ_18969_P100117_42,18969,P100117,42,29.0,2,0.45,average,5v5
SQ_18969_P100117_43,18969,P100117,43,38.0,2,0.6,good,5v5
SQ_18969_P100117_52,18969,P100117,52,8.0,2,0.45,average,5v5
SQ_18969_P100117_53,18969,P100117,53,124.0,2,0.45,average,5v5
SQ_18969_P100117_54,18969,P100117,54,16.0,2,0.45,average,5v5
SQ_18969_P100117_55,18969,P100117,55,14.0,2,0.45,average,5v5
SQ_18969_P100117_63,18969,P100117,63,93.99,2,0.45,average,4v5
SQ_18969_P100117_65,18969,P100117,65,35.0,3,0.6,good,4v5
SQ_18969_P100117_73,18969,P100117,73,70.0,3,0.6,good,5v5
SQ_18969_P100117_74,18969,P100117,74,73.0,3,0.6,good,5v5
SQ_18969_P100117_75,18969,P100117,75,13.0,3,0.45,average,5v5
SQ_18969_P100117_81,18969,P100117,81,50.0,3,0.75,good,5v5
SQ_18969_P100117_82,18969,P100117,82,2.0,3,0.45,average,5v5
SQ_18969_P100117_83,18969,P100117,83,34.0,3,0.6,good,5v5
SQ_18969_P100117_84,18969,P100117,84,22.0,3,0.45,average,5v5
SQ_18969_P100117_85,18969,P100117,85,16.0,3,0.45,average,5v5
SQ_18969_P100117_89,18969,P100117,89,27.0,3,0.45,average,5v5
SQ_18969_P100117_90,18969,P100117,90,42.0,3,0.75,good,5v5
SQ_18969_P100117_91,18969,P100117,91,69.0,3,0.6,good,5v5
SQ_18969_P100117_97,18969,P100117,97,24.0,3,0.45,average,5v6
SQ_18969_P100117_98,18969,P100117,98,57.99,3,0.75,good,5v5
SQ_18969_P100132_7,18969,P100132,7,102.0,1,0.45,average,5v5
SQ_18969_P100132_8,18969,P100132,8,7.0,1,0.45,average,5v5
SQ_18969_P100132_9,18969,P100132,9,16.0,1,0.45,average,5v5
SQ_18969_P100132_10,18969,P100132,10,9.0,1,0.45,average,5v5
SQ_18969_P100132_11,18969,P100132,11,25.0,1,0.45,average,5v5
SQ_18969_P100132_22,18969,P100132,22,57.0,1,0.75,good,5v5
SQ_18969_P100132_23,18969,P100132,23,37.0,1,0.6,good,5v5
SQ_18969_P100132_24,18969,P100132,24,61.0,1,0.6,good,5v5
