event_tracking_key,event_key,event_id,game_id,event_index,player_id,player_game_number,period,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,event_type_raw,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team
ETK001103,EV1896909092,E_18969_9092,18969,9092,P100093,93.0,2,9092.0,9092,16.0,12.0,,,e,o,d,o,Away,a,Offensive,,,SecondTouch,,u,,75.0,Platinum,Velodrome,Pass,Pass_Intercepted,Pass-Backhand,u,34.0,0.0,972.0,972.0,72.0,1152.0,1260.0,1255.0,1260.0,event_team_player_1,1.0,Velodrome
ETK001104,EV1896909092,E_18969_9092,18969,9092,P100022,34.0,2,9092.0,9092,16.0,12.0,,,o,o,d,o,Away,a,Defensive,,,PassIntercepted,,,,75.0,Platinum,Velodrome,Pass,Pass_Intercepted,Pass-Backhand,u,34.0,0.0,972.0,972.0,72.0,1152.0,1260.0,1255.0,1260.0,opp_team_player_1,1.0,Platinum
ETK001105,EV1896909092,E_18969_9092,18969,9092,P100093,93.0,2,9092.0,9092,16.0,12.0,,,e,o,d,o,Away,a,Offensive,,,,,,,75.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,34.0,0.0,972.0,972.0,72.0,1152.0,1260.0,1255.0,1260.0,event_team_player_1,1.0,Velodrome
ETK001106,EV1896909092,E_18969_9092,18969,9092,P100022,34.0,2,9092.0,9092,16.0,12.0,,,o,o,d,o,Away,a,Defensive,,,,,,,75.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,u,34.0,0.0,972.0,972.0,72.0,1152.0,1260.0,1255.0,1260.0,opp_team_player_1,1.0,Platinum
ETK001107,EV1896901555,E_18969_1555,18969,1555,P100022,34.0,2,,1555,16.0,10.0,16.0,9.0,e,d,d,o,Home,h,Offensive,,,,,,,76.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,34.0,1.0,970.0,969.0,72.0,1152.0,1262.0,1257.0,1263.0,event_team_player_1,1.0,Platinum
ETK001108,EV1896901556,E_18969_1556,18969,1556,P100022,34.0,2,,1556,16.0,9.0,16.0,7.0,e,n,n,n,Home,h,Offensive,,,,,,,76.0,Platinum,Velodrome,Possession,,,,34.0,2.0,969.0,967.0,72.0,1152.0,1263.0,1258.0,1265.0,event_team_player_1,1.0,Platinum
ETK001109,EV1896901557,E_18969_1557,18969,1557,P100022,34.0,2,,1557,16.0,7.0,16.0,4.0,e,o,o,d,Home,h,Offensive,,,,,,,77.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,34.0,3.0,967.0,964.0,72.0,1152.0,1265.0,1260.0,1268.0,event_team_player_1,1.0,Platinum
ETK001110,EV1896901557,E_18969_1557,18969,1557,P100117,45.0,2,,1557,16.0,7.0,16.0,4.0,e,o,o,d,Home,h,Offensive,,,,,,,77.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,34.0,3.0,967.0,964.0,72.0,1152.0,1265.0,1260.0,1268.0,event_team_player_2,2.0,Platinum
ETK001111,EV1896901557,E_18969_1557,18969,1557,P100070,52.0,2,,1557,16.0,7.0,16.0,4.0,o,o,o,d,Home,h,Defensive,,,,,,,77.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,34.0,3.0,967.0,964.0,72.0,1152.0,1265.0,1260.0,1268.0,opp_team_player_1,1.0,Velodrome
ETK001112,EV1896901557,E_18969_1557,18969,1557,P100093,93.0,2,,1557,16.0,7.0,16.0,4.0,o,o,o,d,Home,h,Defensive,,,,,,,77.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,34.0,3.0,967.0,964.0,72.0,1152.0,1265.0,1260.0,1268.0,opp_team_player_2,2.0,Velodrome
ETK001113,EV1896901558,E_18969_1558,18969,1558,P100022,34.0,2,,1558,16.0,4.0,,,e,o,o,d,Home,h,Offensive,,,,,,,77.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-Misplayed,u,34.0,0.0,964.0,964.0,72.0,1152.0,1268.0,1263.0,1268.0,event_team_player_1,1.0,Platinum
ETK001114,EV1896901559,E_18969_1559,18969,1559,P100001,70.0,2,,1559,16.0,3.0,15.0,58.0,e,d,o,d,Away,a,Offensive,,,PuckRecoveryRetreivalTurnover,,,,77.0,Platinum,Velodrome,Possession,PuckRetrieval,,,34.0,5.0,963.0,958.0,72.0,1152.0,1269.0,1264.0,1274.0,event_team_player_1,1.0,Velodrome
ETK001115,EV1896901560,E_18969_1560,18969,1560,P100001,70.0,2,,1560,15.0,58.0,15.0,57.0,e,d,o,d,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,34.0,1.0,958.0,957.0,72.0,1152.0,1274.0,1269.0,1275.0,event_team_player_1,1.0,Velodrome
ETK001116,EV1896901561,E_18969_1561,18969,1561,P100001,70.0,2,,1561,15.0,57.0,15.0,56.0,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Possession,,,,34.0,1.0,957.0,956.0,72.0,1152.0,1275.0,1270.0,1276.0,event_team_player_1,1.0,Velodrome
ETK001117,EV1896901562,E_18969_1562,18969,1562,P100001,70.0,2,,1562,15.0,56.0,,,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,34.0,0.0,956.0,956.0,72.0,1152.0,1276.0,1271.0,1276.0,event_team_player_1,1.0,Velodrome
ETK001118,EV1896901562,E_18969_1562,18969,1562,P100161,49.0,2,,1562,15.0,56.0,,,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,34.0,0.0,956.0,956.0,72.0,1152.0,1276.0,1271.0,1276.0,event_team_player_2,2.0,Velodrome
ETK001119,EV1896909093,E_18969_9093,18969,9093,P100025,21.0,2,9093.0,9093,15.0,56.0,15.0,53.0,e,n,n,n,Home,h,Defensive,,,PokeCheck,ZoneEntryDenial,s,,78.0,Platinum,Velodrome,Play,Play_Defensive,Play-PokeCheck,s,34.0,3.0,956.0,953.0,72.0,1152.0,1276.0,1271.0,1279.0,event_team_player_1,1.0,Platinum
ETK001120,EV1896909093,E_18969_9093,18969,9093,P100161,49.0,2,9093.0,9093,15.0,56.0,15.0,53.0,o,n,n,n,Home,h,Offensive,,,AttemptedEntryRush,,u,,78.0,Platinum,Velodrome,Play,Play_Defensive,Play-PokeCheck,s,34.0,3.0,956.0,953.0,72.0,1152.0,1276.0,1271.0,1279.0,opp_team_player_1,1.0,Velodrome
ETK001121,EV1896909093,E_18969_9093,18969,9093,P100161,49.0,2,9093.0,9093,15.0,56.0,15.0,53.0,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entryfailed,,u,34.0,3.0,956.0,953.0,72.0,1152.0,1276.0,1271.0,1279.0,event_team_player_1,1.0,Velodrome
ETK001122,EV1896909093,E_18969_9093,18969,9093,P100025,21.0,2,9093.0,9093,15.0,56.0,15.0,53.0,o,n,n,n,Away,a,Defensive,,,,,,,78.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entryfailed,,u,34.0,3.0,956.0,953.0,72.0,1152.0,1276.0,1271.0,1279.0,opp_team_player_1,1.0,Platinum
ETK001123,EV1896909093,E_18969_9093,18969,9093,P100093,93.0,2,9093.0,9093,15.0,51.0,15.0,49.0,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Possession,PuckRecovery,,,34.0,2.0,951.0,949.0,72.0,1152.0,1281.0,1276.0,1283.0,event_team_player_1,1.0,Velodrome
ETK001124,EV1896909094,E_18969_9094,18969,9094,P100093,93.0,2,9094.0,9094,15.0,49.0,,,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,34.0,0.0,949.0,949.0,72.0,1152.0,1283.0,1278.0,1283.0,event_team_player_1,1.0,Velodrome
ETK001125,EV1896909094,E_18969_9094,18969,9094,P100039,75.0,2,9094.0,9094,15.0,49.0,,,e,n,n,n,Away,a,Offensive,,,,,,,78.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,34.0,0.0,949.0,949.0,72.0,1152.0,1283.0,1278.0,1283.0,event_team_player_2,2.0,Velodrome
ETK001126,EV1896909094,E_18969_9094,18969,9094,P100117,45.0,2,9094.0,9094,15.0,49.0,,,o,n,n,n,Away,a,Defensive,,,StickCheck,,,,78.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,34.0,0.0,949.0,949.0,72.0,1152.0,1283.0,1278.0,1283.0,opp_team_player_1,1.0,Platinum
ETK001127,EV1896909094,E_18969_9094,18969,9094,P100022,34.0,2,9094.0,9094,15.0,49.0,,,o,n,n,n,Away,a,Defensive,,,InShotPassLane,,,,78.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,34.0,0.0,949.0,949.0,72.0,1152.0,1283.0,1278.0,1283.0,opp_team_player_2,2.0,Platinum
