tracking_event_key,game_id,period,period_id,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,running_video_time,event_running_start,event_running_end,event_team_zone,event_zone_id,home_team_zone,home_zone_id,away_team_zone,away_zone_id,x_coord,y_coord,rink_zone,season_id,time_bucket_id,strength_id
TV1896902517,18969,3,P03,2.0,23.0,2.0,19.0,143.0,139.0,5257.0,3457.0,3461.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902518,18969,3,P03,2.0,19.0,2.0,19.0,139.0,139.0,5261.0,3461.0,3461.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902519,18969,3,P03,2.0,19.0,2.0,15.0,139.0,135.0,5261.0,3461.0,3465.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902520,18969,3,P03,2.0,15.0,2.0,15.0,135.0,135.0,5265.0,3465.0,3465.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902521,18969,3,P03,2.0,15.0,2.0,15.0,135.0,135.0,5265.0,3465.0,3465.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902522,18969,3,P03,2.0,13.0,2.0,13.0,133.0,133.0,5267.0,3467.0,3467.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB04,STR01
TV1896902523,18969,3,P03,2.0,13.0,2.0,13.0,133.0,133.0,5267.0,3467.0,3467.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB04,STR01
TV1896902524,18969,3,P03,2.0,10.0,2.0,7.0,130.0,127.0,5270.0,3470.0,3473.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902525,18969,3,P03,2.0,7.0,2.0,7.0,127.0,127.0,5273.0,3473.0,3473.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902526,18969,3,P03,2.0,5.0,2.0,5.0,125.0,125.0,5275.0,3475.0,3475.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB04,STR01
TV1896902527,18969,3,P03,2.0,4.0,2.0,4.0,124.0,124.0,5276.0,3476.0,3476.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB04,STR01
TV1896902528,18969,3,P03,2.0,3.0,2.0,0.0,123.0,120.0,5277.0,3477.0,3480.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902529,18969,3,P03,2.0,0.0,2.0,0.0,120.0,120.0,5280.0,3480.0,3480.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB04,STR01
TV1896902530,18969,3,P03,1.0,59.0,1.0,58.0,119.0,118.0,5281.0,3481.0,3482.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902531,18969,3,P03,1.0,58.0,1.0,55.0,118.0,115.0,5282.0,3482.0,3485.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902532,18969,3,P03,1.0,55.0,1.0,53.0,115.0,113.0,5285.0,3485.0,3487.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902533,18969,3,P03,1.0,53.0,1.0,53.0,113.0,113.0,5287.0,3487.0,3487.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902534,18969,3,P03,1.0,53.0,1.0,51.0,113.0,111.0,5287.0,3487.0,3489.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902535,18969,3,P03,1.0,51.0,1.0,50.0,111.0,110.0,5289.0,3489.0,3490.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902536,18969,3,P03,1.0,50.0,1.0,49.0,110.0,109.0,5290.0,3490.0,3491.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902537,18969,3,P03,1.0,49.0,1.0,49.0,109.0,109.0,5291.0,3491.0,3491.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902538,18969,3,P03,1.0,46.0,1.0,44.0,106.0,104.0,5294.0,3494.0,3496.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902539,18969,3,P03,1.0,44.0,1.0,44.0,104.0,104.0,5296.0,3496.0,3496.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902540,18969,3,P03,1.0,43.0,1.0,42.0,103.0,102.0,5297.0,3497.0,3498.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902541,18969,3,P03,1.0,41.0,1.0,41.0,101.0,101.0,5299.0,3499.0,3499.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902542,18969,3,P03,1.0,41.0,1.0,41.0,101.0,101.0,5299.0,3499.0,3499.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902543,18969,3,P03,1.0,39.0,1.0,38.0,99.0,98.0,5301.0,3501.0,3502.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902544,18969,3,P03,1.0,38.0,1.0,35.0,98.0,95.0,5302.0,3502.0,3505.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902545,18969,3,P03,1.0,35.0,1.0,35.0,95.0,95.0,5305.0,3505.0,3505.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902546,18969,3,P03,1.0,35.0,1.0,35.0,95.0,95.0,5305.0,3505.0,3505.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902547,18969,3,P03,1.0,35.0,1.0,35.0,95.0,95.0,5305.0,3505.0,3505.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902548,18969,3,P03,1.0,30.0,1.0,28.0,90.0,88.0,5310.0,3510.0,3512.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902549,18969,3,P03,1.0,28.0,1.0,28.0,88.0,88.0,5312.0,3512.0,3512.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902550,18969,3,P03,1.0,28.0,1.0,26.0,88.0,86.0,5312.0,3512.0,3514.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902551,18969,3,P03,1.0,26.0,1.0,26.0,86.0,86.0,5314.0,3514.0,3514.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902552,18969,3,P03,1.0,26.0,1.0,26.0,86.0,86.0,5314.0,3514.0,3514.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902553,18969,3,P03,1.0,24.0,1.0,24.0,84.0,84.0,5316.0,3516.0,3516.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902554,18969,3,P03,1.0,24.0,1.0,22.0,84.0,82.0,5316.0,3516.0,3518.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902555,18969,3,P03,32.0,26.0,31.0,18.0,1946.0,1878.0,3454.0,1654.0,1722.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1896902556,18969,3,P03,1.0,22.0,1.0,22.0,82.0,82.0,5318.0,3518.0,3518.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902557,18969,3,P03,1.0,19.0,1.0,19.0,79.0,79.0,5321.0,3521.0,3521.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902558,18969,3,P03,1.0,19.0,1.0,16.0,79.0,76.0,5321.0,3521.0,3524.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902559,18969,3,P03,1.0,16.0,1.0,16.0,76.0,76.0,5324.0,3524.0,3524.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902560,18969,3,P03,1.0,14.0,1.0,13.0,74.0,73.0,5326.0,3526.0,3527.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902561,18969,3,P03,1.0,13.0,1.0,13.0,73.0,73.0,5327.0,3527.0,3527.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902562,18969,3,P03,1.0,13.0,1.0,10.0,73.0,70.0,5327.0,3527.0,3530.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902563,18969,3,P03,1.0,10.0,1.0,10.0,70.0,70.0,5330.0,3530.0,3530.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902564,18969,3,P03,1.0,10.0,1.0,9.0,70.0,69.0,5330.0,3530.0,3531.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902565,18969,3,P03,1.0,9.0,1.0,9.0,69.0,69.0,5331.0,3531.0,3531.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902566,18969,3,P03,1.0,6.0,1.0,6.0,66.0,66.0,5334.0,3534.0,3534.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902567,18969,3,P03,1.0,6.0,0.0,50.0,66.0,50.0,5334.0,3534.0,3550.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902568,18969,3,P03,0.0,50.0,0.0,50.0,50.0,50.0,5350.0,3550.0,3550.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902569,18969,3,P03,0.0,50.0,0.0,47.0,50.0,47.0,5350.0,3550.0,3553.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902570,18969,3,P03,0.0,47.0,0.0,47.0,47.0,47.0,5353.0,3553.0,3553.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902571,18969,3,P03,0.0,47.0,0.0,45.0,47.0,45.0,5353.0,3553.0,3555.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902572,18969,3,P03,0.0,45.0,0.0,45.0,45.0,45.0,5355.0,3555.0,3555.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902573,18969,3,P03,0.0,43.0,0.0,43.0,43.0,43.0,5357.0,3557.0,3557.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902574,18969,3,P03,0.0,41.0,0.0,41.0,41.0,41.0,5359.0,3559.0,3559.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB05,STR01
TV1896902575,18969,3,P03,0.0,41.0,0.0,41.0,41.0,41.0,5359.0,3559.0,3559.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902576,18969,3,P03,0.0,41.0,0.0,41.0,41.0,41.0,5359.0,3559.0,3559.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902577,18969,3,P03,0.0,41.0,0.0,31.0,41.0,31.0,5359.0,3559.0,3569.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902578,18969,3,P03,0.0,31.0,0.0,31.0,31.0,31.0,5369.0,3569.0,3569.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902579,18969,3,P03,0.0,28.0,0.0,28.0,28.0,28.0,5372.0,3572.0,3572.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902580,18969,3,P03,0.0,28.0,0.0,28.0,28.0,28.0,5372.0,3572.0,3572.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902581,18969,3,P03,0.0,23.0,0.0,21.0,23.0,21.0,5377.0,3577.0,3579.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902582,18969,3,P03,0.0,21.0,0.0,20.0,21.0,20.0,5379.0,3579.0,3580.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902583,18969,3,P03,0.0,20.0,0.0,19.0,20.0,19.0,5380.0,3580.0,3581.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902584,18969,3,P03,0.0,19.0,0.0,19.0,19.0,19.0,5381.0,3581.0,3581.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902585,18969,3,P03,0.0,19.0,0.0,19.0,19.0,19.0,5381.0,3581.0,3581.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902586,18969,3,P03,0.0,19.0,0.0,19.0,19.0,19.0,5381.0,3581.0,3581.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902587,18969,3,P03,0.0,12.0,0.0,12.0,12.0,12.0,5388.0,3588.0,3588.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902588,18969,3,P03,0.0,12.0,0.0,10.0,12.0,10.0,5388.0,3588.0,3590.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902589,18969,3,P03,0.0,10.0,0.0,10.0,10.0,10.0,5390.0,3590.0,3590.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902590,18969,3,P03,0.0,10.0,0.0,0.0,10.0,0.0,5390.0,3590.0,3600.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB05,STR01
TV1896902591,18969,3,P03,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,3600.0,3600.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1896902592,18969,3,P03,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,3600.0,3600.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB05,STR01
TV1897701000,18977,1,P01,,,,,,,,,,Neutral,,Neutral,,Neutral,,,,,N20252026F,,STR01
TV1897701001,18977,1,P01,18.0,0.0,18.0,0.0,1080.0,1080.0,120.0,120.0,120.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701002,18977,1,P01,17.0,58.0,17.0,58.0,1078.0,1078.0,122.0,122.0,122.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701003,18977,1,P01,17.0,58.0,17.0,58.0,1078.0,1078.0,122.0,122.0,122.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701004,18977,1,P01,17.0,55.0,17.0,53.0,1075.0,1073.0,125.0,125.0,127.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701005,18977,1,P01,17.0,50.0,17.0,50.0,1070.0,1070.0,130.0,130.0,130.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701006,18977,1,P01,17.0,47.0,17.0,47.0,1067.0,1067.0,133.0,133.0,133.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701007,18977,1,P01,17.0,45.0,17.0,45.0,1065.0,1065.0,135.0,135.0,135.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701008,18977,1,P01,17.0,45.0,17.0,23.0,1065.0,1043.0,135.0,135.0,157.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701009,18977,1,P01,17.0,23.0,17.0,23.0,1043.0,1043.0,157.0,157.0,157.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701010,18977,1,P01,17.0,22.0,17.0,20.0,1042.0,1040.0,158.0,158.0,160.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701011,18977,1,P01,17.0,20.0,17.0,20.0,1040.0,1040.0,160.0,160.0,160.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701012,18977,1,P01,17.0,20.0,17.0,17.0,1040.0,1037.0,160.0,160.0,163.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701013,18977,1,P01,17.0,17.0,17.0,17.0,1037.0,1037.0,163.0,163.0,163.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701014,18977,1,P01,17.0,17.0,17.0,17.0,1037.0,1037.0,163.0,163.0,163.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701015,18977,1,P01,17.0,14.0,17.0,14.0,1034.0,1034.0,166.0,166.0,166.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701016,18977,1,P01,17.0,13.0,17.0,12.0,1033.0,1032.0,167.0,167.0,168.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701017,18977,1,P01,17.0,12.0,17.0,10.0,1032.0,1030.0,168.0,168.0,170.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701018,18977,1,P01,17.0,10.0,17.0,10.0,1030.0,1030.0,170.0,170.0,170.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB01,STR01
TV1897701019,18977,1,P01,17.0,7.0,17.0,4.0,1027.0,1024.0,173.0,173.0,176.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701020,18977,1,P01,17.0,3.0,17.0,3.0,1023.0,1023.0,177.0,177.0,177.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701021,18977,1,P01,17.0,1.0,17.0,1.0,1021.0,1021.0,179.0,179.0,179.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701022,18977,1,P01,16.0,58.0,16.0,58.0,1018.0,1018.0,182.0,182.0,182.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701023,18977,1,P01,16.0,54.0,16.0,54.0,1014.0,1014.0,186.0,186.0,186.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701024,18977,1,P01,16.0,54.0,16.0,49.0,1014.0,1009.0,186.0,186.0,191.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701025,18977,1,P01,16.0,49.0,16.0,49.0,1009.0,1009.0,191.0,191.0,191.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701026,18977,1,P01,16.0,49.0,16.0,47.0,1009.0,1007.0,191.0,191.0,193.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701027,18977,1,P01,16.0,45.0,16.0,45.0,1005.0,1005.0,195.0,195.0,195.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701028,18977,1,P01,16.0,45.0,16.0,43.0,1005.0,1003.0,195.0,195.0,197.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701029,18977,1,P01,16.0,43.0,16.0,40.0,1003.0,1000.0,197.0,197.0,200.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701030,18977,1,P01,16.0,40.0,16.0,39.0,1000.0,999.0,200.0,200.0,201.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701031,18977,1,P01,16.0,39.0,16.0,39.0,999.0,999.0,201.0,201.0,201.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB01,STR01
TV1897701032,18977,1,P01,16.0,39.0,16.0,39.0,999.0,999.0,201.0,201.0,201.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB01,STR01
TV1897701033,18977,1,P01,16.0,39.0,16.0,39.0,999.0,999.0,201.0,201.0,201.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB01,STR01
TV1897701034,18977,1,P01,16.0,34.0,16.0,15.0,994.0,975.0,206.0,206.0,225.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB01,STR01
TV1897701035,18977,1,P01,16.0,15.0,16.0,15.0,975.0,975.0,225.0,225.0,225.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701036,18977,1,P01,16.0,15.0,16.0,8.0,975.0,968.0,225.0,225.0,232.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701037,18977,1,P01,16.0,8.0,16.0,8.0,968.0,968.0,232.0,232.0,232.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701038,18977,1,P01,16.0,7.0,16.0,7.0,967.0,967.0,233.0,233.0,233.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701039,18977,1,P01,16.0,7.0,16.0,7.0,967.0,967.0,233.0,233.0,233.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701040,18977,1,P01,16.0,6.0,16.0,6.0,966.0,966.0,234.0,234.0,234.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701041,18977,1,P01,15.0,40.0,15.0,40.0,940.0,940.0,260.0,260.0,260.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701042,18977,1,P01,15.0,39.0,15.0,35.0,939.0,935.0,261.0,261.0,265.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701043,18977,1,P01,15.0,35.0,15.0,35.0,935.0,935.0,265.0,265.0,265.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701044,18977,1,P01,15.0,32.0,15.0,27.0,932.0,927.0,268.0,268.0,273.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701045,18977,1,P01,15.0,27.0,15.0,25.0,927.0,925.0,273.0,273.0,275.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701046,18977,1,P01,15.0,25.0,15.0,22.0,925.0,922.0,275.0,275.0,278.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701047,18977,1,P01,15.0,20.0,15.0,20.0,920.0,920.0,280.0,280.0,280.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701048,18977,1,P01,15.0,20.0,15.0,20.0,920.0,920.0,280.0,280.0,280.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701049,18977,1,P01,15.0,20.0,15.0,20.0,920.0,920.0,280.0,280.0,280.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701050,18977,1,P01,15.0,20.0,15.0,13.0,920.0,913.0,280.0,280.0,287.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701051,18977,1,P01,15.0,13.0,15.0,13.0,913.0,913.0,287.0,287.0,287.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701052,18977,1,P01,15.0,9.0,15.0,9.0,909.0,909.0,291.0,291.0,291.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701053,18977,1,P01,15.0,9.0,15.0,5.0,909.0,905.0,291.0,291.0,295.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701054,18977,1,P01,15.0,5.0,15.0,5.0,905.0,905.0,295.0,295.0,295.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB01,STR01
TV1897701055,18977,1,P01,15.0,0.0,14.0,54.0,900.0,894.0,300.0,300.0,306.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB01,STR01
TV1897701056,18977,1,P01,14.0,54.0,14.0,52.0,894.0,892.0,306.0,306.0,308.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701057,18977,1,P01,14.0,42.0,14.0,41.0,882.0,881.0,318.0,318.0,319.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1897701058,18977,1,P01,14.0,42.0,14.0,42.0,882.0,882.0,318.0,318.0,318.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701059,18977,1,P01,14.0,50.0,14.0,47.0,890.0,887.0,310.0,310.0,313.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701060,18977,1,P01,14.0,47.0,14.0,47.0,887.0,887.0,313.0,313.0,313.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701061,18977,1,P01,14.0,45.0,14.0,44.0,885.0,884.0,315.0,315.0,316.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701062,18977,1,P01,14.0,44.0,14.0,44.0,884.0,884.0,316.0,316.0,316.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701063,18977,1,P01,14.0,44.0,14.0,42.0,884.0,882.0,316.0,316.0,318.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1897701064,18977,1,P01,14.0,42.0,14.0,41.0,882.0,881.0,318.0,318.0,319.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701065,18977,1,P01,14.0,41.0,14.0,38.0,881.0,878.0,319.0,319.0,322.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1897701066,18977,1,P01,14.0,38.0,14.0,38.0,878.0,878.0,322.0,322.0,322.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701067,18977,1,P01,14.0,34.0,14.0,34.0,874.0,874.0,326.0,326.0,326.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1897701068,18977,1,P01,14.0,28.0,14.0,25.0,868.0,865.0,332.0,332.0,335.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701069,18977,1,P01,14.0,26.0,14.0,26.0,866.0,866.0,334.0,334.0,334.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701070,18977,1,P01,14.0,25.0,14.0,24.0,865.0,864.0,335.0,335.0,336.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701071,18977,1,P01,14.0,24.0,14.0,24.0,864.0,864.0,336.0,336.0,336.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701072,18977,1,P01,14.0,24.0,14.0,19.0,864.0,859.0,336.0,336.0,341.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1897701073,18977,1,P01,14.0,19.0,14.0,19.0,859.0,859.0,341.0,341.0,341.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701074,18977,1,P01,14.0,17.0,14.0,15.0,857.0,855.0,343.0,343.0,345.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1897701075,18977,1,P01,14.0,15.0,14.0,14.0,855.0,854.0,345.0,345.0,346.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1897701076,18977,1,P01,14.0,15.0,14.0,15.0,855.0,855.0,345.0,345.0,345.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1897701077,18977,1,P01,14.0,15.0,14.0,15.0,855.0,855.0,345.0,345.0,345.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1897701078,18977,1,P01,14.0,16.0,14.0,16.0,856.0,856.0,344.0,344.0,344.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1897701079,18977,1,P01,14.0,16.0,13.0,51.0,856.0,831.0,344.0,344.0,369.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1897701080,18977,1,P01,13.0,50.0,13.0,50.0,830.0,830.0,370.0,370.0,370.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
