shift_id,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time
S_18987_28,18987,28,1,7,15,7,06,,,42,14,61,91,22,,39,91,80,89,4,25,,30,0,1,,,,,1,Velodrome,Outlaws,435,426,9,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,645,640,652
S_18987_29,18987,29,1,7,06,6,55,,,42,14,75,91,22,,39,91,13,89,4,25,,30,0,,1,,,1,,Velodrome,Outlaws,426,415,11,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,654,649,663
S_18987_30,18987,30,1,6,55,6,45,,,42,55,75,91,22,,39,77,13,89,4,25,,30,0,1,,,1,,,Velodrome,Outlaws,415,405,10,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,665,660,673
S_18987_31,18987,31,1,6,45,6,25,,Home Penalty,42,55,75,91,22,,39,77,13,68,44,18,,30,0,,,1,1,,,Velodrome,Outlaws,405,385,20,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,675,670,693
S_18987_32,18987,32,1,6,25,4,57,FaceoffAfterPenalty,Puck Out of Play,42,55,,91,22,,39,77,13,68,44,18,,30,35,,,1,,,1,Velodrome,Outlaws,385,297,88,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,695,690,781
S_18987_33,18987,33,1,4,57,3,55,OtherFaceoff,,42,24,,84,22,,39,77,13,68,44,18,,30,18,,1,,,1,,Velodrome,Outlaws,297,235,62,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,783,778,843
S_18987_34,18987,34,1,3,55,3,40,,,42,24,,84,9,,39,77,13,68,44,18,,30,0,1,,,,,1,Velodrome,Outlaws,235,220,15,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,845,840,858
S_18987_35,18987,35,1,3,40,3,36,,,42,24,,84,9,,39,3,12,68,44,18,,30,0,,1,,,1,,Velodrome,Outlaws,220,216,4,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,860,855,862
S_18987_36,18987,36,1,3,36,3,32,,,70,24,,84,9,,39,3,12,56,44,18,,30,0,1,1,,,,,Velodrome,Outlaws,216,212,4,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,864,859,866
S_18987_37,18987,37,1,3,32,3,25,,Puck Out of Play,70,24,,84,9,,39,3,12,56,4,18,,30,0,1,,,1,,,Velodrome,Outlaws,212,205,7,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,868,863,873
S_18987_38,18987,38,1,3,25,2,49,OtherFaceoff,,70,24,,84,9,,39,3,12,56,4,25,,30,22,,1,1,,,,Velodrome,Outlaws,205,169,36,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,0,875,870,909
S_18987_39,18987,39,1,2,49,2,09,,,70,24,91,84,9,,39,3,12,56,4,25,,30,0,1,1,,,,,Velodrome,Outlaws,169,129,40,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,911,906,949
S_18987_40,18987,40,1,2,09,0,35,OtherFaceoff,Away Goalie Stopped (after Home SOG),42,14,61,22,9,,39,91,80,89,4,25,,30,24,1,1,,,,,Velodrome,Outlaws,129,35,94,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,951,946,1043
S_18987_41,18987,41,1,0,35,0,0.01,OtherFaceoff,Period End,42,14,61,22,9,,39,77,13,68,4,25,,30,24,1,1,,,,,Velodrome,Outlaws,35,0.01,35,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,1045,1040,1078
S_18987_42,18987,42,1,,,,,Intermission,,,,,,,,,,,,,,,,0,,,,,1,,Velodrome,Outlaws,0,0,0,0,0,1,1,0,0,0,0,Home EmptyNet,0v0 Home EN,0,0,0,0,0,0,0,1045,1040,1043
S_18987_43,18987,43,2,18,0,17,20,PeriodStart,Away Goalie Stopped (after Home SOG),70,14,55,91,84,,39,77,13,68,44,18,,30,0,,1,,,,,Velodrome,Outlaws,1080,1040,40,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1147,1142,1185
S_18987_44,18987,44,2,17,20,16,31,OtherFaceoff,Puck Out of Play,70,75,55,91,84,,39,77,13,68,44,18,,30,22,1,1,,,,,Velodrome,Outlaws,1040,991,49,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1187,1182,1234
S_18987_45,18987,45,2,16,31,15,33,OtherFaceoff,Home Goalie Stopped (after Away SOG),70,75,55,91,84,,39,3,12,56,44,18,,30,16,1,,,1,,,Velodrome,Outlaws,991,933,58,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1236,1231,1292
S_18987_46,18987,46,2,15,33,14,42,OtherFaceoff,Away Icing,42,24,61,22,9,,39,3,12,56,4,25,,30,26,,1,1,,,,Velodrome,Outlaws,933,882,51,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1294,1289,1343
S_18987_47,18987,47,2,14,42,12,47,OtherFaceoff,,42,24,61,22,9,,39,91,80,89,4,25,,30,17,1,1,,,,,Velodrome,Outlaws,882,767,115,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1345,1340,1458
S_18987_48,18987,48,2,12,47,12,38,,,70,24,61,22,9,,39,91,80,89,4,25,,30,0,1,1,,,,,Velodrome,Outlaws,767,758,9,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1460,1455,1467
S_18987_49,18987,49,2,12,38,12,32,,,70,24,61,22,9,,39,91,80,68,4,25,,30,0,1,,,1,,,Velodrome,Outlaws,758,752,6,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1469,1464,1473
S_18987_50,18987,50,2,12,32,12,22,,,70,14,55,22,9,,39,77,80,68,4,18,,30,0,,,1,1,,,Velodrome,Outlaws,752,742,10,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1475,1470,1483
S_18987_51,18987,51,2,12,22,12,10,,,70,14,55,22,9,,39,77,13,68,44,18,,30,0,,1,1,,,,Velodrome,Outlaws,742,730,12,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1485,1480,1495
S_18987_52,18987,52,2,12,10,12,05,,Away Goalie Stopped (after Home SOG),70,14,55,22,91,,39,77,13,68,44,18,,30,0,1,1,,,,,Velodrome,Outlaws,730,725,5,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1497,1492,1500
S_18987_53,18987,53,2,12,05,10,22,OtherFaceoff,Home Goalie Stopped (after Away SOG),70,14,55,84,91,,39,77,13,68,44,18,,30,16,1,,,1,,,Velodrome,Outlaws,725,622,103,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1502,1497,1603
S_18987_54,18987,54,2,10,22,9,09,OtherFaceoff,,70,75,24,84,91,,39,3,12,56,4,25,,30,24,,,1,,,1,Velodrome,Outlaws,622,549,73,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1605,1600,1676
S_18987_55,18987,55,2,9,09,8,40,,,70,75,24,84,22,,39,3,12,56,4,25,,30,0,,,,1,1,,Velodrome,Outlaws,549,520,29,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1678,1673,1705
S_18987_56,18987,56,2,8,40,8,21,,,70,75,24,84,22,,39,90,12,56,4,25,,30,0,,,1,,,1,Velodrome,Outlaws,520,501,19,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1707,1702,1724
S_18987_57,18987,57,2,8,21,8,09,,Away Offside,42,75,24,84,22,,39,90,80,89,4,25,,30,0,,,,,1,1,Velodrome,Outlaws,501,489,12,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1726,1721,1736
S_18987_58,18987,58,2,8,09,6,44,OtherFaceoff,,42,61,14,9,22,,39,90,80,89,4,25,,30,19,,1,,,1,,Velodrome,Outlaws,489,404,85,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1738,1733,1821
S_18987_59,18987,59,2,6,44,6,27,,,42,61,14,9,22,,39,90,80,89,4,44,,30,0,1,1,,,,,Velodrome,Outlaws,404,387,17,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1823,1818,1838
S_18987_60,18987,60,2,6,27,6,16,,,42,61,14,9,22,,39,77,80,89,4,44,,30,0,1,,,1,,,Velodrome,Outlaws,387,376,11,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1840,1835,1849
S_18987_61,18987,61,2,6,16,6,13,,,42,61,14,9,22,,39,77,80,68,4,44,,30,0,,,1,1,,,Velodrome,Outlaws,376,373,3,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1851,1846,1852
S_18987_62,18987,62,2,6,13,6,07,,,42,61,14,9,22,,39,77,80,68,18,44,,30,0,,,1,,,1,Velodrome,Outlaws,373,367,6,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1854,1849,1858
S_18987_63,18987,63,2,6,07,6,01,,,42,61,14,9,22,,39,77,13,68,18,44,,30,0,,1,,,1,,Velodrome,Outlaws,367,361,6,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1860,1855,1864
S_18987_64,18987,64,2,6,01,5,57,,,42,61,55,84,91,,39,77,13,68,18,44,,30,0,1,,,,,1,Velodrome,Outlaws,361,357,4,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1866,1861,1868
S_18987_65,18987,65,2,5,57,4,54,,,70,75,55,84,91,,39,77,13,68,18,44,,30,0,,,,1,1,,Velodrome,Outlaws,357,294,63,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1870,1865,1931
S_18987_66,18987,66,2,4,54,4,40,,,70,75,55,84,91,,39,3,13,68,18,44,,30,0,,,1,,,1,Velodrome,Outlaws,294,280,14,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1933,1928,1945
S_18987_67,18987,67,2,4,40,4,36,,Away Goalie Stopped (after Home SOG),70,75,55,84,91,,39,3,13,56,18,4,,30,0,,1,,,1,,Velodrome,Outlaws,280,276,4,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1947,1942,1949
S_18987_68,18987,68,2,4,36,3,45,OtherFaceoff,Away Icing,70,75,24,9,22,,39,3,12,56,25,4,,30,23,1,1,,,,,Velodrome,Outlaws,276,225,51,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,1951,1946,2000
S_18987_69,18987,69,2,3,45,2,22,OtherFaceoff,,70,14,24,9,22,,39,3,12,56,25,4,,30,14,1,1,,,,,Velodrome,Outlaws,225,142,83,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2002,1997,2083
S_18987_70,18987,70,2,2,22,2,18,,,70,14,24,9,22,,39,3,12,89,25,4,,30,0,1,,,1,,,Velodrome,Outlaws,142,138,4,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2085,2080,2087
S_18987_71,18987,71,2,2,18,1,52,,,70,61,24,9,22,,39,91,12,89,25,4,,30,0,,,1,,,1,Velodrome,Outlaws,138,112,26,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2089,2084,2113
S_18987_72,18987,72,2,1,52,1,39,,,70,61,24,9,22,,39,91,80,89,25,4,,30,0,,1,,,1,,Velodrome,Outlaws,112,99,13,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2115,2110,2126
S_18987_73,18987,73,2,1,39,1,22,,,70,61,24,91,22,,39,91,80,89,25,4,,30,0,1,1,,,,,Velodrome,Outlaws,99,82,17,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2128,2123,2143
S_18987_74,18987,74,2,1,22,1,09,,,42,61,55,91,22,,39,91,80,89,25,4,,30,0,1,,,1,,,Velodrome,Outlaws,82,69,13,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2145,2140,2156
S_18987_75,18987,75,2,1,09,0,46,,,42,61,55,91,22,,39,91,80,89,18,4,,30,0,,,1,1,,,Velodrome,Outlaws,69,46,23,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2158,2153,2179
S_18987_76,18987,76,2,0,46,0,39,,,42,61,55,91,22,,39,77,80,89,18,44,,30,0,,,1,,,1,Velodrome,Outlaws,46,39,7,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2181,2176,2186
S_18987_77,18987,77,2,0,39,0,0.01,,Period End,42,61,55,91,22,,39,77,80,68,18,44,,30,0,,,,1,1,,Velodrome,Outlaws,39,0.01,39,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,1147,2188,2183,2225
S_18987_78,18987,78,2,,,,,Intermission,,,,,,,,,,,,,,,,0,,,,,1,,Velodrome,Outlaws,0,0,0,0,0,1,1,0,0,0,0,Home EmptyNet,0v0 Home EN,0,0,0,0,0,0,1147,2188,2183,2186
S_18987_79,18987,79,3,18,0,16,40,PeriodStart,,42,75,14,84,91,,39,77,13,68,44,18,,30,0,,1,,,,,Velodrome,Outlaws,1080,1000,80,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2303,2298,2381
S_18987_80,18987,80,3,16,40,16,29,,,42,75,14,84,91,,39,77,12,56,4,18,,30,0,1,,,1,,,Velodrome,Outlaws,1000,989,11,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2383,2378,2392
S_18987_81,18987,81,3,16,29,16,26,,Puck Out of Play,42,75,14,84,91,,39,77,12,56,4,25,,30,0,,,1,1,,,Velodrome,Outlaws,989,986,3,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2394,2389,2395
S_18987_82,18987,82,3,16,26,14,47,OtherFaceoff,,70,24,61,9,22,,39,3,12,56,4,25,,30,16,,1,1,,,,Velodrome,Outlaws,986,887,99,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2397,2392,2494
S_18987_83,18987,83,3,14,47,14,12,,,70,24,61,84,22,,39,3,12,56,4,25,,30,0,1,,,,,1,Velodrome,Outlaws,887,852,35,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2496,2491,2529
S_18987_84,18987,84,3,14,12,14,05,,,70,24,61,84,22,,39,3,12,89,4,25,,30,0,,1,,,1,,Velodrome,Outlaws,852,845,7,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2531,2526,2536
S_18987_85,18987,85,3,14,05,13,38,,,42,24,61,84,91,,39,91,12,89,4,25,,30,0,1,,,1,,,Velodrome,Outlaws,845,818,27,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2538,2533,2563
S_18987_86,18987,86,3,13,38,13,27,,Home Goalie Stopped (after Away SOG),42,24,61,84,91,,39,91,80,89,4,44,,30,0,,,1,1,,,Velodrome,Outlaws,818,807,11,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2565,2560,2574
S_18987_87,18987,87,3,13,27,12,22,OtherFaceoff,Home Goalie Stopped (after Away SOG),42,55,14,84,91,,39,77,80,89,18,44,,30,22,,,1,1,,,Velodrome,Outlaws,807,742,65,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2576,2571,2639
S_18987_88,18987,88,3,12,22,11,26,OtherFaceoff,,42,55,14,84,91,,39,77,13,68,18,44,,30,15,,1,1,,,,Velodrome,Outlaws,742,686,56,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2641,2636,2695
S_18987_89,18987,89,3,11,26,10,43,,Home Penalty,42,55,14,9,91,,39,77,13,68,18,44,,30,0,1,1,,,,,Velodrome,Outlaws,686,643,43,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2697,2692,2738
S_18987_90,18987,90,3,10,43,8,37,FaceoffAfterPenalty,Home Goalie Stopped (after Away SOG),70,75,,9,22,,39,3,12,56,4,25,,30,17,1,,,1,,,Velodrome,Outlaws,643,517,126,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,2303,2740,2735,2864
S_18987_91,18987,91,3,8,37,7,53,OtherFaceoff,,70,61,,84,22,,39,77,13,68,4,25,,30,22,,1,1,,,,Velodrome,Outlaws,517,473,44,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,2303,2866,2861,2908
S_18987_92,18987,92,3,7,53,7,26,,,70,61,,84,91,,39,77,13,68,4,25,,30,0,1,,,,,1,Velodrome,Outlaws,473,446,27,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,2303,2910,2905,2935
S_18987_93,18987,93,3,7,26,7,14,,Home Goalie Stopped (after Away SOG),70,61,,84,91,,39,77,13,68,4,18,,30,0,,,,1,1,,Velodrome,Outlaws,446,434,12,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,2303,2937,2932,2947
S_18987_94,18987,94,3,7,14,6,58,OtherFaceoff,,42,61,,84,91,,39,77,13,68,44,18,,30,13,,,1,1,,,Velodrome,Outlaws,434,418,16,4,5,0,0,1,0,1,0,Away PowerPlay,4v5,0,0,0,0,0,0,2303,2949,2944,2963
S_18987_95,18987,95,3,6,58,6,40,,Away Goalie Stopped (after Home SOG),42,61,55,84,91,,39,77,13,68,44,18,,30,0,,1,1,,,,Velodrome,Outlaws,418,400,18,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,2303,2965,2960,2981
S_18987_96,18987,96,3,6,40,5,55,OtherFaceoff,Home Goal,42,61,24,84,91,,39,91,80,89,44,18,,30,21,1,1,,,,,Velodrome,Outlaws,400,355,45,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,1,0,0,-1,2303,2983,2978,3026
S_18987_97,18987,97,3,5,55,5,09,FaceoffAfterGoal,,42,14,24,84,91,,39,91,80,89,44,18,,30,24,,1,,,1,,Velodrome,Outlaws,355,309,46,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3028,3023,3072
S_18987_98,18987,98,3,5,09,4,57,,Away Goalie Stopped (after Home SOG),42,14,24,9,91,,39,91,80,89,44,18,,30,0,1,1,,,,,Velodrome,Outlaws,309,297,12,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3074,3069,3084
S_18987_99,18987,99,3,4,57,3,42,OtherFaceoff,Away Goalie Stopped (after Home SOG),70,14,75,9,22,,39,3,12,56,4,25,,30,14,1,1,,,,,Velodrome,Outlaws,297,222,75,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3086,3081,3159
S_18987_100,18987,100,3,3,42,2,35,OtherFaceoff,,70,55,75,9,22,,39,77,12,56,4,25,,30,22,1,1,,,,,Velodrome,Outlaws,222,155,67,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3161,3156,3226
S_18987_101,18987,101,3,2,35,2,28,,,70,55,75,91,84,,39,77,13,68,4,25,,30,0,1,1,,,,,Velodrome,Outlaws,155,148,7,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3228,3223,3233
S_18987_102,18987,102,3,2,28,2,01,,,70,55,61,91,84,,39,77,13,68,4,25,,30,0,1,1,,,,,Velodrome,Outlaws,148,121,27,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3235,3230,3260
S_18987_103,18987,103,3,2,01,1,33,,Home Goalie Stopped (after Away SOG),42,55,61,91,84,,39,77,13,68,4,25,,30,0,1,,,1,,,Velodrome,Outlaws,121,93,28,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3262,3257,3288
S_18987_104,18987,104,3,1,33,1,01,OtherFaceoff,,42,24,61,91,84,,39,77,13,68,44,18,,30,15,,1,1,,,,Velodrome,Outlaws,93,61,32,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3290,3285,3320
S_18987_105,18987,105,3,1,01,0,49,,,42,24,61,91,84,,39,77,12,68,44,18,,30,0,1,,,1,,,Velodrome,Outlaws,61,49,12,5,5,0,0,0,0,0,0,Full Strength,5v5,1,0,0,0,0,0,2303,3322,3317,3332
S_18987_106,18987,106,3,0,49,0,0.01,,GameEnd,42,24,61,91,84,,39,77,12,56,44,18,3,,0,,,1,1,,,Velodrome,Outlaws,49,0.01,49,5,6,0,1,0,0,0,0,Away EmptyNet,5v6 Away EN,1,0,0,0,0,0,2303,3334,3329,3381
S_18991_1,18991,1,1,18,00,16,58,GameStart,,73,12,16,41,19,,1,70,75,14,22,84,,39,0,,,,1,1,,Triple J,Velodrome,1080,1018,62,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,0,0,65
S_18991_2,18991,2,1,16,58,16,44,,,73,12,90,41,19,,1,87,24,14,9,93,,39,,,,1,1,,,Triple J,Velodrome,1018,1004,14,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,62,57,74
S_18991_3,18991,3,1,16,44,16,34,,,73,12,90,41,57,0,1,87,24,91,9,93,,39,,,,,,,1,Triple J,Velodrome,1004,994,10,5,5,0,0,0,0,0,0,Full Strength,5v5,0,0,0,0,0,0,0,76,71,84
S_18991_4,18991,4,1,16,34,15,47,,,21,69,90,10,57,,1,87,24,91,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_5,18991,5,1,15,47,15,42,,,21,69,90,10,57,,1,87,24,91,9,22,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_6,18991,6,1,15,42,15,39,,High Stick,21,69,71,41,19,,1,87,24,91,9,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_7,18991,7,1,15,39,14,57,OtherFaceoff,,21,69,71,41,19,,1,70,24,91,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_8,18991,8,1,14,57,14,24,,Away Goal,73,69,71,41,19,,1,70,24,91,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_9,18991,9,1,14,24,13,38,FaceoffAfterGoal,,73,37,71,10,57,,1,70,55,61,84,22,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_10,18991,10,1,13,38,13,20,,,73,37,71,10,57,,1,70,55,61,84,9,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_11,18991,11,1,13,20,12,41,,,73,37,71,10,57,,1,87,55,61,93,9,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_12,18991,12,1,12,41,12,37,,Away Goalie Stopped (after Home SOG),73,37,16,41,19,,1,87,55,61,93,9,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_13,18991,13,1,12,37,11,41,OtherFaceoff,,73,12,16,41,19,,1,87,75,14,93,9,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_14,18991,14,1,11,41,11,27,,,73,12,16,41,19,,1,87,75,14,93,84,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_15,18991,15,1,11,27,11,14,,,21,12,16,41,19,,1,87,75,14,93,84,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_16,18991,16,1,11,14,11,02,,,21,12,16,41,19,,1,87,75,14,22,84,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_17,18991,17,1,11,02,10,43,,Away Icing,21,12,16,10,57,,1,87,75,14,22,84,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_18,18991,18,1,10,43,9,11,OtherFaceoff,,21,90,69,10,57,,1,70,24,91,22,84,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_19,18991,19,1,9,11,9,06,,,21,90,69,41,19,,1,70,24,91,22,84,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_20,18991,20,1,9,06,9,01,,,21,71,69,41,19,,1,70,24,91,9,84,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_21,18991,21,1,9,01,8,37,,,21,71,69,41,19,,1,70,24,91,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_22,18991,22,1,8,37,8,25,,,21,71,69,41,19,,1,70,24,55,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_23,18991,23,1,8,25,8,14,,,21,71,37,41,19,,1,70,24,55,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_24,18991,24,1,8,14,7,27,,,73,71,37,41,19,,1,70,24,55,9,93,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_25,18991,25,1,7,27,7,02,,,73,71,37,10,57,,1,87,61,55,9,93,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_26,18991,26,1,7,02,6,42,,Home Goalie Stopped (after Away SOG),73,71,37,10,57,,1,87,61,55,22,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_27,18991,27,1,6,42,5,20,OtherFaceoff,,73,16,12,10,57,,1,87,61,55,22,84,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_28,18991,28,1,5,20,5,12,,,73,16,12,41,57,,1,87,61,55,22,84,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_29,18991,29,1,5,12,4,58,,,73,16,12,41,57,,1,70,61,14,22,84,,39,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_30,18991,30,1,4,58,4,33,,Away Icing,73,16,12,41,57,,1,70,75,14,22,84,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_31,18991,31,1,4,33,2,52,OtherFaceoff,Away Goalie Stopped (after Home SOG),21,90,69,41,19,,1,70,75,14,9,93,,39,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_18991_32,18991,32,1,2,52,2,26,OtherFaceoff,,73,71,69,41,19,,1,70,75,91,9,93,,39,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
