h2h_key,game_id,season_id,player_1_id,player_2_id,venue,shifts_together,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,wowy_key,season_id_wowy,venue_wowy,shifts_together_wowy,toi_together_wowy,p1_shifts_without_p2,p2_shifts_without_p1,toi_apart,toi_p1_without_p2,toi_p2_without_p1,cf_pct_together,cf_pct_apart,cf_pct_delta,gf_pct_together,gf_pct_apart,gf_pct_delta,relative_corsi,performance_key,_export_timestamp
H2H_18969_42_91,18969,N20252026F,42,91,away,16,464.0,0,0,0,0,0,50.0,WOWY_18969_42_91,N20252026F,away,15,440.0,33,14,1626.97,1151.99,474.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_91_perf,2026-01-12T23:36:36.387584
H2H_18969_42_93,18969,N20252026F,42,93,away,26,856.0,0,0,0,0,0,50.0,WOWY_18969_42_93,N20252026F,away,26,856.0,22,18,1175.99,735.99,440.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_93_perf,2026-01-12T23:36:36.387584
H2H_18969_61_84,18969,N20252026F,61,84,away,16,428.99,0,0,0,0,0,50.0,WOWY_18969_61_84,N20252026F,away,16,428.99,16,32,1665.98,447.99,1217.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_61_84_perf,2026-01-12T23:36:36.387584
H2H_18969_61_91,18969,N20252026F,61,91,away,25,799.98,0,0,0,0,0,50.0,WOWY_18969_61_91,N20252026F,away,25,799.98,7,4,192.0,77.0,115.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_61_91_perf,2026-01-12T23:36:36.387584
H2H_18969_61_93,18969,N20252026F,61,93,away,14,226.0,0,0,0,0,0,50.0,WOWY_18969_61_93,N20252026F,away,14,226.0,18,30,1720.98,650.98,1070.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_61_93_perf,2026-01-12T23:36:36.387584
H2H_18969_84_91,18969,N20252026F,84,91,away,17,528.99,0,0,0,0,0,50.0,WOWY_18969_84_91,N20252026F,away,16,504.99,32,13,1551.98,1141.99,409.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_84_91_perf,2026-01-12T23:36:36.387584
H2H_18969_84_93,18969,N20252026F,84,93,away,18,627.0,0,0,0,0,0,50.0,WOWY_18969_84_93,N20252026F,away,18,627.0,30,26,1688.98,1019.98,669.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_84_93_perf,2026-01-12T23:36:36.387584
H2H_18969_91_93,18969,N20252026F,91,93,away,9,216.0,0,0,0,0,0,50.0,WOWY_18969_91_93,N20252026F,away,9,216.0,20,35,1778.98,698.98,1080.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_91_93_perf,2026-01-12T23:36:36.387584
H2H_18969_9_39,18969,N20252026F,9,39,away,30,1045.0,0,0,0,0,0,50.0,WOWY_18969_9_39,N20252026F,away,30,1045.0,0,63,2112.98,0.0,2112.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_39_perf,2026-01-12T23:36:36.387584
H2H_18969_9_42,18969,N20252026F,9,42,away,12,340.0,0,0,0,0,0,50.0,WOWY_18969_9_42,N20252026F,away,12,340.0,18,36,1956.99,705.0,1251.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_42_perf,2026-01-12T23:36:36.387584
H2H_18969_9_61,18969,N20252026F,9,61,away,10,318.0,0,0,0,0,0,50.0,WOWY_18969_9_61,N20252026F,away,10,318.0,20,22,1285.98,727.0,558.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_61_perf,2026-01-12T23:36:36.387584
H2H_18969_9_84,18969,N20252026F,9,84,away,5,173.0,0,0,0,0,0,50.0,WOWY_18969_9_84,N20252026F,away,5,173.0,25,43,2345.98,872.0,1473.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_84_perf,2026-01-12T23:36:36.387584
H2H_18969_9_91,18969,N20252026F,9,91,away,10,318.0,0,0,0,0,0,50.0,WOWY_18969_9_91,N20252026F,away,10,318.0,20,19,1323.98,727.0,596.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_91_perf,2026-01-12T23:36:36.387584
H2H_18969_9_52,18969,N20252026F,9,52,away,15,578.0,0,0,0,0,0,50.0,WOWY_18969_9_52,N20252026F,away,15,578.0,15,27,1457.98,467.0,990.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_52_perf,2026-01-12T23:36:36.387584
H2H_18969_42_52,18969,N20252026F,42,52,away,17,588.99,0,0,0,0,0,50.0,WOWY_18969_42_52,N20252026F,away,17,588.99,31,25,1982.99,1003.0,979.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_52_perf,2026-01-12T23:36:36.387584
H2H_18969_52_61,18969,N20252026F,52,61,away,13,352.99,0,0,0,0,0,50.0,WOWY_18969_52_61,N20252026F,away,13,352.99,29,19,1739.98,1215.99,523.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_61_perf,2026-01-12T23:36:36.387584
H2H_18969_52_91,18969,N20252026F,52,91,away,12,375.99,0,0,0,0,0,50.0,WOWY_18969_52_91,N20252026F,away,11,351.99,31,18,1779.98,1216.99,562.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_91_perf,2026-01-12T23:36:36.387584
H2H_18969_9_14,18969,N20252026F,9,14,away,7,391.0,0,0,0,0,0,50.0,WOWY_18969_9_14,N20252026F,away,7,391.0,23,16,1231.0,654.0,577.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_14_perf,2026-01-12T23:36:36.387584
H2H_18969_9_55,18969,N20252026F,9,55,away,8,395.0,0,0,0,0,0,50.0,WOWY_18969_9_55,N20252026F,away,8,395.0,22,17,1279.0,650.0,629.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_55_perf,2026-01-12T23:36:36.387584
H2H_18969_9_70,18969,N20252026F,9,70,away,18,705.0,0,0,0,0,0,50.0,WOWY_18969_9_70,N20252026F,away,18,705.0,12,31,1364.97,340.0,1024.97,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_70_perf,2026-01-12T23:36:36.387584
H2H_18969_14_39,18969,N20252026F,14,39,away,23,968.0,0,0,0,0,0,50.0,WOWY_18969_14_39,N20252026F,away,23,968.0,0,70,2189.98,0.0,2189.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_39_perf,2026-01-12T23:36:36.387584
H2H_18969_14_52,18969,N20252026F,14,52,away,9,448.0,0,0,0,0,0,50.0,WOWY_18969_14_52,N20252026F,away,9,448.0,14,33,1640.98,520.0,1120.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_52_perf,2026-01-12T23:36:36.387584
H2H_18969_14_55,18969,N20252026F,14,55,away,23,968.0,0,0,0,0,0,50.0,WOWY_18969_14_55,N20252026F,away,23,968.0,0,2,56.0,0.0,56.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_55_perf,2026-01-12T23:36:36.387584
H2H_18969_14_70,18969,N20252026F,14,70,away,14,559.0,0,0,0,0,0,50.0,WOWY_18969_14_70,N20252026F,away,14,559.0,9,35,1579.97,409.0,1170.97,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_70_perf,2026-01-12T23:36:36.387584
H2H_18969_39_55,18969,N20252026F,39,55,away,25,1024.0,0,0,0,0,0,50.0,WOWY_18969_39_55,N20252026F,away,25,1024.0,68,0,2133.98,2133.98,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_39_55_perf,2026-01-12T23:36:36.387584
H2H_18969_52_55,18969,N20252026F,52,55,away,10,452.0,0,0,0,0,0,50.0,WOWY_18969_52_55,N20252026F,away,10,452.0,32,15,1688.98,1116.98,572.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_55_perf,2026-01-12T23:36:36.387584
H2H_18969_55_70,18969,N20252026F,55,70,away,16,615.0,0,0,0,0,0,50.0,WOWY_18969_55_70,N20252026F,away,16,615.0,9,33,1523.97,409.0,1114.97,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_55_70_perf,2026-01-12T23:36:36.387584
H2H_18969_14_22,18969,N20252026F,14,22,away,10,298.0,0,0,0,0,0,50.0,WOWY_18969_14_22,N20252026F,away,10,298.0,13,16,1294.98,670.0,624.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_22_perf,2026-01-12T23:36:36.387584
H2H_18969_14_84,18969,N20252026F,14,84,away,11,479.0,0,0,0,0,0,50.0,WOWY_18969_14_84,N20252026F,away,11,479.0,12,37,1656.98,489.0,1167.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_84_perf,2026-01-12T23:36:36.387584
H2H_18969_22_55,18969,N20252026F,22,55,away,10,298.0,0,0,0,0,0,50.0,WOWY_18969_22_55,N20252026F,away,10,298.0,16,15,1350.98,624.98,726.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_55_perf,2026-01-12T23:36:36.387584
H2H_18969_22_84,18969,N20252026F,22,84,away,16,484.99,0,0,0,0,0,50.0,WOWY_18969_22_84,N20252026F,away,16,484.99,10,32,1599.98,437.99,1161.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_84_perf,2026-01-12T23:36:36.387584
H2H_18969_55_84,18969,N20252026F,55,84,away,12,531.0,0,0,0,0,0,50.0,WOWY_18969_55_84,N20252026F,away,12,531.0,13,36,1608.98,493.0,1115.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_55_84_perf,2026-01-12T23:36:36.387584
H2H_18969_70_84,18969,N20252026F,70,84,away,22,784.98,0,0,0,0,0,50.0,WOWY_18969_70_84,N20252026F,away,22,784.98,27,26,1806.99,944.99,862.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_70_84_perf,2026-01-12T23:36:36.387584
H2H_18969_22_42,18969,N20252026F,22,42,away,13,455.0,0,0,0,0,0,50.0,WOWY_18969_22_42,N20252026F,away,13,455.0,13,35,1604.97,467.98,1136.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_42_perf,2026-01-12T23:36:36.387584
H2H_18969_42_49,18969,N20252026F,42,49,away,24,742.99,0,0,0,0,0,50.0,WOWY_18969_42_49,N20252026F,away,24,742.99,24,19,1463.0,849.0,614.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_49_perf,2026-01-12T23:36:36.387584
H2H_18969_42_75,18969,N20252026F,42,75,away,20,677.0,0,0,0,0,0,50.0,WOWY_18969_42_75,N20252026F,away,20,677.0,28,16,1494.99,914.99,580.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_75_perf,2026-01-12T23:36:36.387584
H2H_18969_49_84,18969,N20252026F,49,84,away,21,662.99,0,0,0,0,0,50.0,WOWY_18969_49_84,N20252026F,away,21,662.99,22,27,1677.99,694.0,983.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_84_perf,2026-01-12T23:36:36.387584
H2H_18969_75_84,18969,N20252026F,75,84,away,18,605.0,0,0,0,0,0,50.0,WOWY_18969_75_84,N20252026F,away,18,605.0,18,30,1693.98,652.0,1041.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_75_84_perf,2026-01-12T23:36:36.387584
H2H_18969_49_93,18969,N20252026F,49,93,away,26,760.0,0,0,0,0,0,50.0,WOWY_18969_49_93,N20252026F,away,26,760.0,17,18,1132.99,596.99,536.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_93_perf,2026-01-12T23:36:36.387584
H2H_18969_52_93,18969,N20252026F,52,93,away,13,378.0,0,0,0,0,0,50.0,WOWY_18969_52_93,N20252026F,away,13,378.0,29,31,2108.98,1190.98,918.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_93_perf,2026-01-12T23:36:36.387584
H2H_18969_75_93,18969,N20252026F,75,93,away,20,698.0,0,0,0,0,0,50.0,WOWY_18969_75_93,N20252026F,away,20,698.0,16,24,1157.0,559.0,598.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_75_93_perf,2026-01-12T23:36:36.387584
H2H_18969_49_61,18969,N20252026F,49,61,away,7,77.0,0,0,0,0,0,50.0,WOWY_18969_49_61,N20252026F,away,7,77.0,36,25,2079.9700000000003,1279.99,799.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_61_perf,2026-01-12T23:36:36.387584
H2H_18969_61_70,18969,N20252026F,61,70,away,15,452.98,0,0,0,0,0,50.0,WOWY_18969_61_70,N20252026F,away,15,452.98,17,34,1700.99,424.0,1276.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_61_70_perf,2026-01-12T23:36:36.387584
H2H_18969_70_93,18969,N20252026F,70,93,away,18,440.0,0,0,0,0,0,50.0,WOWY_18969_70_93,N20252026F,away,18,440.0,31,26,2145.9700000000003,1289.97,856.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_70_93_perf,2026-01-12T23:36:36.387584
H2H_18969_9_93,18969,N20252026F,9,93,away,9,199.0,0,0,0,0,0,50.0,WOWY_18969_9_93,N20252026F,away,9,199.0,21,35,1943.0,846.0,1097.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_93_perf,2026-01-12T23:36:36.387584
H2H_18969_70_91,18969,N20252026F,70,91,away,15,498.98,0,0,0,0,0,50.0,WOWY_18969_70_91,N20252026F,away,14,474.98,35,15,1694.99,1254.99,440.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_70_91_perf,2026-01-12T23:36:36.387584
H2H_18969_14_42,18969,N20252026F,14,42,away,9,409.0,0,0,0,0,0,50.0,WOWY_18969_14_42,N20252026F,away,9,409.0,14,39,1741.99,559.0,1182.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_42_perf,2026-01-12T23:36:36.387584
H2H_18969_42_55,18969,N20252026F,42,55,away,9,409.0,0,0,0,0,0,50.0,WOWY_18969_42_55,N20252026F,away,9,409.0,39,16,1797.99,1182.99,615.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_55_perf,2026-01-12T23:36:36.387584
H2H_18969_14_93,18969,N20252026F,14,93,away,9,320.0,0,0,0,0,0,50.0,WOWY_18969_14_93,N20252026F,away,9,320.0,14,35,1624.0,648.0,976.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_14_93_perf,2026-01-12T23:36:36.387584
H2H_18969_55_93,18969,N20252026F,55,93,away,10,372.0,0,0,0,0,0,50.0,WOWY_18969_55_93,N20252026F,away,10,372.0,15,34,1576.0,652.0,924.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_55_93_perf,2026-01-12T23:36:36.387584
H2H_18969_9_49,18969,N20252026F,9,49,away,13,336.0,0,0,0,0,0,50.0,WOWY_18969_9_49,N20252026F,away,13,336.0,17,30,1729.99,709.0,1020.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_49_perf,2026-01-12T23:36:36.387584
H2H_18969_9_75,18969,N20252026F,9,75,away,12,332.0,0,0,0,0,0,50.0,WOWY_18969_9_75,N20252026F,away,12,332.0,18,24,1638.0,713.0,925.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_75_perf,2026-01-12T23:36:36.387584
H2H_18969_22_61,18969,N20252026F,22,61,away,11,427.98,0,0,0,0,0,50.0,WOWY_18969_22_61,N20252026F,away,11,427.98,15,21,944.0,495.0,449.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_61_perf,2026-01-12T23:36:36.387584
H2H_18969_22_91,18969,N20252026F,22,91,away,12,438.98,0,0,0,0,0,50.0,WOWY_18969_22_91,N20252026F,away,12,438.98,14,17,960.0,484.0,476.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_91_perf,2026-01-12T23:36:36.387584
H2H_18969_9_22,18969,N20252026F,9,22,away,1,95.0,0,0,0,0,0,50.0,WOWY_18969_9_22,N20252026F,away,1,95.0,29,25,1777.98,950.0,827.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_9_22_perf,2026-01-12T23:36:36.387584
H2H_18969_52_84,18969,N20252026F,52,84,away,9,361.99,0,0,0,0,0,50.0,WOWY_18969_52_84,N20252026F,away,9,361.99,33,39,2491.98,1206.99,1284.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_52_84_perf,2026-01-12T23:36:36.387584
H2H_18969_49_55,18969,N20252026F,49,55,away,2,56.0,0,0,0,0,0,50.0,WOWY_18969_49_55,N20252026F,away,2,56.0,41,23,2268.99,1300.99,968.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_55_perf,2026-01-12T23:36:36.387584
H2H_18969_75_91,18969,N20252026F,75,91,away,4,115.0,0,0,0,0,0,50.0,WOWY_18969_75_91,N20252026F,away,4,115.0,32,25,1941.98,1142.0,799.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_75_91_perf,2026-01-12T23:36:36.387584
H2H_18969_22_93,18969,N20252026F,22,93,away,4,92.0,0,0,0,0,0,50.0,WOWY_18969_22_93,N20252026F,away,4,92.0,22,40,2034.98,830.98,1204.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_22_93_perf,2026-01-12T23:36:36.387584
H2H_18969_42_70,18969,N20252026F,42,70,away,2,81.99000000000001,0,0,0,0,0,50.0,WOWY_18969_42_70,N20252026F,away,2,81.99000000000001,46,47,3157.98,1510.0,1647.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_42_70_perf,2026-01-12T23:36:36.387584
H2H_18969_49_91,18969,N20252026F,49,91,away,1,24.0,0,0,0,0,0,50.0,WOWY_18969_49_91,N20252026F,away,0,0.0,43,29,2271.9700000000003,1356.99,914.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18969_49_91_perf,2026-01-12T23:36:36.387584
H2H_18977_39_49,18977,N20252026F,39,49,home,33,1135.0,0,0,0,0,0,50.0,WOWY_18977_39_49,N20252026F,home,33,1135.0,53,0,2104.88,2104.88,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_49_perf,2026-01-12T23:36:36.387584
H2H_18977_39_70,18977,N20252026F,39,70,home,54,1647.0,0,0,0,0,0,50.0,WOWY_18977_39_70,N20252026F,home,54,1647.0,32,0,1592.88,1592.88,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_70_perf,2026-01-12T23:36:36.387584
H2H_18977_39_75,18977,N20252026F,39,75,home,32,1137.0,0,0,0,0,0,50.0,WOWY_18977_39_75,N20252026F,home,32,1137.0,54,0,2102.88,2102.88,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_75_perf,2026-01-12T23:36:36.387584
H2H_18977_39_84,18977,N20252026F,39,84,home,41,1684.99,0,0,0,0,0,50.0,WOWY_18977_39_84,N20252026F,home,41,1684.99,45,0,1554.89,1554.89,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_84_perf,2026-01-12T23:36:36.387584
H2H_18977_39_87,18977,N20252026F,39,87,home,39,1277.99,0,0,0,0,0,50.0,WOWY_18977_39_87,N20252026F,home,39,1277.99,47,0,1961.89,1961.89,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_87_perf,2026-01-12T23:36:36.387584
H2H_18977_49_70,18977,N20252026F,49,70,home,20,624.0,0,0,0,0,0,50.0,WOWY_18977_49_70,N20252026F,home,20,624.0,13,34,1534.0,511.0,1023.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_70_perf,2026-01-12T23:36:36.387584
H2H_18977_49_75,18977,N20252026F,49,75,home,29,1091.0,0,0,0,0,0,50.0,WOWY_18977_49_75,N20252026F,home,29,1091.0,4,3,90.0,44.0,46.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_75_perf,2026-01-12T23:36:36.387584
H2H_18977_49_84,18977,N20252026F,49,84,home,20,658.0,0,0,0,0,0,50.0,WOWY_18977_49_84,N20252026F,home,20,658.0,13,21,1503.99,477.0,1026.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_84_perf,2026-01-12T23:36:36.387584
H2H_18977_49_87,18977,N20252026F,49,87,home,13,351.0,0,0,0,0,0,50.0,WOWY_18977_49_87,N20252026F,home,13,351.0,20,26,1710.99,784.0,926.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_87_perf,2026-01-12T23:36:36.387584
H2H_18977_70_75,18977,N20252026F,70,75,home,19,640.0,0,0,0,0,0,50.0,WOWY_18977_70_75,N20252026F,home,19,640.0,35,13,1504.0,1007.0,497.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_70_75_perf,2026-01-12T23:36:36.387584
H2H_18977_70_84,18977,N20252026F,70,84,home,25,796.0,0,0,0,0,0,50.0,WOWY_18977_70_84,N20252026F,home,25,796.0,29,16,1739.99,851.0,888.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_70_84_perf,2026-01-12T23:36:36.387584
H2H_18977_70_87,18977,N20252026F,70,87,home,24,524.0,0,0,0,0,0,50.0,WOWY_18977_70_87,N20252026F,home,24,524.0,30,15,1876.99,1123.0,753.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_70_87_perf,2026-01-12T23:36:36.387584
H2H_18977_75_84,18977,N20252026F,75,84,home,17,627.0,0,0,0,0,0,50.0,WOWY_18977_75_84,N20252026F,home,17,627.0,15,24,1567.99,510.0,1057.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_75_84_perf,2026-01-12T23:36:36.387584
H2H_18977_75_87,18977,N20252026F,75,87,home,13,372.0,0,0,0,0,0,50.0,WOWY_18977_75_87,N20252026F,home,13,372.0,19,26,1670.99,765.0,905.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_75_87_perf,2026-01-12T23:36:36.387584
H2H_18977_84_87,18977,N20252026F,84,87,home,20,771.99,0,0,0,0,0,50.0,WOWY_18977_84_87,N20252026F,home,20,771.99,21,19,1419.0,913.0,506.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_84_87_perf,2026-01-12T23:36:36.387584
H2H_18977_22_24,18977,N20252026F,22,24,home,12,485.9,0,0,0,0,0,50.0,WOWY_18977_22_24,N20252026F,home,12,485.9,13,12,949.99,511.0,438.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_24_perf,2026-01-12T23:36:36.387584
H2H_18977_22_39,18977,N20252026F,22,39,home,25,996.9,0,0,0,0,0,50.0,WOWY_18977_22_39,N20252026F,home,25,996.9,0,61,2242.98,0.0,2242.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_39_perf,2026-01-12T23:36:36.387584
H2H_18977_22_42,18977,N20252026F,22,42,home,12,691.9,0,0,0,0,0,50.0,WOWY_18977_22_42,N20252026F,home,12,691.9,13,20,1205.98,305.0,900.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_42_perf,2026-01-12T23:36:36.387584
H2H_18977_22_52,18977,N20252026F,22,52,home,7,299.9,0,0,0,0,0,50.0,WOWY_18977_22_52,N20252026F,home,7,299.9,18,33,1760.99,697.0,1063.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_52_perf,2026-01-12T23:36:36.387584
H2H_18977_22_91,18977,N20252026F,22,91,home,17,646.9,0,0,0,0,0,50.0,WOWY_18977_22_91,N20252026F,home,17,646.9,8,7,695.99,350.0,345.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_91_perf,2026-01-12T23:36:36.387584
H2H_18977_24_39,18977,N20252026F,24,39,home,24,924.89,0,0,0,0,0,50.0,WOWY_18977_24_39,N20252026F,home,24,924.89,0,62,2314.99,0.0,2314.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_39_perf,2026-01-12T23:36:36.387584
H2H_18977_24_42,18977,N20252026F,24,42,home,11,650.89,0,0,0,0,0,50.0,WOWY_18977_24_42,N20252026F,home,11,650.89,13,21,1215.99,274.0,941.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_42_perf,2026-01-12T23:36:36.387584
H2H_18977_24_52,18977,N20252026F,24,52,home,12,414.89,0,0,0,0,0,50.0,WOWY_18977_24_52,N20252026F,home,12,414.89,12,28,1459.0,510.0,949.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_52_perf,2026-01-12T23:36:36.387584
H2H_18977_24_91,18977,N20252026F,24,91,home,18,750.89,0,0,0,0,0,50.0,WOWY_18977_24_91,N20252026F,home,18,750.89,6,6,416.0,174.0,242.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_91_perf,2026-01-12T23:36:36.387584
H2H_18977_39_42,18977,N20252026F,39,42,home,32,1592.88,0,0,0,0,0,50.0,WOWY_18977_39_42,N20252026F,home,32,1592.88,54,0,1647.0,1647.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_42_perf,2026-01-12T23:36:36.387584
H2H_18977_39_52,18977,N20252026F,39,52,home,40,1363.89,0,0,0,0,0,50.0,WOWY_18977_39_52,N20252026F,home,40,1363.89,46,0,1875.99,1875.99,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_52_perf,2026-01-12T23:36:36.387584
H2H_18977_39_91,18977,N20252026F,39,91,home,24,992.89,0,0,0,0,0,50.0,WOWY_18977_39_91,N20252026F,home,24,992.89,62,0,2246.99,2246.99,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_91_perf,2026-01-12T23:36:36.387584
H2H_18977_42_52,18977,N20252026F,42,52,home,14,590.89,0,0,0,0,0,50.0,WOWY_18977_42_52,N20252026F,home,14,590.89,18,26,1774.99,1001.99,773.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_52_perf,2026-01-12T23:36:36.387584
H2H_18977_42_91,18977,N20252026F,42,91,home,12,685.89,0,0,0,0,0,50.0,WOWY_18977_42_91,N20252026F,home,12,685.89,20,12,1213.99,906.99,307.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_91_perf,2026-01-12T23:36:36.387584
H2H_18977_52_91,18977,N20252026F,52,91,home,11,466.89,0,0,0,0,0,50.0,WOWY_18977_52_91,N20252026F,home,11,466.89,29,13,1423.0,897.0,526.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_52_91_perf,2026-01-12T23:36:36.387584
H2H_18977_9_24,18977,N20252026F,9,24,home,11,329.99,0,0,0,0,0,50.0,WOWY_18977_9_24,N20252026F,home,11,329.99,16,13,1420.9,826.0,594.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_24_perf,2026-01-12T23:36:36.387584
