shift_key,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,situation_id,shift_start_type_id,shift_stop_type_id,home_team_id,away_team_id,period_id,shift_tracking_key,shift_id
SH1899100001,18991,1,1.0,18.0,0.0,16.0,58.0,GameStart,,73.0,12.0,16.0,41.0,19.0,,1.0,70.0,75.0,14.0,22.0,84.0,,39.0,0.0,,,,1.0,1.0,,Triple J,Velodrome,1080.0,1018.0,62.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,STR0001,SIT0003,SS0008,,N10009,N10010,P0001,ST1899100001,S_18991_1
SH1899100002,18991,2,1.0,16.0,58.0,16.0,44.0,,,73.0,12.0,90.0,41.0,19.0,,1.0,87.0,24.0,14.0,9.0,93.0,,39.0,,,,1.0,1.0,,,Triple J,Velodrome,1018.0,1004.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,57.0,74.0,STR0001,SIT0003,,,N10009,N10010,P0001,ST1899100002,S_18991_2
SH1899100003,18991,3,1.0,16.0,44.0,16.0,34.0,,,73.0,12.0,90.0,41.0,57.0,0.0,1.0,87.0,24.0,91.0,9.0,93.0,,39.0,,,,,,,1.0,Triple J,Velodrome,1004.0,994.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Full Strength,5v5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,71.0,84.0,STR0001,SIT0003,,,N10009,N10010,P0001,ST1899100003,S_18991_3
SH1899100004,18991,4,1.0,16.0,34.0,15.0,47.0,,,21.0,69.0,90.0,10.0,57.0,,1.0,87.0,24.0,91.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100004,S_18991_4
SH1899100005,18991,5,1.0,15.0,47.0,15.0,42.0,,,21.0,69.0,90.0,10.0,57.0,,1.0,87.0,24.0,91.0,9.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100005,S_18991_5
SH1899100006,18991,6,1.0,15.0,42.0,15.0,39.0,,High Stick,21.0,69.0,71.0,41.0,19.0,,1.0,87.0,24.0,91.0,9.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0017,,,P0001,ST1899100006,S_18991_6
SH1899100007,18991,7,1.0,15.0,39.0,14.0,57.0,OtherFaceoff,,21.0,69.0,71.0,41.0,19.0,,1.0,70.0,24.0,91.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0001,ST1899100007,S_18991_7
SH1899100008,18991,8,1.0,14.0,57.0,14.0,24.0,,Away Goal,73.0,69.0,71.0,41.0,19.0,,1.0,70.0,24.0,91.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0004,,,P0001,ST1899100008,S_18991_8
SH1899100009,18991,9,1.0,14.0,24.0,13.0,38.0,FaceoffAfterGoal,,73.0,37.0,71.0,10.0,57.0,,1.0,70.0,55.0,61.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0003,,,,P0001,ST1899100009,S_18991_9
SH1899100010,18991,10,1.0,13.0,38.0,13.0,20.0,,,73.0,37.0,71.0,10.0,57.0,,1.0,70.0,55.0,61.0,84.0,9.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100010,S_18991_10
SH1899100011,18991,11,1.0,13.0,20.0,12.0,41.0,,,73.0,37.0,71.0,10.0,57.0,,1.0,87.0,55.0,61.0,93.0,9.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100011,S_18991_11
SH1899100012,18991,12,1.0,12.0,41.0,12.0,37.0,,Away Goalie Stopped (after Home SOG),73.0,37.0,16.0,41.0,19.0,,1.0,87.0,55.0,61.0,93.0,9.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0016,,,P0001,ST1899100012,S_18991_12
SH1899100013,18991,13,1.0,12.0,37.0,11.0,41.0,OtherFaceoff,,73.0,12.0,16.0,41.0,19.0,,1.0,87.0,75.0,14.0,93.0,9.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0001,ST1899100013,S_18991_13
SH1899100014,18991,14,1.0,11.0,41.0,11.0,27.0,,,73.0,12.0,16.0,41.0,19.0,,1.0,87.0,75.0,14.0,93.0,84.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100014,S_18991_14
SH1899100015,18991,15,1.0,11.0,27.0,11.0,14.0,,,21.0,12.0,16.0,41.0,19.0,,1.0,87.0,75.0,14.0,93.0,84.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100015,S_18991_15
SH1899100016,18991,16,1.0,11.0,14.0,11.0,2.0,,,21.0,12.0,16.0,41.0,19.0,,1.0,87.0,75.0,14.0,22.0,84.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100016,S_18991_16
SH1899100017,18991,17,1.0,11.0,2.0,10.0,43.0,,Away Icing,21.0,12.0,16.0,10.0,57.0,,1.0,87.0,75.0,14.0,22.0,84.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0011,,,P0001,ST1899100017,S_18991_17
SH1899100018,18991,18,1.0,10.0,43.0,9.0,11.0,OtherFaceoff,,21.0,90.0,69.0,10.0,57.0,,1.0,70.0,24.0,91.0,22.0,84.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0001,ST1899100018,S_18991_18
SH1899100019,18991,19,1.0,9.0,11.0,9.0,6.0,,,21.0,90.0,69.0,41.0,19.0,,1.0,70.0,24.0,91.0,22.0,84.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100019,S_18991_19
SH1899100020,18991,20,1.0,9.0,6.0,9.0,1.0,,,21.0,71.0,69.0,41.0,19.0,,1.0,70.0,24.0,91.0,9.0,84.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100020,S_18991_20
SH1899100021,18991,21,1.0,9.0,1.0,8.0,37.0,,,21.0,71.0,69.0,41.0,19.0,,1.0,70.0,24.0,91.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100021,S_18991_21
SH1899100022,18991,22,1.0,8.0,37.0,8.0,25.0,,,21.0,71.0,69.0,41.0,19.0,,1.0,70.0,24.0,55.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100022,S_18991_22
SH1899100023,18991,23,1.0,8.0,25.0,8.0,14.0,,,21.0,71.0,37.0,41.0,19.0,,1.0,70.0,24.0,55.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100023,S_18991_23
SH1899100024,18991,24,1.0,8.0,14.0,7.0,27.0,,,73.0,71.0,37.0,41.0,19.0,,1.0,70.0,24.0,55.0,9.0,93.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100024,S_18991_24
SH1899100025,18991,25,1.0,7.0,27.0,7.0,2.0,,,73.0,71.0,37.0,10.0,57.0,,1.0,87.0,61.0,55.0,9.0,93.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100025,S_18991_25
SH1899100026,18991,26,1.0,7.0,2.0,6.0,42.0,,Home Goalie Stopped (after Away SOG),73.0,71.0,37.0,10.0,57.0,,1.0,87.0,61.0,55.0,22.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0015,,,P0001,ST1899100026,S_18991_26
SH1899100027,18991,27,1.0,6.0,42.0,5.0,20.0,OtherFaceoff,,73.0,16.0,12.0,10.0,57.0,,1.0,87.0,61.0,55.0,22.0,84.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0001,ST1899100027,S_18991_27
SH1899100028,18991,28,1.0,5.0,20.0,5.0,12.0,,,73.0,16.0,12.0,41.0,57.0,,1.0,87.0,61.0,55.0,22.0,84.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100028,S_18991_28
SH1899100029,18991,29,1.0,5.0,12.0,4.0,58.0,,,73.0,16.0,12.0,41.0,57.0,,1.0,70.0,61.0,14.0,22.0,84.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0001,ST1899100029,S_18991_29
SH1899100030,18991,30,1.0,4.0,58.0,4.0,33.0,,Away Icing,73.0,16.0,12.0,41.0,57.0,,1.0,70.0,75.0,14.0,22.0,84.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0011,,,P0001,ST1899100030,S_18991_30
SH1899100031,18991,31,1.0,4.0,33.0,2.0,52.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),21.0,90.0,69.0,41.0,19.0,,1.0,70.0,75.0,14.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0016,,,P0001,ST1899100031,S_18991_31
SH1899100032,18991,32,1.0,2.0,52.0,2.0,26.0,OtherFaceoff,,73.0,71.0,69.0,41.0,19.0,,1.0,70.0,75.0,91.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0001,ST1899100032,S_18991_32
SH1899100033,18991,33,1.0,2.0,26.0,2.0,14.0,,Home Icing,73.0,71.0,69.0,41.0,19.0,,1.0,70.0,24.0,91.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0010,,,P0001,ST1899100033,S_18991_33
SH1899100034,18991,34,1.0,2.0,14.0,0.0,0.01,OtherFaceoff,Period End,73.0,71.0,37.0,57.0,10.0,,1.0,70.0,24.0,91.0,22.0,84.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0007,,,P0001,ST1899100034,S_18991_34
SH1899100035,18991,35,1.0,0.0,0.01,,,Intermission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0006,,,,P0001,ST1899100035,S_18991_35
SH1899100036,18991,36,2.0,18.0,0.0,17.0,30.0,PeriodStart,Home Goal,73.0,12.0,16.0,41.0,19.0,,1.0,87.0,61.0,55.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0005,SE0003,,,P0002,ST1899100036,S_18991_36
SH1899100037,18991,37,2.0,17.0,30.0,16.0,17.0,FaceoffAfterGoal,Away Goal,73.0,12.0,16.0,41.0,19.0,,1.0,87.0,61.0,55.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0003,SE0004,,,P0002,ST1899100037,S_18991_37
SH1899100038,18991,38,2.0,16.0,17.0,14.0,50.0,FaceoffAfterGoal,Away Goal,21.0,90.0,69.0,10.0,57.0,,1.0,70.0,75.0,14.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0003,SE0004,,,P0002,ST1899100038,S_18991_38
SH1899100039,18991,39,2.0,14.0,50.0,14.0,9.0,FaceoffAfterGoal,Away Goalie Stopped (after Home SOG),21.0,90.0,69.0,10.0,57.0,,1.0,70.0,24.0,14.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0003,SE0016,,,P0002,ST1899100039,S_18991_39
SH1899100040,18991,40,2.0,14.0,9.0,13.0,11.0,OtherFaceoff,Away Goal,21.0,37.0,71.0,41.0,19.0,,1.0,70.0,24.0,91.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0004,,,P0002,ST1899100040,S_18991_40
SH1899100041,18991,41,2.0,13.0,11.0,11.0,47.0,FaceoffAfterGoal,,73.0,37.0,71.0,10.0,57.0,,1.0,87.0,61.0,91.0,9.0,93.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0003,,,,P0002,ST1899100041,S_18991_41
SH1899100042,18991,42,2.0,11.0,47.0,11.0,32.0,,,73.0,37.0,71.0,10.0,57.0,,1.0,87.0,61.0,55.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002,ST1899100042,S_18991_42
SH1899100043,18991,43,2.0,11.0,32.0,11.0,15.0,,Home Icing,73.0,12.0,16.0,10.0,57.0,,1.0,87.0,61.0,55.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0010,,,P0002,ST1899100043,S_18991_43
SH1899100044,18991,44,2.0,11.0,15.0,9.0,9.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),73.0,12.0,16.0,41.0,19.0,,1.0,70.0,61.0,55.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0016,,,P0002,ST1899100044,S_18991_44
SH1899100045,18991,45,2.0,9.0,9.0,7.0,45.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),21.0,69.0,90.0,10.0,57.0,,1.0,87.0,14.0,75.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0016,,,P0002,ST1899100045,S_18991_45
SH1899100046,18991,46,2.0,7.0,45.0,7.0,14.0,OtherFaceoff,,73.0,69.0,90.0,41.0,19.0,,1.0,87.0,14.0,75.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0002,ST1899100046,S_18991_46
SH1899100047,18991,47,2.0,7.0,14.0,6.0,38.0,,Away Icing,73.0,69.0,90.0,41.0,19.0,,1.0,70.0,91.0,24.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0011,,,P0002,ST1899100047,S_18991_47
SH1899100048,18991,48,2.0,6.0,38.0,5.0,10.0,OtherFaceoff,Away Goalie Stopped (after Home SOG),73.0,37.0,71.0,41.0,19.0,,1.0,70.0,91.0,24.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0016,,,P0002,ST1899100048,S_18991_48
SH1899100049,18991,49,2.0,5.0,10.0,4.0,12.0,OtherFaceoff,,73.0,37.0,16.0,10.0,57.0,,1.0,70.0,91.0,24.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0002,ST1899100049,S_18991_49
SH1899100050,18991,50,2.0,4.0,12.0,4.0,4.0,,Home Goalie Stopped (after Away SOG),73.0,37.0,16.0,10.0,57.0,,1.0,70.0,91.0,24.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0015,,,P0002,ST1899100050,S_18991_50
SH1899100051,18991,51,2.0,4.0,4.0,2.0,35.0,OtherFaceoff,,21.0,12.0,16.0,10.0,57.0,,1.0,87.0,61.0,55.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0002,ST1899100051,S_18991_51
SH1899100052,18991,52,2.0,2.0,35.0,2.0,28.0,,,21.0,12.0,16.0,10.0,41.0,,1.0,87.0,61.0,55.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002,ST1899100052,S_18991_52
SH1899100053,18991,53,2.0,2.0,28.0,2.0,10.0,,,73.0,12.0,16.0,10.0,41.0,,1.0,87.0,61.0,55.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002,ST1899100053,S_18991_53
SH1899100054,18991,54,2.0,2.0,10.0,1.0,53.0,,,73.0,12.0,16.0,19.0,41.0,,1.0,87.0,75.0,55.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002,ST1899100054,S_18991_54
SH1899100055,18991,55,2.0,1.0,53.0,1.0,35.0,,,73.0,12.0,90.0,19.0,41.0,,1.0,87.0,75.0,55.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0002,ST1899100055,S_18991_55
SH1899100056,18991,56,2.0,1.0,35.0,1.0,32.0,,Home Goalie Stopped (after Away SOG),73.0,12.0,90.0,19.0,41.0,,1.0,87.0,75.0,14.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0015,,,P0002,ST1899100056,S_18991_56
SH1899100057,18991,57,2.0,1.0,32.0,0.0,0.01,OtherFaceoff,Period End,73.0,69.0,90.0,19.0,41.0,,1.0,70.0,75.0,14.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0007,,,P0002,ST1899100057,S_18991_57
SH1899100058,18991,58,2.0,0.0,0.01,,,Intermission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0006,,,,P0002,ST1899100058,S_18991_58
SH1899100059,18991,59,3.0,18.0,0.0,16.0,39.0,PeriodStart,Away Offside,73.0,37.0,71.0,10.0,57.0,,1.0,70.0,91.0,24.0,9.0,93.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0005,SE0013,,,P0003,ST1899100059,S_18991_59
SH1899100060,18991,60,3.0,16.0,39.0,15.0,52.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),21.0,37.0,71.0,10.0,57.0,,1.0,87.0,91.0,24.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0015,,,P0003,ST1899100060,S_18991_60
SH1899100061,18991,61,3.0,15.0,52.0,15.0,10.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),21.0,12.0,16.0,10.0,57.0,,1.0,87.0,61.0,55.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0015,,,P0003,ST1899100061,S_18991_61
SH1899100062,18991,62,3.0,15.0,10.0,13.0,55.0,OtherFaceoff,Home Goalie Stopped (after Away SOG),21.0,12.0,16.0,19.0,41.0,,1.0,87.0,61.0,55.0,84.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0015,,,P0003,ST1899100062,S_18991_62
SH1899100063,18991,63,3.0,13.0,55.0,12.0,16.0,OtherFaceoff,,73.0,12.0,16.0,19.0,41.0,,1.0,70.0,61.0,55.0,9.0,93.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0003,ST1899100063,S_18991_63
SH1899100064,18991,64,3.0,12.0,16.0,12.0,11.0,,,73.0,12.0,90.0,19.0,41.0,,1.0,70.0,61.0,55.0,9.0,93.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0003,ST1899100064,S_18991_64
SH1899100065,18991,65,3.0,12.0,11.0,11.0,19.0,,Home Goalie Stopped (after Away SOG),73.0,69.0,90.0,10.0,57.0,,1.0,70.0,14.0,75.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0015,,,P0003,ST1899100065,S_18991_65
SH1899100066,18991,66,3.0,11.0,19.0,10.0,14.0,OtherFaceoff,,73.0,69.0,90.0,10.0,57.0,,1.0,87.0,14.0,75.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0003,ST1899100066,S_18991_66
SH1899100067,18991,67,3.0,10.0,14.0,10.0,3.0,,,73.0,69.0,90.0,19.0,57.0,,1.0,87.0,14.0,75.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0003,ST1899100067,S_18991_67
SH1899100068,18991,68,3.0,10.0,3.0,9.0,47.0,,,73.0,37.0,90.0,19.0,41.0,,1.0,87.0,14.0,75.0,84.0,22.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0003,ST1899100068,S_18991_68
SH1899100069,18991,69,3.0,9.0,47.0,9.0,32.0,,,73.0,37.0,71.0,19.0,41.0,,1.0,87.0,14.0,24.0,84.0,22.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0003,ST1899100069,S_18991_69
SH1899100070,18991,70,3.0,9.0,32.0,8.0,57.0,,Away Goalie Stopped (after Home SOG),21.0,37.0,71.0,19.0,41.0,,1.0,87.0,14.0,24.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0016,,,P0003,ST1899100070,S_18991_70
SH1899100071,18991,71,3.0,8.0,57.0,7.0,31.0,OtherFaceoff,Away Goal,21.0,37.0,71.0,19.0,41.0,,1.0,70.0,91.0,24.0,9.0,93.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0004,,,P0003,ST1899100071,S_18991_71
SH1899100072,18991,72,3.0,7.0,31.0,6.0,3.0,FaceoffAfterGoal,Away Icing,21.0,12.0,16.0,10.0,57.0,,1.0,70.0,61.0,55.0,9.0,93.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0003,SE0011,,,P0003,ST1899100072,S_18991_72
SH1899100073,18991,73,3.0,6.0,3.0,5.0,9.0,OtherFaceoff,Away Icing,73.0,12.0,16.0,10.0,57.0,,1.0,87.0,61.0,55.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0011,,,P0003,ST1899100073,S_18991_73
SH1899100074,18991,74,3.0,5.0,9.0,4.0,17.0,OtherFaceoff,Puck Out of Play,73.0,12.0,16.0,41.0,19.0,,1.0,87.0,14.0,75.0,84.0,22.0,,39.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0014,,,P0003,ST1899100074,S_18991_74
SH1899100075,18991,75,3.0,4.0,17.0,2.0,21.0,OtherFaceoff,,73.0,69.0,90.0,41.0,19.0,,1.0,87.0,14.0,75.0,84.0,22.0,,39.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,,,,P0003,ST1899100075,S_18991_75
SH1899100076,18991,76,3.0,2.0,21.0,2.0,1.0,,Home Goalie Stopped (after Away SOG),21.0,69.0,90.0,41.0,19.0,,1.0,87.0,14.0,75.0,93.0,22.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0015,,,P0003,ST1899100076,S_18991_76
SH1899100077,18991,77,3.0,2.0,1.0,0.0,0.01,OtherFaceoff,GameEnd,21.0,37.0,71.0,10.0,57.0,,1.0,70.0,91.0,24.0,93.0,9.0,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SS0001,SE0009,,,P0003,ST1899100077,S_18991_77
SH1899100078,18991,78,3.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P0003,ST1899100078,S_18991_78
SH1903200001,19032,1,1.0,18.0,0.0,16.0,38.0,GameStart,,,,,,,,,,,,,,,,0.0,,,,,1.0,,Outcan,Velodrome,1080.0,998.0,82.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Home EmptyNet,0v0 Home EN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,STR0018,SIT0004,SS0008,,,N10010,P0001,,
SH1903200002,19032,2,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,Outcan,Velodrome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0v0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1075.0,1078.0,STR0011,,,,,N10010,,,
SH1903200003,19032,3,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,Outcan,Velodrome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0v0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1075.0,1078.0,STR0011,,,,,N10010,,,
SH1903200004,19032,4,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200005,19032,5,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200006,19032,6,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200007,19032,7,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200008,19032,8,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200009,19032,9,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200010,19032,10,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200011,19032,11,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1903200012,19032,12,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
