shot_player_key,event_id,game_id,player_id,player_name,player_role,is_shooter_team,is_shooter,player_x,player_y,distance_to_shooter,distance_to_puck,distance_to_net,is_in_vision_cone,is_in_puck_path,distance_to_goalie,distance_to_shot_path,angular_coverage_degrees,distance_factor,screen_score,is_screening,screen_type,_export_timestamp
SHP18969015910202,EV1896901591,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.072845
SHP18969015820117,EV1896901582,18969,P100117,Keegan Mantaro,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073083
SHP18969015820016,EV1896901582,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073113
SHP18969015820070,EV1896901582,18969,P100070,Hayden Perea,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073142
SHP18969015740093,EV1896901574,18969,P100093,Pat Major,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073379
SHP18969015740161,EV1896901574,18969,P100161,Galen Wood,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073409
SHP18969015740202,EV1896901574,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073437
SHP18969015740110,EV1896901574,18969,P100110,JoLyn Maly,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073465
SHP18969015740107,EV1896901574,18969,P100107,Matt Quinn,opp_player_3,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073493
SHP18969015670039,EV1896901567,18969,P100039,Nicole Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073726
SHP18969015670022,EV1896901567,18969,P100022,Chris Dube,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073756
SHP18969015470093,EV1896901547,18969,P100093,Pat Major,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.073993
SHP18969015470202,EV1896901547,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074023
SHP18969015470027,EV1896901547,18969,P100027,Karen Zietlow,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074051
SHP18969015390064,EV1896901539,18969,P100064,James Rynearson,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074276
SHP18969015180192,EV1896901518,18969,P100192,Chris Premo,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074516
SHP18969015180027,EV1896901518,18969,P100027,Karen Zietlow,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074546
SHP18969015180016,EV1896901518,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074576
SHP18969015180198,EV1896901518,18969,P100198,Maxwell Donaty,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074604
SHP18969015150192,EV1896901515,18969,P100192,Chris Premo,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.074831
SHP18969025740002,EV1896902574,18969,P100002,Kevin White,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075069
SHP18969025740202,EV1896902574,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075099
SHP18969025740025,EV1896902574,18969,P100025,Andrew Marshall,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075128
SHP18969025650001,EV1896902565,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075362
SHP18969025650027,EV1896902565,18969,P100027,Karen Zietlow,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075391
SHP18969025510002,EV1896902551,18969,P100002,Kevin White,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075628
SHP18969025510202,EV1896902551,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075657
SHP18969025450030,EV1896902545,18969,P100030,Jesse Chambless,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075893
SHP18969025450202,EV1896902545,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075923
SHP18969025450001,EV1896902545,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.075951
SHP18969025140001,EV1896902514,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076184
SHP18969025140202,EV1896902514,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076212
SHP18969025050022,EV1896902505,18969,P100022,Chris Dube,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076449
SHP18969025050039,EV1896902505,18969,P100039,Nicole Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076479
SHP18969024940023,EV1896902494,18969,P100023,Alex Considine,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076712
SHP18969024940016,EV1896902494,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076742
SHP18969024950023,EV1896902495,18969,P100023,Alex Considine,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.076978
SHP18969024950016,EV1896902495,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077008
SHP18969024900023,EV1896902490,18969,P100023,Alex Considine,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077244
SHP18969024900016,EV1896902490,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077274
SHP18969024850022,EV1896902485,18969,P100022,Chris Dube,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077497
SHP18969024750001,EV1896902475,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077729
SHP18969024750202,EV1896902475,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077759
SHP18969024750023,EV1896902475,18969,P100023,Alex Considine,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.077788
SHP18969024680022,EV1896902468,18969,P100022,Chris Dube,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078027
SHP18969024680001,EV1896902468,18969,P100001,Sam Downs,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078057
SHP18969024630016,EV1896902463,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078302
SHP18969024630198,EV1896902463,18969,P100198,Maxwell Donaty,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078332
SHP18969024630022,EV1896902463,18969,P100022,Chris Dube,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078364
SHP18969024580024,EV1896902458,18969,P100024,John Thien,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078617
SHP18969024580016,EV1896902458,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078647
SHP18969024560105,EV1896902456,18969,P100105,Ronnie Pinnell,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078878
SHP18969024560023,EV1896902456,18969,P100023,Alex Considine,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.078908
SHP18969024430023,EV1896902443,18969,P100023,Alex Considine,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079162
SHP18969024430132,EV1896902443,18969,P100132,Nick Ciampoli,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079190
SHP18969024430105,EV1896902443,18969,P100105,Ronnie Pinnell,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079215
SHP18969024260192,EV1896902426,18969,P100192,Chris Premo,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079467
SHP18969024260093,EV1896902426,18969,P100093,Pat Major,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079498
SHP18969024140027,EV1896902414,18969,P100027,Karen Zietlow,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079745
SHP18969024140016,EV1896902414,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079774
SHP18969024100030,EV1896902410,18969,P100030,Jesse Chambless,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.079998
SHP18969023990222,EV1896902399,18969,P100222,Joshua Blumberg,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080231
SHP18969023990016,EV1896902399,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080261
SHP18969023870108,EV1896902387,18969,P100108,Robert Mayfield,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080500
SHP18969023870023,EV1896902387,18969,P100023,Alex Considine,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080531
SHP18969023790108,EV1896902379,18969,P100108,Robert Mayfield,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080796
SHP18969023790202,EV1896902379,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080827
SHP18969023790117,EV1896902379,18969,P100117,Keegan Mantaro,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.080862
SHP18969023420022,EV1896902342,18969,P100022,Chris Dube,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081107
SHP18969023420016,EV1896902342,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081137
SHP18969023350039,EV1896902335,18969,P100039,Nicole Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081356
SHP18969023070027,EV1896902307,18969,P100027,Karen Zietlow,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081595
SHP18969023070016,EV1896902307,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081626
SHP18969022990030,EV1896902299,18969,P100030,Jesse Chambless,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081860
SHP18969022990016,EV1896902299,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.081890
SHP18969022720024,EV1896902272,18969,P100024,John Thien,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082130
SHP18969022720016,EV1896902272,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082158
SHP18969022610117,EV1896902261,18969,P100117,Keegan Mantaro,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082395
SHP18969022610016,EV1896902261,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082425
SHP18969022620016,EV1896902262,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082660
SHP18969022620117,EV1896902262,18969,P100117,Keegan Mantaro,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082687
SHP18969022520001,EV1896902252,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082943
SHP18969022520107,EV1896902252,18969,P100107,Matt Quinn,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.082978
SHP18969022430222,EV1896902243,18969,P100222,Joshua Blumberg,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.083202
SHP18969022400107,EV1896902240,18969,P100107,Matt Quinn,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.083446
SHP18969022400001,EV1896902240,18969,P100001,Sam Downs,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.083478
SHP18969022160023,EV1896902216,18969,P100023,Alex Considine,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.083746
SHP18969022160064,EV1896902216,18969,P100064,James Rynearson,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.083776
SHP18969022090198,EV1896902209,18969,P100198,Maxwell Donaty,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084014
SHP18969022090202,EV1896902209,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084045
SHP18969022020201,EV1896902202,18969,P100201,Garrett Ashcroft,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084279
SHP18969022020023,EV1896902202,18969,P100023,Alex Considine,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084310
SHP18969021730025,EV1896902173,18969,P100025,Andrew Marshall,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084551
SHP18969021730016,EV1896902173,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084581
SHP18969021560030,EV1896902156,18969,P100030,Jesse Chambless,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084819
SHP18969021560161,EV1896902156,18969,P100161,Galen Wood,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.084849
SHP18969021360201,EV1896902136,18969,P100201,Garrett Ashcroft,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085085
SHP18969021360202,EV1896902136,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085115
SHP18969021160001,EV1896902116,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085346
SHP18969021160030,EV1896902116,18969,P100030,Jesse Chambless,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085376
SHP18969021090198,EV1896902109,18969,P100198,Maxwell Donaty,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085612
SHP18969021090202,EV1896902109,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085642
SHP18969021010001,EV1896902101,18969,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085874
SHP18969021010202,EV1896902101,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.085904
SHP18969020890064,EV1896902089,18969,P100064,James Rynearson,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086142
SHP18969020890016,EV1896902089,18969,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086172
SHP18969020890030,EV1896902089,18969,P100030,Jesse Chambless,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086200
SHP18969020840023,EV1896902084,18969,P100023,Alex Considine,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086441
SHP18969020840093,EV1896902084,18969,P100093,Pat Major,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086471
SHP18969020840132,EV1896902084,18969,P100132,Nick Ciampoli,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086499
SHP18969020730192,EV1896902073,18969,P100192,Chris Premo,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086748
SHP18969020730093,EV1896902073,18969,P100093,Pat Major,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.086779
SHP18969020660132,EV1896902066,18969,P100132,Nick Ciampoli,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087030
SHP18969020660202,EV1896902066,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087060
SHP18969020670132,EV1896902067,18969,P100132,Nick Ciampoli,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087295
SHP18969020670202,EV1896902067,18969,P100202,Francis Forte,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087325
SHP18977014550084,EV1897701455,18977,P100084,Ty Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087568
SHP18977014550016,EV1897701455,18977,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087599
SHP18977014420001,EV1897701442,18977,P100001,Sam Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087832
SHP18977014420096,EV1897701442,18977,P100096,Jared Wolf,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087863
SHP18977014420123,EV1897701442,18977,P100123,Todd Heffner,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.087892
SHP18977014090086,EV1897701409,18977,P100086,Beau Kelly,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088141
SHP18977014090016,EV1897701409,18977,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088173
SHP18977013680161,EV1897701368,18977,P100161,Galen Wood,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088410
SHP18977013680161,EV1897701368,18977,P100161,Galen Wood,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088441
SHP18977013680096,EV1897701368,18977,P100096,Jared Wolf,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088470
SHP18977013620211,EV1897701362,18977,P100211,Noel Black,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088722
SHP18977013620001,EV1897701362,18977,P100001,Sam Downs,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088752
SHP18977013570123,EV1897701357,18977,P100123,Todd Heffner,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.088995
SHP18977013570016,EV1897701357,18977,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089025
SHP18977013570070,EV1897701357,18977,P100070,Hayden Perea,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089054
SHP18977013570084,EV1897701357,18977,P100084,Ty Smith,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089082
SHP18977013410088,EV1897701341,18977,P100088,Hayden Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089320
SHP18977013410016,EV1897701341,18977,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089350
SHP18977013310201,EV1897701331,18977,P100201,Garrett Ashcroft,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089592
SHP18977013310096,EV1897701331,18977,P100096,Jared Wolf,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089623
SHP18977013310084,EV1897701331,18977,P100084,Ty Smith,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089651
SHP18977013160123,EV1897701316,18977,P100123,Todd Heffner,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089885
SHP18977013160088,EV1897701316,18977,P100088,Hayden Smith,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.089916
SHP18977013150088,EV1897701315,18977,P100088,Hayden Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.090157
SHP18977013150201,EV1897701315,18977,P100201,Garrett Ashcroft,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.090185
SHP18977013080086,EV1897701308,18977,P100086,Beau Kelly,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.090420
SHP18977012960198,EV1897701296,18977,P100198,Maxwell Donaty,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.090655
SHP18977012960001,EV1897701296,18977,P100001,Sam Downs,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.090685
SHP18977012900108,EV1897701290,18977,P100108,Robert Mayfield,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.090907
SHP18977012860198,EV1897701286,18977,P100198,Maxwell Donaty,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091147
SHP18977012860100,EV1897701286,18977,P100100,Nate Flint,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091177
SHP18977012760096,EV1897701276,18977,P100096,Jared Wolf,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091418
SHP18977012760038,EV1897701276,18977,P100038,Kevin Moore,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091449
SHP18977012760002,EV1897701276,18977,P100002,Kevin White,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091478
SHP18977012700002,EV1897701270,18977,P100002,Kevin White,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091711
SHP18977012700096,EV1897701270,18977,P100096,Jared Wolf,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091742
SHP18977012630086,EV1897701263,18977,P100086,Beau Kelly,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.091981
SHP18977012630047,EV1897701263,18977,P100047,Nathan Watts,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092012
SHP18977012440086,EV1897701244,18977,P100086,Beau Kelly,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092232
SHP18977012280049,EV1897701228,18977,P100049,Kirk Moore,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092470
SHP18977012280105,EV1897701228,18977,P100105,Ronnie Pinnell,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092502
SHP18977012250016,EV1897701225,18977,P100016,Wyatt Crandall,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092757
SHP18977012250070,EV1897701225,18977,P100070,Hayden Perea,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092789
SHP18977012250088,EV1897701225,18977,P100088,Hayden Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.092819
SHP18977012220084,EV1897701222,18977,P100084,Ty Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093060
SHP18977012220070,EV1897701222,18977,P100070,Hayden Perea,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093098
SHP18977011980084,EV1897701198,18977,P100084,Ty Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093331
SHP18977011980159,EV1897701198,18977,P100159,Josh Cronk,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093365
SHP18977011740198,EV1897701174,18977,P100198,Maxwell Donaty,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093611
SHP18977011740096,EV1897701174,18977,P100096,Jared Wolf,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093642
SHP18977011740100,EV1897701174,18977,P100100,Nate Flint,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093668
SHP18977011670081,EV1897701167,18977,P100081,Lee Smith,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093921
SHP18977011670159,EV1897701167,18977,P100159,Josh Cronk,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.093951
SHP18977011500047,EV1897701150,18977,P100047,Nathan Watts,event_player_2,True,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094195
SHP18977011500198,EV1897701150,18977,P100198,Maxwell Donaty,opp_player_1,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094225
SHP18977011500201,EV1897701150,18977,P100201,Garrett Ashcroft,opp_player_2,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094254
SHP18977011500039,EV1897701150,18977,P100039,Nicole Downs,opp_player_3,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094282
SHP18977011500159,EV1897701150,18977,P100159,Josh Cronk,opp_player_4,False,False,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094311
SHP18977011500100,EV1897701150,18977,P100100,Nate Flint,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094339
SHP18977011390039,EV1897701139,18977,P100039,Nicole Downs,event_player_1,True,True,,,,,,False,False,,,,,0.0,False,none,2026-01-13T11:03:21.094581
