game_id,season,season_id,game_url,date,game_time,home_team_name,away_team_name,home_team_id,away_team_id,head_to_head_id,game_type,playoff_round,last_period_type,period_length,ot_period_length,shootout_rounds,home_total_goals,away_total_goals,home_team_period1_goals,home_team_period2_goals,home_team_period3_goals,home_team_periodOT_goals,away_team_period1_goals,away_team_period2_goals,away_team_period3_goals,away_team_periodOT_goals,home_team_seeding,away_team_seeding,home_team_w,home_team_l,home_team_t,home_team_pts,away_team_w,away_team_l,away_team_t,away_team_pts
15150,20222023,N20222023F,https://www.noradhockey.com/event/15150/,2023-02-26 00:00:00,,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,1,3,2,,2,,,,,,1,0,0,2,0,1,0,0
15142,20222023,N20222023F,https://www.noradhockey.com/event/15142/,2023-02-26 00:00:00,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,3,,,,,,,,,,,1,0,0,2,0,1,0,0
15141,20222023,N20222023F,https://www.noradhockey.com/event/15141/,2023-02-19 00:00:00,,Nelson,AMOS,N10004,N10001,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,4,6,4,,,,1,2,3,,,,0,1,0,0,1,0,0,2
15146,20222023,N20222023F,https://www.noradhockey.com/event/15146/,2023-02-19 00:00:00,,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,4,1,2,3,,1,2,1,,,,1,0,0,2,0,1,0,0
15145,20222023,N20222023F,https://www.noradhockey.com/event/15145/,2023-02-19 00:00:00,,Triple J,Nelson,N10009,N10004,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,3,2,1,,,2,,1,,,,0,0,1,1,0,0,1,1
15144,20222023,N20222023F,https://www.noradhockey.com/event/15144/,2023-02-19 00:00:00,,OS Offices,Canada,N10005,N10012,N10005_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,1,,,,,,,,,,,1,0,0,2,0,1,0,0
15143,20222023,N20222023F,https://www.noradhockey.com/event/15143/,2023-02-19 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,9,,,,,,,,,,,0,1,0,0,1,0,0,2
15138,20222023,N20222023F,https://www.noradhockey.com/event/15138/,2023-02-19 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,1,,4,,,1,1,,,,1,0,0,2,0,1,0,0
15140,20222023,N20222023F,https://www.noradhockey.com/event/15140/,2023-02-12 00:00:00,,Canada,Triple J,N10012,N10009,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,8,3,3,2,3,,1,2,,,,,1,0,0,2,0,1,0,0
15137,20222023,N20222023F,https://www.noradhockey.com/event/15137/,2023-02-12 00:00:00,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,12,4,3,5,4,,1,1,2,,,,1,0,0,2,0,1,0,0
15136,20222023,N20222023F,https://www.noradhockey.com/event/15136/,2023-02-05 00:00:00,,Canada,AMOS,N10012,N10001,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,2,7,1,1,,,2,2,3,,,,0,1,0,0,1,0,0,2
15139,20222023,N20222023F,https://www.noradhockey.com/event/15139/,2023-02-05 00:00:00,,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,1,8,,,1,,3,1,4,,,,0,1,0,0,1,0,0,2
15135,20222023,N20222023F,https://www.noradhockey.com/event/15135/,2023-01-29 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,8,,2,1,,4,1,3,,,,0,1,0,0,1,0,0,2
15134,20222023,N20222023F,https://www.noradhockey.com/event/15134/,2023-01-22 00:00:00,,Nelson,Canada,N10004,N10012,N10004_N10012,Regular,,Regulation,00:18:00,0:00:00,,8,3,1,4,3,,,1,2,,,,1,0,0,2,0,1,0,0
15133,20222023,N20222023F,https://www.noradhockey.com/event/15133/,2023-01-22 00:00:00,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,4,1,1,2,,2,,2,,,,0,0,1,1,0,0,1,1
15132,20222023,N20222023F,https://www.noradhockey.com/event/15132/,2023-01-22 00:00:00,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,2,0,,1,1,,,,,,,,1,0,0,2,0,1,0,0
15131,20222023,N20222023F,https://www.noradhockey.com/event/15131/,2023-01-22 00:00:00,,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,4,1,2,,,3,1,,,,,0,1,0,0,1,0,0,2
15122,20222023,N20222023F,https://www.noradhockey.com/event/15122/,2023-01-08 00:00:00,,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,8,1,1,2,,,1,7,,,,0,1,0,0,1,0,0,2
15126,20222023,N20222023F,https://www.noradhockey.com/event/15126/,2023-01-08 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,5,3,3,3,,3,,2,,,,1,0,0,2,0,1,0,0
15125,20222023,N20222023F,https://www.noradhockey.com/event/15125/,2023-01-08 00:00:00,,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,5,8,,1,4,,2,5,1,,,,0,1,0,0,1,0,0,2
15124,20222023,N20222023F,https://www.noradhockey.com/event/15124/,2023-01-08 00:00:00,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,9,,2,5,,4,2,3,,,,0,1,0,0,1,0,0,2
15123,20222023,N20222023F,https://www.noradhockey.com/event/15123/,2023-01-08 00:00:00,,Orphans,Canada,N10006,N10012,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,7,6,3,2,2,,1,2,3,,,,1,0,0,2,0,1,0,0
15121,20222023,N20222023F,https://www.noradhockey.com/event/15121/,2023-01-01 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,3,6,,,,,,,,,,,0,1,0,0,1,0,0,2
15120,20222023,N20222023F,https://www.noradhockey.com/event/15120/,2022-12-25 00:00:00,,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,4,,,2,,,1,3,,,,0,1,0,0,1,0,0,2
15117,20222023,N20222023F,https://www.noradhockey.com/event/15117/,2022-12-25 00:00:00,,OS Offices,Canada,N10005,N10012,N10005_N10012,Regular,,Regulation,00:18:00,0:00:00,,10,2,3,4,3,,,1,1,,,,1,0,0,2,0,1,0,0
15116,20222023,N20222023F,https://www.noradhockey.com/event/15116/,2022-12-18 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,3,1,2,1,,1,2,,,,,1,0,0,2,0,1,0,0
15119,20222023,N20222023F,https://www.noradhockey.com/event/15119/,2022-12-18 00:00:00,,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,4,2,1,6,,2,,2,,,,1,0,0,2,0,1,0,0
15115,20222023,N20222023F,https://www.noradhockey.com/event/15115/,2022-12-11 00:00:00,,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,4,5,,3,,1,2,1,,,,1,0,0,2,0,1,0,0
15118,20222023,N20222023F,https://www.noradhockey.com/event/15118/,2022-12-11 00:00:00,,Triple J,Nelson,N10009,N10004,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,4,1,,,0,1,1,,,,1,0,0,2,0,1,0,0
15110,20222023,N20222023F,https://www.noradhockey.com/event/15110/,2022-12-04 00:00:00,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,7,2,3,2,2,,2,,,,,,1,0,0,2,0,1,0,0
15114,20222023,N20222023F,https://www.noradhockey.com/event/15114/,2022-12-04 00:00:00,,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,5,3,1,2,2,,1,1,1,,,,1,0,0,2,0,1,0,0
15113,20222023,N20222023F,https://www.noradhockey.com/event/15113/,2022-12-04 00:00:00,,Triple J,Canada,N10009,N10012,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,3,1,2,1,,1,2,,,,,1,0,0,2,0,1,0,0
15112,20222023,N20222023F,https://www.noradhockey.com/event/15112/,2022-12-04 00:00:00,,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,8,2,4,1,3,,1,,1,,,,1,0,0,2,0,1,0,0
15111,20222023,N20222023F,https://www.noradhockey.com/event/15111/,2022-12-04 00:00:00,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,9,,2,2,,5,2,2,,,,0,1,0,0,1,0,0,2
15106,20222023,N20222023F,https://www.noradhockey.com/event/15106/,2022-12-04 00:00:00,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,8,3,2,2,,4,3,1,,,,0,1,0,0,1,0,0,2
15109,20222023,N20222023F,https://www.noradhockey.com/event/15109/,2022-11-27 00:00:00,,AMOS,Canada,N10001,N10012,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,8,3,4,2,2,,,,3,,,,1,0,0,2,0,1,0,0
15105,20222023,N20222023F,https://www.noradhockey.com/event/15105/,2022-11-27 00:00:00,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,6,4,1,2,3,,1,,3,,,,1,0,0,2,0,1,0,0
15104,20222023,N20222023F,https://www.noradhockey.com/event/15104/,2022-11-20 00:00:00,,Triple J,AMOS,N10009,N10001,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,3,2,,1,,1,1,1,,,,0,0,1,1,0,0,1,1
15108,20222023,N20222023F,https://www.noradhockey.com/event/15108/,2022-11-20 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,7,,,,,,,,,,,0,1,0,0,1,0,0,2
15107,20222023,N20222023F,https://www.noradhockey.com/event/15107/,2022-11-20 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,3,3,3,2,,2,1,,,,,1,0,0,2,0,1,0,0
15099,20222023,N20222023F,https://www.noradhockey.com/event/15099/,2022-11-20 00:00:00,,OS Offices,AMOS,N10005,N10001,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,6,1,1,1,,2,2,2,,,,0,1,0,0,1,0,0,2
15103,20222023,N20222023F,https://www.noradhockey.com/event/15103/,2022-11-13 00:00:00,,Nelson,Canada,N10004,N10012,N10004_N10012,Regular,,Regulation,00:18:00,0:00:00,,10,11,1,6,3,,4,3,4,,,,0,1,0,0,1,0,0,2
15098,20222023,N20222023F,https://www.noradhockey.com/event/15098/,2022-11-13 00:00:00,,HollowBrook,AMOS,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,1,1,1,,,,1,,,,,,0,0,1,1,0,0,1,1
15101,20222023,N20222023F,https://www.noradhockey.com/event/15101/,2022-11-13 00:00:00,,Orphans,Nelson,N10006,N10004,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,2,2,3,2,,2,,,,,,1,0,0,2,0,1,0,0
15091,20222023,N20222023F,https://www.noradhockey.com/event/15091/,2022-11-13 00:00:00,,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,6,11,2,2,2,,5,3,3,,,,0,1,0,0,1,0,0,2
15097,20222023,N20222023F,https://www.noradhockey.com/event/15097/,2022-11-06 00:00:00,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,11,2,3,1,,4,4,3,,,,0,1,0,0,1,0,0,2
15102,20222023,N20222023F,https://www.noradhockey.com/event/15102/,2022-11-06 00:00:00,,Canada,Platinum,N10012,N10008,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,0,6,,,,,2,4,,,,,0,1,0,0,1,0,0,2
15100,20222023,N20222023F,https://www.noradhockey.com/event/15100/,2022-11-06 00:00:00,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,13,6,4,5,4,,1,2,3,,,,1,0,0,2,0,1,0,0
15094,20222023,N20222023F,https://www.noradhockey.com/event/15094/,2022-11-06 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,2,12,1,,1,,5,3,4,,,,0,1,0,0,1,0,0,2
15090,20222023,N20222023F,https://www.noradhockey.com/event/15090/,2022-11-06 00:00:00,,Canada,OS Offices,N10012,N10005,N10005_N10012,Regular,,Regulation,00:18:00,0:00:00,,5,7,3,1,1,,2,5,,,,,0,1,0,0,1,0,0,2
15093,20222023,N20222023F,https://www.noradhockey.com/event/15093/,2022-10-30 00:00:00,,Orphans,AMOS,N10006,N10001,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,8,1,1,4,3,,,,1,,,,1,0,0,2,0,1,0,0
15089,20222023,N20222023F,https://www.noradhockey.com/event/15089/,2022-10-30 00:00:00,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,1,1,3,3,,,1,,,,,1,0,0,2,0,1,0,0
15096,20222023,N20222023F,https://www.noradhockey.com/event/15096/,2022-10-30 00:00:00,,Orphans,Canada,N10006,N10012,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,6,3,,4,2,,1,,2,,,,1,0,0,2,0,1,0,0
15095,20222023,N20222023F,https://www.noradhockey.com/event/15095/,2022-10-30 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,6,2,2,2,,1,2,3,,,,0,0,1,1,0,0,1,1
15085,20222023,N20222023F,https://www.noradhockey.com/event/15085/,2022-10-30 00:00:00,,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,7,2,,2,,4,3,,,,,0,1,0,0,1,0,0,2
15088,20222023,N20222023F,https://www.noradhockey.com/event/15088/,2022-10-23 00:00:00,,Platinum,AMOS,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,4,1,4,1,,2,1,1,,,,1,0,0,2,0,1,0,0
15092,20222023,N20222023F,https://www.noradhockey.com/event/15092/,2022-10-23 00:00:00,,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,8,1,2,1,,4,2,2,,,,0,1,0,0,1,0,0,2
15084,20222023,N20222023F,https://www.noradhockey.com/event/15084/,2022-10-23 00:00:00,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,9,1,2,,,3,4,2,,,,0,1,0,0,1,0,0,2
15079,20222023,N20222023F,https://www.noradhockey.com/event/15079/,2022-10-23 00:00:00,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,9,7,4,3,2,,,4,3,,,,1,0,0,2,0,1,0,0
15083,20222023,N20222023F,https://www.noradhockey.com/event/15083/,2022-10-16 00:00:00,,Nelson,AMOS,N10004,N10001,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,5,3,1,1,3,,1,2,,,,,1,0,0,2,0,1,0,0
15087,20222023,N20222023F,https://www.noradhockey.com/event/15087/,2022-10-16 00:00:00,,Triple J,Nelson,N10009,N10004,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,4,3,3,1,,1,,3,,,,1,0,0,2,0,1,0,0
15078,20222023,N20222023F,https://www.noradhockey.com/event/15078/,2022-10-16 00:00:00,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,9,3,3,3,3,,,1,2,,,,1,0,0,2,0,1,0,0
15082,20222023,N20222023F,https://www.noradhockey.com/event/15082/,2022-10-09 00:00:00,,Canada,AMOS,N10012,N10001,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,4,8,1,2,1,,3,1,4,,,,0,1,0,0,1,0,0,2
15077,20222023,N20222023F,https://www.noradhockey.com/event/15077/,2022-10-09 00:00:00,,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,7,1,1,1,,1,4,2,,,,0,1,0,0,1,0,0,2
15086,20222023,N20222023F,https://www.noradhockey.com/event/15086/,2022-10-09 00:00:00,,Triple J,Canada,N10009,N10012,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,8,3,2,2,4,,,2,1,,,,1,0,0,2,0,1,0,0
15076,20222023,N20222023F,https://www.noradhockey.com/event/15076/,2022-10-02 00:00:00,,Nelson,Canada,N10004,N10012,N10004_N10012,Regular,,Regulation,00:18:00,0:00:00,,7,5,2,2,3,,2,2,1,,,,1,0,0,2,0,1,0,0
15081,20222023,N20222023F,https://www.noradhockey.com/event/15081/,2022-10-02 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,8,4,1,1,,3,2,3,,,,0,1,0,0,1,0,0,2
15080,20222023,N20222023F,https://www.noradhockey.com/event/15080/,2022-10-02 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,2,1,2,2,,1,,1,,,,1,0,0,2,0,1,0,0
15072,20222023,N20222023F,https://www.noradhockey.com/event/15072/,2022-10-02 00:00:00,,AMOS,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,2,2,,2,,2,,,,,,1,0,0,2,0,1,0,0
15074,20222023,N20222023F,https://www.noradhockey.com/event/15074/,2022-09-25 00:00:00,,Orphans,Nelson,N10006,N10004,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,4,1,2,1,,,2,2,,,,0,0,1,1,0,0,1,1
15071,20222023,N20222023F,https://www.noradhockey.com/event/15071/,2022-09-25 00:00:00,,Canada,Platinum,N10012,N10008,N10008_N10012,Regular,,Regulation,00:18:00,0:00:00,,1,8,,,,,,,,,,,0,1,0,0,1,0,0,2
15075,20222023,N20222023F,https://www.noradhockey.com/event/15075/,2022-09-25 00:00:00,,Orphans,Platinum,N10006,N10008,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,6,3,1,2,,1,1,4,,,,0,0,1,1,0,0,1,1
15064,20222023,N20222023F,https://www.noradhockey.com/event/15064/,2022-09-25 00:00:00,,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,8,5,2,2,4,,1,3,1,,,,1,0,0,2,0,1,0,0
15070,20222023,N20222023F,https://www.noradhockey.com/event/15070/,2022-09-18 00:00:00,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,2,1,2,3,,,1,1,,,,1,0,0,2,0,1,0,0
15073,20222023,N20222023F,https://www.noradhockey.com/event/15073/,2022-09-18 00:00:00,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,1,12,,1,,,4,3,5,,,,0,1,0,0,1,0,0,2
15067,20222023,N20222023F,https://www.noradhockey.com/event/15067/,2022-09-18 00:00:00,,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,2,7,,2,,,3,2,2,,,,0,1,0,0,1,0,0,2
15063,20222023,N20222023F,https://www.noradhockey.com/event/15063/,2022-09-18 00:00:00,,Canada,HollowBrook,N10012,N10003,N10003_N10012,Regular,,Regulation,00:18:00,0:00:00,,3,9,,2,1,,0,3,6,,,,0,1,0,0,1,0,0,2
15066,20222023,N20222023F,https://www.noradhockey.com/event/15066/,2022-09-11 00:00:00,,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,1,8,,,1,,2,3,3,,,,0,1,0,0,1,0,0,2
15062,20222023,N20222023F,https://www.noradhockey.com/event/15062/,2022-09-11 00:00:00,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,3,7,,,,,,,,,,,0,1,0,0,1,0,0,2
15069,20222023,N20222023F,https://www.noradhockey.com/event/15069/,2022-09-11 00:00:00,,Orphans,Canada,N10006,N10012,N10006_N10012,Regular,,Regulation,00:18:00,0:00:00,,8,2,1,3,4,,1,,1,,,,1,0,0,2,0,1,0,0
15068,20222023,N20222023F,https://www.noradhockey.com/event/15068/,2022-09-11 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,9,1,2,4,3,,,,1,,,,1,0,0,2,0,1,0,0
15061,20222023,N20222023F,https://www.noradhockey.com/event/15061/,2022-09-04 00:00:00,,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,8,1,1,2,,4,3,1,,,,0,1,0,0,1,0,0,2
15065,20222023,N20222023F,https://www.noradhockey.com/event/15065/,2022-09-04 00:00:00,,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,5,2,2,3,,2,2,1,,,,1,0,0,2,0,1,0,0
14168,20222023,N20222023F,https://www.noradhockey.com/event/14168/,2022-09-04 00:00:00,,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,8,,,,,,,,,,,0,1,0,0,1,0,0,2
15059,20222023,N20222023F,https://www.noradhockey.com/event/15059/,2022-08-28 00:00:00,,OS Offices,Canada,N10005,N10012,N10005_N10012,Regular,,Regulation,00:18:00,0:00:00,,5,1,,,,,,,,,,,1,0,0,2,0,1,0,0
14167,20222023,N20222023F,https://www.noradhockey.com/event/14167/,2022-08-28 00:00:00,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,6,4,1,2,3,,2,2,,,,,1,0,0,2,0,1,0,0
15060,20222023,N20222023F,https://www.noradhockey.com/event/15060/,2022-08-28 00:00:00,,Triple J,Nelson,N10009,N10004,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,5,3,0,4,,1,2,2,,,,1,0,0,2,0,1,0,0
14166,20222023,N20222023F,https://www.noradhockey.com/event/14166/,2022-08-21 00:00:00,,Nelson,AMOS,N10004,N10001,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,0,4,,,,,2,1,1,,,,0,1,0,0,1,0,0,2
14169,20222023,N20222023F,https://www.noradhockey.com/event/14169/,2022-08-21 00:00:00,,Triple J,Canada,N10009,N10012,N10009_N10012,Regular,,Regulation,00:18:00,0:00:00,,5,2,2,3,,,1,,1,,,,1,0,0,2,0,1,0,0
14165,20222023,N20222023F,https://www.noradhockey.com/event/14165/,2022-08-14 00:00:00,,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,6,,,,,,,,,,,0,1,0,0,1,0,0,2
14164,20222023,N20222023F,https://www.noradhockey.com/event/14164/,2022-08-14 00:00:00,,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,5,,,,,,,,,,,0,1,0,0,1,0,0,2
14163,20222023,N20222023F,https://www.noradhockey.com/event/14163/,2022-08-14 00:00:00,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,6,3,,,,,,,,,,,1,0,0,2,0,1,0,0
14162,20222023,N20222023F,https://www.noradhockey.com/event/14162/,2022-08-14 00:00:00,,Canada,AMOS,N10012,N10001,N10001_N10012,Regular,,Regulation,00:18:00,0:00:00,,1,7,1,,,,1,2,4,,,,0,1,0,0,1,0,0,2
10056,20212022,N20212022F,https://www.noradhockey.com/event/championship/,2022-05-01 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Playoffs,Championship,Regulation,00:18:00,0:00:00,,8,7,,,,,,,,,,,1,0,0,2,0,1,0,0
10055,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-b-vs-2nd-pool-a/,2022-04-24 00:00:00,,Canada,Platinum,N10012,N10008,N10008_N10012,Playoffs,SemiFinals,Regulation,00:18:00,0:00:00,,2,7,,,,,,,,,3,1,0,1,0,0,1,0,0,2
10024,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-a-vs-2nd-pool-b/,2022-04-24 00:00:00,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Playoffs,SemiFinals,Regulation,00:18:00,0:00:00,,7,3,,,,,,,,,2,1,1,0,0,2,0,1,0,0
10009,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-b-vs-3rd-pool-b/,2022-04-17 00:00:00,,OS Offices,AMOS,N10005,N10001,N10001_N10005,Regular,RoundRobin,Regulation,00:18:00,0:00:00,,7,2,,,,,,,,,3,1,1,0,0,2,0,1,0,0
10023,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-a-vs-3rd-pool-a/,2022-04-17 00:00:00,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,11,,,,,,,,,3,1,0,1,0,0,1,0,0,2
10062,20212022,N20212022F,https://www.noradhockey.com/event/2nd-pool-a-vs-4th-pool-a/,2022-04-17 00:00:00,,Canada,Orphans,N10012,N10006,N10006_N10012,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,5,2,,,,,,,,,4,1,1,0,0,2,0,1,0,0
10054,20212022,N20212022F,https://www.noradhockey.com/event/2nd-pool-b-vs-4th-pool-b/,2022-04-17 00:00:00,,Triple J,Platinum,N10009,N10008,N10008_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,7,,,,,,,,,4,1,0,1,0,0,1,0,0,2
10022,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-a-vs-2nd-pool-a/,2022-04-10 00:00:00,,Orphans,HollowBrook,N10006,N10003,N10003_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,7,,,,,,,,,2,1,0,1,0,0,1,0,0,2
10049,20212022,N20212022F,https://www.noradhockey.com/event/4th-pool-a-vs-3rd-pool-a/,2022-04-10 00:00:00,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,1,5,,,,,,,,,4,3,0,1,0,0,1,0,0,2
10008,20212022,N20212022F,https://www.noradhockey.com/event/1st-pool-b-vs-2nd-pool-b/,2022-04-10 00:00:00,,AMOS,Platinum,N10001,N10008,N10001_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,5,,,,,,,,,2,1,0,1,0,0,1,0,0,2
10040,20212022,N20212022F,https://www.noradhockey.com/event/4th-pool-a-vs-3rd-pool-a-2/,2022-04-10 00:00:00,,Canada,Nelson,N10012,N10004,N10004_N10012,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,4,,,,,,,,,4,3,0,0,1,1,0,0,1,1
