event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,strength_id,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,breakout_key,breakout_successful,turnover_weight,turnover_zone_multiplier,turnover_category,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898702131,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Neutral,ZN03,SQ1898700068,PL1898706849,EC18987002131,TV1898702131,Outlaws,N10007,Velodrome,N10010,0.0,"P100002,P100201",P100185,16.0,59.0,16.0,59.0,1019.0,1019.0,2581.0,2581.0,4381.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,OffensivePlay_Zone_Breakout,,s,1.0,0,0,STR01,Kevin White,N20252026F,4.0,,,ZX0008,,,,,,TB01,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1898702130,Pass,Pass_Completed,Velodrome,1,EV1898701602,Faceoff,Faceoff_AfterStoppage,Outlaws,0,0.0,1.0,20.0,11.0,37.0,19.0,save,0,0,0,664.0,,978.0,,0,3.0,5.0,10.0,33.0,166.0,1075.0,0,0,1,0,1.0,5,3.0,4.0,61.0,104.0,0,,BO189874359,,,,,0.0,0.0,-1.0,-1.0,664.0,-1.0,21.0,30.0,1578.98,1549.97,,,,,1261.97,,,,,,1564.475,1549.97,1578.98,1261.97,1261.97,1261.97
EV1898701052,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_CausedTurnover,ED165,,,Defensive,ZN02,SQ1898700004,PL1898700417,EC18987001052,TV1898701052,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100031,16.0,55.0,16.0,55.0,1015.0,1015.0,185.0,185.0,185.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0002,,,,,,TB01,6.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701051,Possession,,Outlaws,0,EV1898702133,Zone_Entry_Exit,Zone_Entry,Velodrome,1,1.0,0.0,16.0,15.0,31.0,25.0,save,1,0,0,660.0,,972.0,,0,7.0,11.0,4.0,34.0,91.0,234.0,0,0,1,0,5.0,1,2.0,3.0,3.0,5.0,0,,BO189874365,,,,,0.0,1.0,-1.0,-1.0,660.0,-1.0,25.0,26.0,1583.0,,,,,,997.99,,,,,,1583.0,1583.0,1583.0,997.99,997.99,997.99
EV1898701603,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Neutral,ZN03,SQ1898700037,PL1898703703,EC18987001603,TV1898701603,Outlaws,N10007,Velodrome,N10010,2.0,P100185,P100039,16.0,54.0,16.0,52.0,1014.0,1012.0,1386.0,1388.0,2286.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,1.0,0,0,STR01,Samson Leifer,N20252026F,4.0,,,ZX0001,,,,,,TB01,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1898702133,Zone_Entry_Exit,Zone_Entry,Velodrome,0,EV1898701053,Possession,PuckRecovery,Outlaws,1,1.0,1.0,15.0,16.0,29.0,27.0,save,0,0,0,659.0,,970.0,,0,1.0,1.0,1.0,1.0,8.0,173.0,1,0,0,0,0.0,1,3.0,5.0,4.0,7.0,0,,BO189874367,,,,,1.0,1.0,-1.0,-1.0,-1.0,659.0,26.0,25.0,1261.97,,,,,,959.0,,,,,,1261.97,1261.97,1261.97,959.0,959.0,959.0
EV1898702139,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,,,Neutral,ZN03,SQ1898700068,PL1898706857,EC18987002139,TV1898702139,Outlaws,N10007,Velodrome,N10010,0.0,P100033,,16.0,44.0,16.0,44.0,1004.0,1004.0,2596.0,2596.0,4396.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,44.0,5v5,,,,,0,0,STR01,Taylor Rogalsky,N20252026F,4.0,,,ZX0004,,,,,,TB01,3.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702138,Possession,PuckRetrieval,Outlaws,1,EV1898702140,Turnover,Turnover_Giveaway,Outlaws,1,0.0,0.0,5.0,26.0,11.0,45.0,save,0,0,0,649.0,,952.0,,0,1.0,2.0,10.0,40.0,166.0,1075.0,0,0,1,0,1.0,4,2.0,4.0,14.0,25.0,0,,BO189874385,,,,,0.0,0.0,-1.0,-1.0,-1.0,649.0,36.0,15.0,1259.98,,,,,,,,,,,,1259.98,1259.98,1259.98,,,
EV1898702146,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Neutral,ZN03,SQ1898700068,PL1898706844,EC18987002146,TV1898702146,Outlaws,N10007,Velodrome,N10010,0.0,"P100034,P100185",,16.0,35.0,16.0,35.0,995.0,995.0,2605.0,2605.0,4405.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,18.0,5v5,OffensivePlay_Zone_Breakout,OffensivePlay_Pass_SecondTouch,s,,0,0,STR01,Colin Brewster,N20252026F,5.0,,,ZX0008,,,,,,TB01,3.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702145,Pass,Pass_Completed,Outlaws,1,EV1898702147,Possession,,Outlaws,1,0.0,1.0,20.0,4.0,16.0,16.0,save,0,0,0,640.0,,925.0,,0,0.0,5.0,9.0,47.0,166.0,1075.0,0,0,1,0,1.0,5,1.0,8.0,23.0,52.0,0,,BO189874412,,,,,1.0,0.0,-1.0,-1.0,-1.0,640.0,45.0,6.0,1292.98,1208.97,,,,,,,,,,,1250.975,1208.97,1292.98,,,
EV1898701625,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Neutral,ZN03,SQ1898700032,PL1898703204,EC18987001625,TV1898701625,Outlaws,N10007,Velodrome,N10010,1.0,P100001,,16.0,9.0,16.0,8.0,969.0,968.0,1431.0,1432.0,2331.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB01,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701624,Possession,PuckRetrieval,Velodrome,1,EV1898701626,Possession,,Velodrome,1,0.0,1.0,19.0,6.0,29.0,10.0,save,0,0,0,614.0,,899.0,,0,18.0,17.0,26.0,14.0,28.0,966.0,0,0,0,0,0.0,8,2.0,2.0,4.0,5.0,0,,BO189874438,,,,,2.0,0.0,-1.0,-1.0,614.0,-1.0,19.0,20.0,1530.0,,,,,,,,,,,,1530.0,1530.0,1530.0,,,
EV1898701086,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_OppTeam,ED169,,,Defensive,ZN02,SQ1898700004,PL1898700425,EC18987001086,TV1898701086,Outlaws,N10007,Velodrome,N10010,0.0,P100004,,16.0,7.0,16.0,7.0,967.0,967.0,233.0,233.0,233.0,0,0,h,,Outlaws,Offensive,Defensive,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,STR01,Cesar Shinall,N20252026F,5.0,,,ZX0006,,,,,,TB01,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701085,Turnover,Turnover_Giveaway,Velodrome,0,EV1898701087,Zone_Entry_Exit,Zone_Entry,Outlaws,1,0.0,2.0,17.0,8.0,25.0,14.0,save,1,0,0,612.0,,895.0,,0,20.0,21.0,2.0,63.0,91.0,234.0,0,0,1,0,5.0,1,0.0,1.0,6.0,9.0,0,,BO189874442,,,,,0.0,2.0,-1.0,-1.0,-1.0,612.0,21.0,18.0,951.0,,,,,,,,,,,,951.0,951.0,951.0,,,
EV1898702153,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Neutral,ZN03,SQ1898700068,PL1898706862,EC18987002153,TV1898702153,Outlaws,N10007,Velodrome,N10010,2.0,P100001,,16.0,2.0,16.0,0.0,962.0,960.0,2638.0,2640.0,4438.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB01,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702152,Faceoff,Faceoff_AfterStoppage,Velodrome,1,EV1898702095,Intermission,,Outlaws,0,0.0,2.0,12.0,13.0,18.0,21.0,save,0,0,0,607.0,,888.0,,0,3.0,5.0,5.0,50.0,166.0,1075.0,0,0,1,0,1.0,4,0.0,1.0,0.0,1.0,0,,BO189874449,,,,,0.0,0.0,-1.0,-1.0,607.0,-1.0,26.0,13.0,1530.0,,,,,,,,,,,,1530.0,1530.0,1530.0,,,
EV1898701635,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_OppTeam,ED169,,,Neutral,ZN03,SQ1898700040,PL1898704001,EC18987001635,TV1898701635,Outlaws,N10007,Velodrome,N10010,0.0,P100033,,15.0,49.0,15.0,49.0,949.0,949.0,1451.0,1451.0,2351.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,44.0,5v5,,,,,0,0,STR01,Taylor Rogalsky,N20252026F,4.0,,,ZX0006,,,,,,TB01,3.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701095,DeadIce,,Velodrome,0,EV1898702162,Possession,PuckRetrieval,Outlaws,1,0.0,1.0,6.0,1.0,9.0,5.0,save,0,0,0,594.0,,865.0,,0,9.0,19.0,13.0,3.0,7.0,184.0,0,0,0,0,0.0,1,5.0,10.0,13.0,24.0,0,,BO189874472,,,,,0.0,1.0,-1.0,-1.0,-1.0,594.0,39.0,6.0,1141.98,,,,,,,,,,,,1141.98,1141.98,1141.98,,,
EV1898702163,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Neutral,ZN03,SQ1898700073,PL1898707302,EC18987002163,TV1898702163,Outlaws,N10007,Velodrome,N10010,1.0,P100214,,15.0,48.0,15.0,47.0,948.0,947.0,2652.0,2653.0,4452.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,12.0,5v5,OffensivePlay_Zone_Breakout,,s,,0,0,STR01,Ryan Kiehl,N20252026F,4.0,,,ZX0001,,,,,,TB01,4.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702162,Possession,PuckRetrieval,Outlaws,1,EV1898701636,Possession,PuckRetrieval,Velodrome,0,0.0,1.0,5.0,2.0,7.0,7.0,save,1,0,0,593.0,,863.0,,0,10.0,21.0,1.0,1.0,8.0,33.0,1,0,1,0,1.0,3,6.0,12.0,14.0,26.0,0,,BO189874474,,,,,1.0,0.0,-1.0,-1.0,-1.0,593.0,1.0,5.0,974.99,,,,,,,,,,,,974.99,974.99,974.99,,,
EV1898701097,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_OppTeam,ED169,,,Defensive,ZN02,SQ1898700004,PL1898700428,EC18987001097,TV1898701097,Outlaws,N10007,Velodrome,N10010,0.0,P100002,,15.0,27.0,15.0,27.0,927.0,927.0,273.0,273.0,273.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,STR01,Kevin White,N20252026F,4.0,,,ZX0006,,,,,,TB01,4.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701096,Faceoff,Faceoff_AfterStoppage,Outlaws,0,EV1898702170,Faceoff,Faceoff_AfterStoppage,Velodrome,1,3.0,0.0,13.0,6.0,15.0,5.0,save,0,0,0,572.0,,843.0,,0,8.0,6.0,21.0,71.0,91.0,234.0,0,0,1,0,5.0,1,3.0,1.0,3.0,1.0,0,,BO189874494,,,,,3.0,0.0,-1.0,-1.0,572.0,-1.0,6.0,120.0,1348.98,,,,,,,,,,,,1348.98,1348.98,1348.98,,,
EV1898702176,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,,,Neutral,ZN03,SQ1898700072,PL1898707201,EC18987002176,TV1898702176,Outlaws,N10007,Velodrome,N10010,0.0,P100001,,15.0,15.0,15.0,15.0,915.0,915.0,2685.0,2685.0,4485.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0004,,,,,,TB01,6.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702175,Pass,Pass_Completed,Velodrome,1,EV1898702177,Zone_Entry_Exit,Zone_Entry,Velodrome,1,0.0,0.0,1.0,18.0,3.0,17.0,save,0,0,0,560.0,,831.0,,0,2.0,4.0,12.0,3.0,3.0,28.0,0,1,0,0,0.0,3,8.0,7.0,12.0,11.0,0,,BO189874506,,,,,2.0,0.0,-1.0,-1.0,560.0,-1.0,18.0,108.0,1472.0,,,,,,,,,,,,1472.0,1472.0,1472.0,,,
EV1898702179,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,,,Neutral,ZN03,SQ1898700078,PL1898707804,EC18987002179,TV1898702179,Outlaws,N10007,Velodrome,N10010,0.0,P100032,,15.0,5.0,15.0,5.0,905.0,905.0,2695.0,2695.0,4495.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,4.0,5v5,,,,,0,0,STR01,Trevor Chavez,N20252026F,5.0,,,ZX0004,,,,,,TB01,5.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701650,Turnover,Turnover_Takeaway,Outlaws,1,EV1898702180,Turnover,Turnover_Giveaway,Outlaws,1,0.0,0.0,6.0,7.0,17.0,9.0,save,1,0,0,550.0,,811.0,,0,10.0,19.0,10.0,2.0,19.0,205.0,0,0,1,0,3.0,2,0.0,1.0,2.0,4.0,0,,BO189874526,,,,,0.0,0.0,-1.0,-1.0,-1.0,550.0,28.0,98.0,1767.99,,,,,,,,,,,,1767.99,1767.99,1767.99,,,
EV1898701118,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Defensive,ZN02,SQ1898700007,PL1898700711,EC18987001118,TV1898701118,Outlaws,N10007,Velodrome,N10010,0.0,"P100201,P100230",P100034,15.0,3.0,15.0,3.0,903.0,903.0,297.0,297.0,297.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Offensive,1,e1,42.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,u,1.0,0,0,STR01,Garrett Ashcroft,N20252026F,4.0,,,ZX0008,,,,,,TB01,5.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1898701117,Pass,Pass_Missed,Velodrome,1,EV1898701119,Zone_Entry_Exit,Zone_Entry,Velodrome,1,0.0,0.0,4.0,9.0,12.0,14.0,save,0,0,0,548.0,,806.0,,0,12.0,24.0,2.0,24.0,111.0,554.0,0,0,1,0,3.0,2,2.0,4.0,4.0,9.0,0,,BO189874531,,,,,1.0,0.0,-1.0,-1.0,548.0,-1.0,30.0,96.0,1395.97,1203.99,,,,,1172.98,,,,,,1299.98,1203.99,1395.97,1172.98,1172.98,1172.98
EV1898701121,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Clear,ED167,,,Defensive,ZN02,SQ1898700007,PL1898700709,EC18987001121,TV1898701121,Outlaws,N10007,Velodrome,N10010,0.0,P100009,,14.0,59.0,14.0,59.0,899.0,899.0,301.0,301.0,301.0,0,0,h,,Outlaws,Offensive,Defensive,event_player_1,Offensive,1,e1,30.0,5v5,,,,,0,0,STR01,Graham Peters,N20252026F,6.0,,,ZX0004,,,,,,TB02,5.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701656,Turnover,Turnover_Giveaway,Velodrome,0,EV1898701122,Turnover,Turnover_Giveaway,Outlaws,1,2.0,0.0,0.0,13.0,2.0,24.0,save,0,0,0,544.0,,796.0,,0,3.0,5.0,4.0,28.0,111.0,554.0,0,0,1,0,3.0,1,2.0,1.0,8.0,19.0,0,,BO189874541,,,,,0.0,0.0,-1.0,-1.0,-1.0,544.0,34.0,92.0,2719.98,,,,,,,,,,,,2719.98,2719.98,2719.98,,,
EV1898701663,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Neutral,ZN03,SQ1898700035,PL1898703506,EC18987001663,TV1898701663,Outlaws,N10007,Velodrome,N10010,0.0,"P100224,P100230",,14.0,55.0,14.0,55.0,895.0,895.0,1505.0,1505.0,2405.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,61.0,5v5,OffensivePlay_Pass_SecondTouch,,s,,0,0,STR01,Kaitlyn Shain,N20252026F,4.0,,,ZX0008,,,,,,TB02,3.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701662,Pass,Pass_Completed,Velodrome,1,EV1898701124,Pass,Pass_Completed,Velodrome,1,0.0,2.0,20.0,4.0,27.0,11.0,save,0,0,0,540.0,,783.0,,0,7.0,18.0,4.0,16.0,21.0,318.0,0,0,0,0,0.0,5,4.0,12.0,12.0,32.0,0,,BO189874554,,,,,0.0,0.0,-1.0,-1.0,540.0,-1.0,38.0,88.0,1356.97,1152.99,,,,,,,,,,,1254.98,1152.99,1356.97,,,
EV1898702191,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Carried,ED175,True,SC01,Neutral,ZN03,SQ1898700071,PL1898707106,EC18987002191,TV1898702191,Outlaws,N10007,Velodrome,N10010,2.0,P100001,,14.0,52.0,14.0,50.0,892.0,890.0,2708.0,2710.0,4508.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,STR01,Sam Downs,N20252026F,4.0,,,ZX0001,,,,,,TB02,6.0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702190,Possession,PuckRetrieval,Velodrome,1,EV1898701126,Zone_Entry_Exit,Zone_Entry,Velodrome,1,0.0,1.0,17.0,7.0,22.0,16.0,save,0,0,0,537.0,,778.0,,0,10.0,23.0,3.0,9.0,17.0,798.0,0,0,0,0,0.0,2,7.0,17.0,15.0,37.0,0,,BO189874559,,,,,0.0,0.0,-1.0,-1.0,537.0,-1.0,41.0,85.0,1472.0,,,,,,,,,,,,1472.0,1472.0,1472.0,,,
EV1898702200,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Other,ED170,,,Neutral,ZN03,SQ1898700074,PL1898707406,EC18987002200,TV1898702200,Outlaws,N10007,Velodrome,N10010,0.0,P100099,P100108,14.0,38.0,14.0,38.0,878.0,878.0,2722.0,2722.0,4522.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,56.0,5v5,,,,1.0,0,0,STR01,Robert Mayfield,N20252026F,5.0,,,ZX0007,,,,,,TB02,3.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1898702199,Possession,PuckRetrieval,Velodrome,0,EV1898701133,Shot,Shot_OnNetSaved,Velodrome,0,1.0,3.0,3.0,21.0,1.0,37.0,save,0,0,0,523.0,,757.0,,0,10.0,15.0,14.0,11.0,30.0,374.0,0,0,0,0,0.0,1,5.0,6.0,29.0,58.0,0,,BO189874580,,,,,1.0,3.0,-1.0,-1.0,-1.0,523.0,55.0,71.0,874.99,,,,,,1496.98,,,,,,874.99,874.99,874.99,1496.98,1496.98,1496.98
EV1898701140,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_Pass,ED171,True,SC01,Defensive,ZN02,SQ1898700007,PL1898700701,EC18987001140,TV1898701140,Outlaws,N10007,Velodrome,N10010,0.0,"P100099,P100232",P100201,14.0,30.0,14.0,30.0,870.0,870.0,330.0,330.0,330.0,0,0,h,,Outlaws,Offensive,Defensive,event_player_1,Offensive,1,e1,91.0,5v5,OffensivePlay_Zone_Breakout,,,,0,0,STR01,Philip Kerchner,N20252026F,4.0,,,ZX0008,,,,,,TB02,2.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898701139,Pass,Pass_Completed,Outlaws,1,EV1898702204,Turnover,Turnover_Giveaway,Velodrome,0,0.0,0.0,62.0,5.0,91.0,10.0,save,0,0,0,515.0,,746.0,,0,18.0,26.0,8.0,40.0,111.0,554.0,0,0,1,0,3.0,2,13.0,17.0,37.0,69.0,0,,BO189874591,,,,,2.0,0.0,-1.0,-1.0,-1.0,515.0,63.0,63.0,874.99,631.0,,,,,1293.97,,,,,,752.995,631.0,874.99,1293.97,1293.97,1293.97
EV1898702210,18987,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Neutral,ZN03,SQ1898700074,PL1898707401,EC18987002210,TV1898702210,Outlaws,N10007,Velodrome,N10010,0.0,"P100108,P100224",P100170,14.0,20.0,14.0,20.0,860.0,860.0,2740.0,2740.0,4540.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,22.0,5v5,OffensivePlay_Zone_Breakout,,u,,0,0,STR01,Robert Mayfield,N20252026F,5.0,,,ZX0008,,,,,,TB02,3.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,EV1898702209,Pass,Pass_Missed,Velodrome,1,EV1898702211,Turnover,Turnover_Giveaway,Velodrome,1,0.0,0.0,52.0,15.0,73.0,28.0,save,0,0,0,505.0,,728.0,,0,6.0,13.0,10.0,17.0,30.0,374.0,0,0,0,0,0.0,2,0.0,6.0,5.0,12.0,0,,BO189874609,,,,,0.0,0.0,-1.0,-1.0,505.0,-1.0,73.0,53.0,1463.98,1173.97,,,,,1502.99,,,,,,1318.975,1173.97,1463.98,1502.99,1502.99,1502.99
EV1898701672,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,ED0052,ZoneExit_PassMiss_Misplay,ED172,,,Neutral,ZN03,SQ1898700040,PL1898704002,EC18987001672,TV1898701672,Outlaws,N10007,Velodrome,N10010,0.0,"P100105,P100224",P100002,14.0,18.0,14.0,18.0,858.0,858.0,1542.0,1542.0,2442.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,9.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,,1.0,0,0,STR01,Ronnie Pinnell,N20252026F,5.0,,,ZX0008,,,,,,TB02,4.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,EV1898701671,Pass,Pass_Missed,Velodrome,1,EV1898701673,Turnover,Turnover_Giveaway,Velodrome,1,0.0,0.0,50.0,17.0,70.0,31.0,save,0,0,0,503.0,,725.0,,0,8.0,16.0,2.0,7.0,7.0,184.0,0,1,0,0,0.0,5,2.0,2.0,7.0,15.0,0,,BO189874612,,,,,0.0,0.0,-1.0,-1.0,503.0,-1.0,75.0,51.0,1284.99,1173.97,,,,,1348.98,,,,,,1229.48,1173.97,1284.99,1348.98,1348.98,1348.98
