shift_player_key,shift_key,game_id,shift_index,player_number,venue,slot,period,shift_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,team_pp,team_pk,player_id,player_name,logical_shift_number,shift_segment,cumulative_shift_duration,running_toi,playing_duration,running_playing_toi,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,period_id,venue_id,situation_id,slot_id,team_id
L18969007704,S18969000077,18969,77,8,home,defense_1,3.0,61.0,Full Strength,5v5,15.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,9,1,61.0,1402.0,46.0,1247.0,2733.0,2728.0,2792.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10008
L18969007804,S18969000078,18969,78,8,home,defense_1,3.0,42.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,9,2,103.0,1444.0,42.0,1289.0,2794.0,2789.0,2834.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10008
L18969007904,S18969000079,18969,79,8,home,defense_1,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,9,3,112.0,1453.0,9.0,1298.0,2836.0,2831.0,2843.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10008
L18969008004,S18969000080,18969,80,8,home,defense_1,3.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,9,4,123.0,1464.0,11.0,1309.0,2845.0,2840.0,2854.0,STR0001,P0003,VN0001,SIT0003,SL0001,N10008
L18969008505,S18969000085,18969,85,8,home,defense_2,3.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,10,1,16.0,1480.0,16.0,1325.0,2964.0,2959.0,2978.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969008605,S18969000086,18969,86,8,home,defense_2,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,10,2,61.0,1525.0,45.0,1370.0,2980.0,2975.0,3023.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969008705,S18969000087,18969,87,8,home,defense_2,3.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,10,3,85.0,1549.0,24.0,1394.0,3025.0,3020.0,3047.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969009205,S18969000092,18969,92,8,home,defense_2,3.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,11,1,15.0,1564.0,15.0,1409.0,3245.0,3240.0,3258.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969009305,S18969000093,18969,93,8,home,defense_2,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,11,2,24.0,1573.0,9.0,1418.0,3260.0,3255.0,3267.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969009405,S18969000094,18969,94,8,home,defense_2,3.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,11,3,39.0,1588.0,15.0,1433.0,3269.0,3264.0,3282.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969009505,S18969000095,18969,95,8,home,defense_2,3.0,10.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100030,Jesse Chambless,11,4,49.0,1598.0,10.0,1443.0,3284.0,3279.0,3292.0,STR0001,P0003,VN0001,SIT0003,SL0002,N10008
L18969009705,S18969000097,18969,97,8,home,defense_2,3.0,24.0,Away EmptyNet,5v6 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,P100030,Jesse Chambless,12,1,24.0,1622.0,24.0,1467.0,3294.0,3289.0,3316.0,STR0014,P0003,VN0001,SIT0001,SL0002,N10008
L18969009805,S18969000098,18969,98,8,home,defense_2,3.0,58.0,Away EmptyNet,5v5 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,P100030,Jesse Chambless,12,2,82.0,1680.0,58.0,1525.0,3318.0,3313.0,3374.0,STR0013,P0003,VN0001,SIT0001,SL0002,N10008
L18969000315,S18969000003,18969,3,9,away,defense_2,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,1,1,9.0,9.0,9.0,9.0,161.0,156.0,168.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969000415,S18969000004,18969,4,9,away,defense_2,1.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,1,2,38.0,38.0,29.0,38.0,170.0,165.0,197.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969000515,S18969000005,18969,5,9,away,defense_2,1.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,1,3,42.0,42.0,4.0,42.0,199.0,194.0,201.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969000615,S18969000006,18969,6,9,away,defense_2,1.0,8.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,1,4,50.0,50.0,8.0,50.0,203.0,198.0,209.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969000715,S18969000007,18969,7,9,away,defense_2,1.0,102.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,1,5,152.0,152.0,102.0,152.0,211.0,206.0,311.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969001814,S18969000018,18969,18,9,away,defense_1,1.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,2,1,7.0,159.0,7.0,159.0,544.0,539.0,549.0,STR0001,P0001,VN0002,SIT0003,SL0001,N10010
L18969001914,S18969000019,18969,19,9,away,defense_1,1.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,2,2,21.0,173.0,14.0,173.0,551.0,546.0,563.0,STR0001,P0001,VN0002,SIT0003,SL0001,N10010
L18969002014,S18969000020,18969,20,9,away,defense_1,1.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,2,3,39.0,191.0,18.0,191.0,565.0,560.0,581.0,STR0001,P0001,VN0002,SIT0003,SL0001,N10010
L18969002114,S18969000021,18969,21,9,away,defense_1,1.0,56.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,2,4,95.0,247.0,56.0,247.0,583.0,578.0,637.0,STR0001,P0001,VN0002,SIT0003,SL0001,N10010
L18969002214,S18969000022,18969,22,9,away,defense_1,1.0,57.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,2,5,152.0,304.0,57.0,304.0,639.0,634.0,694.0,STR0001,P0001,VN0002,SIT0003,SL0001,N10010
L18969002615,S18969000026,18969,26,9,away,defense_2,1.0,5.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,3,1,5.0,309.0,5.0,309.0,873.0,868.0,876.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969002715,S18969000027,18969,27,9,away,defense_2,1.0,65.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,3,2,70.0,374.0,45.0,354.0,878.0,873.0,941.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969002815,S18969000028,18969,28,9,away,defense_2,1.0,78.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,3,3,148.0,452.0,58.0,412.0,943.0,938.0,1019.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10010
L18969003614,S18969000036,18969,36,9,away,defense_1,2.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,4,1,33.0,485.0,33.0,445.0,1323.0,1318.0,1354.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969003714,S18969000037,18969,37,9,away,defense_1,2.0,95.0,Full Strength,5v5,16.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,4,2,128.0,580.0,79.0,524.0,1356.0,1351.0,1449.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969004014,S18969000040,18969,40,9,away,defense_1,2.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,5,1,20.0,600.0,20.0,544.0,1561.0,1556.0,1579.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969004114,S18969000041,18969,41,9,away,defense_1,2.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,5,2,24.0,604.0,4.0,548.0,1581.0,1576.0,1583.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969004214,S18969000042,18969,42,9,away,defense_1,2.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,5,3,53.0,633.0,29.0,577.0,1585.0,1580.0,1612.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969004314,S18969000043,18969,43,9,away,defense_1,2.0,38.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,5,4,91.0,671.0,38.0,615.0,1614.0,1609.0,1650.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969005314,S18969000053,18969,53,9,away,defense_1,2.0,124.0,Full Strength,5v5,49.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,6,1,124.0,795.0,75.0,690.0,1783.0,1778.0,1905.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969005414,S18969000054,18969,54,9,away,defense_1,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,6,2,140.0,811.0,16.0,706.0,1907.0,1902.0,1921.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969005514,S18969000055,18969,55,9,away,defense_1,2.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,6,3,154.0,825.0,14.0,720.0,1923.0,1918.0,1935.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969005614,S18969000056,18969,56,9,away,defense_1,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,6,4,167.0,838.0,13.0,733.0,1937.0,1932.0,1948.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10010
L18969006914,S18969000069,18969,69,9,away,defense_1,3.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,7,1,17.0,855.0,17.0,750.0,2447.0,2442.0,2462.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10010
L18969007014,S18969000070,18969,70,9,away,defense_1,3.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,7,2,28.0,866.0,11.0,761.0,2464.0,2459.0,2473.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10010
L18969007114,S18969000071,18969,71,9,away,defense_1,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,7,3,35.0,873.0,7.0,768.0,2475.0,2470.0,2480.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10010
L18969007214,S18969000072,18969,72,9,away,defense_1,3.0,63.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,7,4,98.0,936.0,63.0,831.0,2482.0,2477.0,2543.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10010
L18969007815,S18969000078,18969,78,9,away,defense_2,3.0,42.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,8,1,42.0,978.0,42.0,873.0,2794.0,2789.0,2834.0,STR0001,P0003,VN0002,SIT0003,SL0002,N10010
L18969007915,S18969000079,18969,79,9,away,defense_2,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,8,2,51.0,987.0,9.0,882.0,2836.0,2831.0,2843.0,STR0001,P0003,VN0002,SIT0003,SL0002,N10010
L18969008814,S18969000088,18969,88,9,away,defense_1,3.0,58.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100105,Ronnie Pinnell,9,1,58.0,1045.0,58.0,940.0,3049.0,3044.0,3105.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10010
L18969000103,S18969000001,18969,1,12,home,forward_3,1.0,82.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,1,1,82.0,82.0,82.0,82.0,0.0,0.0,85.0,STR0001,P0001,VN0001,SIT0003,SL0005,N10008
L18969001102,S18969000011,18969,11,12,home,forward_2,1.0,25.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,2,1,25.0,107.0,25.0,107.0,345.0,340.0,368.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969001202,S18969000012,18969,12,12,home,forward_2,1.0,35.0,Full Strength,5v5,23.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,2,2,60.0,142.0,12.0,119.0,370.0,365.0,403.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969001302,S18969000013,18969,13,12,home,forward_2,1.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,2,3,112.0,194.0,52.0,171.0,405.0,400.0,455.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969002202,S18969000022,18969,22,12,home,forward_2,1.0,57.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,3,1,57.0,251.0,57.0,228.0,639.0,634.0,694.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969002302,S18969000023,18969,23,12,home,forward_2,1.0,37.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,3,2,94.0,288.0,37.0,265.0,696.0,691.0,731.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969002402,S18969000024,18969,24,12,home,forward_2,1.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,3,3,155.0,349.0,61.0,326.0,733.0,728.0,792.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969002902,S18969000029,18969,29,12,home,forward_2,1.0,59.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,4,1,59.0,408.0,59.0,385.0,1021.0,1016.0,1078.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10008
L18969003102,S18969000031,18969,31,12,home,forward_2,2.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,5,1,49.0,457.0,49.0,434.0,1152.0,1147.0,1199.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969003202,S18969000032,18969,32,12,home,forward_2,2.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,5,2,68.0,476.0,19.0,453.0,1201.0,1196.0,1218.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969003302,S18969000033,18969,33,12,home,forward_2,2.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,5,3,85.0,493.0,17.0,470.0,1220.0,1215.0,1235.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969003902,S18969000039,18969,39,12,home,forward_2,2.0,99.0,Full Strength,5v5,24.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,6,1,99.0,592.0,75.0,545.0,1462.0,1457.0,1559.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969004002,S18969000040,18969,40,12,home,forward_2,2.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,6,2,119.0,612.0,20.0,565.0,1561.0,1556.0,1579.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969004102,S18969000041,18969,41,12,home,forward_2,2.0,4.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,6,3,123.0,616.0,4.0,569.0,1581.0,1576.0,1583.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969004202,S18969000042,18969,42,12,home,forward_2,2.0,29.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,6,4,152.0,645.0,29.0,598.0,1585.0,1580.0,1612.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969005302,S18969000053,18969,53,12,home,forward_2,2.0,124.0,Full Strength,5v5,49.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,7,1,124.0,769.0,75.0,673.0,1783.0,1778.0,1905.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969005402,S18969000054,18969,54,12,home,forward_2,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,7,2,140.0,785.0,16.0,689.0,1907.0,1902.0,1921.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10008
L18969006602,S18969000066,18969,66,12,home,forward_2,3.0,48.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,8,1,48.0,833.0,48.0,737.0,2331.0,2326.0,2377.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969006702,S18969000067,18969,67,12,home,forward_2,3.0,52.0,Full Strength,5v5,11.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,8,2,100.0,885.0,41.0,778.0,2379.0,2374.0,2429.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969006802,S18969000068,18969,68,12,home,forward_2,3.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,8,3,116.0,901.0,16.0,794.0,2431.0,2426.0,2445.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969006902,S18969000069,18969,69,12,home,forward_2,3.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,8,4,133.0,918.0,17.0,811.0,2447.0,2442.0,2462.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969007002,S18969000070,18969,70,12,home,forward_2,3.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,8,5,144.0,929.0,11.0,822.0,2464.0,2459.0,2473.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969007602,S18969000076,18969,76,12,home,forward_2,3.0,32.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,9,1,32.0,961.0,32.0,854.0,2701.0,2696.0,2731.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969007702,S18969000077,18969,77,12,home,forward_2,3.0,61.0,Full Strength,5v5,15.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,9,2,93.0,1022.0,46.0,900.0,2733.0,2728.0,2792.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969007802,S18969000078,18969,78,12,home,forward_2,3.0,42.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,9,3,135.0,1064.0,42.0,942.0,2794.0,2789.0,2834.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969008602,S18969000086,18969,86,12,home,forward_2,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,10,1,45.0,1109.0,45.0,987.0,2980.0,2975.0,3023.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969008702,S18969000087,18969,87,12,home,forward_2,3.0,24.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,10,2,69.0,1133.0,24.0,1011.0,3025.0,3020.0,3047.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969009502,S18969000095,18969,95,12,home,forward_2,3.0,10.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100027,Karen Zietlow,11,1,10.0,1143.0,10.0,1021.0,3284.0,3279.0,3292.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10008
L18969009702,S18969000097,18969,97,12,home,forward_2,3.0,24.0,Away EmptyNet,5v6 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,P100027,Karen Zietlow,12,1,24.0,1167.0,24.0,1045.0,3294.0,3289.0,3316.0,STR0014,P0003,VN0001,SIT0001,SL0004,N10008
L18969009802,S18969000098,18969,98,12,home,forward_2,3.0,58.0,Away EmptyNet,5v5 Away EN,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,P100027,Karen Zietlow,12,2,82.0,1225.0,58.0,1103.0,3318.0,3313.0,3374.0,STR0013,P0003,VN0001,SIT0001,SL0004,N10008
L18969000712,S18969000007,18969,7,14,away,forward_2,1.0,102.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,1,1,102.0,102.0,102.0,102.0,211.0,206.0,311.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969000812,S18969000008,18969,8,14,away,forward_2,1.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,1,2,109.0,109.0,7.0,109.0,313.0,308.0,318.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969000912,S18969000009,18969,9,14,away,forward_2,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,1,3,125.0,125.0,16.0,125.0,320.0,315.0,334.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969001012,S18969000010,18969,10,14,away,forward_2,1.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,1,4,134.0,134.0,9.0,134.0,336.0,331.0,343.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969001112,S18969000011,18969,11,14,away,forward_2,1.0,25.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,1,5,159.0,159.0,25.0,159.0,345.0,340.0,368.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969002212,S18969000022,18969,22,14,away,forward_2,1.0,57.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,1,57.0,216.0,57.0,216.0,639.0,634.0,694.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969002312,S18969000023,18969,23,14,away,forward_2,1.0,37.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,2,94.0,253.0,37.0,253.0,696.0,691.0,731.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969002412,S18969000024,18969,24,14,away,forward_2,1.0,61.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,3,155.0,314.0,61.0,314.0,733.0,728.0,792.0,STR0001,P0001,VN0002,SIT0003,SL0004,N10010
L18969003112,S18969000031,18969,31,14,away,forward_2,2.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,1,49.0,363.0,49.0,363.0,1152.0,1147.0,1199.0,STR0001,P0002,VN0002,SIT0003,SL0004,N10010
L18969003212,S18969000032,18969,32,14,away,forward_2,2.0,19.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,2,68.0,382.0,19.0,382.0,1201.0,1196.0,1218.0,STR0001,P0002,VN0002,SIT0003,SL0004,N10010
L18969003312,S18969000033,18969,33,14,away,forward_2,2.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,3,85.0,399.0,17.0,399.0,1220.0,1215.0,1235.0,STR0001,P0002,VN0002,SIT0003,SL0004,N10010
L18969003912,S18969000039,18969,39,14,away,forward_2,2.0,99.0,Full Strength,5v5,24.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,4,1,99.0,498.0,75.0,474.0,1462.0,1457.0,1559.0,STR0001,P0002,VN0002,SIT0003,SL0004,N10010
L18969004012,S18969000040,18969,40,14,away,forward_2,2.0,20.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,4,2,119.0,518.0,20.0,494.0,1561.0,1556.0,1579.0,STR0001,P0002,VN0002,SIT0003,SL0004,N10010
L18969005313,S18969000053,18969,53,14,away,forward_3,2.0,124.0,Full Strength,5v5,49.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,5,1,124.0,642.0,75.0,569.0,1783.0,1778.0,1905.0,STR0001,P0002,VN0002,SIT0003,SL0005,N10010
L18969005413,S18969000054,18969,54,14,away,forward_3,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,5,2,140.0,658.0,16.0,585.0,1907.0,1902.0,1921.0,STR0001,P0002,VN0002,SIT0003,SL0005,N10010
L18969005513,S18969000055,18969,55,14,away,forward_3,2.0,14.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,5,3,154.0,672.0,14.0,599.0,1923.0,1918.0,1935.0,STR0001,P0002,VN0002,SIT0003,SL0005,N10010
