event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,faceoff_key,faceoff_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898101409,18981,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898100044,PL1898104401,EC18981001409,TV1898101409,Nelson,N10004,Velodrome,N10010,0.0,P100078,P100201,1.0,35.0,1.0,35.0,95.0,95.0,1105.0,1105.0,1105.0,0,0,h,,Nelson,Neutral,Neutral,event_player_1,Offensive,1,e1,10.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102247,Faceoff,Faceoff_AfterStoppage,Velodrome,0,EV1898101844,Pass,Pass_Completed,Nelson,1,2.0,0.0,14.0,15.0,20.0,12.0,save,0,0,0,,120.0,,141.0,0,5.0,4.0,9.0,2.0,3.0,99.0,0,0,0,0,0.0,1,2.0,1.0,2.0,1.0,0,,FO189814130,after_stoppage,0.0,1.0,120.0,207.0,-1.0,-1.0,15.0,38.0,274.98,,,,,,94.99,,,,,,274.98,274.98,274.98,94.99,94.99,94.99
EV1898102272,18981,3,P03,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898100113,PL1898111301,EC18981002272,TV1898102272,Nelson,N10004,Velodrome,N10010,0.0,"P100001,P100201",P100078,0.0,46.0,0.0,46.0,46.0,46.0,3554.0,3554.0,5354.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102270,Stoppage,Stoppage_Play,Nelson,0,EV1898102273,Pass,Pass_Completed,Velodrome,1,0.0,1.0,8.0,35.0,6.0,47.0,save,0,0,0,,169.0,,208.0,0,3.0,5.0,7.0,2.0,2.0,2484.0,0,1,0,0,0.0,1,3.0,4.0,49.0,67.0,0,,FO189814197,other,0.0,1.0,256.0,169.0,-1.0,-1.0,11.0,16.0,45.99,45.99,,,,,118.98,,,,,,45.99,45.99,45.99,118.98,118.98,118.98
EV1898101426,18981,1,P01,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898100053,PL1898105301,EC18981001426,TV1898101426,Nelson,N10004,Velodrome,N10010,0.0,P100132,P100078,0.0,33.0,0.0,33.0,33.0,33.0,1167.0,1167.0,1167.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,14.0,5v5,,,,,0,0,Kyle Popovich,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898102278,Shot,Shot_Missed,Velodrome,1,EV1898101878,Turnover,Turnover_Giveaway,Velodrome,1,3.0,2.0,,5.0,,8.0,,0,0,0,,182.0,,222.0,0,16.0,19.0,20.0,7.0,7.0,873.0,0,1,0,0,0.0,2,3.0,2.0,13.0,14.0,0,,FO189814211,other,3.0,2.0,269.0,182.0,-1.0,-1.0,13.0,3.0,101.98,,,,,,103.98,,,,,,101.98,101.98,101.98,103.98,103.98,103.98
EV1898701001,18987,1,P01,Faceoff,ET0004,Faceoff_PeriodStart,ED0005,,,,,Neutral,ZN03,SQ1898700003,PL1898700301,EC18987001001,TV1898701001,Outlaws,N10007,Velodrome,N10010,0.0,"P100032,P100185",P100001,18.0,0.0,18.0,0.0,1080.0,1080.0,120.0,120.0,120.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701577,Intermission,,Outlaws,1,EV1898701002,Zone_Entry_Exit,Zone_Entry,Outlaws,1,2326.0,0.0,50.0,,88.0,,save,0,0,0,725.0,,1085.0,,0,,,,1.0,13.0,1069.0,1,0,0,0,0.0,2,,,,,0,,FO189874252,other,2326.0,0.0,-1.0,-1.0,-1.0,725.0,-1.0,40.0,1848.99,1448.97,,,,,1690.0,,,,,,1648.98,1448.97,1848.99,1690.0,1690.0,1690.0
EV1898701578,18987,2,P02,Faceoff,ET0004,Faceoff_PeriodStart,ED0005,,,,,Neutral,ZN03,SQ1898700031,PL1898703101,EC18987001578,TV1898701578,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100002",P100185,18.0,0.0,18.0,0.0,1080.0,1080.0,1320.0,1320.0,2220.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701002,Zone_Entry_Exit,Zone_Entry,Outlaws,0,EV1898702096,Faceoff,Faceoff_PeriodStart,Outlaws,0,0.0,0.0,50.0,,86.0,,save,0,0,0,725.0,,1083.0,,0,0.0,1.0,,2.0,2.0,2326.0,0,1,0,0,0.0,1,0.0,2.0,0.0,2.0,0,,FO189874254,other,0.0,0.0,-1.0,-1.0,725.0,-1.0,-1.0,40.0,1690.0,1685.98,,,,,1448.97,,,,,,1687.99,1685.98,1690.0,1448.97,1448.97,1448.97
EV1898702096,18987,3,P03,Faceoff,ET0004,Faceoff_PeriodStart,ED0005,,,,,Neutral,ZN03,SQ1898700057,PL1898705701,EC18987002096,TV1898702096,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,18.0,0.0,18.0,0.0,1080.0,1080.0,2520.0,2520.0,4320.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701578,Faceoff,Faceoff_PeriodStart,Velodrome,0,EV1898701003,Pass,Pass_Missed,Outlaws,1,0.0,1.0,50.0,,85.0,,save,0,0,0,725.0,,1082.0,,0,0.0,2.0,,1.0,27.0,636.0,1,0,1,0,2.0,1,0.0,1.0,0.0,1.0,0,,FO189874255,other,0.0,1.0,-1.0,-1.0,-1.0,725.0,-1.0,40.0,1448.97,,,,,,1549.97,,,,,,1448.97,1448.97,1448.97,1549.97,1549.97,1549.97
EV1898701602,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700038,PL1898703801,EC18987001602,TV1898701602,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100001,16.0,58.0,16.0,58.0,1018.0,1018.0,1382.0,1382.0,2282.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702131,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1898701049,Pass,Pass_Intercepted,Velodrome,0,1.0,1.0,19.0,12.0,36.0,20.0,save,0,0,0,663.0,,977.0,,0,4.0,6.0,1.0,2.0,2.0,22.0,0,1,0,0,0.0,1,4.0,5.0,62.0,105.0,0,,FO189874360,after_stoppage,1.0,1.0,-1.0,-1.0,-1.0,663.0,22.0,29.0,1328.97,,,,,,1650.0,,,,,,1328.97,1328.97,1328.97,1650.0,1650.0,1650.0
EV1898701623,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700033,PL1898703301,EC18987001623,TV1898701623,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100004,16.0,13.0,16.0,13.0,973.0,973.0,1427.0,1427.0,2327.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701080,Shot,Shot_Missed,Velodrome,1,EV1898701081,Possession,PuckRecovery,Velodrome,1,1.0,2.0,23.0,2.0,34.0,5.0,save,0,0,0,618.0,,904.0,,0,14.0,12.0,22.0,2.0,10.0,293.0,0,0,0,0,0.0,3,9.0,8.0,45.0,73.0,0,,FO189874433,after_stoppage,1.0,2.0,-1.0,-1.0,618.0,-1.0,15.0,24.0,1530.0,,,,,,951.0,,,,,,1530.0,1530.0,1530.0,951.0,951.0,951.0
EV1898702152,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700069,PL1898706901,EC18987002152,TV1898702152,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100004,16.0,2.0,16.0,2.0,962.0,962.0,2638.0,2638.0,4438.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701088,Possession,PuckRetrieval,Velodrome,1,EV1898702153,Zone_Entry_Exit,Zone_Exit,Velodrome,1,0.0,0.0,12.0,13.0,19.0,20.0,save,0,0,0,607.0,,889.0,,0,3.0,4.0,5.0,2.0,2.0,26.0,0,1,0,0,0.0,3,3.0,3.0,11.0,15.0,0,,FO189874448,after_stoppage,0.0,0.0,-1.0,-1.0,607.0,-1.0,26.0,13.0,1530.0,,,,,,951.0,,,,,,1530.0,1530.0,1530.0,951.0,951.0,951.0
EV1898701096,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700005,PL1898700501,EC18987001096,TV1898701096,Outlaws,N10007,Velodrome,N10010,0.0,"P100033,P100232",P100201,15.0,30.0,15.0,30.0,930.0,930.0,270.0,270.0,270.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB01,STR01,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701647,DeadIce,,Velodrome,0,EV1898701097,Zone_Entry_Exit,Zone_Exit,Velodrome,0,3.0,3.0,16.0,3.0,16.0,4.0,save,0,0,0,575.0,,844.0,,0,5.0,5.0,18.0,2.0,2.0,19.0,0,1,0,0,0.0,1,11.0,8.0,32.0,45.0,0,,FO189874493,after_stoppage,3.0,3.0,-1.0,-1.0,-1.0,575.0,3.0,123.0,1141.98,682.0,,,,,1395.97,,,,,,911.99,682.0,1141.98,1395.97,1395.97,1395.97
EV1898702170,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700072,PL1898707201,EC18987002170,TV1898702170,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100105",P100004,15.0,27.0,15.0,27.0,927.0,927.0,2673.0,2673.0,4473.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB01,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701097,Zone_Entry_Exit,Zone_Exit,Velodrome,1,EV1898702171,Turnover,Turnover_Giveaway,Velodrome,1,0.0,0.0,13.0,6.0,14.0,6.0,save,0,0,0,572.0,,842.0,,0,8.0,7.0,0.0,2.0,3.0,28.0,0,0,0,0,0.0,2,3.0,2.0,3.0,2.0,0,,FO189874495,after_stoppage,3.0,0.0,-1.0,-1.0,572.0,-1.0,6.0,120.0,1472.0,1434.99,,,,,759.0,,,,,,1453.495,1434.99,1472.0,759.0,759.0,759.0
EV1898701648,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700037,PL1898703701,EC18987001648,TV1898701648,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100105",P100004,15.0,7.0,15.0,7.0,907.0,907.0,1493.0,1493.0,2393.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB01,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701115,Possession,PuckRetrieval,Velodrome,1,EV1898701649,Possession,,Velodrome,1,0.0,1.0,8.0,5.0,21.0,5.0,save,0,0,0,552.0,,815.0,,0,8.0,15.0,8.0,3.0,8.0,173.0,0,0,0,0,0.0,2,16.0,23.0,20.0,27.0,0,,FO189874522,after_stoppage,2.0,0.0,-1.0,-1.0,552.0,-1.0,26.0,100.0,1472.0,1434.99,,,,,759.0,,,,,,1453.495,1434.99,1472.0,759.0,759.0,759.0
EV1898701669,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700041,PL1898704101,EC18987001669,TV1898701669,Outlaws,N10007,Velodrome,N10010,0.0,"P100105,P100201",P100002,14.0,25.0,14.0,25.0,865.0,865.0,1535.0,1535.0,2435.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Ronnie Pinnell,N20252026F,5.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702206,Zone_Entry_Exit,Zone_Entry,Outlaws,0,EV1898701670,Possession,,Velodrome,1,1.0,1.0,57.0,10.0,85.0,16.0,save,0,0,0,510.0,,740.0,,0,1.0,1.0,5.0,2.0,2.0,17.0,0,1,0,0,0.0,1,5.0,5.0,42.0,75.0,0,,FO189874597,after_stoppage,1.0,1.0,-1.0,-1.0,510.0,-1.0,68.0,58.0,1284.99,1260.97,,,,,1348.98,,,,,,1272.98,1260.97,1284.99,1348.98,1348.98,1348.98
EV1898702237,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700106,PL1898710601,EC18987002237,TV1898702237,Outlaws,N10007,Velodrome,N10010,0.0,P100201,P100185,13.0,5.0,13.0,5.0,785.0,785.0,2815.0,2815.0,4615.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701191,Possession,,Outlaws,0,EV1898701192,Zone_Entry_Exit,Zone_Entry,Outlaws,0,1.0,2.0,37.0,5.0,48.0,9.0,save,0,0,0,430.0,,615.0,,0,18.0,23.0,2.0,2.0,2.0,22.0,0,1,0,0,0.0,1,4.0,6.0,80.0,125.0,0,,FO189874722,after_stoppage,1.0,2.0,-1.0,-1.0,430.0,-1.0,22.0,39.0,1096.97,,,,,,1150.97,,,,,,1096.97,1096.97,1096.97,1150.97,1150.97,1150.97
EV1898702253,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700075,PL1898707501,EC18987002253,TV1898702253,Outlaws,N10007,Velodrome,N10010,0.0,"P100132,P100201",P100185,12.0,5.0,12.0,5.0,725.0,725.0,2875.0,2875.0,4675.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701224,Possession,Regroup,Outlaws,0,EV1898702254,Turnover,Turnover_Giveaway,Velodrome,1,4.0,2.0,4.0,21.0,7.0,26.0,save,0,0,0,370.0,,538.0,,0,8.0,6.0,13.0,2.0,2.0,21.0,0,1,0,0,0.0,1,13.0,10.0,60.0,77.0,0,,FO189874799,after_stoppage,4.0,2.0,-1.0,-1.0,370.0,-1.0,5.0,5.0,739.99,1031.97,,,,,924.97,,,,,,885.98,739.99,1031.97,924.97,924.97,924.97
EV1898701743,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700046,PL1898704601,EC18987001743,TV1898701743,Outlaws,N10007,Velodrome,N10010,0.0,"P100128,P100185",P100001,11.0,47.0,11.0,47.0,707.0,707.0,1693.0,1693.0,2593.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701233,Possession,Regroup,Outlaws,1,EV1898701234,Pass,Pass_Completed,Outlaws,1,2.0,1.0,3.0,14.0,7.0,10.0,save,0,0,0,352.0,,521.0,,0,13.0,8.0,5.0,2.0,2.0,23.0,0,1,0,0,0.0,4,16.0,16.0,18.0,17.0,0,,FO189874816,after_stoppage,2.0,1.0,-1.0,-1.0,-1.0,352.0,13.0,20.0,781.98,924.97,,,,,1166.0,,,,,,853.475,781.98,924.97,1166.0,1166.0,1166.0
EV1898702261,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700079,PL1898707901,EC18987002261,TV1898702261,Outlaws,N10007,Velodrome,N10010,0.0,"P100033,P100185",P100201,11.0,45.0,11.0,45.0,705.0,705.0,2895.0,2895.0,4695.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701745,Pass,Pass_Missed,Outlaws,0,EV1898701236,Shot,Shot_Blocked,Outlaws,0,0.0,1.0,1.0,16.0,2.0,15.0,save,0,0,0,350.0,,516.0,,0,1.0,3.0,7.0,2.0,2.0,15.0,0,1,0,0,0.0,1,2.0,5.0,2.0,5.0,0,,FO189874821,after_stoppage,1.0,0.0,-1.0,-1.0,350.0,-1.0,15.0,18.0,908.98,924.97,,,,,963.97,,,,,,916.975,908.98,924.97,963.97,963.97,963.97
EV1898701763,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700049,PL1898704901,EC18987001763,TV1898701763,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100185,11.0,11.0,11.0,11.0,671.0,671.0,1729.0,1729.0,2629.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701258,Possession,PuckRetrieval,Outlaws,0,EV1898701764,Zone_Entry_Exit,Zone_Exit,Velodrome,1,0.0,0.0,49.0,4.0,68.0,8.0,save,0,0,0,316.0,,454.0,,0,10.0,11.0,10.0,2.0,2.0,16.0,0,1,0,0,0.0,1,4.0,3.0,34.0,62.0,0,,FO189874883,after_stoppage,0.0,0.0,-1.0,-1.0,316.0,-1.0,16.0,22.0,1166.0,,,,,,792.97,,,,,,1166.0,1166.0,1166.0,792.97,792.97,792.97
EV1898702295,18987,3,P03,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898700081,PL1898708101,EC18987002295,TV1898702295,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100108",P100004,10.0,10.0,10.0,10.0,610.0,610.0,2990.0,2990.0,4790.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB02,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701291,DeadIce,,Velodrome,1,EV1898702296,Turnover,Turnover_Giveaway,Velodrome,1,9.0,5.0,12.0,10.0,10.0,4.0,save,0,0,0,255.0,,376.0,,0,19.0,17.0,22.0,2.0,2.0,39.0,0,1,0,0,0.0,4,15.0,14.0,61.0,78.0,0,,FO189874961,other,9.0,5.0,-1.0,-1.0,255.0,-1.0,9.0,50.0,1032.0,1172.98,,,,,631.0,,,,,,1102.49,1032.0,1172.98,631.0,631.0,631.0
EV1898701292,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700011,PL1898701101,EC18987001292,TV1898701292,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100001,10.0,0.0,10.0,0.0,600.0,600.0,600.0,600.0,600.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702300,Pass,Pass_Completed,Outlaws,1,EV1898702301,Possession,,Outlaws,1,2.0,0.0,2.0,20.0,4.0,10.0,save,0,0,0,245.0,,370.0,,0,29.0,23.0,32.0,2.0,2.0,19.0,0,1,0,0,0.0,5,5.0,5.0,10.0,6.0,0,,FO189874967,after_stoppage,2.0,0.0,-1.0,-1.0,-1.0,245.0,19.0,40.0,631.0,,,,,,1032.0,,,,,,631.0,631.0,631.0,1032.0,1032.0,1032.0
EV1898701796,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700053,PL1898705301,EC18987001796,TV1898701796,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100002",P100004,9.0,58.0,9.0,58.0,598.0,598.0,1802.0,1802.0,2702.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702302,Pass,Pass_Completed,Outlaws,0,EV1898702303,Shot,Shot_OnNetSaved,Outlaws,0,1.0,0.0,0.0,22.0,1.0,13.0,save,0,0,0,243.0,,367.0,,0,31.0,26.0,34.0,3.0,10.0,182.0,0,0,0,0,0.0,1,2.0,3.0,2.0,3.0,0,,FO189874970,after_stoppage,0.0,0.0,-1.0,-1.0,243.0,-1.0,21.0,38.0,1032.0,903.98,,,,,631.0,,,,,,967.99,903.98,1032.0,631.0,631.0,631.0
EV1898702327,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700084,PL1898708401,EC18987002327,TV1898702327,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100001,9.0,20.0,9.0,20.0,560.0,560.0,3040.0,3040.0,4840.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB03,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702326,DeadIce,,Velodrome,0,EV1898701320,Possession,PuckRetrieval,Outlaws,1,0.0,2.0,26.0,24.0,37.0,39.0,save,0,0,0,205.0,,302.0,,0,13.0,15.0,7.0,2.0,2.0,0.0,0,1,0,0,0.0,1,2.0,3.0,38.0,65.0,0,,FO189875035,after_stoppage,2.0,0.0,-1.0,-1.0,-1.0,205.0,59.0,28.0,392.0,,,,,,793.0,,,,,,392.0,392.0,392.0,793.0,793.0,793.0
