game_id,game_date,home_team,away_team,official_home_goals,official_away_goals,official_total_goals,game_url,tracking_status,tracking_pct,events_row_count,shifts_row_count,player_id_fill_pct,goal_events,periods_covered,tracking_start_period,tracking_start_time,tracking_end_period,tracking_end_time,is_loaded,goals_in_stats,goal_match,player_count,issues,suspicious_stats_flag,suspicious_stats_count,suspicious_stats_summary
17960,2024-10-06 00:00:00,Nelson,Ace,8,4,12,https://www.noradhockey.com/event/17960/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17959,2024-10-06 00:00:00,AMOS,Triple J,3,1,4,https://www.noradhockey.com/event/17959/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17958,2024-10-06 00:00:00,OS Offices,Platinum,2,5,7,https://www.noradhockey.com/event/17958/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17956,2024-09-29 00:00:00,Nelson,Outlaws,9,6,15,https://www.noradhockey.com/event/17956/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17954,2024-09-29 00:00:00,OS Offices,Ace,5,1,6,https://www.noradhockey.com/event/17954/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17953,2024-09-29 00:00:00,Platinum,Triple J,3,6,9,https://www.noradhockey.com/event/17953/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17951,2024-09-22 00:00:00,AMOS,HollowBrook,4,4,8,https://www.noradhockey.com/event/17951/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17950,2024-09-22 00:00:00,OS Offices,Outlaws,5,4,9,https://www.noradhockey.com/event/17950/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17949,2024-09-22 00:00:00,Platinum,Orphans,10,3,13,https://www.noradhockey.com/event/17949/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17948,2024-09-22 00:00:00,Triple J,Ace,7,4,11,https://www.noradhockey.com/event/17948/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17946,2024-09-15 00:00:00,OS Offices,Nelson,8,5,13,https://www.noradhockey.com/event/17946/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17945,2024-09-15 00:00:00,Platinum,HollowBrook,1,4,5,https://www.noradhockey.com/event/17945/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17944,2024-09-15 00:00:00,Triple J,Outlaws,3,3,6,https://www.noradhockey.com/event/17944/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17943,2024-09-15 00:00:00,Ace,Orphans,0,4,4,https://www.noradhockey.com/event/17943/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17941,2024-09-08 00:00:00,Platinum,AMOS,6,2,8,https://www.noradhockey.com/event/17941/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17940,2024-09-08 00:00:00,Triple J,Nelson,1,3,4,https://www.noradhockey.com/event/17940/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17939,2024-09-08 00:00:00,Ace,HollowBrook,4,2,6,https://www.noradhockey.com/event/17939/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17938,2024-09-08 00:00:00,Orphans,Outlaws,6,3,9,https://www.noradhockey.com/event/17938/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17936,2024-09-01 00:00:00,Triple J,OS Offices,4,4,8,https://www.noradhockey.com/event/17936/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17935,2024-09-01 00:00:00,Ace,AMOS,3,7,10,https://www.noradhockey.com/event/17935/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17934,2024-09-01 00:00:00,Orphans,Nelson,5,7,12,https://www.noradhockey.com/event/17934/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
