head_to_head_key,game_id,season_id,player_1_id,player_2_id,venue,shifts_together,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,_export_timestamp,home_team_id,away_team_id,venue_id
H2H_18987_24_61,18987,N20252026F,24,61,away,21,667.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_39_61,18987,N20252026F,39,61,away,48,1356.97,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_42_61,18987,N20252026F,42,61,away,28,813.97,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_61_84,18987,N20252026F,61,84,away,21,506.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_22,18987,N20252026F,14,22,away,19,505.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_42,18987,N20252026F,14,42,away,20,617.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_61,18987,N20252026F,14,61,away,15,430.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_84,18987,N20252026F,14,84,away,11,444.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_22_70,18987,N20252026F,22,70,away,26,865.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_61_70,18987,N20252026F,61,70,away,20,543.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_70_84,18987,N20252026F,70,84,away,25,798.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_61,18987,N20252026F,9,61,away,19,713.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_61_91,18987,N20252026F,61,91,away,25,581.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_55,18987,N20252026F,9,55,away,9,223.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_70,18987,N20252026F,55,70,away,15,515.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_42,18987,N20252026F,9,42,away,19,576.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_24,18987,N20252026F,9,24,away,20,623.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_84,18987,N20252026F,9,84,away,7,131.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_70,18987,N20252026F,24,70,away,23,670.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_84_91,18987,N20252026F,84,91,away,29,1019.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_9_22,18987,N20252026F,9,22,away,23,1003.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_55,18987,N20252026F,14,55,away,8,334.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_75_84,18987,N20252026F,75,84,away,13,422.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_24_75,18987,N20252026F,24,75,away,5,184.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_55_61,18987,N20252026F,55,61,away,8,158.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
H2H_18987_14_24,18987,N20252026F,14,24,away,4,145.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10007,N10010,VN02
