event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,rush_key,rush_outcome
EV1896901738,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902706,EC18969001738,TV1896901738,SH1896900042,,Platinum,N10008,Velodrome,N10010,2.0,P100022,P100093,Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,10.0,21.0,10.0,19.0,1611.0,1606.0,1613.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690738,zone_entry
EV1896901748,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902708,EC18969001748,TV1896901748,SH1896900043,,Platinum,N10008,Velodrome,N10010,3.0,P100117,P100105,Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB02,STR0001,,0,10.0,5.0,10.0,2.0,1627.0,1622.0,1630.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690748,zone_entry
EV1896901771,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902709,EC18969001771,TV1896901771,SH1896900044,,Platinum,N10008,Velodrome,N10010,2.0,"P100001,P100161","P100023,P100107",Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,9.0,30.0,9.0,28.0,1662.0,1657.0,1664.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690771,zone_entry
EV1896901794,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902712,EC18969001794,TV1896901794,SH1896900046,,Platinum,N10008,Velodrome,N10010,1.0,P100210,P100198,Josh Simonds,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,56.0,8.0,55.0,1696.0,1691.0,1697.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690794,zone_entry
EV1896901816,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902715,EC18969001816,TV1896901816,SH1896900050,,Platinum,N10008,Velodrome,N10010,2.0,P100192,"P100093,P100201",Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,31.0,8.0,29.0,1721.0,1716.0,1723.0,Deke,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690816,zone_entry
EV1896901822,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900027,PL1896902717,EC18969001822,TV1896901822,SH1896900050,,Platinum,N10008,Velodrome,N10010,1.0,P100002,,Kevin White,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,8.0,21.0,8.0,20.0,1731.0,1726.0,1732.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690822,other
EV1896901824,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902718,EC18969001824,TV1896901824,SH1896900050,,Platinum,N10008,Velodrome,N10010,2.0,P100002,P100030,Kevin White,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,18.0,8.0,16.0,1734.0,1729.0,1736.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690824,zone_entry
EV1896901830,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900027,PL1896902719,EC18969001830,TV1896901830,SH1896900051,,Platinum,N10008,Velodrome,N10010,1.0,P100210,P100198,Josh Simonds,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,8.0,11.0,8.0,10.0,1741.0,1736.0,1742.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,RU189690830,other
EV1896901836,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entryfailed,,ZoneEntry_Rush,ED284,u,SC02,n,ZN03,SQ1896900027,PL1896902720,EC18969001836,TV1896901836,SH1896900051,,Platinum,N10008,Velodrome,N10010,0.0,P100224,P100222,Kaitlyn Shain,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,2.0,,,1750.0,1745.0,1750.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO02,0,0,1.0,1,,,,RU189690836,zone_entry
EV1896901839,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902722,EC18969001839,TV1896901839,SH1896900051,,Platinum,N10008,Velodrome,N10010,2.0,P100192,P100108,Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,7.0,56.0,7.0,54.0,1756.0,1751.0,1758.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690839,zone_entry
EV1896901853,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900027,PL1896902724,EC18969001853,TV1896901853,SH1896900052,,Platinum,N10008,Velodrome,N10010,1.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,7.0,34.0,7.0,33.0,1778.0,1773.0,1779.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189690853,other
EV1896901855,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900027,PL1896902725,EC18969001855,TV1896901855,SH1896900052,,Platinum,N10008,Velodrome,N10010,2.0,P100201,"P100025,P100030",Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,7.0,31.0,7.0,29.0,1781.0,1776.0,1783.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690855,zone_entry
EV1896901870,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900028,PL1896902802,EC18969001870,TV1896901870,SH1896900053,,Platinum,N10008,Velodrome,N10010,2.0,P100117,P100064,Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB03,STR0001,,0,6.0,42.0,6.0,40.0,1830.0,1825.0,1832.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690870,zone_entry
EV1896901887,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900028,PL1896902803,EC18969001887,TV1896901887,SH1896900053,,Platinum,N10008,Velodrome,N10010,1.0,"P100001,P100132",P100025,Nick Ciampoli,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,6.0,0.0,5.0,59.0,1872.0,1867.0,1873.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189690887,zone_entry
EV1896901905,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900029,PL1896902902,EC18969001905,TV1896901905,SH1896900054,,Platinum,N10008,Velodrome,N10010,1.0,P100027,P100132,Karen Zietlow,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,5.0,17.0,5.0,16.0,1915.0,1910.0,1916.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,RU189690905,other
EV1896901914,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900029,PL1896902905,EC18969001914,TV1896901914,SH1896900055,,Platinum,N10008,Velodrome,N10010,2.0,"P100024,P100117",P100001,John Thien,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,5.0,3.0,5.0,1.0,1929.0,1924.0,1931.0,Delay,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690914,zone_entry
EV1896901924,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900029,PL1896902909,EC18969001924,TV1896901924,SH1896900056,,Platinum,N10008,Velodrome,N10010,4.0,P100161,,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,4.0,46.0,4.0,42.0,1946.0,1941.0,1950.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690924,zone_entry
EV1896901940,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900029,PL1896902910,EC18969001940,TV1896901940,SH1896900057,,Platinum,N10008,Velodrome,N10010,3.0,"P100022,P100023",P100093,Alex Considine,N20252026F,5.0,,ZE0010,,,,,,,TB04,STR0001,,0,4.0,23.0,4.0,20.0,1969.0,1964.0,1972.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690940,zone_entry
EV1896901968,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900031,PL1896903102,EC18969001968,TV1896901968,SH1896900057,,Platinum,N10008,Velodrome,N10010,4.0,P100022,P100198,Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,3.0,26.0,3.0,22.0,2026.0,2021.0,2030.0,Delay,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690968,zone_entry
EV1896901991,18969,2,P02,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900032,PL1896903201,EC18969001991,TV1896901991,SH1896900060,,Platinum,N10008,Velodrome,N10010,2.0,"P100161,P100201",P100107,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,2.0,25.0,2.0,23.0,2087.0,2082.0,2089.0,Delay,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189690991,zone_entry
EV1896902056,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900038,PL1896903802,EC18969002056,TV1896902056,SH1896900065,,Platinum,N10008,Velodrome,N10010,1.0,P100064,P100117,James Rynearson,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0004,,0,17.0,44.0,17.0,43.0,2312.0,2307.0,2313.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691056,zone_entry
EV1896902073,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900038,PL1896903805,EC18969002073,TV1896902073,SH1896900066,,Platinum,N10008,Velodrome,N10010,1.0,P100192,"P100064,P100093",Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,16.0,58.0,16.0,57.0,2358.0,2353.0,2359.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691073,zone_entry
EV1896902084,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900038,PL1896903808,EC18969002084,TV1896902084,SH1896900066,,Platinum,N10008,Velodrome,N10010,0.0,P100023,P100132,Alex Considine,N20252026F,5.0,,ZE0010,,,,,,,TB01,STR0001,,0,16.0,43.0,,,2373.0,2368.0,2373.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691084,zone_entry
EV1896902109,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900041,PL1896904102,EC18969002109,TV1896902109,SH1896900068,,Platinum,N10008,Velodrome,N10010,3.0,"P100161,P100198",P100025,Maxwell Donaty,N20252026F,5.0,,ZE0010,,,,,,,TB01,STR0001,,0,15.0,40.0,15.0,37.0,2436.0,2431.0,2439.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691109,zone_entry
EV1896902128,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900041,PL1896904104,EC18969002128,TV1896902128,SH1896900069,,Platinum,N10008,Velodrome,N10010,1.0,P100192,,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,15.0,15.0,15.0,14.0,2461.0,2456.0,2462.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189691128,other
EV1896902130,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entryfailed,,ZoneEntry_Rush,ED284,u,SC02,n,ZN03,SQ1896900041,PL1896904105,EC18969002130,TV1896902130,SH1896900069,,Platinum,N10008,Velodrome,N10010,0.0,P100027,P100105,Karen Zietlow,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,15.0,12.0,,,2464.0,2459.0,2464.0,AttemptedEntryRush,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO02,0,0,1.0,1,,,,RU189691130,zone_entry
EV1896902135,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900041,PL1896904107,EC18969002135,TV1896902135,SH1896900071,,Platinum,N10008,Velodrome,N10010,2.0,P100201,"P100022,P100192",Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,15.0,1.0,14.0,59.0,2475.0,2470.0,2477.0,Deke,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691135,zone_entry
EV1896902147,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900041,PL1896904110,EC18969002147,TV1896902147,SH1896900072,,Platinum,N10008,Velodrome,N10010,2.0,P100022,,Chris Dube,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,14.0,44.0,14.0,42.0,2492.0,2487.0,2494.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189691147,other
EV1896902149,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900041,PL1896904111,EC18969002149,TV1896902149,SH1896900072,,Platinum,N10008,Velodrome,N10010,3.0,P100022,"P100070,P100105",Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,39.0,14.0,36.0,2497.0,2492.0,2500.0,Delay,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691149,zone_entry
EV1896902153,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900041,PL1896904112,EC18969002153,TV1896902153,SH1896900072,,Platinum,N10008,Velodrome,N10010,1.0,P100161,,Galen Wood,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,14.0,31.0,14.0,30.0,2505.0,2500.0,2506.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189691153,other
EV1896902155,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900041,PL1896904113,EC18969002155,TV1896902155,SH1896900072,,Platinum,N10008,Velodrome,N10010,2.0,"P100161,P100201",P100107,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,28.0,14.0,26.0,2508.0,2503.0,2510.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691155,zone_entry
EV1896902167,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900041,PL1896904115,EC18969002167,TV1896902167,SH1896900072,,Platinum,N10008,Velodrome,N10010,2.0,P100022,P100070,Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,14.0,9.0,14.0,7.0,2527.0,2522.0,2529.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691167,zone_entry
EV1896902185,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900042,PL1896904201,EC18969002185,TV1896902185,SH1896900073,,Platinum,N10008,Velodrome,N10010,2.0,P100002,P100023,Kevin White,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,13.0,26.0,13.0,24.0,2570.0,2565.0,2572.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691185,zone_entry
EV1896902193,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900042,PL1896904203,EC18969002193,TV1896902193,SH1896900073,,Platinum,N10008,Velodrome,N10010,1.0,P100222,P100002,Joshua Blumberg,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,13.0,16.0,13.0,15.0,2580.0,2575.0,2581.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1.0,1,,,,RU189691193,other
EV1896902202,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900042,PL1896904204,EC18969002202,TV1896902202,SH1896900073,,Platinum,N10008,Velodrome,N10010,2.0,P100201,P100023,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,13.0,2.0,13.0,0.0,2594.0,2589.0,2596.0,DriveWide,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691202,zone_entry
EV1896902226,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,u,SC02,o,ZN01,SQ1896900043,PL1896904301,EC18969002226,TV1896902226,SH1896900074,,Platinum,N10008,Velodrome,N10010,1.0,"P100210,P100222","P100132,P100198",Josh Simonds,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,12.0,5.0,12.0,4.0,2651.0,2646.0,2652.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691226,zone_entry
EV1896902250,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900043,PL1896904304,EC18969002250,TV1896902250,SH1896900074,,Platinum,N10008,Velodrome,N10010,3.0,P100001,P100117,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,11.0,30.0,11.0,27.0,2686.0,2681.0,2689.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691250,zone_entry
EV1896902258,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900043,PL1896904305,EC18969002258,TV1896902258,SH1896900075,,Platinum,N10008,Velodrome,N10010,1.0,P100117,,Keegan Mantaro,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,11.0,21.0,11.0,20.0,2695.0,2690.0,2696.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189691258,other
EV1896902260,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900043,PL1896904306,EC18969002260,TV1896902260,SH1896900075,,Platinum,N10008,Velodrome,N10010,1.0,P100117,,Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB02,STR0001,,0,11.0,18.0,11.0,17.0,2698.0,2693.0,2699.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691260,zone_entry
EV1896902271,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900044,PL1896904401,EC18969002271,TV1896902271,SH1896900076,,Platinum,N10008,Velodrome,N10010,3.0,P100192,"P100070,P100093",Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,10.0,44.0,10.0,41.0,2732.0,2727.0,2735.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691271,zone_entry
EV1896902285,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900045,PL1896904502,EC18969002285,TV1896902285,SH1896900077,,Platinum,N10008,Velodrome,N10010,2.0,P100192,"P100070,P100093",Chris Premo,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,10.0,9.0,10.0,7.0,2767.0,2762.0,2769.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691285,zone_entry
EV1896902321,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900048,PL1896904801,EC18969002321,TV1896902321,SH1896900081,,Platinum,N10008,Velodrome,N10010,2.0,P100030,"P100105,P100198",Jesse Chambless,N20252026F,5.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,38.0,8.0,36.0,2858.0,2853.0,2860.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691321,zone_entry
EV1896902330,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Rush,ED295,u,SC02,d,ZN02,SQ1896900121,PL1896912104,EC18969002330,TV1896909197,SH1896900081,LV1896909197,Platinum,N10008,Velodrome,N10010,0.0,P100201,"P100030,P100192",Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,8.0,24.0,,,2872.0,2867.0,2872.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,,0,,,,RU189691330,other
EV1896902334,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900048,PL1896904802,EC18969002334,TV1896902334,SH1896900081,,Platinum,N10008,Velodrome,N10010,1.0,P100161,"P100022,P100025",Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,19.0,8.0,18.0,2877.0,2872.0,2878.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691334,zone_entry
EV1896902342,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900048,PL1896904803,EC18969002342,TV1896902342,SH1896900081,,Platinum,N10008,Velodrome,N10010,3.0,P100022,P100070,Chris Dube,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,8.0,5.0,8.0,2.0,2891.0,2886.0,2894.0,DriveMiddle,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1.0,1,,,,RU189691342,zone_entry
EV1896902373,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900048,PL1896904804,EC18969002373,TV1896902373,SH1896900083,,Platinum,N10008,Velodrome,N10010,1.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,7.0,18.0,7.0,17.0,2938.0,2933.0,2939.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189691373,other
EV1896902375,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED284,s,SC01,o,ZN01,SQ1896900048,PL1896904805,EC18969002375,TV1896902375,SH1896900083,,Platinum,N10008,Velodrome,N10010,1.0,"P100001,P100002",P100107,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,7.0,15.0,7.0,14.0,2941.0,2936.0,2942.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,,0,,,,RU189691375,zone_entry
EV1896902391,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,s,SC01,d,ZN02,SQ1896900048,PL1896904806,EC18969002391,TV1896902391,SH1896900084,,Platinum,N10008,Velodrome,N10010,1.0,P100023,,Alex Considine,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,6.0,58.0,6.0,57.0,2958.0,2953.0,2959.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,RU189691391,other
