event_index,sequence_index,play_index,Period,event_start_min,event_start_sec,event_end_min,event_end_sec,link_prev_play,Team,Player,player_role,Type,event_detail,event_detail_2,offensive_play,defensive_play,X,Y,X2,Y2,X3,Y3,distance,PlayerNumberEdit,TeamEdit,game_id,home_team,away_team
62,0,,1,16,16,,,,Away,12,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,,,32.7,33.49,-28.26,40.71,,,,,,18955,Velodrome,Orphans
63,0,,1,16,16,,,,Away,16,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Other,,,-28.87,40.1,,,,,,,,18955,Velodrome,Orphans
63,0,,1,16,16,,,,Away,93,opp_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Other,,,-28.43,34.53,,,,,,,,18955,Velodrome,Orphans
64,10,,1,16,16,16,13,,Home,93,event_team_player_1,Possession,,,,,-28,34.62,-34.26,38.71,,,,,,18955,Velodrome,Orphans
64,10,,1,16,16,16,13,,Home,16,opp_team_player_1,Possession,,,,,-19.65,37.05,,,,,,,,18955,Velodrome,Orphans
65,10,6,1,16,13,,,,Home,93,event_team_player_1,Pass,Pass_Completed,Pass-Stretch,,,-33.39,38.18,,,5.57,2.79,,,,18955,Velodrome,Orphans
65,10,6,1,16,13,,,,Home,16,opp_team_player_1,Pass,Pass_Completed,Pass-Stretch,,,-28.26,39.4,-25.3,36.1,,,,,,18955,Velodrome,Orphans
67,10,6,1,16,12,,,,Home,91,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Other,,,3.57,-2.68,48.61,-38.86,,,,,,18955,Velodrome,Orphans
68,10,6,1,16,9,,,,Away,7,event_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,52.43,-40.34,99.39,2.71,56.09,41.14,,,,18955,Velodrome,Orphans
68,10,6,1,16,9,,,,Away,16,event_team_player_2,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,92.7,5.32,57.04,38.88,,,,,,18955,Velodrome,Orphans
68,10,6,1,16,9,,,,Away,42,opp_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,28.61,23.4,56.43,40.79,,,,,,18955,Velodrome,Orphans
68,10,6,1,16,9,,,,Away,24,opp_team_player_2,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,54.43,-29.03,76.61,-14.77,,,,,,18955,Velodrome,Orphans
70,11,,1,16,3,16,1,,Home,42,event_team_player_1,Possession,,,,,56.09,40.53,66.43,41.05,,,,,,18955,Velodrome,Orphans
70,11,,1,16,3,16,1,,Home,9,event_team_player_2,Possession,,,,,10.87,16.01,27.39,40.27,,,,,,18955,Velodrome,Orphans
70,11,,1,16,3,16,1,,Home,13,opp_team_player_1,Possession,,,,,54.35,39.49,67.04,38.88,,,,,,18955,Velodrome,Orphans
70,11,,1,16,3,16,1,,Home,14,opp_team_player_2,Possession,,,,,56.35,18.45,60.43,34.53,,,,,,18955,Velodrome,Orphans
70,11,,1,16,3,16,1,,Home,16,opp_team_player_3,Possession,,,,,29.3,39.66,41.22,40.18,,,,,,18955,Velodrome,Orphans
71,11,,1,16,1,,,,Home,42,event_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,62.43,40.88,27.83,39.92,,,,,,18955,Velodrome,Orphans
71,11,,1,16,1,,,,Home,9,event_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,28.61,40.01,,,,,,,,18955,Velodrome,Orphans
71,11,,1,16,1,,,,Home,16,opp_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,41.74,40.18,,,,,,,,18955,Velodrome,Orphans
71,11,,1,16,1,,,,Home,13,opp_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,65.83,38.97,,,,,,,,18955,Velodrome,Orphans
71,11,,1,16,1,,,,Home,14,opp_team_player_3,Pass,Pass_Completed,Pass-Backhand,,,60.61,36.36,,,,,,,,18955,Velodrome,Orphans
72,11,,1,15,56,,,,Home,9,event_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,29.39,40.36,53.65,40.97,,,,,,18955,Velodrome,Orphans
72,11,,1,15,56,,,,Home,42,event_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,51.39,39.75,,,,,,,,18955,Velodrome,Orphans
72,11,,1,15,56,,,,Home,13,opp_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,61.3,39.84,,,,,,,,18955,Velodrome,Orphans
72,11,,1,15,56,,,,Home,14,opp_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,56.35,38.62,,,,,,,,18955,Velodrome,Orphans
72,11,,1,15,56,,,,Home,16,opp_team_player_3,Pass,Pass_Completed,Pass-Backhand,,,33.22,41.66,,,,,,,,18955,Velodrome,Orphans
73,12,,1,15,56,15,54,,Home,42,event_team_player_1,Possession,,,,,46.26,40.18,50.78,24.53,,,,,,18955,Velodrome,Orphans
73,12,,1,15,56,15,54,,Home,13,opp_team_player_1,Possession,,,,,53.3,35.75,84.61,6.18,,,,,,18955,Velodrome,Orphans
73,12,,1,15,56,15,54,,Home,14,opp_team_player_2,Possession,,,,,54.17,37.92,52.61,27.4,,,,,,18955,Velodrome,Orphans
73,12,,1,15,56,15,54,,Home,16,opp_team_player_3,Possession,,,,,34.17,40.27,41.91,37.14,,,,,,18955,Velodrome,Orphans
74,12,,1,15,53,,,,Away,12,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Other,,,51.57,23.14,18.61,9.66,,,,,,18955,Velodrome,Orphans
75,13,,1,15,53,15,51,,Home,84,event_team_player_1,Possession,,,,,17.91,9.4,2.35,-8.51,,,,,,18955,Velodrome,Orphans
76,13,,1,15,51,,,,Home,84,event_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,2.52,-8.77,-16.96,18.36,,,,,,18955,Velodrome,Orphans
76,13,,1,15,51,,,,Home,9,event_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,-3.13,24.79,-16.43,19.32,,,,,,18955,Velodrome,Orphans
77,13,,1,15,51,15,47,,Home,9,event_team_player_1,Possession,,,,,-16.96,18.79,-53.48,1.14,,,,,,18955,Velodrome,Orphans
78,13,,1,15,47,,,,Home,9,event_team_player_1,Pass,Pass_Missed,Pass-Forehand,,,-52.61,0.45,0.09,7.84,,,,,,18955,Velodrome,Orphans
78,13,,1,15,47,,,,Home,42,event_team_player_2,Pass,Pass_Missed,Pass-Forehand,,,0.26,8.18,,,,,,,,18955,Velodrome,Orphans
78,13,,1,15,47,,,,Home,12,opp_team_player_1,Pass,Pass_Missed,Pass-Forehand,,,9.91,12.01,,,,,,,,18955,Velodrome,Orphans
78,13,,1,15,47,,,,Home,3,opp_team_player_2,Pass,Pass_Missed,Pass-Forehand,,,-39.22,-2.34,,,,,,,,18955,Velodrome,Orphans
78,13,,1,15,47,,,,Home,16,opp_team_player_3,Pass,Pass_Missed,Pass-Forehand,,,-6.17,15.84,,,,,,,,18955,Velodrome,Orphans
79,13,7,1,15,43,15,41,,Home,9,event_team_player_1,Possession,,,,,-16,-1.55,27.39,39.58,,,,,,18955,Velodrome,Orphans
79,13,7,1,15,43,15,41,,Home,15,opp_team_player_1,Possession,,,,,16.61,-0.08,29.04,38.1,,,,,,18955,Velodrome,Orphans
81,13,,1,15,39,,,,Home,9,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,,27.57,39.92,,,,,,,,18955,Velodrome,Orphans
81,13,,1,15,39,,,,Home,15,opp_team_player_1,Turnover,Turnover_Giveaway,Giveaway-Misplayed,,,29.48,38.45,,,,,,,,18955,Velodrome,Orphans
82,14,,1,15,39,,,,Away,15,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,30.87,39.32,66.09,23.84,,,,,,18955,Velodrome,Orphans
83,14,,1,15,37,,,,Away,12,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,66.78,23.23,29.83,38.97,,,,,,18955,Velodrome,Orphans
84,14,,1,15,35,,,,Away,6,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,30.35,39.4,13.74,40.27,,,,,,18955,Velodrome,Orphans
84,14,,1,15,35,,,,Away,9,opp_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,35.13,33.49,19.13,36.01,,,,,,18955,Velodrome,Orphans
85,14,,1,15,33,,,,Away,6,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,,,12.17,39.4,-89.39,33.84,,,,,,18955,Velodrome,Orphans
84,14,,1,15,35,,,,Away,91,opp_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,31.74,19.32,14.96,36.97,,,,,,18955,Velodrome,Orphans
86,15,8,1,15,28,,,,Home,84,event_team_player_1,Pass,Pass_Completed,Pass-Rim/Wrap,,,-88.26,33.49,-93.65,-30.77,,,,,,18955,Velodrome,Orphans
86,15,8,1,15,28,,,,Home,70,event_team_player_2,Pass,Pass_Completed,Pass-Rim/Wrap,,,-92.09,-31.38,,,,,,,,18955,Velodrome,Orphans
86,15,8,1,15,28,,,,Home,3,opp_team_player_1,Pass,Pass_Completed,Pass-Rim/Wrap,,,-82.52,9.32,-90.78,4.36,,,,,,18955,Velodrome,Orphans
87,15,8,1,15,25,15,22,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-91.65,-32.51,-23.48,-19.99,,,,,,18955,Velodrome,Orphans
87,15,8,1,15,25,15,22,,Home,24,event_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-34.43,-23.47,-4.43,-16.6,,,,,,18955,Velodrome,Orphans
87,15,8,1,15,25,15,22,,Home,91,event_team_player_3,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-52.26,16.88,-25.04,-4.42,,,,,,18955,Velodrome,Orphans
87,15,8,1,15,25,15,22,,Home,15,opp_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-22.26,-16.08,-52.17,-24.34,,,,,,18955,Velodrome,Orphans
88,15,8,1,15,22,,,,Home,70,event_team_player_1,Pass,Pass_Completed,Pass-Backhand,,,-21.13,-18.16,19.39,-18.42,,,,,,18955,Velodrome,Orphans
88,15,8,1,15,22,,,,Home,91,event_team_player_2,Pass,Pass_Completed,Pass-Backhand,,,20.26,-16.51,,,,,,,,18955,Velodrome,Orphans
89,15,9,1,15,20,15,18,,Home,91,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveWide,FroceWide,20.52,-16.95,93.13,-28.25,,,,,,18955,Velodrome,Orphans
89,15,9,1,15,20,15,18,,Home,24,event_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveWide,FroceWide,21.74,-21.03,62.96,-4.51,,,,,,18955,Velodrome,Orphans
89,15,9,1,15,20,15,18,,Home,70,event_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveWide,FroceWide,23.13,16.36,63.39,8.45,,,,,,18955,Velodrome,Orphans
89,15,9,1,15,20,15,18,,Home,13,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveWide,FroceWide,41.57,-15.55,93.48,-23.64,,,,,,18955,Velodrome,Orphans
89,15,9,1,15,20,15,18,,Home,12,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,DriveWide,FroceWide,38,-0.25,76.43,4.88,,,,,,18955,Velodrome,Orphans
90,15,9,1,15,18,15,14,,Home,91,event_team_player_1,Possession,,,,,92.78,-28.16,83.83,21.32,70.09,26.97,,,,18955,Velodrome,Orphans
91,15,9,1,15,14,,,,Home,91,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,70,26.1,81.04,-1.03,,,,,,18955,Velodrome,Orphans
91,15,9,1,15,14,,,,Home,24,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,81.91,-3.12,,,,,,,,18955,Velodrome,Orphans
91,15,9,1,15,14,,,,Home,9,event_team_player_3,Pass,Pass_Completed,Pass-Forehand,,,76.43,-3.29,,,,,,,,18955,Velodrome,Orphans
91,15,9,1,15,14,,,,Home,3,opp_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,77.04,1.66,,,,,,,,18955,Velodrome,Orphans
91,15,9,1,15,14,,,,Home,13,opp_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,84.52,-5.12,,,,,,,,18955,Velodrome,Orphans
92,15,,1,15,12,,,,Away,13,event_team_player_1,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,81.57,-6.51,,,,,,,,18955,Velodrome,Orphans
92,15,,1,15,12,,,,Away,3,event_team_player_2,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,76.52,-0.42,,,,,,,,18955,Velodrome,Orphans
92,15,,1,15,12,,,,Away,9,opp_team_player_1,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,75.57,-3.82,,,,,,,,18955,Velodrome,Orphans
92,15,,1,15,12,,,,Away,24,opp_team_player_2,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,81.22,-3.38,,,,,,,,18955,Velodrome,Orphans
93,16,,1,15,9,15,7,,Away,3,event_team_player_1,Possession,,,,,81.65,-28.08,87.04,-35.99,,,,,,18955,Velodrome,Orphans
93,16,,1,15,9,15,7,,Away,24,opp_team_player_1,Possession,,,,,81.04,-15.29,85.83,-30.25,,,,,,18955,Velodrome,Orphans
94,16,,1,15,7,,,,Away,3,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,87.57,-35.82,95.22,-12.86,,,,,,18955,Velodrome,Orphans
94,16,,1,15,7,,,,Away,13,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,93.3,-23.21,,,,,,,,18955,Velodrome,Orphans
94,16,,1,15,7,,,,Away,24,opp_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,89.22,-26.68,,,,,,,,18955,Velodrome,Orphans
95,16,,1,15,6,,,,Away,13,event_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,95.65,-12.77,86.17,37.05,26.87,40.45,,,,18955,Velodrome,Orphans
95,16,,1,15,6,,,,Away,70,opp_team_player_1,Pass,Pass_Intercepted,Pass-Rim/Wrap,,,47.22,16.62,27.13,39.14,,,,,,18955,Velodrome,Orphans
96,16,,1,15,6,,,,Away,70,opp_team_player_1,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,,47.39,16.36,26.7,38.97,,,,,,18955,Velodrome,Orphans
96,16,,1,15,6,,,,Away,13,event_team_player_1,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,,95.13,-13.38,86.52,37.05,28.09,40.62,,,,18955,Velodrome,Orphans
97,16,,1,15,1,,,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Keepin,Zone-Pinch,,,27.83,38.1,,,,,,,,18955,Velodrome,Orphans
97,16,,1,15,1,,,,Home,15,opp_team_player_1,Zone_Entry_Exit,Zone_Keepin,Zone-Pinch,,,27.39,11.14,,,,,,,,18955,Velodrome,Orphans
97,16,,1,15,1,,,,Home,12,opp_team_player_2,Zone_Entry_Exit,Zone_Keepin,Zone-Pinch,,,53.65,10.62,,,,,,,,18955,Velodrome,Orphans
98,17,,1,15,1,,,,Home,70,event_team_player_1,Pass,Pass_Intercepted,Pass-Backhand,,,31.91,33.49,36,-16.95,,,,,,18955,Velodrome,Orphans
98,17,,1,15,1,,,,Home,24,event_team_player_2,Pass,Pass_Intercepted,Pass-Backhand,,,33.65,-22.16,,,,,,,,18955,Velodrome,Orphans
98,17,,1,15,1,,,,Home,3,opp_team_player_1,Pass,Pass_Intercepted,Pass-Backhand,,,65.57,-22.95,35.91,-16.95,,,,,,18955,Velodrome,Orphans
98,17,,1,15,1,,,,Home,15,opp_team_player_2,Pass,Pass_Intercepted,Pass-Backhand,,,31.48,29.84,,,,,,,,18955,Velodrome,Orphans
98,17,,1,15,1,,,,Home,12,opp_team_player_3,Pass,Pass_Intercepted,Pass-Backhand,,,41.3,31.4,,,,,,,,18955,Velodrome,Orphans
100,17,,1,14,59,,,,Away,3,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,36.35,-16.68,24.7,-12.77,,,,,,18955,Velodrome,Orphans
101,17,10,1,14,59,14,55,,Away,3,event_team_player_1,Possession,,,,,25.22,-12.68,-24.26,-1.47,,,,,,18955,Velodrome,Orphans
102,17,10,1,14,55,14,54,,Away,3,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,Delay,,-24.61,-2.08,-62.52,37.58,,,,,,18955,Velodrome,Orphans
102,17,10,1,14,55,14,54,,Away,6,event_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,Delay,,-21.74,23.58,-77.57,26.01,,,,,,18955,Velodrome,Orphans
102,17,10,1,14,55,14,54,,Away,91,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,Delay,,-36,-5.9,-67.39,-1.21,,,,,,18955,Velodrome,Orphans
102,17,10,1,14,55,14,54,,Away,84,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,Delay,,-44.26,4.36,-76.35,19.05,,,,,,18955,Velodrome,Orphans
102,17,10,1,14,55,14,54,,Away,87,opp_team_player_3,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,Delay,,-28.61,-36.77,-63.48,32.53,,,,,,18955,Velodrome,Orphans
103,17,10,1,14,54,14,48,,Away,3,event_team_player_1,Possession,,,,,-62.61,37.75,-79.13,38.79,,,,,,18955,Velodrome,Orphans
103,17,10,1,14,54,14,48,,Away,6,event_team_player_2,Possession,,,,,-82.78,6.62,,,,,,,,18955,Velodrome,Orphans
103,17,10,1,14,54,14,48,,Away,70,opp_team_player_1,Possession,,,,,-84,27.23,,,,,,,,18955,Velodrome,Orphans
103,17,10,1,14,54,14,48,,Away,91,opp_team_player_2,Possession,,,,,-68.35,26.88,,,,,,,,18955,Velodrome,Orphans
103,17,10,1,14,54,14,48,,Away,84,opp_team_player_3,Possession,,,,,-85.39,9.14,,,,,,,,18955,Velodrome,Orphans
104,17,10,1,14,48,,,,Away,3,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,-80,38.71,-31.83,39.49,,,,,,18955,Velodrome,Orphans
105,17,10,1,14,48,14,45,,Away,4,event_team_player_1,Possession,,,,,-31.74,39.49,-31.13,26.27,,,,,,18955,Velodrome,Orphans
106,17,10,1,14,45,,,,Away,4,event_team_player_1,Pass,Pass_Missed,Pass-Backhand,,,-30.78,26.18,-85.74,37.32,,,,,,18955,Velodrome,Orphans
106,17,10,1,14,45,,,,Away,3,event_team_player_2,Pass,Pass_Missed,Pass-Backhand,,,-67.57,19.05,,,,,,,,18955,Velodrome,Orphans
108,18,,1,14,42,14,37,,Home,84,event_team_player_1,Possession,,,,,-92.78,22.62,-97.65,-8.68,,,,,,18955,Velodrome,Orphans
108,18,,1,14,42,14,37,,Home,3,opp_team_player_1,Possession,,,,,-69.48,18.01,-94.87,-9.12,,,,,,18955,Velodrome,Orphans
109,18,,1,14,37,,,,Away,3,event_team_player_1,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,,,-95.39,-9.47,,,,,,,,18955,Velodrome,Orphans
109,18,,1,14,37,,,,Away,84,opp_team_player_1,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,,,-96.96,-9.21,,,,,,,,18955,Velodrome,Orphans
110,18,,1,14,31,,,,Away,6,event_team_player_1,Shot,Shot_OnNetSaved,Shot-Poke,,,-89.65,-6.16,-87.74,-3.38,,,,,,18955,Velodrome,Orphans
110,18,,1,14,31,,,,Away,39,opp_team_player_1,Shot,Shot_OnNetSaved,Shot-Poke,,,-87.83,-2.68,-87.83,-2.51,,,,,,18955,Velodrome,Orphans
110,18,,1,14,31,,,,Away,84,opp_team_player_2,Shot,Shot_OnNetSaved,Shot-Poke,,,-93.91,-13.12,-91.3,-10.95,,,,,,18955,Velodrome,Orphans
110,18,,1,14,31,,,,Away,87,opp_team_player_3,Shot,Shot_OnNetSaved,Shot-Poke,,,-92.43,-6.51,-90.78,-4.25,,,,,,18955,Velodrome,Orphans
110,18,,1,14,31,,,,Away,70,opp_team_player_4,Shot,Shot_OnNetSaved,Shot-Poke,,,-87.57,-9.12,-80.87,-3.47,,,,,,18955,Velodrome,Orphans
112,18,,1,14,31,,,,Home,39,event_team_player_1,Rebound,Rebound_TeamRecovered,,,,-87.13,-4.51,-80.17,-3.12,,,,,,18955,Velodrome,Orphans
113,19,,1,14,30,14,27,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-80.43,-3.03,-25.04,21.66,,,,,,18955,Velodrome,Orphans
113,19,,1,14,30,14,27,,Home,61,event_team_player_2,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,,-62.61,-33.29,-24.78,-26.51,,,,,,18955,Velodrome,Orphans
114,19,,1,14,27,14,25,,Home,70,event_team_player_1,Possession,,,,,-25.13,21.66,24.09,38.36,,,,,,18955,Velodrome,Orphans
115,19,11,1,14,25,14,22,,Home,70,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,27.3,37.66,52.87,12.53,,,,,,18955,Velodrome,Orphans
115,19,11,1,14,25,14,22,,Home,61,event_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,24.7,-22.16,79.39,-9.47,,,,,,18955,Velodrome,Orphans
115,19,11,1,14,25,14,22,,Home,4,opp_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,34.61,28.45,53.83,16.01,,,,,,18955,Velodrome,Orphans
115,19,11,1,14,25,14,22,,Home,10,opp_team_player_2,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,,44.17,-11.47,72.26,-4.51,,,,,,18955,Velodrome,Orphans
116,19,11,1,14,22,,,,Home,70,event_team_player_1,Shot,Shot_TippedOnNetSaved,Shot-Tip,,,53.39,12.36,83.13,2.97,,,,,,18955,Velodrome,Orphans
116,19,11,1,14,22,,,,Home,61,event_team_player_2,Shot,Shot_TippedOnNetSaved,Shot-Tip,,,80.87,-7.99,,,,,,,,18955,Velodrome,Orphans
116,19,11,1,14,22,,,,Home,1,opp_team_player_1,Shot,Shot_TippedOnNetSaved,Shot-Tip,,,84.43,2.27,,,,,,,,18955,Velodrome,Orphans
116,19,11,1,14,22,,,,Home,4,opp_team_player_2,Shot,Shot_TippedOnNetSaved,Shot-Tip,,,55.48,14.53,,,,,,,,18955,Velodrome,Orphans
116,19,11,1,14,22,,,,Home,10,opp_team_player_3,Shot,Shot_TippedOnNetSaved,Shot-Tip,,,72.43,-3.47,,,,,,,,18955,Velodrome,Orphans
116,19,11,1,14,22,,,,Home,15,opp_team_player_4,Shot,Shot_TippedOnNetSaved,Shot-Tip,,,47.91,4.79,,,,,,,,18955,Velodrome,Orphans
118,19,,1,14,22,,,,Away,1,event_team_player_1,Rebound,Rebound_OppTeamRecovered,,,,83.65,3.05,88.26,34.88,,,,,,18955,Velodrome,Orphans
119,20,,1,14,19,14,18,,Home,70,event_team_player_1,Possession,,,,,85.57,36.88,56.35,29.23,,,,,,18955,Velodrome,Orphans
119,20,,1,14,19,14,18,,Home,4,opp_team_player_1,Possession,,,,,86.17,32.45,58.78,35.32,,,,,,18955,Velodrome,Orphans
119,20,,1,14,19,14,18,,Home,6,opp_team_player_2,Possession,,,,,48,24.62,55.57,27.58,,,,,,18955,Velodrome,Orphans
121,20,,1,14,14,,,,Away,4,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,70.78,40.27,48.96,40.62,,,,,,18955,Velodrome,Orphans
121,20,,1,14,14,,,,Away,55,opp_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,71.83,36.53,,,,,,,,18955,Velodrome,Orphans
121,20,,1,14,14,,,,Away,6,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,47.48,39.84,,,,,,,,18955,Velodrome,Orphans
122,20,,1,14,12,14,11,,Away,6,event_team_player_1,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,,46,39.32,-89.65,-29.47,,,,,,18955,Velodrome,Orphans
124,21,,1,14,5,14,1,,Home,22,event_team_player_1,Possession,,,,,-94.87,-17.64,-69.91,-27.47,,,,,,18955,Velodrome,Orphans
125,21,,1,14,1,,,,Home,22,event_team_player_1,Stoppage,Stoppage_Play,Stoppage-Icing,,,-70.09,-27.12,90.78,27.66,,,,,,18955,Velodrome,Orphans
126,22,,1,13,39,,,,Away,11,event_team_player_1,Faceoff,Faceoff_AfterStoppage,,,,-68.96,-21.73,-32.17,-26.95,,,,,,18955,Velodrome,Orphans
126,22,,1,13,39,,,,Away,10,event_team_player_2,Faceoff,Faceoff_AfterStoppage,,,,-32,-27.03,,,,,,,,18955,Velodrome,Orphans
126,22,,1,13,39,,,,Away,42,opp_team_player_1,Faceoff,Faceoff_AfterStoppage,,,,-70.26,-21.73,,,,,,,,18955,Velodrome,Orphans
127,22,,1,13,35,,,,Away,10,event_team_player_1,Shot,Shot_Missed,Shot-Snap,,,-32.35,-26.68,-95.74,23.58,,,,,,18955,Velodrome,Orphans
129,23,12,1,13,30,,,,Home,55,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,-49.39,39.84,-25.3,26.71,,,,,,18955,Velodrome,Orphans
129,23,12,1,13,30,,,,Home,42,event_team_player_2,Pass,Pass_Completed,Pass-Forehand,,,-25.13,24.62,,,,,,,,18955,Velodrome,Orphans
131,23,12,1,13,29,13,27,,Home,42,event_team_player_1,Possession,,,,,-24.35,24.79,-0.35,40.18,,,,,,18955,Velodrome,Orphans
132,23,,1,13,27,,,,Home,42,event_team_player_1,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,,,-0.52,39.75,93.57,31.23,,,,,,18955,Velodrome,Orphans
134,24,,1,13,23,13,20,,Away,11,event_team_player_1,Possession,,,,,96.52,17.14,97.13,-20.68,75.22,-41.12,,,,18955,Velodrome,Orphans
135,24,,1,13,23,,,,Home,61,event_team_player_1,Turnover,Turnover_Takeaway,Takeaway-BattleWon,,,74.87,-40.34,,,,,,,,18955,Velodrome,Orphans
136,24,,1,13,23,13,20,,Home,61,event_team_player_1,Possession,,,,,76.52,-39.38,86.26,-20.86,,,,,,18955,Velodrome,Orphans
136,24,,1,13,23,13,20,,Home,10,opp_team_player_1,Possession,,,,,81.3,-10.6,85.3,-14.6,,,,,,18955,Velodrome,Orphans
136,24,,1,13,23,13,20,,Home,11,opp_team_player_2,Possession,,,,,71.13,-38.95,77.74,-15.99,,,,,,18955,Velodrome,Orphans
137,24,,1,13,20,,,,Home,61,event_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,86.26,-19.73,87.74,-3.12,,,,,,18955,Velodrome,Orphans
137,24,,1,13,20,,,,Home,11,opp_team_player_1,Shot,Shot_OnNetSaved,Shot-Wrist,,,77.48,-15.47,,,,,,,,18955,Velodrome,Orphans
137,24,,1,13,20,,,,Home,10,opp_team_player_2,Shot,Shot_OnNetSaved,Shot-Wrist,,,84.78,-13.47,,,,,,,,18955,Velodrome,Orphans
140,25,,1,13,14,,,,Away,10,event_team_player_1,Pass,Pass_Missed,Pass-Rim/Wrap,,,98.09,-1.12,89.57,33.32,48.09,39.49,,,,18955,Velodrome,Orphans
142,25,,1,13,11,,,,Home,22,event_team_player_1,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,,41.3,40.1,,,,,,,,18955,Velodrome,Orphans
143,25,,1,13,11,,,,Home,22,event_team_player_1,Pass,Pass_Completed,Pass-Forehand,,,41.48,39.4,79.48,10.62,,,,,,18955,Velodrome,Orphans
